name,nomenclature,source_db_name,normalized_gene_id,aliases
CNGB3,Gene Symbol,HGNC,hgnc:2153,ACHM1|ACHM3|ccds:CCDS6244|cyclic nucleotide gated channel subunit beta 3|ena.embl:AF228520|ensembl:ENSG00000170289|hgnc:2153|ncbigene:54714|omim:605080|orphanet:120678|pubmed:10888875|pubmed:10958649|pubmed:16382102|refseq:NM_019098|RMCH|ucsc:uc003ydx.3|uniprot:Q9NQW8|vega:OTTHUMG00000163738
CALCR,Gene Symbol,HGNC,hgnc:1440,calcitonin receptor|ccds:CCDS55125|ccds:CCDS5631|CT-R|CTR|ena.embl:L00587|ensembl:ENSG00000004948|hgnc:1440|ncbigene:799|omim:114131|pubmed:1331173|refseq:NM_001742|ucsc:uc003umw.3|uniprot:P30988|vega:OTTHUMG00000023599
MAP2K1,Gene Symbol,Ensembl,hgnc:6840,ensembl:ENSG00000169032|hgnc:6840|mitogen-activated protein kinase kinase 1
FOLR1,Gene Symbol,TALC,hgnc:3791,NCBIGENE:2348
IUPHAR.RECEPTOR:2616,GuideToPharmacology ID,GuideToPharmacology,hgnc:4853,HDAC2|HGNC:4853|HISTONE DEACETYLASE 2|REFSEQ:NM_001527|REFSEQ:NP_001518|UNIPROT:Q92769
EPCAM,Gene Symbol,TALC,hgnc:11529,NCBIGENE:4072
GANB,Gene Name,DrugBank,,AE017333|GANA_BACLD|UNIPROT:Q65CX5
MGAT1,Gene Name,DrugBank,hgnc:7044,HGNC:7044|MGAT1|MGAT1_HUMAN|UNIPROT:P26572
COPS8,Gene Symbol,Ensembl,hgnc:24335,COP9 signalosome subunit 8|ensembl:ENSG00000198612|hgnc:24335
PILE1,Gene Name,DrugBank,,FMM1_NEIGO|GENBANK:150288|K02078|UNIPROT:P02974
HTR3E,Gene Symbol,NCBI,hgnc:24005,5-HT3-E|5-HT3c1|5-HT3E|5-hydroxytryptamine receptor 3E|ensembl:ENSG00000186038|hgnc:24005|LOC285241|ncbigene:285242|omim:610123
UNIPROT:O14920,UniProtKB ID,TEND,hgnc:5960,IKBKB|IKKB_HUMAN
IFIT1,Gene Symbol,NCBI,hgnc:5407,C56|ensembl:ENSG00000185745|G10P1|hgnc:5407|IFI-56|IFI-56K|IFI56|IFIT-1|IFIT1|IFNAI1|interferon induced protein with tetratricopeptide repeats 1|ISG56|ncbigene:3434|omim:147690|P56|RNM561
IKZF2,Gene Symbol,Ensembl,hgnc:13177,ensembl:ENSG00000030419|hgnc:13177|IKAROS family zinc finger 2
PBX1,Gene Symbol,CarisMolecularIntelligence,hgnc:8632,
HTR1F,Gene Symbol,ChEMBL,hgnc:5292,5-HYDROXYTRYPTAMINE RECEPTOR 1F|CHEMBL:CHEMBL1805|CHEMBL:CHEMBL2096904|UNIPROT:P30939
OPTC,Gene Symbol,Ensembl,hgnc:8158,ensembl:ENSG00000188770|hgnc:8158|opticin
IFNG,Gene Name,HingoraniCasas,hgnc:5438,ENSEMBL:ENSG00000111537|IFNG
TBL1XR1,Gene Name,PharmGKB,hgnc:29529,PHARMGKB.GENE:PA134928556
KCNN4,Gene Symbol,NCBI,hgnc:6293,DHS2|ensembl:ENSG00000104783|hgnc:6293|hIK1|hIKCa1|hKCa4|hSK4|IK|IK1|IKCA1|KCa3.1|KCA4|ncbigene:3783|omim:602754|potassium calcium-activated channel subfamily N member 4|SK4|SKCa4
PCSK6,Gene Symbol,Ensembl,hgnc:8569,ensembl:ENSG00000140479|hgnc:8569|proprotein convertase subtilisin/kexin type 6
TRIP6,Gene Symbol,Pharos,hgnc:12311,THYROID RECEPTOR-INTERACTING PROTEIN 6|UNIPROT:Q15654
SALL4,Gene Symbol,HGNC,hgnc:15924,ccds:CCDS13438|ccds:CCDS82629|cosmic:SALL4|dJ1112F19.1|ena.embl:AK001666|ensembl:ENSG00000101115|hgnc:15924|ncbigene:57167|omim:607343|orphanet:118456|refseq:NM_001318031|spalt like transcription factor 4|ucsc:uc002xwh.6|uniprot:Q9UJQ4|vega:OTTHUMG00000032752|ZNF797
NDUFAF7,Gene Symbol,HumanProteinAtlas,hgnc:28816,C2ORF56|ENSEMBL:ENSG00000003509|MIDA|NADH:UBIQUINONE OXIDOREDUCTASE COMPLEX ASSEMBLY FACTOR 7|PRO1853|UNIPROT:Q7L592
MLH1,Gene Symbol,NCBI,hgnc:7127,COCA2|ensembl:ENSG00000076242|FCC2|hgnc:7127|hMLH1|HNPCC|HNPCC2|LYNCH2|MLH-1|MMRCS1|mutL homolog 1|ncbigene:4292|omim:120436
CPS1,Gene Symbol,HGNC,hgnc:2323,6.3.4.16|carbamoyl-phosphate synthase 1|ccds:CCDS2393|ena.embl:AF154830|ensembl:ENSG00000021826|GATD6|hgnc:2323|ncbigene:1373|omim:608307|orphanet:120788|refseq:NM_001122633|ucsc:uc002vee.5|uniprot:P31327|vega:OTTHUMG00000132994
MYOC,Gene Symbol,Ensembl,hgnc:7610,ensembl:ENSG00000034971|hgnc:7610|myocilin
CRHR1,Gene Symbol,HGNC,hgnc:2357,ccds:CCDS42350|ccds:CCDS45712|ccds:CCDS45713|ccds:CCDS45714|corticotropin releasing hormone receptor 1|CRF-R|CRF1|CRHR|ena.embl:L23332|ensembl:ENSG00000120088|hgnc:2357|ncbigene:1394|omim:122561|pubmed:7590738|refseq:NM_001145146|ucsc:uc002ijm.4|uniprot:P34998|vega:OTTHUMG00000178271
UNIPROT:Q8NGR1,UniProtKB ID,HopkinsGroom,hgnc:14772,ENSEMBL:ENSG00000256574|NCBIGENE:79290|O13A1_HUMAN|OLFACTORY RECEPTOR 13A1|OR13A1
MCAT,Gene Symbol,HGNC,hgnc:29622,2.3.1.39|ccds:CCDS14045|ccds:CCDS33660|ena.embl:AL359401|ensembl:ENSG00000100294|fabD|FASN2C|hgnc:29622|malonyl-CoA-acyl carrier protein transacylase|MCT|MCT1|MT|ncbigene:27349|NET62|omim:614479|pubmed:12882974|refseq:NM_173467|ucsc:uc003bdl.2|uniprot:Q8IVS2|vega:OTTHUMG00000150704
ALG1,Gene Symbol,HGNC,hgnc:18294,2.4.1.142|ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase|ccds:CCDS10528|ccds:CCDS81946|CDG1K|ena.embl:AB019038|ensembl:ENSG00000033011|hgnc:18294|HMAT1|HMT-1|Mat-1|ncbigene:56052|omim:605907|orphanet:119603|pubmed:10704531|pubmed:14973782|refseq:NM_019109|ucsc:uc002cym.4|uniprot:Q9BT22|vega:OTTHUMG00000129529
RHO-ASSOCIATED PROTEIN KINASE,Gene Name,TTD,,ROCK|TTD.TARGET:T84726
WEE2,Gene Symbol,Pharos,hgnc:19684,UNIPROT:P0C1S8|WEE1-LIKE PROTEIN KINASE 2
STK3,Gene Symbol,Pharos,hgnc:11406,SERINE/THREONINE-PROTEIN KINASE 3|UNIPROT:Q13188
TOP1,Gene Symbol,ClearityFoundationClinicalTrial,hgnc:11986,NCBIGENE:7150
UNIPROT:P41145,UniProtKB ID,HopkinsGroom,hgnc:8154,ENSEMBL:ENSG00000082556|KAPPA-TYPE OPIOID RECEPTOR|NCBIGENE:4986|OPRK_HUMAN|OPRK1
RAD51D,Gene Symbol,GO,hgnc:9823,DNA REPAIR PROTEIN RAD51 HOMOLOG 4|RAD51L3
CD9,Gene Symbol,Ensembl,hgnc:1709,CD9 molecule|ensembl:ENSG00000010278|hgnc:1709
LIF,Gene Symbol,HGNC,hgnc:6596,ccds:CCDS13872|ccds:CCDS58799|CDF|DIA|ensembl:ENSG00000128342|hgnc:6596|HILDA|LIF interleukin 6 family cytokine|ncbigene:3976|omim:159540|pubmed:1714745|pubmed:8058719|refseq:NM_002309|ucsc:uc003agz.3|uniprot:P15018|vega:OTTHUMG00000150910
KLHL25,Gene Name,HingoraniCasas,hgnc:25732,ENSEMBL:ENSG00000183655|KLHL25
FMS-LIKE TYROSINE KINASE 3,Gene Name,TTD,,FLT-3|TTD.TARGET:T74312
HCA1,Gene Symbol,dGene,ncbigene:266790,AH|HCA|NCBIGENE:266790
UNIPROT:O60664,UniProtKB ID,TdgClinicalTrial,hgnc:16893,M6PRBP1
SERPINB2,Gene Name,HingoraniCasas,hgnc:8584,ENSEMBL:ENSG00000197632|SERPINB2
OR56A5,Gene Symbol,HGNC,hgnc:14792,ccds:CCDS73248|ensembl:ENSG00000188691|hgnc:14792|hordedb:OR56A5|ncbigene:390084|olfactory receptor family 56 subfamily A member 5|OR56A5P|refseq:NM_001146033|ucsc:uc010qzu.2|uniprot:P0C7T3|vega:OTTHUMG00000165730
INHBB,Gene Symbol,Ensembl,hgnc:6067,ensembl:ENSG00000163083|hgnc:6067|inhibin subunit beta B
GNPDA2,Gene Symbol,NCBI,hgnc:21526,ensembl:ENSG00000163281|glucosamine-6-phosphate deaminase 2|GNP2|hgnc:21526|ncbigene:132789|omim:613222|SB52
DTD2,Gene Symbol,HGNC,hgnc:20277,C14orf126|ccds:CCDS9643|D-aminoacyl-tRNA deacylase 2|ena.embl:BC010618|ensembl:ENSG00000129480|hgnc:20277|MGC9912|ncbigene:112487|pubmed:29410408|refseq:NM_080664|ucsc:uc001wrj.5|uniprot:Q96FN9|vega:OTTHUMG00000140205
FLT4,Gene Symbol,ChEMBL,hgnc:3767,CHEMBL:CHEMBL1955|CHEMBL:CHEMBL2095227|UNIPROT:P35916|VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 3
SLC22A11,Gene Symbol,ChEMBL,hgnc:18120,CHEMBL:CHEMBL2073677|SOLUTE CARRIER FAMILY 22 MEMBER 11|UNIPROT:Q9NSA0
DSCAM,Gene Symbol,Ensembl,hgnc:3039,DS cell adhesion molecule|ensembl:ENSG00000171587|hgnc:3039
ADH1B,Gene Symbol,Pharos,hgnc:250,ALCOHOL DEHYDROGENASE 1B|UNIPROT:P00325
BCDIN3D,Gene Symbol,Pharos,hgnc:27050,PRE-MIRNA 5'-MONOPHOSPHATE METHYLTRANSFERASE|UNIPROT:Q7Z5W3
SCAP,Gene Symbol,Ensembl,hgnc:30634,ensembl:ENSG00000114650|hgnc:30634|SREBF chaperone
PAFAH1B2,Gene Symbol,HGNC,hgnc:8575,ccds:CCDS53713|ccds:CCDS53714|ccds:CCDS53715|ccds:CCDS8380|cosmic:PAFAH1B2|ena.embl:D63390|ensembl:ENSG00000168092|hgnc:8575|ncbigene:5049|omim:602508|platelet activating factor acetylhydrolase 1b catalytic subunit 2|pubmed:9144386|pubmed:9693049|refseq:NM_002572|ucsc:uc001pqe.4|uniprot:P68402|vega:OTTHUMG00000167064
UNIPROT:P58173,UniProtKB ID,HopkinsGroom,hgnc:8241,ENSEMBL:ENSG00000124657|NCBIGENE:26212|OLFACTORY RECEPTOR 2B6|OR2B6|OR2B6_HUMAN
PPIP5K2,Gene Symbol,Ensembl,hgnc:29035,diphosphoinositol pentakisphosphate kinase 2|ensembl:ENSG00000145725|hgnc:29035
ATP6V1B2,Gene Symbol,Pharos,hgnc:854,"UNIPROT:P21281|V-TYPE PROTON ATPASE SUBUNIT B, BRAIN ISOFORM"
PTK2B,Gene Symbol,Ensembl,hgnc:9612,ensembl:ENSG00000120899|hgnc:9612|protein tyrosine kinase 2 beta
RNASE4,Gene Symbol,NCBI,hgnc:10047,ensembl:ENSG00000258818|hgnc:10047|LOC122654|ncbigene:6038|omim:601030|RAB1|ribonuclease A family member 4|RNS4
TMIGD2,Gene Symbol,NCBI,hgnc:28324,CD28H|ensembl:ENSG00000167664|hgnc:28324|IGPR-1|IGPR1|ncbigene:126259|omim:614715|transmembrane and immunoglobulin domain containing 2
ALDH3B1,Gene Name,DrugBank,hgnc:410,AL3B1_HUMAN|ALDH3B1|GENBANK:601780|HGNC:410|U10868|UNIPROT:P43353
RB1,Gene Symbol,FoundationOneGenes,hgnc:9884,
ENSEMBL:ENSG00000146233,Ensembl Gene ID,RussLampel,hgnc:17449,CYP39A1|CYTOCHROME P450 39A1 (EC 1.14.13.-) (OXYSTEROL 7-ALPHA-HYDROXYLASE) (HCYP39A1)
B7-RELATED PROTEIN 1,Gene Name,TTD,hgnc:17087,B7RP1|TTD.TARGET:T16144
MPC2,Gene Symbol,Ensembl,hgnc:24515,ensembl:ENSG00000143158|hgnc:24515|mitochondrial pyruvate carrier 2
MAPK14,Gene Name,DTC,hgnc:6876,
FEN1,Gene Name,HingoraniCasas,hgnc:3650,ENSEMBL:ENSG00000168496|FEN1
ADAMTS13,Gene Symbol,dGene,hgnc:1366,13|ADAM-TS|ADAM-TS13|ADAMTS-13|C9ORF8|NCBIGENE:11093|TTP|VWF-CP|VWFCP
IGKV4-1,Gene Symbol,HGNC,hgnc:5834,B3|ena.embl:Z00023|ensembl:ENSG00000211598|hgnc:5834|IGKV41|imgt:IGKV4-1|immunoglobulin kappa variable 4-1|ncbigene:28908|refseq:NG_000834|ucsc:uc061lqi.1|uniprot:P06312|vega:OTTHUMG00000151533
HSD17B4,Gene Symbol,Pharos,hgnc:5213,PEROXISOMAL MULTIFUNCTIONAL ENZYME TYPE 2|UNIPROT:P51659
UGGT1,Gene Symbol,NCBI,hgnc:15663,CDG2CC|ensembl:ENSG00000136731|hgnc:15663|HUGT1|ncbigene:56886|omim:605897|UDP-glucose glycoprotein glucosyltransferase 1|UGCGL1|UGT1
AKR1C3,Gene Name,NCI,hgnc:386,
NEK4,Gene Symbol,IDG,hgnc:11399,
NIM1K,Gene Name,HingoraniCasas,hgnc:28646,ENSEMBL:ENSG00000177453|NIM1K
TDP1,Gene Symbol,HGNC,hgnc:18884,ccds:CCDS81836|ccds:CCDS9888|ena.embl:AF182002|ensembl:ENSG00000042088|FLJ11090|hgnc:18884|ncbigene:55775|omim:607198|orphanet:120006|pubmed:11839309|pubmed:12244316|refseq:NM_018319|SCAN1|tyrosyl-DNA phosphodiesterase 1|ucsc:uc001xxy.4|uniprot:Q9NUW8|vega:OTTHUMG00000171016
FGFBP1,Gene Symbol,HGNC,hgnc:19695,ccds:CCDS3418|ena.embl:M60047|ensembl:ENSG00000137440|FGFBP|fibroblast growth factor binding protein 1|HBP17|hgnc:19695|ncbigene:9982|omim:607737|pubmed:11148217|pubmed:1885605|refseq:NM_005130|ucsc:uc003gom.4|uniprot:Q14512|vega:OTTHUMG00000097745
ATG5,Gene Symbol,HGNC,hgnc:589,APG5|APG5L|ASP|autophagy related 5|ccds:CCDS5055|ccds:CCDS69159|ccds:CCDS75498|ena.embl:Y11588|ensembl:ENSG00000057663|hAPG5|hgnc:589|ncbigene:9474|omim:604261|pubmed:11349150|pubmed:15778222|pubmed:9563500|refseq:NM_004849|ucsc:uc003prf.4|uniprot:Q9H1Y0|vega:OTTHUMG00000016193
MSH5,Gene Symbol,Ensembl,hgnc:7328,ensembl:ENSG00000204410|hgnc:7328|mutS homolog 5
USP17L2,Gene Symbol,NCBI,hgnc:34434,DUB-3|DUB3|ensembl:ENSG00000223443|hgnc:34434|LOC137044|LOC137059|LOC352462|LOC392198|ncbigene:377630|omim:610186|ubiquitin specific peptidase 17 like family member 2|USP17
CERKL,Gene Symbol,GO,hgnc:21699,CERAMIDE KINASE-LIKE PROTEIN
MYH7B,Gene Symbol,HGNC,hgnc:15906,dJ756N5.1|ena.embl:AB040945|ensembl:ENSG00000078814|hgnc:15906|KIAA1512|lncMYH7b|MHC14|MYH14|myosin heavy chain 7B|ncbigene:57644|omim:609928|orphanet:360173|pubmed:11919279|pubmed:15014174|pubmed:23800289|refseq:NM_020884|ucsc:uc061wko.1|uniprot:A7E2Y1|vega:OTTHUMG00000032320
ELK1,Gene Symbol,Pharos,hgnc:3321,ETS DOMAIN-CONTAINING PROTEIN ELK-1|UNIPROT:P19419
UNIPROT:Q969N4,UniProtKB ID,HopkinsGroom,hgnc:14964,ENSEMBL:ENSG00000146385|NCBIGENE:83551|TAAR8|TAAR8_HUMAN|TRACE AMINE-ASSOCIATED RECEPTOR 8
IUPHAR.RECEPTOR:1052,GuideToPharmacology ID,GuideToPharmacology,hgnc:10980,HGNC:10980|MITOCHONDRIAL DICARBOXYLATE TRANSPORTER|SLC25A10|SOLUTE CARRIER FAMILY 25 MEMBER 10|UNIPROT:Q9UBX3
ADAM18,Gene Symbol,dGene,hgnc:196,ADAM27|NCBIGENE:8749|TMDCIII
TFPI2,Gene Symbol,GO,hgnc:11761,TISSUE FACTOR PATHWAY INHIBITOR 2
G6PD,Gene Name,CGI,hgnc:4057,
CRISP3,Gene Symbol,NCBI,hgnc:16904,Aeg2|CRISP-3|CRS3|cysteine rich secretory protein 3|dJ442L6.3|ensembl:ENSG00000096006|hgnc:16904|ncbigene:10321|omim:618062|SGP28
PRNCR1,Gene Symbol,Ensembl,hgnc:48942,ensembl:ENSG00000282961|hgnc:48942|prostate cancer associated non-coding RNA 1
NCR3,Gene Name,HingoraniCasas,hgnc:19077,ENSEMBL:ENSG00000204475|NCR3
UNIPROT:O43827,UniProtKB ID,HopkinsGroom,hgnc:24078,ANGIOPOIETIN-RELATED PROTEIN 7|ANGL7_HUMAN|ANGPTL7|ENSEMBL:ENSG00000171819|NCBIGENE:10218
BRSK1,Gene Symbol,Ensembl,hgnc:18994,BR serine/threonine kinase 1|ensembl:ENSG00000160469|hgnc:18994
INTS3,Gene Symbol,GO,hgnc:26153,C1ORF193|C1ORF60|INTEGRATOR COMPLEX SUBUNIT 3
SEMA6B,Gene Symbol,Ensembl,hgnc:10739,ensembl:ENSG00000167680|hgnc:10739|semaphorin 6B
UNIPROT:Q6ZQY3,UniProtKB ID,HopkinsGroom,hgnc:27949,ENSEMBL:ENSG00000144644|GADL1|GADL1_HUMAN|GLUTAMATE DECARBOXYLASE-LIKE PROTEIN 1|NCBIGENE:339896
STK33,Gene Symbol,IDG,hgnc:14568,
T-CELL ACTIVATION ANTIGEN CD27,Gene Name,TTD,hgnc:11922,CD27|TTD.TARGET:T85554
ENSEMBL:ENSG00000155897,Ensembl Gene ID,RussLampel,hgnc:239,"ADCY8|ADENYLATE CYCLASE, TYPE VIII (EC 4.6.1.1) (ATP PYROPHOSPHATE-LYASE 8) (CA(2+)/CALMODULIN ACTIVATED ADENYLYL CYCLASE)"
C5AR1,Gene Symbol,dGene,hgnc:1338,C5A|C5AR|C5R1|CD88|NCBIGENE:728
RNASE10,Gene Name,HingoraniCasas,hgnc:19275,ENSEMBL:ENSG00000182545|RNASE10
DNM1,Gene Symbol,HumanProteinAtlas,hgnc:2972,DNM|DYNAMIN 1|ENSEMBL:ENSG00000106976|UNIPROT:Q05193
DDR2,Gene Name,MyCancerGenomeClinicalTrial,hgnc:2731,NCBIGENE:4921
TLR4,Gene Symbol,NCBI,hgnc:11850,ARMD10|CD284|ensembl:ENSG00000136869|hgnc:11850|ncbigene:7099|omim:603030|TLR-4|TOLL|toll like receptor 4
ZEB1,Gene Symbol,Pharos,hgnc:11642,UNIPROT:P37275|ZINC FINGER E-BOX-BINDING HOMEOBOX 1
ENSEMBL:ENSG00000137225,Ensembl Gene ID,RussLampel,hgnc:1478,CALPAIN-11 (EC 3.4.22.-) (CALCIUM-ACTIVATED NEUTRAL PROTEINASE 11) (CANP 11)|CAPN11
IUPHAR.RECEPTOR:3144,GuideToPharmacology ID,GuideToPharmacology,hgnc:26742,ASPARTATE N-ACETYLTRANSFERASE|ASPNAT|HGNC:26742|N-ACETYLTRANSFERASE 8 LIKE|REFSEQ:NM_178557|REFSEQ:NP_848652|UNIPROT:Q8N9F0
FEV,Gene Symbol,CarisMolecularIntelligence,hgnc:18562,
RPS27A,Gene Symbol,Ensembl,hgnc:10417,ensembl:ENSG00000143947|hgnc:10417|ribosomal protein S27a
MUL1,Gene Symbol,NCBI,hgnc:25762,C1orf166|ensembl:ENSG00000090432|GIDE|hgnc:25762|MAPL|mitochondrial E3 ubiquitin protein ligase 1|MULAN|ncbigene:79594|omim:612037|RNF218
IGKV2D-29,Gene Name,HingoraniCasas,hgnc:5800,ENSEMBL:ENSG00000243264|IGKV2D-29
STK32B,Gene Symbol,IDG,hgnc:14217,
PSEN1,Gene Symbol,NCBI,hgnc:9508,ACNINV3|AD3|CMD1U|ensembl:ENSG00000080815|FAD|hgnc:9508|ncbigene:5663|omim:104311|presenilin 1|PS-1|PS1|PSNL1|S182
TDP1,Gene Name,DTC,hgnc:18884,
UNIPROT:Q86VQ3,UniProtKB ID,HopkinsGroom,hgnc:16470,ENSEMBL:ENSG00000168454|NCBIGENE:84203|THIOREDOXIN DOMAIN-CONTAINING PROTEIN 2|TXND2_HUMAN|TXNDC2
PRKAB2,Gene Name,DTC,hgnc:9379,
OR56B2,Gene Symbol,Ensembl,hgnc:15246,ensembl:ENSG00000181017|hgnc:15246|olfactory receptor family 56 subfamily B member 2
RTF1,Gene Symbol,HGNC,hgnc:28996,"ccds:CCDS32200|ena.embl:D87440|ensembl:ENSG00000137815|hgnc:28996|KIAA0252|ncbigene:23168|omim:611633|pubmed:15632063|pubmed:17576814|refseq:NM_015138|RTF1 homolog, Paf1/RNA polymerase II complex component|ucsc:uc001zny.3|uniprot:Q92541|vega:OTTHUMG00000133744"
HSBP1,Gene Symbol,Pharos,hgnc:5203,HEAT SHOCK FACTOR-BINDING PROTEIN 1|UNIPROT:O75506
OR9H1,Gene Symbol,GO,hgnc:15038,OLFACTORY RECEPTOR OR9H1|OR9H1P|UNQ9373
CCNE1,Gene Symbol,MskImpact,hgnc:1589,
GALR1,Gene Symbol,GO,hgnc:4132,GALANIN RECEPTOR TYPE 1|GALNR|GALNR1
CYP24A1,Gene Name,DTC,hgnc:2602,
KERA,Gene Symbol,Ensembl,hgnc:6309,ensembl:ENSG00000139330|hgnc:6309|keratocan
PRMT9,Gene Symbol,NCBI,hgnc:25099,ensembl:ENSG00000164169|hgnc:25099|LOC107986318|ncbigene:90826|omim:616125|PRMT10|protein arginine methyltransferase 9
SIGLEC7,Gene Symbol,HGNC,hgnc:10876,ccds:CCDS12826|ccds:CCDS42601|ccds:CCDS62771|CD328|ena.embl:AF170485|ensembl:ENSG00000168995|hcdmdb:CDw328|hgnc:10876|ncbigene:27036|omim:604410|p75/AIRM1|pubmed:10567377|QA79|refseq:NM_016543|sialic acid binding Ig like lectin 7|SIGLEC-7|SIGLEC19P|SIGLECP2|ucsc:uc002pvv.1|uniprot:Q9Y286|vega:OTTHUMG00000182895
OTUD3,Gene Symbol,HGNC,hgnc:29038,ccds:CCDS41279|DUBA4|ena.embl:AB007928|ensembl:ENSG00000169914|hgnc:29038|KIAA0459|ncbigene:23252|omim:611758|OTU deubiquitinase 3|pubmed:23827681|pubmed:9455484|refseq:NM_015207|ucsc:uc001bcs.5|uniprot:Q5T2D3|vega:OTTHUMG00000002696
RPA2,Gene Symbol,Ensembl,hgnc:10290,ensembl:ENSG00000117748|hgnc:10290|replication protein A2
SERPINB5,Gene Symbol,Ensembl,hgnc:8949,ensembl:ENSG00000206075|hgnc:8949|serpin family B member 5
ENSEMBL:ENSG00000112739,Ensembl Gene ID,RussLampel,hgnc:17346,PRPF4B|SERINE/THREONINE-PROTEIN KINASE PRP4 HOMOLOG (EC 2.7.1.37) (PRP4 PRE- MRNA PROCESSING FACTOR 4 HOMOLOG) (PRP4 KINASE)
ABCA1,Gene Symbol,Ensembl,hgnc:29,ATP binding cassette subfamily A member 1|ensembl:ENSG00000165029|hgnc:29
UNIPROT:P13631,UniProtKB ID,TdgClinicalTrial,hgnc:9866,RARG
IGKV2D-28,Gene Name,DrugBank,hgnc:5799,HGNC:5799|IGKV2D-28|KVD28_HUMAN|UNIPROT:P01615
ADORA2B,Gene Name,HingoraniCasas,hgnc:264,ADORA2B|ENSEMBL:ENSG00000170425
UNIPROT:P07202,UniProtKB ID,TEND,hgnc:12015,PERT_HUMAN|TPO
CYP4A22,Gene Symbol,HGNC,hgnc:20575,1.14.14.80|ccds:CCDS30707|ccds:CCDS76160|cytochrome P450 family 4 subfamily A member 22|ensembl:ENSG00000162365|hgnc:20575|ncbigene:284541|omim:615341|refseq:NM_001010969|ucsc:uc001cqv.2|uniprot:Q5TCH4|vega:OTTHUMG00000007845
OAZ3,Gene Symbol,HGNC,hgnc:8097,ccds:CCDS58028|ccds:CCDS76216|ccds:CCDS81378|ena.embl:AF175296|ensembl:ENSG00000143450|hgnc:8097|ncbigene:51686|omim:605138|ornithine decarboxylase antizyme 3|pubmed:10781085|refseq:NM_016178|ucsc:uc010pdl.4|uniprot:Q9UMX2|vega:OTTHUMG00000013061
RPS6KB1,Gene Name,NCI,hgnc:10436,
CASP8,Gene Symbol,MskImpact,hgnc:1509,
OR4C11,Gene Symbol,Pharos,hgnc:15167,OLFACTORY RECEPTOR 4C11|UNIPROT:Q6IEV9
IUPHAR.RECEPTOR:844,GuideToPharmacology ID,GuideToPharmacology,hgnc:815,ATP2B2|ATPASE PLASMA MEMBRANE CA2+ TRANSPORTING 2|HGNC:815|PMCA2|UNIPROT:Q01814
PNRC2,Gene Symbol,Pharos,hgnc:23158,PROLINE-RICH NUCLEAR RECEPTOR COACTIVATOR 2|UNIPROT:Q9NPJ4
PDE6H,Gene Symbol,HGNC,hgnc:8790,3.1.4.17|ccds:CCDS8672|ensembl:ENSG00000139053|hgnc:8790|ncbigene:5149|omim:601190|orphanet:160320|phosphodiesterase 6H|pubmed:8786098|refseq:NM_006205|ucsc:uc001rcr.5|uniprot:Q13956|vega:OTTHUMG00000168743
IUPHAR.RECEPTOR:2508,GuideToPharmacology ID,GuideToPharmacology,hgnc:8579,HGNC:8579|PAFAH2|PLATELET ACTIVATING FACTOR ACETYLHYDROLASE 2|REFSEQ:NM_000437|REFSEQ:NP_000428|UNIPROT:Q99487
FJX1,Gene Symbol,Ensembl,hgnc:17166,ensembl:ENSG00000179431|four-jointed box kinase 1|hgnc:17166
SEPHS2,Gene Symbol,Ensembl,hgnc:19686,ensembl:ENSG00000179918|hgnc:19686|selenophosphate synthetase 2
VCAN,Gene Name,DrugBank,hgnc:2464,CSPG2_HUMAN|HGNC:2464|UNIPROT:P13611|VCAN
KRT6A,Gene Symbol,HGNC,hgnc:6443,ccds:CCDS41786|CK6C|CK6D|ena.embl:BC014152|ena.embl:L42593|ena.embl:L42610|ensembl:ENSG00000205420|hgnc:6443|K6C|K6D|keratin 6A|KRT6C|KRT6D|ncbigene:3853|omim:148041|orphanet:122917|pubmed:16831889|pubmed:1713141|refseq:NM_005554|ucsc:uc001sam.4|uniprot:P02538|vega:OTTHUMG00000169597
ITGB8,Gene Symbol,GO,hgnc:6163,INTEGRIN BETA-8
CST-II,Gene Name,DrugBank,,AF130984|Q9LAK3_CAMJU|UNIPROT:Q9LAK3
JUND,Gene Symbol,NCBI,hgnc:6206,"AP-1|ensembl:ENSG00000130522|hgnc:6206|JunD proto-oncogene, AP-1 transcription factor subunit|ncbigene:3727|omim:165162"
CTSK,Gene Symbol,HGNC,hgnc:2536,cathepsin K|ccds:CCDS969|CTSO|CTSO2|ena.embl:BC016058|ensembl:ENSG00000143387|hgnc:2536|ncbigene:1513|omim:601105|orphanet:120897|PKND|pubmed:7818555|PYCD|refseq:NM_000396|ucsc:uc001evp.3|uniprot:P43235|vega:OTTHUMG00000035008
PARM1,Gene Name,HingoraniCasas,hgnc:24536,ENSEMBL:ENSG00000169116|PARM1
IUPHAR.RECEPTOR:108,GuideToPharmacology ID,GuideToPharmacology,hgnc:4508,<I>GPR52</I>|G PROTEIN-COUPLED RECEPTOR 52|GPR52|HGNC:4508|REFSEQ:NM_005684|REFSEQ:NP_005675|UNIPROT:Q9Y2T5
GPR151,Gene Symbol,IDG,hgnc:23624,
DFFB,Gene Name,NCI,hgnc:2773,
PROTEIN-TYROSINE PHOSPHATASE SIGMA,Gene Name,TTD,hgnc:9681,R-PTP-SIGMA|TTD.TARGET:T10147
PKN2,Gene Symbol,MyCancerGenome,hgnc:9406,NCBIGENE:5586|PKC|PKN2
