primary_gene_symbol,HGNC_ID,ENSG_ID,NCBI_ID,gene_symbol
ATP2B3,HGNC:816,ENSG00000067842,GENE ID:492,ATP2B3
ATP2B4,HGNC:817,ENSG00000058668,GENE ID:493,ATP2B4
ATP4A,HGNC:819,ENSG00000105675,GENE ID:495,ATP4A
ATP4B,HGNC:820,ENSG00000186009,GENE ID:496,ATP4B
ATP5F1A,HGNC:823,ENSG00000152234,GENE ID:498,ATP5F1A
ALDH7A1,HGNC:877,ENSG00000164904,GENE ID:501,ALDH7A1
ATP5F1AP2,HGNC:828,,GENE ID:504,ATP5F1AP2
ATP5F1B,HGNC:830,ENSG00000110955,GENE ID:506,ATP5F1B
ATP5F1BP1,HGNC:831,ENSG00000231635,GENE ID:507,ATP5F1BP1
ATP5F1C,HGNC:833,ENSG00000165629,GENE ID:509,ATP5F1C
ATP5F1D,HGNC:837,ENSG00000099624,GENE ID:513,ATP5F1D
ATP5F1E,HGNC:838,ENSG00000124172,GENE ID:514,ATP5F1E
ATP5PB,HGNC:840,ENSG00000116459,GENE ID:515,ATP5PB
ATP5MC1,HGNC:841,ENSG00000159199,GENE ID:516,ATP5MC1
ATP5MC2,HGNC:842,ENSG00000135390,GENE ID:517,ATP5MC2
ATP5MC3,HGNC:843,ENSG00000154518,GENE ID:518,ATP5MC3
ATP5MC2P1,HGNC:844,,GENE ID:520,ATP5MC2P1
ATP5ME,HGNC:846,ENSG00000169020,GENE ID:521,ATP5ME
ATP5PF,HGNC:847,ENSG00000154723,GENE ID:522,ATP5PF
ATP6V1A,HGNC:851,ENSG00000114573,GENE ID:523,ATP6V1A
ATP6V1B1,HGNC:853,ENSG00000116039,GENE ID:525,ATP6V1B1
ATP6V1B2,HGNC:854,ENSG00000147416,GENE ID:526,ATP6V1B2
ATP6V0C,HGNC:855,ENSG00000185883,GENE ID:527,ATP6V0C
ATP6V1C1,HGNC:856,ENSG00000155097,GENE ID:528,ATP6V1C1
ATP6V1E1,HGNC:857,ENSG00000131100,GENE ID:529,ATP6V1E1
ATP6V0B,HGNC:861,ENSG00000117410,GENE ID:533,ATP6V0B
ATP6V1G2,HGNC:862,ENSG00000213760,GENE ID:534,ATP6V1G2
ATP6V0A1,HGNC:865,ENSG00000033627,GENE ID:535,ATP6V0A1
ATP6AP1,HGNC:868,ENSG00000071553,GENE ID:537,ATP6AP1
ATP7A,HGNC:869,ENSG00000165240,GENE ID:538,ATP7A
ATP5PO,HGNC:850,ENSG00000241837,GENE ID:539,ATP5PO
ATP7B,HGNC:870,ENSG00000123191,GENE ID:540,ATP7B
ALDH7A1P1,HGNC:878,ENSG00000251400,GENE ID:541,ALDH7A1P1
ALDH7A1P2,HGNC:879,ENSG00000232292,GENE ID:542,ALDH7A1P2
ALDH7A1P3,HGNC:880,,GENE ID:543,ALDH7A1P3
ALDH7A1P4,HGNC:881,,GENE ID:544,ALDH7A1P4
ATR,HGNC:882,ENSG00000175054,GENE ID:545,ATR
ATRX,HGNC:886,ENSG00000085224,GENE ID:546,ATRX
KIF1A,HGNC:888,ENSG00000130294,GENE ID:547,KIF1A
AUH,HGNC:890,ENSG00000148090,GENE ID:549,AUH
AUP1,HGNC:891,ENSG00000115307,GENE ID:550,AUP1
AVP,HGNC:894,ENSG00000101200,GENE ID:551,AVP
AVPR1A,HGNC:895,ENSG00000166148,GENE ID:552,AVPR1A
AVPR1B,HGNC:896,ENSG00000198049,GENE ID:553,AVPR1B
AVPR2,HGNC:897,ENSG00000126895,GENE ID:554,AVPR2
AXL,HGNC:905,ENSG00000167601,GENE ID:558,AXL
AZGP1,HGNC:910,ENSG00000160862,GENE ID:563,AZGP1
AZU1,HGNC:913,ENSG00000172232,GENE ID:566,AZU1
B2M,HGNC:914,ENSG00000166710,GENE ID:567,B2M
B2MR,HGNC:915,,GENE ID:568,B2MR
BAAT,HGNC:932,ENSG00000136881,GENE ID:570,BAAT
BACH1,HGNC:935,ENSG00000156273,GENE ID:571,BACH1
BAD,HGNC:936,ENSG00000002330,GENE ID:572,BAD
BAG1,HGNC:937,ENSG00000107262,GENE ID:573,BAG1
BAGE,HGNC:942,,GENE ID:574,BAGE
ADGRB1,HGNC:943,ENSG00000181790,GENE ID:575,ADGRB1
ADGRB2,HGNC:944,ENSG00000121753,GENE ID:576,ADGRB2
ADGRB3,HGNC:945,ENSG00000135298,GENE ID:577,ADGRB3
BAK1,HGNC:949,ENSG00000030110,GENE ID:578,BAK1
NKX3-2,HGNC:951,ENSG00000109705,GENE ID:579,NKX3-2
BARD1,HGNC:952,ENSG00000138376,GENE ID:580,BARD1
BAX,HGNC:959,ENSG00000087088,GENE ID:581,BAX
BBS1,HGNC:966,ENSG00000174483,GENE ID:582,BBS1
BBS2,HGNC:967,ENSG00000125124,GENE ID:583,BBS2
BBS4,HGNC:969,ENSG00000140463,GENE ID:585,BBS4
BCAT1,HGNC:976,ENSG00000060982,GENE ID:586,BCAT1
BCAT2,HGNC:977,ENSG00000105552,GENE ID:587,BCAT2
BCHE,HGNC:983,ENSG00000114200,GENE ID:590,BCHE
BCKDHA,HGNC:986,ENSG00000248098,GENE ID:593,BCKDHA
BCKDHB,HGNC:987,ENSG00000083123,GENE ID:594,BCKDHB
CCND1,HGNC:1582,ENSG00000110092,GENE ID:595,CCND1
BCL2,HGNC:990,ENSG00000171791,GENE ID:596,BCL2
BCL2A1,HGNC:991,ENSG00000140379,GENE ID:597,BCL2A1
BCL2L1,HGNC:992,ENSG00000171552,GENE ID:598,BCL2L1
BCL2L2,HGNC:995,ENSG00000129473,GENE ID:599,BCL2L2
BAK1P1,HGNC:996,,GENE ID:600,BAK1P1
BAK1P2,HGNC:997,,GENE ID:601,BAK1P2
BCL3,HGNC:998,ENSG00000069399,GENE ID:602,BCL3
BCL6,HGNC:1001,ENSG00000113916,GENE ID:604,BCL6
BCL7A,HGNC:1004,ENSG00000110987,GENE ID:605,BCL7A
NBEAP1,HGNC:1007,,GENE ID:606,NBEAP1
BCL9,HGNC:1008,ENSG00000116128,GENE ID:607,BCL9
TNFRSF17,HGNC:11913,ENSG00000048462,GENE ID:608,TNFRSF17
HCN2,HGNC:4846,ENSG00000099822,GENE ID:610,HCN2
OPN1SW,HGNC:1012,ENSG00000128617,GENE ID:611,OPN1SW
BCR,HGNC:1014,ENSG00000186716,GENE ID:613,BCR
BCRP4,HGNC:1017,ENSG00000215456,GENE ID:616,BCRP4
BCS1L,HGNC:1020,ENSG00000074582,GENE ID:617,BCS1L
BCYRN1,HGNC:1022,ENSG00000236824,GENE ID:618,BCYRN1
BCYRN1P1,HGNC:1023,,GENE ID:619,BCYRN1P1
BCYRN1P2,HGNC:1024,,GENE ID:620,BCYRN1P2
BDH1,HGNC:1027,ENSG00000161267,GENE ID:622,BDH1
BDKRB1,HGNC:1029,ENSG00000100739,GENE ID:623,BDKRB1
BDKRB2,HGNC:1030,ENSG00000168398,GENE ID:624,BDKRB2
BDNF,HGNC:1033,ENSG00000176697,GENE ID:627,BDNF
CFB,HGNC:1037,ENSG00000243649,GENE ID:629,CFB
BFSP1,HGNC:1040,ENSG00000125864,GENE ID:631,BFSP1
BGLAP,HGNC:1043,ENSG00000242252,GENE ID:632,BGLAP
BGN,HGNC:1044,ENSG00000182492,GENE ID:633,BGN
CEACAM1,HGNC:1814,ENSG00000079385,GENE ID:634,CEACAM1
BHMT,HGNC:1047,ENSG00000145692,GENE ID:635,BHMT
BICD1,HGNC:1049,ENSG00000151746,GENE ID:636,BICD1
BID,HGNC:1050,ENSG00000015475,GENE ID:637,BID
BIK,HGNC:1051,ENSG00000100290,GENE ID:638,BIK
PRDM1,HGNC:9346,ENSG00000057657,GENE ID:639,PRDM1
BLK,HGNC:1057,ENSG00000136573,GENE ID:640,BLK
BLM,HGNC:1058,ENSG00000197299,GENE ID:641,BLM
BLMH,HGNC:1059,ENSG00000108578,GENE ID:642,BLMH
CXCR5,HGNC:1060,ENSG00000160683,GENE ID:643,CXCR5
BLVRA,HGNC:1062,ENSG00000106605,GENE ID:644,BLVRA
BLVRB,HGNC:1063,ENSG00000090013,GENE ID:645,BLVRB
BNC1,HGNC:1081,ENSG00000169594,GENE ID:646,BNC1
BMI1,HGNC:1066,ENSG00000168283,GENE ID:648,BMI1
BMP1,HGNC:1067,ENSG00000168487,GENE ID:649,BMP1
BMP2,HGNC:1069,ENSG00000125845,GENE ID:650,BMP2
BMP3,HGNC:1070,ENSG00000152785,GENE ID:651,BMP3
BMP4,HGNC:1071,ENSG00000125378,GENE ID:652,BMP4
BMP5,HGNC:1072,ENSG00000112175,GENE ID:653,BMP5
BMP6,HGNC:1073,ENSG00000153162,GENE ID:654,BMP6
BMP7,HGNC:1074,ENSG00000101144,GENE ID:655,BMP7
BMP8B,HGNC:1075,ENSG00000116985,GENE ID:656,BMP8B
BMPR1A,HGNC:1076,ENSG00000107779,GENE ID:657,BMPR1A
BMPR1B,HGNC:1077,ENSG00000138696,GENE ID:658,BMPR1B
BMPR2,HGNC:1078,ENSG00000204217,GENE ID:659,BMPR2
BMX,HGNC:1079,ENSG00000102010,GENE ID:660,BMX
POLR3D,HGNC:1080,ENSG00000168495,GENE ID:661,POLR3D
BNIP1,HGNC:1082,ENSG00000113734,GENE ID:662,BNIP1
BNIP2,HGNC:1083,ENSG00000140299,GENE ID:663,BNIP2
BNIP3,HGNC:1084,ENSG00000176171,GENE ID:664,BNIP3
BNIP3L,HGNC:1085,ENSG00000104765,GENE ID:665,BNIP3L
BOK,HGNC:1087,ENSG00000176720,GENE ID:666,BOK
DST,HGNC:1090,ENSG00000151914,GENE ID:667,DST
FOXL2,HGNC:1092,ENSG00000183770,GENE ID:668,FOXL2
BPGM,HGNC:1093,ENSG00000172331,GENE ID:669,BPGM
BPHL,HGNC:1094,ENSG00000137274,GENE ID:670,BPHL
BPI,HGNC:1095,ENSG00000101425,GENE ID:671,BPI
BRCA1,HGNC:1100,ENSG00000012048,GENE ID:672,BRCA1
BRAF,HGNC:1097,ENSG00000157764,GENE ID:673,BRAF
BRCA2,HGNC:1101,ENSG00000139618,GENE ID:675,BRCA2
BRDT,HGNC:1105,ENSG00000137948,GENE ID:676,BRDT
ZFP36L1,HGNC:1107,ENSG00000185650,GENE ID:677,ZFP36L1
ZFP36L2,HGNC:1108,ENSG00000152518,GENE ID:678,ZFP36L2
BRS3,HGNC:1113,ENSG00000102239,GENE ID:680,BRS3
BSG,HGNC:1116,ENSG00000172270,GENE ID:682,BSG
BST1,HGNC:1118,ENSG00000109743,GENE ID:683,BST1
BST2,HGNC:1119,ENSG00000130303,GENE ID:684,BST2
BTC,HGNC:1121,ENSG00000174808,GENE ID:685,BTC
BTD,HGNC:1122,ENSG00000169814,GENE ID:686,BTD
KLF9,HGNC:1123,ENSG00000119138,GENE ID:687,KLF9
KLF5,HGNC:6349,ENSG00000102554,GENE ID:688,KLF5
BTF3,HGNC:1125,ENSG00000145741,GENE ID:689,BTF3
BTF3P11,HGNC:1126,,GENE ID:690,BTF3P11
BTF3P1,HGNC:1129,,GENE ID:693,BTF3P1
BTG1,HGNC:1130,ENSG00000133639,GENE ID:694,BTG1
BTK,HGNC:1133,ENSG00000010671,GENE ID:695,BTK
BTN1A1,HGNC:1135,ENSG00000124557,GENE ID:696,BTN1A1
BUB1,HGNC:1148,ENSG00000169679,GENE ID:699,BUB1
BVR1,HGNC:1153,,GENE ID:700,BVR1
BUB1B,HGNC:1149,ENSG00000156970,GENE ID:701,BUB1B
BYSL,HGNC:1157,ENSG00000112578,GENE ID:705,BYSL
TSPO,HGNC:1158,ENSG00000100300,GENE ID:706,TSPO
C1QBP,HGNC:1243,ENSG00000108561,GENE ID:708,C1QBP
SERPING1,HGNC:1228,ENSG00000149131,GENE ID:710,SERPING1
ERC2-IT1,HGNC:1229,ENSG00000281708,GENE ID:711,ERC2-IT1
C1QA,HGNC:1241,ENSG00000173372,GENE ID:712,C1QA
C1QB,HGNC:1242,ENSG00000173369,GENE ID:713,C1QB
C1QC,HGNC:1245,ENSG00000159189,GENE ID:714,C1QC
C1R,HGNC:1246,ENSG00000159403,GENE ID:715,C1R
C1S,HGNC:1247,ENSG00000182326,GENE ID:716,C1S
C2,HGNC:1248,ENSG00000166278,GENE ID:717,C2
C3,HGNC:1318,ENSG00000125730,GENE ID:718,C3
C3AR1,HGNC:1319,ENSG00000171860,GENE ID:719,C3AR1
C4A,HGNC:1323,ENSG00000244731,GENE ID:720,C4A
C4B,HGNC:1324,ENSG00000224389,GENE ID:721,C4B
C4BPA,HGNC:1325,ENSG00000123838,GENE ID:722,C4BPA
C4BPAP2,HGNC:1327,ENSG00000232621,GENE ID:724,C4BPAP2
C4BPB,HGNC:1328,ENSG00000123843,GENE ID:725,C4BPB
CAPN5,HGNC:1482,ENSG00000149260,GENE ID:726,CAPN5
C5,HGNC:1331,ENSG00000106804,GENE ID:727,C5
C5AR1,HGNC:1338,ENSG00000197405,GENE ID:728,C5AR1
C6,HGNC:1339,ENSG00000039537,GENE ID:729,C6
C7,HGNC:1346,ENSG00000112936,GENE ID:730,C7
C8A,HGNC:1352,ENSG00000157131,GENE ID:731,C8A
C8B,HGNC:1353,ENSG00000021852,GENE ID:732,C8B
C8G,HGNC:1354,ENSG00000176919,GENE ID:733,C8G
OSGIN2,HGNC:1355,ENSG00000164823,GENE ID:734,OSGIN2
C9,HGNC:1358,ENSG00000113600,GENE ID:735,C9
VPS51,HGNC:1172,ENSG00000149823,GENE ID:738,VPS51
MRPL49,HGNC:1176,ENSG00000149792,GENE ID:740,MRPL49
ZNHIT2,HGNC:1177,ENSG00000174276,GENE ID:741,ZNHIT2
MPPED2,HGNC:1180,ENSG00000066382,GENE ID:744,MPPED2
MYRF,HGNC:1181,ENSG00000124920,GENE ID:745,MYRF
TMEM258,HGNC:1164,ENSG00000134825,GENE ID:746,TMEM258
DAGLA,HGNC:1165,ENSG00000134780,GENE ID:747,DAGLA
GAS8-AS1,HGNC:1197,ENSG00000221819,GENE ID:750,GAS8-AS1
FMNL1,HGNC:1212,ENSG00000184922,GENE ID:752,FMNL1
LDLRAD4,HGNC:1224,ENSG00000168675,GENE ID:753,LDLRAD4
PTTG1IP,HGNC:13524,ENSG00000183255,GENE ID:754,PTTG1IP
CFAP410,HGNC:1260,ENSG00000160226,GENE ID:755,CFAP410
TMEM50B,HGNC:1280,ENSG00000142188,GENE ID:757,TMEM50B
MPPED1,HGNC:1306,ENSG00000186732,GENE ID:758,MPPED1
CA1,HGNC:1368,ENSG00000133742,GENE ID:759,CA1
CA2,HGNC:1373,ENSG00000104267,GENE ID:760,CA2
CA3,HGNC:1374,ENSG00000164879,GENE ID:761,CA3
CA4,HGNC:1375,ENSG00000167434,GENE ID:762,CA4
CA5A,HGNC:1377,ENSG00000174990,GENE ID:763,CA5A
CA5AP1,HGNC:1379,ENSG00000260133,GENE ID:764,CA5AP1
CA6,HGNC:1380,ENSG00000131686,GENE ID:765,CA6
CA7,HGNC:1381,ENSG00000168748,GENE ID:766,CA7
CA8,HGNC:1382,ENSG00000178538,GENE ID:767,CA8
CA9,HGNC:1383,ENSG00000107159,GENE ID:768,CA9
CA11,HGNC:1370,ENSG00000063180,GENE ID:770,CA11
CA12,HGNC:1371,ENSG00000074410,GENE ID:771,CA12
CACNA1A,HGNC:1388,ENSG00000141837,GENE ID:773,CACNA1A
CACNA1B,HGNC:1389,ENSG00000148408,GENE ID:774,CACNA1B
CACNA1C,HGNC:1390,ENSG00000151067,GENE ID:775,CACNA1C
CACNA1D,HGNC:1391,ENSG00000157388,GENE ID:776,CACNA1D
CACNA1E,HGNC:1392,ENSG00000198216,GENE ID:777,CACNA1E
CACNA1F,HGNC:1393,ENSG00000102001,GENE ID:778,CACNA1F
CACNA1S,HGNC:1397,ENSG00000081248,GENE ID:779,CACNA1S
DDR1,HGNC:2730,ENSG00000204580,GENE ID:780,DDR1
CACNA2D1,HGNC:1399,ENSG00000153956,GENE ID:781,CACNA2D1
CACNB1,HGNC:1401,ENSG00000067191,GENE ID:782,CACNB1
CACNB2,HGNC:1402,ENSG00000165995,GENE ID:783,CACNB2
CACNB3,HGNC:1403,ENSG00000167535,GENE ID:784,CACNB3
CACNB4,HGNC:1404,ENSG00000182389,GENE ID:785,CACNB4
CACNG1,HGNC:1405,ENSG00000108878,GENE ID:786,CACNG1
SLC25A20,HGNC:1421,ENSG00000178537,GENE ID:788,SLC25A20
SLC25A20P1,HGNC:1422,,GENE ID:789,SLC25A20P1
CAD,HGNC:1424,ENSG00000084774,GENE ID:790,CAD
CALB1,HGNC:1434,ENSG00000104327,GENE ID:793,CALB1
CALB2,HGNC:1435,ENSG00000172137,GENE ID:794,CALB2
S100G,HGNC:1436,ENSG00000169906,GENE ID:795,S100G
CALCA,HGNC:1437,ENSG00000110680,GENE ID:796,CALCA
CALCB,HGNC:1438,ENSG00000175868,GENE ID:797,CALCB
CALCP,HGNC:1439,ENSG00000253179,GENE ID:798,CALCP
CALCR,HGNC:1440,ENSG00000004948,GENE ID:799,CALCR
CALD1,HGNC:1441,ENSG00000122786,GENE ID:800,CALD1
CALM1,HGNC:1442,ENSG00000198668,GENE ID:801,CALM1
CALM1P1,HGNC:1443,ENSG00000223467,GENE ID:802,CALM1P1
CALM1P2,HGNC:1444,,GENE ID:804,CALM1P2
CALM2,HGNC:1445,ENSG00000143933,GENE ID:805,CALM2
CALM2P2,HGNC:1447,,GENE ID:806,CALM2P2
CALM2P3,HGNC:1448,,GENE ID:807,CALM2P3
CALM3,HGNC:1449,ENSG00000160014,GENE ID:808,CALM3
CALML3,HGNC:1452,ENSG00000178363,GENE ID:810,CALML3
CALR,HGNC:1455,ENSG00000179218,GENE ID:811,CALR
CALU,HGNC:1458,ENSG00000128595,GENE ID:813,CALU
CAMK4,HGNC:1464,ENSG00000152495,GENE ID:814,CAMK4
CAMK2A,HGNC:1460,ENSG00000070808,GENE ID:815,CAMK2A
CAMK2B,HGNC:1461,ENSG00000058404,GENE ID:816,CAMK2B
CAMK2D,HGNC:1462,ENSG00000145349,GENE ID:817,CAMK2D
CAMK2G,HGNC:1463,ENSG00000148660,GENE ID:818,CAMK2G
CAMLG,HGNC:1471,ENSG00000164615,GENE ID:819,CAMLG
CAMP,HGNC:1472,ENSG00000164047,GENE ID:820,CAMP
CANX,HGNC:1473,ENSG00000127022,GENE ID:821,CANX
CAPG,HGNC:1474,ENSG00000042493,GENE ID:822,CAPG
CAPN1,HGNC:1476,ENSG00000014216,GENE ID:823,CAPN1
CAPN2,HGNC:1479,ENSG00000162909,GENE ID:824,CAPN2
CAPN3,HGNC:1480,ENSG00000092529,GENE ID:825,CAPN3
CAPNS1,HGNC:1481,ENSG00000126247,GENE ID:826,CAPNS1
CAPN6,HGNC:1483,ENSG00000077274,GENE ID:827,CAPN6
CAPS,HGNC:1487,ENSG00000105519,GENE ID:828,CAPS
CAPZA1,HGNC:1488,ENSG00000116489,GENE ID:829,CAPZA1
CAPZA2,HGNC:1490,ENSG00000198898,GENE ID:830,CAPZA2
CAST,HGNC:1515,ENSG00000310517,GENE ID:831,CAST
CAPZB,HGNC:1491,ENSG00000077549,GENE ID:832,CAPZB
CARS1,HGNC:1493,ENSG00000110619,GENE ID:833,CARS1
CASP1,HGNC:1499,ENSG00000137752,GENE ID:834,CASP1
CASP2,HGNC:1503,ENSG00000106144,GENE ID:835,CASP2
CASP3,HGNC:1504,ENSG00000164305,GENE ID:836,CASP3
CASP4,HGNC:1505,ENSG00000196954,GENE ID:837,CASP4
CASP5,HGNC:1506,ENSG00000137757,GENE ID:838,CASP5
CASP6,HGNC:1507,ENSG00000138794,GENE ID:839,CASP6
CASP7,HGNC:1508,ENSG00000165806,GENE ID:840,CASP7
CASP8,HGNC:1509,ENSG00000064012,GENE ID:841,CASP8
CASP9,HGNC:1511,ENSG00000132906,GENE ID:842,CASP9
CASP10,HGNC:1500,ENSG00000003400,GENE ID:843,CASP10
CASQ1,HGNC:1512,ENSG00000143318,GENE ID:844,CASQ1
CASQ2,HGNC:1513,ENSG00000118729,GENE ID:845,CASQ2
CASR,HGNC:1514,ENSG00000036828,GENE ID:846,CASR
CAT,HGNC:1516,ENSG00000121691,GENE ID:847,CAT
CATR1,HGNC:1525,,GENE ID:856,CATR1
CAV1,HGNC:1527,ENSG00000105974,GENE ID:857,CAV1
CAV2,HGNC:1528,ENSG00000105971,GENE ID:858,CAV2
CAV3,HGNC:1529,ENSG00000182533,GENE ID:859,CAV3
RUNX2,HGNC:10472,ENSG00000124813,GENE ID:860,RUNX2
RUNX1,HGNC:10471,ENSG00000159216,GENE ID:861,RUNX1
RUNX1T1,HGNC:1535,ENSG00000079102,GENE ID:862,RUNX1T1
CBFA2T3,HGNC:1537,ENSG00000129993,GENE ID:863,CBFA2T3
RUNX3,HGNC:10473,ENSG00000020633,GENE ID:864,RUNX3
CBFB,HGNC:1539,ENSG00000067955,GENE ID:865,CBFB
SERPINA6,HGNC:1540,ENSG00000170099,GENE ID:866,SERPINA6
CBL,HGNC:1541,ENSG00000110395,GENE ID:867,CBL
CBLB,HGNC:1542,ENSG00000114423,GENE ID:868,CBLB
CBLN1,HGNC:1543,ENSG00000102924,GENE ID:869,CBLN1
SERPINH1,HGNC:1546,ENSG00000149257,GENE ID:871,SERPINH1
CBR1,HGNC:1548,ENSG00000159228,GENE ID:873,CBR1
CBR3,HGNC:1549,ENSG00000159231,GENE ID:874,CBR3
CBS,HGNC:1550,ENSG00000160200,GENE ID:875,CBS
CCIN,HGNC:1568,ENSG00000185972,GENE ID:881,CCIN
KYAT1,HGNC:1564,ENSG00000171097,GENE ID:883,KYAT1
CCK,HGNC:1569,ENSG00000187094,GENE ID:885,CCK
CCKAR,HGNC:1570,ENSG00000163394,GENE ID:886,CCKAR
CCKBR,HGNC:1571,ENSG00000110148,GENE ID:887,CCKBR
KRIT1,HGNC:1573,ENSG00000001631,GENE ID:889,KRIT1
CCNA2,HGNC:1578,ENSG00000145386,GENE ID:890,CCNA2
CCNB1,HGNC:1579,ENSG00000134057,GENE ID:891,CCNB1
CCNC,HGNC:1581,ENSG00000112237,GENE ID:892,CCNC
CCND2,HGNC:1583,ENSG00000118971,GENE ID:894,CCND2
CCND2P1,HGNC:1584,,GENE ID:895,CCND2P1
CCND3,HGNC:1585,ENSG00000112576,GENE ID:896,CCND3
CCND3P1,HGNC:1586,ENSG00000224473,GENE ID:897,CCND3P1
CCNE1,HGNC:1589,ENSG00000105173,GENE ID:898,CCNE1
CCNF,HGNC:1591,ENSG00000162063,GENE ID:899,CCNF
CCNG1,HGNC:1592,ENSG00000113328,GENE ID:900,CCNG1
CCNG2,HGNC:1593,ENSG00000138764,GENE ID:901,CCNG2
CCNH,HGNC:1594,ENSG00000134480,GENE ID:902,CCNH
CCNT1,HGNC:1599,ENSG00000129315,GENE ID:904,CCNT1
CCNT2,HGNC:1600,ENSG00000082258,GENE ID:905,CCNT2
CCT6A,HGNC:1620,ENSG00000146731,GENE ID:908,CCT6A
CD1A,HGNC:1634,ENSG00000158477,GENE ID:909,CD1A
CD1B,HGNC:1635,ENSG00000158485,GENE ID:910,CD1B
CD1C,HGNC:1636,ENSG00000158481,GENE ID:911,CD1C
CD1D,HGNC:1637,ENSG00000158473,GENE ID:912,CD1D
CD1E,HGNC:1638,ENSG00000158488,GENE ID:913,CD1E
CD2,HGNC:1639,ENSG00000116824,GENE ID:914,CD2
CD3D,HGNC:1673,ENSG00000167286,GENE ID:915,CD3D
CD3E,HGNC:1674,ENSG00000198851,GENE ID:916,CD3E
CD3G,HGNC:1675,ENSG00000160654,GENE ID:917,CD3G
CD247,HGNC:1677,ENSG00000198821,GENE ID:919,CD247
CD4,HGNC:1678,ENSG00000010610,GENE ID:920,CD4
CD5,HGNC:1685,ENSG00000110448,GENE ID:921,CD5
CD5L,HGNC:1690,ENSG00000073754,GENE ID:922,CD5L
CD6,HGNC:1691,ENSG00000013725,GENE ID:923,CD6
CD7,HGNC:1695,ENSG00000173762,GENE ID:924,CD7
CD8A,HGNC:1706,ENSG00000153563,GENE ID:925,CD8A
CD8B,HGNC:1707,ENSG00000172116,GENE ID:926,CD8B
CD8B2,HGNC:1708,ENSG00000254126,GENE ID:927,CD8B2
CD9,HGNC:1709,ENSG00000010278,GENE ID:928,CD9
CD14,HGNC:1628,ENSG00000170458,GENE ID:929,CD14
CD19,HGNC:1633,ENSG00000177455,GENE ID:930,CD19
MS4A1,HGNC:7315,ENSG00000156738,GENE ID:931,MS4A1
MS4A3,HGNC:7317,ENSG00000149516,GENE ID:932,MS4A3
CD22,HGNC:1643,ENSG00000012124,GENE ID:933,CD22
CD24P1,HGNC:1646,,GENE ID:935,CD24P1
CD24P2,HGNC:1647,,GENE ID:936,CD24P2
CD24P3,HGNC:1648,,GENE ID:937,CD24P3
CD24P4,HGNC:1649,,GENE ID:938,CD24P4
CD27,HGNC:11922,ENSG00000139193,GENE ID:939,CD27
CD28,HGNC:1653,ENSG00000178562,GENE ID:940,CD28
CD80,HGNC:1700,ENSG00000121594,GENE ID:941,CD80
CD86,HGNC:1705,ENSG00000114013,GENE ID:942,CD86
TNFRSF8,HGNC:11923,ENSG00000120949,GENE ID:943,TNFRSF8
TNFSF8,HGNC:11938,ENSG00000106952,GENE ID:944,TNFSF8
CD33,HGNC:1659,ENSG00000105383,GENE ID:945,CD33
SIGLEC6,HGNC:10875,ENSG00000105492,GENE ID:946,SIGLEC6
CD34,HGNC:1662,ENSG00000174059,GENE ID:947,CD34
CD36,HGNC:1663,ENSG00000135218,GENE ID:948,CD36
SCARB1,HGNC:1664,ENSG00000073060,GENE ID:949,SCARB1
SCARB2,HGNC:1665,ENSG00000138760,GENE ID:950,SCARB2
CD37,HGNC:1666,ENSG00000104894,GENE ID:951,CD37
CD38,HGNC:1667,ENSG00000004468,GENE ID:952,CD38
ENTPD1,HGNC:3363,ENSG00000138185,GENE ID:953,ENTPD1
ENTPD2,HGNC:3364,ENSG00000054179,GENE ID:954,ENTPD2
ENTPD6,HGNC:3368,ENSG00000197586,GENE ID:955,ENTPD6
ENTPD3,HGNC:3365,ENSG00000168032,GENE ID:956,ENTPD3
ENTPD5,HGNC:3367,ENSG00000187097,GENE ID:957,ENTPD5
CD40,HGNC:11919,ENSG00000101017,GENE ID:958,CD40
CD40LG,HGNC:11935,ENSG00000102245,GENE ID:959,CD40LG
CD44,HGNC:1681,ENSG00000026508,GENE ID:960,CD44
CD47,HGNC:1682,ENSG00000196776,GENE ID:961,CD47
CD48,HGNC:1683,ENSG00000117091,GENE ID:962,CD48
CD53,HGNC:1686,ENSG00000143119,GENE ID:963,CD53
CD58,HGNC:1688,ENSG00000116815,GENE ID:965,CD58
CD59,HGNC:1689,ENSG00000085063,GENE ID:966,CD59
CD63,HGNC:1692,ENSG00000135404,GENE ID:967,CD63
CD68,HGNC:1693,ENSG00000129226,GENE ID:968,CD68
CD69,HGNC:1694,ENSG00000110848,GENE ID:969,CD69
CD70,HGNC:11937,ENSG00000125726,GENE ID:970,CD70
CD72,HGNC:1696,ENSG00000137101,GENE ID:971,CD72
CD74,HGNC:1697,ENSG00000019582,GENE ID:972,CD74
CD79A,HGNC:1698,ENSG00000105369,GENE ID:973,CD79A
CD79B,HGNC:1699,ENSG00000007312,GENE ID:974,CD79B
CD81,HGNC:1701,ENSG00000110651,GENE ID:975,CD81
ADGRE5,HGNC:1711,ENSG00000123146,GENE ID:976,ADGRE5
CD151,HGNC:1630,ENSG00000177697,GENE ID:977,CD151
CDA,HGNC:1712,ENSG00000158825,GENE ID:978,CDA
CDK1,HGNC:1722,ENSG00000170312,GENE ID:983,CDK1
CDK11B,HGNC:1729,ENSG00000248333,GENE ID:984,CDK11B
LRBA,HGNC:1742,ENSG00000198589,GENE ID:987,LRBA
