,HGNC_ID,gene_symbol,alias_symbol,NCBI_ID,ENSG_ID
0,HGNC:100,ASIC1,BNaC2,GENE ID:41,ENSG00000110881
1,HGNC:100,ASIC1,hBNaC2,GENE ID:41,ENSG00000110881
2,HGNC:10000,RGS4,,GENE ID:5999,ENSG00000117152
3,HGNC:10001,RGS5,,GENE ID:8490,ENSG00000143248
4,HGNC:10002,RGS6,,GENE ID:9628,ENSG00000182732
5,HGNC:10003,RGS7,,GENE ID:6000,ENSG00000182901
6,HGNC:10004,RGS9,PERRS,GENE ID:8787,ENSG00000108370
7,HGNC:10004,RGS9,RGS9L,GENE ID:8787,ENSG00000108370
8,HGNC:10004,RGS9,MGC26458,GENE ID:8787,ENSG00000108370
9,HGNC:10004,RGS9,MGC111763,GENE ID:8787,ENSG00000108370
10,HGNC:10006,RHAG,RH50A,GENE ID:6005,ENSG00000112077
11,HGNC:10006,RHAG,CD241,GENE ID:6005,ENSG00000112077
12,HGNC:10006,RHAG,SLC42A1,GENE ID:6005,ENSG00000112077
13,HGNC:10007,RHBDL1,RRP,GENE ID:9028,ENSG00000103269
14,HGNC:10008,RHCE,CD240CE,GENE ID:6006,ENSG00000188672
15,HGNC:10008,RHCE,SLC42A4,GENE ID:6006,ENSG00000188672
16,HGNC:10009,RHD,Rh30a,GENE ID:6007,ENSG00000187010
17,HGNC:10009,RHD,Rh4,GENE ID:6007,ENSG00000187010
18,HGNC:10009,RHD,RhPI,GENE ID:6007,ENSG00000187010
19,HGNC:10009,RHD,RhII,GENE ID:6007,ENSG00000187010
20,HGNC:10009,RHD,DIIIc,GENE ID:6007,ENSG00000187010
21,HGNC:10009,RHD,CD240D,GENE ID:6007,ENSG00000187010
22,HGNC:10009,RHD,SLC42A5,GENE ID:6007,ENSG00000187010
23,HGNC:1001,BCL6,ZBTB27,GENE ID:604,ENSG00000113916
24,HGNC:1001,BCL6,LAZ3,GENE ID:604,ENSG00000113916
25,HGNC:1001,BCL6,BCL5,GENE ID:604,ENSG00000113916
26,HGNC:1001,BCL6,BCL6A,GENE ID:604,ENSG00000113916
27,HGNC:10010,RHEBP1,RHEB,GENE ID:6008,ENSG00000229927
28,HGNC:10011,RHEB,,GENE ID:6009,ENSG00000106615
29,HGNC:10012,RHO,OPN2,GENE ID:6010,ENSG00000163914
30,HGNC:10012,RHO,CSNBAD1,GENE ID:6010,ENSG00000163914
31,HGNC:10013,GRK1,GPRK1,GENE ID:6011,ENSG00000185974
32,HGNC:10013,GRK1,RK,GENE ID:6011,ENSG00000185974
33,HGNC:10017,RIT2,RIBA,GENE ID:6014,ENSG00000152214
34,HGNC:10018,RING1,RNF1,GENE ID:6015,ENSG00000204227
35,HGNC:10019,RIPK1,RIP,GENE ID:8737,ENSG00000137275
36,HGNC:10019,RIPK1,RIP1,GENE ID:8737,ENSG00000137275
37,HGNC:10019,RIPK1,RIP-1,GENE ID:8737,ENSG00000137275
38,HGNC:1002,BCL6B,ZBTB28,GENE ID:255877,ENSG00000161940
39,HGNC:1002,BCL6B,BAZF,GENE ID:255877,ENSG00000161940
40,HGNC:10020,RIPK2,RICK,GENE ID:8767,ENSG00000104312
41,HGNC:10020,RIPK2,RIP2,GENE ID:8767,ENSG00000104312
42,HGNC:10020,RIPK2,CARDIAK,GENE ID:8767,ENSG00000104312
43,HGNC:10020,RIPK2,CARD3,GENE ID:8767,ENSG00000104312
44,HGNC:10021,RIPK3,RIP3,GENE ID:11035,ENSG00000129465
45,HGNC:10023,RIT1,RIBB,GENE ID:6016,ENSG00000143622
46,HGNC:10023,RIT1,ROC1,GENE ID:6016,ENSG00000143622
47,HGNC:10023,RIT1,MGC125864,GENE ID:6016,ENSG00000143622
48,HGNC:10023,RIT1,MGC125865,GENE ID:6016,ENSG00000143622
49,HGNC:10024,RLBP1,CRALBP,GENE ID:6017,ENSG00000140522
50,HGNC:10025,RLF,ZNF292L,GENE ID:6018,ENSG00000117000
51,HGNC:10025,RLF,Zn-15L,GENE ID:6018,ENSG00000117000
52,HGNC:10026,RLN1,H1,GENE ID:6013,ENSG00000107018
53,HGNC:10027,RLN2,H2,GENE ID:6019,ENSG00000107014
54,HGNC:10027,RLN2,RLXH2,GENE ID:6019,ENSG00000107014
55,HGNC:10027,RLN2,bA12D24.1.1,GENE ID:6019,ENSG00000107014
56,HGNC:10027,RLN2,bA12D24.1.2,GENE ID:6019,ENSG00000107014
57,HGNC:10031,RMRP,RMRPR,GENE ID:6023,ENSG00000277027
58,HGNC:10031,RMRP,RRP2,GENE ID:6023,ENSG00000277027
59,HGNC:10031,RMRP,NME1,GENE ID:6023,ENSG00000277027
60,HGNC:10037,RN7SK,7SK,GENE ID:125050,ENSG00000283293
61,HGNC:10038,RN7SL1,7SL,GENE ID:6029,ENSG00000276168
62,HGNC:10038,RN7SL1,7L1a,GENE ID:6029,ENSG00000276168
63,HGNC:10038,RN7SL1,RNSRP1,GENE ID:6029,ENSG00000276168
64,HGNC:10039,RN7SL4P,7L28,GENE ID:6030,ENSG00000263740
65,HGNC:1004,BCL7A,SMARCJ1,GENE ID:605,ENSG00000110987
66,HGNC:10040,RN7SL5P,7LEM1,GENE ID:6031,ENSG00000265735
67,HGNC:10041,RN7SL6P,7L7,GENE ID:6032,
68,HGNC:10042,RN7SL7P,7L23,GENE ID:6033,ENSG00000266794
69,HGNC:10043,RN7SL8P,7L63,GENE ID:6034,ENSG00000243352
70,HGNC:10044,RNASE1,RAC1,GENE ID:6035,ENSG00000129538
71,HGNC:10045,RNASE2,EDN,GENE ID:6036,ENSG00000169385
72,HGNC:10045,RNASE2,RAF3,GENE ID:6036,ENSG00000169385
73,HGNC:10046,RNASE3,ECP,GENE ID:6037,ENSG00000169397
74,HGNC:10046,RNASE3,RAF1,GENE ID:6037,ENSG00000169397
75,HGNC:10047,RNASE4,RAB1,GENE ID:6038,ENSG00000258818
76,HGNC:10048,RNASE6,RAD1,GENE ID:6039,ENSG00000169413
77,HGNC:10048,RNASE6,RNaseK6,GENE ID:6039,ENSG00000169413
78,HGNC:10049,RNASEH1P1,RNH1,GENE ID:284203,ENSG00000265790
79,HGNC:1005,BCL7B,SMARCJ2,GENE ID:9275,ENSG00000106635
80,HGNC:10050,RNASEL,,GENE ID:6041,ENSG00000135828
81,HGNC:10055,RNF10,KIAA0262,GENE ID:9921,ENSG00000022840
82,HGNC:10055,RNF10,RIE2,GENE ID:9921,ENSG00000022840
83,HGNC:10056,RNF11,CGI-123,GENE ID:26994,ENSG00000123091
84,HGNC:10056,RNF11,Sid1669p,GENE ID:26994,ENSG00000123091
85,HGNC:10056,RNF11,MGC51169,GENE ID:26994,ENSG00000123091
86,HGNC:10057,RNF13,RZF,GENE ID:11342,ENSG00000082996
87,HGNC:10058,RNF14,ARA54,GENE ID:9604,ENSG00000013561
88,HGNC:10058,RNF14,HFB30,GENE ID:9604,ENSG00000013561
89,HGNC:10058,RNF14,TRIAD2,GENE ID:9604,ENSG00000013561
90,HGNC:10059,TRIM38,RORET,GENE ID:10475,ENSG00000112343
91,HGNC:1006,BCL7C,SMARCJ3,GENE ID:9274,ENSG00000099385
92,HGNC:10060,RNF17,Mmip-2,GENE ID:56163,ENSG00000132972
93,HGNC:10060,RNF17,SPATA23,GENE ID:56163,ENSG00000132972
94,HGNC:10060,RNF17,FLJ11045,GENE ID:56163,ENSG00000132972
95,HGNC:10061,RNF2,BAP-1,GENE ID:6045,ENSG00000121481
96,HGNC:10061,RNF2,BAP1,GENE ID:6045,ENSG00000121481
97,HGNC:10061,RNF2,DING,GENE ID:6045,ENSG00000121481
98,HGNC:10061,RNF2,HIPI3,GENE ID:6045,ENSG00000121481
99,HGNC:10061,RNF2,RING1B,GENE ID:6045,ENSG00000121481
100,HGNC:10061,RNF2,RING2,GENE ID:6045,ENSG00000121481
101,HGNC:10062,RNF20,FLJ20382,GENE ID:56254,ENSG00000155827
102,HGNC:10062,RNF20,FLJ11189,GENE ID:56254,ENSG00000155827
103,HGNC:10062,RNF20,KAIA2779,GENE ID:56254,ENSG00000155827
104,HGNC:10062,RNF20,BRE1A,GENE ID:56254,ENSG00000155827
105,HGNC:10062,RNF20,hBRE1,GENE ID:56254,ENSG00000155827
106,HGNC:10062,RNF20,BRE1,GENE ID:56254,ENSG00000155827
107,HGNC:10063,TRIM34,,GENE ID:53840,ENSG00000258659
108,HGNC:10064,TRIM3,HAC1,GENE ID:10612,ENSG00000110171
109,HGNC:10064,TRIM3,BERP,GENE ID:10612,ENSG00000110171
110,HGNC:10064,TRIM3,RNF97,GENE ID:10612,ENSG00000110171
111,HGNC:10065,TRIM39,,GENE ID:56658,ENSG00000204599
112,HGNC:10066,PCGF3,FLJ36550,GENE ID:10336,ENSG00000185619
113,HGNC:10066,PCGF3,DONG1,GENE ID:10336,ENSG00000185619
114,HGNC:10066,PCGF3,RNF3A,GENE ID:10336,ENSG00000185619
115,HGNC:10066,PCGF3,MGC40413,GENE ID:10336,ENSG00000185619
116,HGNC:10067,RNF4,RES4-26,GENE ID:6047,ENSG00000063978
117,HGNC:10067,RNF4,SNURF,GENE ID:6047,ENSG00000063978
118,HGNC:10067,RNF4,SLX5,GENE ID:6047,ENSG00000063978
119,HGNC:10068,RNF5,NG2,GENE ID:6048,ENSG00000204308
120,HGNC:10068,RNF5,G16,GENE ID:6048,ENSG00000204308
121,HGNC:10068,RNF5,RING5,GENE ID:6048,ENSG00000204308
122,HGNC:10068,RNF5,RMA1,GENE ID:6048,ENSG00000204308
123,HGNC:10069,RNF6,DKFZp686P0776,GENE ID:6049,ENSG00000127870
124,HGNC:1007,NBEAP1,BCL8A,GENE ID:606,ENSG00000258590
125,HGNC:10070,RNF7,SAG,GENE ID:9616,ENSG00000114125
126,HGNC:10070,RNF7,ROC2,GENE ID:9616,ENSG00000114125
127,HGNC:10070,RNF7,CKBBP1,GENE ID:9616,ENSG00000114125
128,HGNC:10070,RNF7,RBX2,GENE ID:9616,ENSG00000114125
129,HGNC:10071,RNF8,KIAA0646,GENE ID:9025,ENSG00000112130
130,HGNC:10072,TRIM10,RFB30,GENE ID:10107,ENSG00000204613
131,HGNC:10072,TRIM10,HERF1,GENE ID:10107,ENSG00000204613
132,HGNC:10073,RNGTT,HCE,GENE ID:8732,ENSG00000111880
133,HGNC:10073,RNGTT,HCE1,GENE ID:8732,ENSG00000111880
134,HGNC:10073,RNGTT,hCAP,GENE ID:8732,ENSG00000111880
135,HGNC:10074,RNH1,RAI,GENE ID:6050,ENSG00000023191
136,HGNC:10075,RNMT,RG7MT1,GENE ID:8731,ENSG00000101654
137,HGNC:10075,RNMT,N7-MTase,GENE ID:8731,ENSG00000101654
138,HGNC:10078,RNPEP,APB,GENE ID:6051,ENSG00000176393
139,HGNC:10079,RNPEPL1,,GENE ID:57140,ENSG00000142327
140,HGNC:1008,BCL9,,GENE ID:607,ENSG00000116128
141,HGNC:10080,RNPS1,,GENE ID:10921,ENSG00000205937
142,HGNC:10082,RNR1,,GENE ID:6052,
143,HGNC:10083,RNR2,,GENE ID:6053,
144,HGNC:10084,RNR3,,GENE ID:6054,
145,HGNC:10085,RNR4,,GENE ID:6055,
146,HGNC:10086,RNR5,,GENE ID:6056,
147,HGNC:10096,SNORD80,Z15,GENE ID:26774,
148,HGNC:10096,SNORD80,U80,GENE ID:26774,
149,HGNC:10097,SNORD4A,Z17A,GENE ID:26773,ENSG00000238578
150,HGNC:10097,SNORD4A,mgh18S-121,GENE ID:26773,ENSG00000238578
151,HGNC:10098,SNORD4B,Z17B,GENE ID:26772,ENSG00000238597
152,HGNC:10099,SNORD102,U102,GENE ID:26771,ENSG00000207500
153,HGNC:101,ASIC3,TNaC1,GENE ID:9311,ENSG00000213199
154,HGNC:101,ASIC3,DRASIC,GENE ID:9311,ENSG00000213199
155,HGNC:10100,SNORD79,Z22,GENE ID:26770,
156,HGNC:10100,SNORD79,U79,GENE ID:26770,
157,HGNC:10101,SNORD81,Z23,GENE ID:26769,
158,HGNC:10101,SNORD81,U81,GENE ID:26769,
159,HGNC:10103,RNU105B,E1-2,GENE ID:26767,ENSG00000201348
160,HGNC:10104,RNU105C,E1-5,GENE ID:26766,ENSG00000199212
161,HGNC:10104,RNU105C,E1-6,GENE ID:26766,ENSG00000199212
162,HGNC:10104,RNU105C,U105C,GENE ID:26766,ENSG00000199212
163,HGNC:10105,SNORD12C,U106,GENE ID:26765,ENSG00000209042
164,HGNC:10106,SNORA63,E3,GENE ID:6043,ENSG00000200320
165,HGNC:10106,SNORA63,E3-2,GENE ID:6043,ENSG00000200320
166,HGNC:10106,SNORA63,SNORA63A,GENE ID:6043,ENSG00000200320
167,HGNC:10107,SNORA62,E2,GENE ID:6044,ENSG00000202363
168,HGNC:10107,SNORA62,E2-1,GENE ID:6044,ENSG00000202363
169,HGNC:10108,RNU11,U11,GENE ID:26824,ENSG00000274978
170,HGNC:10108,RNU11,RNU11-1,GENE ID:26824,ENSG00000274978
171,HGNC:10109,RNU12-2P,U12,GENE ID:26823,ENSG00000201659
172,HGNC:10110,SNORD13P1,U13,GENE ID:6076,ENSG00000238498
173,HGNC:10110,SNORD13P1,U13.32A,GENE ID:6076,ENSG00000238498
174,HGNC:10111,SNORD13P2,U13,GENE ID:6077,
175,HGNC:10111,SNORD13P2,U13.12A,GENE ID:6077,
176,HGNC:10112,SNORD13P3,U13,GENE ID:6078,ENSG00000239128
177,HGNC:10112,SNORD13P3,U13.4B,GENE ID:6078,ENSG00000239128
178,HGNC:10113,SNORD14A,U14,GENE ID:26822,ENSG00000272034
179,HGNC:10113,SNORD14A,RNU14A,GENE ID:26822,ENSG00000272034
180,HGNC:10114,SNORD15A,U15A,GENE ID:6079,ENSG00000206941
181,HGNC:10115,SNORA73A,U17A,GENE ID:6080,ENSG00000274266
182,HGNC:10115,SNORA73A,E1-7,GENE ID:6080,ENSG00000274266
183,HGNC:10115,SNORA73A,E1b,GENE ID:6080,ENSG00000274266
184,HGNC:10115,SNORA73A,E1,GENE ID:6080,ENSG00000274266
185,HGNC:10116,SNORA73B,U17B,GENE ID:26768,ENSG00000200087
186,HGNC:10116,SNORA73B,E1c,GENE ID:26768,ENSG00000200087
187,HGNC:10118,SNHG3,U17HG,GENE ID:8420,ENSG00000242125
188,HGNC:10118,SNHG3,U17HG-A,GENE ID:8420,ENSG00000242125
189,HGNC:10118,SNHG3,NCRNA00014,GENE ID:8420,ENSG00000242125
190,HGNC:10119,SNORA74A,U19,GENE ID:26821,ENSG00000200959
191,HGNC:1012,OPN1SW,BOP,GENE ID:611,ENSG00000128617
192,HGNC:1012,OPN1SW,CBT,GENE ID:611,ENSG00000128617
193,HGNC:10120,RNU1-1,Rnu1a1,GENE ID:26871,ENSG00000206652
194,HGNC:10120,RNU1-1,U1,GENE ID:26871,ENSG00000206652
195,HGNC:10120,RNU1-1,HU1-1,GENE ID:26871,ENSG00000206652
196,HGNC:10120,RNU1-1,U1A1,GENE ID:26871,ENSG00000206652
197,HGNC:10120,RNU1-1,HSD1,GENE ID:26871,ENSG00000206652
198,HGNC:10123,RNU1-2,U1C1,GENE ID:26870,ENSG00000207005
199,HGNC:10123,RNU1-2,U1C21,GENE ID:26870,ENSG00000207005
200,HGNC:10128,RNU1-4,HSD6,GENE ID:6060,ENSG00000207389
201,HGNC:10128,RNU1-4,U1E2,GENE ID:6060,ENSG00000207389
202,HGNC:10128,RNU1-4,HSD2,GENE ID:6060,ENSG00000207389
203,HGNC:10128,RNU1-4,U1D2,GENE ID:6060,ENSG00000207389
204,HGNC:10128,RNU1-4,HSD5,GENE ID:6060,ENSG00000207389
205,HGNC:10128,RNU1-4,U1B2,GENE ID:6060,ENSG00000207389
206,HGNC:10128,RNU1-4,U1F,GENE ID:6060,ENSG00000207389
207,HGNC:10128,RNU1-4,HSD7,GENE ID:6060,ENSG00000207389
208,HGNC:10130,RNU1-3,HSD4,GENE ID:26869,ENSG00000207513
209,HGNC:10133,RNVU1-1,vU1.1,GENE ID:101954273,ENSG00000207340
210,HGNC:10133,RNVU1-1,U1P14,GENE ID:101954273,ENSG00000207340
211,HGNC:10133,RNVU1-1,U1.4,GENE ID:101954273,ENSG00000207340
212,HGNC:10133,RNVU1-1,vU1.10,GENE ID:101954273,ENSG00000207340
213,HGNC:10133,RNVU1-1,RNU1-53,GENE ID:101954273,ENSG00000207340
214,HGNC:10137,RNU1-11P,U1P1A,GENE ID:26861,ENSG00000206702
215,HGNC:10137,RNU1-11P,RNU1P1,GENE ID:26861,ENSG00000206702
216,HGNC:10139,RNU1-14P,U1P17,GENE ID:26859,ENSG00000199629
217,HGNC:1014,BCR,D22S662,GENE ID:613,ENSG00000186716
218,HGNC:1014,BCR,CML,GENE ID:613,ENSG00000186716
219,HGNC:1014,BCR,PHL,GENE ID:613,ENSG00000186716
220,HGNC:1014,BCR,ALL,GENE ID:613,ENSG00000186716
221,HGNC:10140,RNU1-15P,U1P11,GENE ID:26858,ENSG00000195024
222,HGNC:10142,RNU2-1,U2,GENE ID:6066,
223,HGNC:10143,SNORD20,U20,GENE ID:6082,ENSG00000207280
224,HGNC:10144,SNORD21,U21,GENE ID:6083,ENSG00000206680
225,HGNC:10145,SNORD22,U22,GENE ID:9304,ENSG00000277194
226,HGNC:10146,SNORD24,U24,GENE ID:26820,ENSG00000206611
227,HGNC:10147,SNORD25,U25,GENE ID:9303,ENSG00000275043
228,HGNC:10148,SNORD26,U26,GENE ID:9302,ENSG00000276788
229,HGNC:10149,SNORD27,U27,GENE ID:9301,ENSG00000275996
230,HGNC:1015,BCRP2,BCR-2,GENE ID:400892,ENSG00000169668
231,HGNC:10150,SNORD28,U28,GENE ID:9300,ENSG00000274544
232,HGNC:10150,SNORD28,SNORD28A,GENE ID:9300,ENSG00000274544
233,HGNC:10151,SNORD29,U29,GENE ID:9297,
234,HGNC:10152,RNU2-2,U2,GENE ID:26855,ENSG00000222328
235,HGNC:10153,RNU2-3P,U2,GENE ID:26854,ENSG00000222076
236,HGNC:10154,RNU2-4P,U2,GENE ID:26853,ENSG00000277084
237,HGNC:10154,RNU2-4P,U2/7,GENE ID:26853,ENSG00000277084
238,HGNC:10155,RNU2-5P,U2,GENE ID:26852,ENSG00000222465
239,HGNC:10155,RNU2-5P,u2.7,GENE ID:26852,ENSG00000222465
240,HGNC:10157,SNORD30,U30,GENE ID:9299,ENSG00000277846
241,HGNC:10158,SNORD31,U31,GENE ID:9298,
242,HGNC:10158,SNORD31,SNORD31A,GENE ID:9298,
243,HGNC:10159,SNORD32A,U32,GENE ID:26819,ENSG00000201675
244,HGNC:10159,SNORD32A,U32A,GENE ID:26819,ENSG00000201675
245,HGNC:1016,BCRP3,,GENE ID:644165,ENSG00000284128
246,HGNC:10160,SNORD33,U33,GENE ID:26818,ENSG00000199631
247,HGNC:10161,SNORD34,U34,GENE ID:26817,ENSG00000202503
248,HGNC:10162,SNORD35A,U35,GENE ID:26816,ENSG00000200259
249,HGNC:10162,SNORD35A,RNU35A,GENE ID:26816,ENSG00000200259
250,HGNC:10163,SNORD36A,U36a,GENE ID:26815,ENSG00000199744
251,HGNC:10164,SNORD36B,U36b,GENE ID:26814,ENSG00000200831
252,HGNC:10165,SNORD36C,U36c,GENE ID:26813,ENSG00000252542
253,HGNC:10166,SNORD37,U37,GENE ID:26812,ENSG00000206775
254,HGNC:10168,SNORD3B-1,U3a,GENE ID:26851,ENSG00000265185
255,HGNC:10168,SNORD3B-1,U3b1,GENE ID:26851,ENSG00000265185
256,HGNC:10168,SNORD3B-1,U3b2,GENE ID:26851,ENSG00000265185
257,HGNC:1017,BCRP4,BCR-4,GENE ID:616,ENSG00000215456
258,HGNC:10175,SNORD3P1,U3,GENE ID:6068,ENSG00000200318
259,HGNC:10177,SNORD3P3,U3,GENE ID:26843,
260,HGNC:10177,SNORD3P3,U3.5,GENE ID:26843,
261,HGNC:10177,SNORD3P3,u3.7,GENE ID:26843,
262,HGNC:10178,SNORD3P4,U3,GENE ID:26842,
263,HGNC:10178,SNORD3P4,U3.6,GENE ID:26842,
264,HGNC:10179,SNORD41,U41,GENE ID:26810,ENSG00000209702
265,HGNC:1018,BCRP5,,GENE ID:648980,ENSG00000235062
266,HGNC:10180,SNORD42A,U42,GENE ID:26809,ENSG00000238649
267,HGNC:10181,SNORD42B,U42B,GENE ID:26808,ENSG00000238423
268,HGNC:10182,SNORD43,U43,GENE ID:26807,ENSG00000263764
269,HGNC:10183,SNORD44,U44,GENE ID:26806,
270,HGNC:10184,SNORD45A,U45a,GENE ID:26805,ENSG00000207241
271,HGNC:10185,SNORD45B,U45b,GENE ID:26804,ENSG00000201487
272,HGNC:10186,SNORD46,U46,GENE ID:94161,ENSG00000200913
273,HGNC:10186,SNORD46,U40,GENE ID:94161,ENSG00000200913
274,HGNC:10187,SNORD47,U47,GENE ID:26802,
275,HGNC:10188,SNORD48,U48,GENE ID:26801,ENSG00000201823
276,HGNC:10189,SNORD49A,U49,GENE ID:26800,ENSG00000277370
277,HGNC:10189,SNORD49A,U49A,GENE ID:26800,ENSG00000277370
278,HGNC:10192,RNU4-1,U4BL,GENE ID:26835,ENSG00000200795
279,HGNC:10192,RNU4-1,U4,GENE ID:26835,ENSG00000200795
280,HGNC:10193,RNU4-2,U4c,GENE ID:26834,ENSG00000202538
281,HGNC:10193,RNU4-2,U4b,GENE ID:26834,ENSG00000202538
282,HGNC:10193,RNU4-2,U4A,GENE ID:26834,ENSG00000202538
283,HGNC:10194,RNU4-7P,U4,GENE ID:6069,ENSG00000201628
284,HGNC:10194,RNU4-7P,U4/7,GENE ID:6069,ENSG00000201628
285,HGNC:10195,RNU4-8P,U4,GENE ID:6070,ENSG00000201806
286,HGNC:10195,RNU4-8P,U4/14,GENE ID:6070,ENSG00000201806
287,HGNC:10196,RNU4-3P,U4,GENE ID:26841,
288,HGNC:10196,RNU4-3P,U4/4,GENE ID:26841,
289,HGNC:10197,RNU4-4P,U4,GENE ID:26840,ENSG00000201458
290,HGNC:10197,RNU4-4P,U4/5,GENE ID:26840,ENSG00000201458
291,HGNC:10198,RNU4-5P,U4,GENE ID:26839,ENSG00000272160
292,HGNC:10198,RNU4-5P,U4/6,GENE ID:26839,ENSG00000272160
293,HGNC:10199,RNU4-6P,U4,GENE ID:26838,ENSG00000222736
294,HGNC:10199,RNU4-6P,U4/8,GENE ID:26838,ENSG00000222736
295,HGNC:102,CNNM1,SLC70A1,GENE ID:26507,ENSG00000119946
296,HGNC:1020,BCS1L,Hs.6719,GENE ID:617,ENSG00000074582
297,HGNC:1020,BCS1L,BCS,GENE ID:617,ENSG00000074582
298,HGNC:1020,BCS1L,h-BCS,GENE ID:617,ENSG00000074582
299,HGNC:1020,BCS1L,BJS,GENE ID:617,ENSG00000074582
300,HGNC:10200,SNORD50A,U50,GENE ID:26799,
301,HGNC:10201,SNORD51,U51,GENE ID:26798,ENSG00000207047
302,HGNC:10202,SNORD52,U52,GENE ID:26797,ENSG00000201754
303,HGNC:10203,SNORD53,U53,GENE ID:26796,ENSG00000265145
304,HGNC:10203,SNORD53,SNORD53A,GENE ID:26796,ENSG00000265145
305,HGNC:10204,SNORD54,U54,GENE ID:26795,ENSG00000238650
306,HGNC:10205,SNORD55,U55,GENE ID:26811,ENSG00000264294
307,HGNC:10205,SNORD55,U39,GENE ID:26811,ENSG00000264294
308,HGNC:10206,SNORD56,U56,GENE ID:26793,ENSG00000229686
309,HGNC:10207,SNORD57,U57,GENE ID:26792,ENSG00000226572
310,HGNC:10208,SNORD58A,U58a,GENE ID:26791,ENSG00000206602
311,HGNC:10209,SNORD58B,U58b,GENE ID:26790,ENSG00000271982
312,HGNC:10210,SNORD59A,U59,GENE ID:26789,ENSG00000207031
313,HGNC:10211,RNU5A-1,U5A,GENE ID:26831,ENSG00000199568
314,HGNC:10211,RNU5A-1,U5B1,GENE ID:26831,ENSG00000199568
315,HGNC:10212,RNU5B-1,U5B1,GENE ID:26832,ENSG00000200156
316,HGNC:10214,RNU5D-1,U5DS,GENE ID:26830,ENSG00000200169
317,HGNC:10214,RNU5D-1,U5DL,GENE ID:26830,ENSG00000200169
318,HGNC:10215,RNU5E-1,U5E,GENE ID:26829,ENSG00000199347
319,HGNC:10216,RNU5F-1,,GENE ID:26828,ENSG00000199377
320,HGNC:10217,SNORD60,U60,GENE ID:26788,ENSG00000206630
321,HGNC:10218,SNORD61,U61,GENE ID:26787,ENSG00000206979
322,HGNC:10218,SNORD61,HBII-342,GENE ID:26787,ENSG00000206979
323,HGNC:10219,SNORD62A,U62,GENE ID:26786,ENSG00000235284
324,HGNC:10219,SNORD62A,U62A,GENE ID:26786,ENSG00000235284
325,HGNC:1022,BCYRN1,BC200,GENE ID:618,ENSG00000236824
326,HGNC:1022,BCYRN1,BC200a,GENE ID:618,ENSG00000236824
327,HGNC:1022,BCYRN1,NCRNA00004,GENE ID:618,ENSG00000236824
328,HGNC:1022,BCYRN1,LINC00004,GENE ID:618,ENSG00000236824
329,HGNC:10220,SNORD63,U63,GENE ID:26785,ENSG00000206989
330,HGNC:10220,SNORD63,SNORD63A,GENE ID:26785,ENSG00000206989
331,HGNC:10221,SNORA64,U64,GENE ID:26784,ENSG00000207405
332,HGNC:10222,SNORA65,U65,GENE ID:26783,ENSG00000201302
333,HGNC:10223,SNORA66,U66,GENE ID:26782,ENSG00000207523
334,HGNC:10224,SNORA67,U67,GENE ID:26781,ENSG00000277985
335,HGNC:10225,SNORA68,U68,GENE ID:26780,ENSG00000207166
336,HGNC:10225,SNORA68,SNORA68A,GENE ID:26780,ENSG00000207166
337,HGNC:10226,SNORA69,U69,GENE ID:26779,ENSG00000206622
338,HGNC:10227,RNU6-1,U6,GENE ID:26827,ENSG00000206625
339,HGNC:10227,RNU6-1,U6-1,GENE ID:26827,ENSG00000206625
340,HGNC:10228,RNU6-6P,U6-6,GENE ID:26826,ENSG00000272055
341,HGNC:10229,RNU6-50P,U6,GENE ID:26825,ENSG00000199226
342,HGNC:1023,BCYRN1P1,BC200b,GENE ID:619,
343,HGNC:10230,RNU6V,87U6,GENE ID:6071,ENSG00000206832
344,HGNC:10230,RNU6V,LH87,GENE ID:6071,ENSG00000206832
345,HGNC:10231,SNORA70,U70,GENE ID:26778,ENSG00000207165
346,HGNC:10231,SNORA70,DXS648E,GENE ID:26778,ENSG00000207165
347,HGNC:10232,SNORA71A,U71a,GENE ID:26777,ENSG00000225091
348,HGNC:10233,SNORA71B,U71b,GENE ID:26776,ENSG00000235408
349,HGNC:10234,SNORA72,U72,GENE ID:26775,ENSG00000207067
350,HGNC:10235,SNORD73A,U73a,GENE ID:8944,ENSG00000208797
351,HGNC:10235,SNORD73A,RNU73A,GENE ID:8944,ENSG00000208797
352,HGNC:10236,RNU7-68P,HSU7.732A,GENE ID:6072,
353,HGNC:10236,RNU7-68P,U7.68,GENE ID:6072,
354,HGNC:10237,RNU7-86P,HSU7.7/32B,GENE ID:6073,
355,HGNC:10239,RNU7-55P,HSU7.36,GENE ID:6075,ENSG00000239078
356,HGNC:10239,RNU7-55P,U7.55,GENE ID:6075,ENSG00000239078
357,HGNC:1024,BCYRN1P2,BC200g,GENE ID:620,
358,HGNC:10240,SNORD82,Z25,GENE ID:25826,ENSG00000202400
359,HGNC:10240,SNORD82,U82,GENE ID:25826,ENSG00000202400
360,HGNC:10241,PHAX,FLJ13193,GENE ID:51808,ENSG00000164902
361,HGNC:10242,RNY1,hY1,GENE ID:6084,ENSG00000201098
362,HGNC:10243,RNY3,hY3,GENE ID:6085,ENSG00000202354
363,HGNC:10244,RNY4,hY4,GENE ID:6086,ENSG00000252316
364,HGNC:10245,RNY4P1,hY4.B8,GENE ID:6087,
365,HGNC:10246,RNY4P2,hY4.B7,GENE ID:6088,
366,HGNC:10247,RNY4P3,hY4.F2,GENE ID:6089,ENSG00000202124
