,HGNC_ID,ENSG_ID,NCBI_ID,primary_gene_symbol,gene_symbol,captured,captured as:
181,{'HGNC:29'},{'ENSG00000165029'},{'GENE ID:19'},ABCA1,ABC-1,T,"Gene Group Symbol, Alternate Abbreviation Symbol"
182,{'HGNC:29'},{'ENSG00000165029'},{'GENE ID:19'},ABCA1,ABC1,T,"Previous Symbol, Gene Group Symbol, Withdrawn Ortholog Symbol"
183,{'HGNC:29'},{'ENSG00000165029'},{'GENE ID:19'},ABCA1,ABCA1,T,Primary Gene Symbol
184,{'HGNC:29'},{'ENSG00000165029'},{'GENE ID:19'},ABCA1,CERP,F,
185,{'HGNC:29'},{'ENSG00000165029'},{'GENE ID:19'},ABCA1,HDLCQTL13,T,Phenotype Symbol
186,{'HGNC:29'},{'ENSG00000165029'},{'GENE ID:19'},ABCA1,HDLDT1,T,"Previous Symbol, Phenotype Symbol"
187,{'HGNC:29'},{'ENSG00000165029'},{'GENE ID:19'},ABCA1,HPALP1,F,
188,{'HGNC:29'},{'ENSG00000165029'},{'GENE ID:19'},ABCA1,TGD,T,"Previous Symbol, Phenotype Symbol"
189,{'HGNC:30'},{'ENSG00000154263'},{'GENE ID:10349'},ABCA10,ABCA10,T,Primary Gene Symbol
190,{'HGNC:30'},{'ENSG00000154263'},{'GENE ID:10349'},ABCA10,EST698739,F,
191,{'HGNC:31'},"{'ENSG00000293360', 'ENSG00000251595'}",{'GENE ID:79963'},ABCA11P,ABCA11,T,"Previous Symbol, Gene Group Symbol, Alternate Abbreviation Symbol"
192,{'HGNC:31'},"{'ENSG00000293360', 'ENSG00000251595'}",{'GENE ID:79963'},ABCA11P,ABCA11P,T,Primary Gene Symbol
193,{'HGNC:31'},"{'ENSG00000293360', 'ENSG00000251595'}",{'GENE ID:79963'},ABCA11P,EST1133530,F,
194,{'HGNC:31'},{'ENSG00000251595'},{'GENE ID:79963'},ABCA11P,FLJ14297,T,Clone Name Symbol
195,{'HGNC:14637'},{'ENSG00000144452'},{'GENE ID:26154'},ABCA12,ABCA12,T,Primary Gene Symbol
196,{'HGNC:14637'},{'ENSG00000144452'},{'GENE ID:26154'},ABCA12,ARCI4A,T,Phenotype Symbol
197,{'HGNC:14637'},{'ENSG00000144452'},{'GENE ID:26154'},ABCA12,ARCI4B,T,Phenotype Symbol
198,{'HGNC:14637'},{'ENSG00000144452'},{'GENE ID:26154'},ABCA12,DKFZP434G232,T,Placeholder Symbol
199,{'HGNC:14637'},{'ENSG00000144452'},{'GENE ID:26154'},ABCA12,ICR2B,T,"Previous Symbol, Phenotype Symbol"
200,{'HGNC:14637'},{'ENSG00000144452'},{'GENE ID:26154'},ABCA12,LI2,T,Phenotype Symbol
201,{'HGNC:14638'},{'ENSG00000179869'},{'GENE ID:154664'},ABCA13,ABCA13,T,Primary Gene Symbol
202,{'HGNC:14638'},{'ENSG00000179869'},{'GENE ID:154664'},ABCA13,FLJ33876,T,Clone Name Symbol
203,{'HGNC:14638'},{'ENSG00000179869'},{'GENE ID:154664'},ABCA13,FLJ33951,T,Clone Name Symbol
204,{'HGNC:34405'},"{'ENSG00000293411', 'ENSG00000189149'}",{'GENE ID:400508'},ABCA15P,ABCA15P,T,Primary Gene Symbol
205,{'HGNC:34405'},"{'ENSG00000293411', 'ENSG00000189149'}",{'GENE ID:400508'},ABCA15P,CRYM-AS1,T,Previous Symbol
206,{'HGNC:34405'},{'ENSG00000189149'},{'GENE ID:400508'},ABCA15P,FLJ41766,T,Clone Name Symbol
207,{'HGNC:34405'},"{'ENSG00000293411', 'ENSG00000189149'}",{'GENE ID:400508'},ABCA15P,NCRNA00169,T,Previous Symbol
208,{'HGNC:32972'},{'ENSG00000293423'},{'GENE ID:650655'},ABCA17P,ABCA17,T,Gene Group Symbol
209,{'HGNC:32972'},"{'ENSG00000293423', 'ENSG00000238098'}",{'GENE ID:650655'},ABCA17P,ABCA17P,T,Primary Gene Symbol
210,{'HGNC:32'},{'ENSG00000107331'},{'GENE ID:20'},ABCA2,ABC2,T,"Previous Symbol, Gene Group Symbol, Withdrawn Ortholog Symbol, Alternate Abbreviation Symbol"
211,{'HGNC:32'},{'ENSG00000107331'},{'GENE ID:20'},ABCA2,ABCA2,T,Primary Gene Symbol
212,{'HGNC:32'},{'ENSG00000107331'},{'GENE ID:20'},ABCA2,IDPOGSA,T,Phenotype Symbol
213,{'HGNC:33'},{'ENSG00000167972'},{'GENE ID:21'},ABCA3,ABC-C,T,Gene Group Symbol
214,{'HGNC:33'},{'ENSG00000167972'},{'GENE ID:21'},ABCA3,ABC3,T,"Previous Symbol, Gene Group Symbol, Alternate Abbreviation Symbol"
215,{'HGNC:33'},{'ENSG00000167972'},{'GENE ID:21'},ABCA3,ABCA3,T,Primary Gene Symbol
216,{'HGNC:33'},{'ENSG00000167972'},{'GENE ID:21'},ABCA3,EST111653,F,
217,{'HGNC:33'},{'ENSG00000167972'},{'GENE ID:21'},ABCA3,LBM180,F,
218,{'HGNC:33'},{'ENSG00000167972'},{'GENE ID:21'},ABCA3,SMDP3,T,Phenotype Symbol
219,{'HGNC:55707'},{'ENSG00000257408'},{'GENE ID:342293'},ABCA3P1,ABCA3P1,T,Primary Gene Symbol
220,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,ABC10,T,"Gene Group Symbol, Withdrawn Ortholog Symbol"
221,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,ABCA4,T,Primary Gene Symbol
222,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,ABCR,T,"Previous Symbol, Gene Group Symbol"
223,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,ARMD2,T,Phenotype Symbol
224,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,CORD3,T,Phenotype Symbol
225,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,FFM,T,Phenotype Symbol
226,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,RMP,F,
227,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,RP19,T,"Previous Symbol, Phenotype Symbol"
228,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,STGD,T,Previous Symbol
229,{'HGNC:34'},{'ENSG00000198691'},{'GENE ID:24'},ABCA4,STGD1,T,"Previous Symbol, Phenotype Symbol"
230,{'HGNC:35'},{'ENSG00000154265'},{'GENE ID:23461'},ABCA5,ABC13,T,Gene Group Symbol
231,{'HGNC:35'},{'ENSG00000154265'},{'GENE ID:23461'},ABCA5,ABCA5,T,Primary Gene Symbol
232,{'HGNC:35'},{'ENSG00000154265'},{'GENE ID:23461'},ABCA5,DEL17q24,F,
233,{'HGNC:35'},{'ENSG00000154265'},{'GENE ID:23461'},ABCA5,EST90625,F,
234,{'HGNC:35'},{'ENSG00000154265'},{'GENE ID:23461'},ABCA5,HTC3,T,Phenotype Symbol
235,{'HGNC:35'},{'ENSG00000154265'},{'GENE ID:23461'},ABCA5,HTGH,T,Previous Symbol
236,{'HGNC:36'},{'ENSG00000154262'},{'GENE ID:23460'},ABCA6,ABCA6,T,Primary Gene Symbol
237,{'HGNC:36'},{'ENSG00000154262'},{'GENE ID:23460'},ABCA6,EST155051,F,
238,{'HGNC:37'},{'ENSG00000064687'},{'GENE ID:10347'},ABCA7,ABCA-SSN,T,Gene Group Symbol
239,{'HGNC:37'},{'ENSG00000064687'},{'GENE ID:10347'},ABCA7,ABCA7,T,Primary Gene Symbol
240,{'HGNC:37'},{'ENSG00000064687'},{'GENE ID:10347'},ABCA7,ABCX,T,Gene Group Symbol
241,{'HGNC:37'},{'ENSG00000064687'},{'GENE ID:10347'},ABCA7,AD9,T,"Previous Symbol, Phenotype Symbol"
242,{'HGNC:38'},{'ENSG00000141338'},{'GENE ID:10351'},ABCA8,ABCA8,T,Primary Gene Symbol
243,{'HGNC:38'},{'ENSG00000141338'},{'GENE ID:10351'},ABCA8,KIAA0822,T,Placeholder Symbol
244,{'HGNC:39'},{'ENSG00000154258'},{'GENE ID:10350'},ABCA9,ABCA9,T,Primary Gene Symbol
245,{'HGNC:39'},{'ENSG00000154258'},{'GENE ID:10350'},ABCA9,EST640918,F,
246,{'HGNC:39983'},{'ENSG00000231749'},{'GENE ID:104355297'},ABCA9-AS1,ABCA9-AS1,T,Primary Gene Symbol
247,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,ABC20,T,Gene Group Symbol
248,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,ABCB1,T,Primary Gene Symbol
249,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,CD243,T,"Gene Group Symbol, Gene Identifier Symbol"
250,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,CLCS,T,"Previous Symbol, Phenotype Symbol"
251,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,ENPAT,T,Phenotype Symbol
252,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,GP170,F,
253,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,MDR1,T,Previous Symbol
254,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,P-170,F,
255,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,P-GP,F,
256,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,P-gp,F,
257,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,PGY1,T,"Previous Symbol, Withdrawn Ortholog Symbol"
258,{'HGNC:40'},{'ENSG00000085563'},{'GENE ID:5243'},ABCB1,p-170,F,
259,{'HGNC:41'},{'ENSG00000135776'},{'GENE ID:23456'},ABCB10,ABCB10,T,Primary Gene Symbol
260,{'HGNC:41'},{'ENSG00000135776'},{'GENE ID:23456'},ABCB10,EST20237,F,
261,{'HGNC:41'},{'ENSG00000135776'},{'GENE ID:23456'},ABCB10,M-ABC2,T,Alternate Abbreviation Symbol
262,{'HGNC:41'},{'ENSG00000135776'},{'GENE ID:23456'},ABCB10,MTABC2,F,
263,{'HGNC:14114'},"{'ENSG00000280461', 'ENSG00000274099', 'ENSG00000281173'}",{'GENE ID:56476'},ABCB10P1,ABCB10P,T,Previous Symbol
264,{'HGNC:14114'},"{'ENSG00000280461', 'ENSG00000274099', 'ENSG00000281173'}",{'GENE ID:56476'},ABCB10P1,ABCB10P1,T,Primary Gene Symbol
265,{'HGNC:14114'},"{'ENSG00000280461', 'ENSG00000274099', 'ENSG00000281173'}",{'GENE ID:56476'},ABCB10P1,ABCB10P2,T,Previous Symbol
266,{'HGNC:14114'},"{'ENSG00000280461', 'ENSG00000274099', 'ENSG00000281173'}",{'GENE ID:56476'},ABCB10P1,M-ABC2,F,
267,{'HGNC:14114'},"{'ENSG00000280461', 'ENSG00000274099', 'ENSG00000281173'}",{'GENE ID:56476'},ABCB10P1,MABC2,F,
268,{'HGNC:31129'},"{'ENSG00000282479', 'ENSG00000261524'}",{'GENE ID:728248'},ABCB10P3,ABCB10P3,T,Primary Gene Symbol
269,{'HGNC:31130'},"{'ENSG00000260053', 'ENSG00000282004', 'ENSG00000274192'}",{'GENE ID:100132289'},ABCB10P4,ABCB10P4,T,Primary Gene Symbol
270,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'},ABCB11,ABC16,T,Gene Group Symbol
271,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'},ABCB11,ABCB11,T,Primary Gene Symbol
272,{'HGNC:42'},{'ENSG00000073734'},{'GENE ID:8647'},ABCB11,BRIC2,T,Phenotype Symbol
273,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'},ABCB11,BSEP,T,"Previous Symbol, Withdrawn Ortholog Symbol"
274,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'},ABCB11,PFIC-2,F,
275,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'},ABCB11,PFIC2,T,"Previous Symbol, Phenotype Symbol"
276,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'},ABCB11,PGY4,F,
277,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'},ABCB11,SPGP,F,
278,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,ABC21,T,Gene Group Symbol
279,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,ABCB4,T,Primary Gene Symbol
280,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,GBD1,T,Phenotype Symbol
281,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,ICP3,T,Phenotype Symbol
282,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,MDR2,F,
283,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,MDR2/3,F,
284,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,MDR3,T,Previous Symbol
285,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,PFIC-3,F,
286,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'},ABCB4,PGY3,T,"Previous Symbol, Withdrawn Ortholog Symbol"
287,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'},ABCB5,ABCB5,T,Primary Gene Symbol
288,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'},ABCB5,ABCB5ALPHA,T,Gene Group Symbol
289,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'},ABCB5,ABCB5BETA,T,"Gene Group Symbol, Alternate Abbreviation Symbol"
290,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'},ABCB5,ABCB5alpha,T,"Gene Group Symbol, Alternate Abbreviation Symbol"
291,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'},ABCB5,ABCB5beta,T,"Gene Group Symbol, Alternate Abbreviation Symbol"
292,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'},ABCB5,EST422562,F,
293,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'},ABCB6,ABC,T,Gene Group Symbol
294,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'},ABCB6,ABCB6,T,Primary Gene Symbol
295,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'},ABCB6,EST45597,F,
296,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'},ABCB6,LAN,T,Phenotype Symbol
297,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'},ABCB6,MTABC3,F,
298,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'},ABCB6,PRP,F,
299,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'},ABCB6,UMAT,F,
300,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'},ABCB6,umat,F,
301,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'},ABCB7,ABC7,T,"Previous Symbol, Gene Group Symbol, Withdrawn Ortholog Symbol, Alternate Abbreviation Symbol"
302,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'},ABCB7,ABCB7,T,Primary Gene Symbol
303,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'},ABCB7,ASAT,T,"Previous Symbol, Phenotype Symbol"
304,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'},ABCB7,ATM1P,F,
305,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'},ABCB7,Atm1p,F,
306,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'},ABCB7,EST140535,F,
307,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'},ABCB8,ABCB8,T,Primary Gene Symbol
308,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'},ABCB8,EST328128,F,
309,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'},ABCB8,M-ABC1,F,
310,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'},ABCB8,MABC1,F,
311,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'},ABCB8,MITOSUR,F,
312,{'HGNC:50'},{'ENSG00000150967'},{'GENE ID:23457'},ABCB9,ABCB9,T,Primary Gene Symbol
313,{'HGNC:50'},{'ENSG00000150967'},{'GENE ID:23457'},ABCB9,EST122234,F,
314,{'HGNC:50'},{'ENSG00000150967'},{'GENE ID:23457'},ABCB9,TAPL,F,
315,{'HGNC:51'},{'ENSG00000103222'},{'GENE ID:4363'},ABCC1,ABC29,T,Gene Group Symbol
316,{'HGNC:51'},{'ENSG00000103222'},{'GENE ID:4363'},ABCC1,ABCC,T,Gene Group Symbol
317,{'HGNC:51'},"{'ENSG00000278183', 'ENSG00000103222'}",{'GENE ID:4363'},ABCC1,ABCC1,T,Primary Gene Symbol
318,{'HGNC:51'},{'ENSG00000103222'},{'GENE ID:4363'},ABCC1,DFNA77,T,Phenotype Symbol
319,{'HGNC:51'},"{'ENSG00000278183', 'ENSG00000103222'}",{'GENE ID:4363'},ABCC1,GS-X,F,
320,{'HGNC:51'},"{'ENSG00000278183', 'ENSG00000103222'}",{'GENE ID:4363'},ABCC1,MRP,T,Previous Symbol
321,{'HGNC:51'},"{'ENSG00000278183', 'ENSG00000103222'}",{'GENE ID:4363'},ABCC1,MRP1,T,Previous Symbol
322,{'HGNC:52'},{'ENSG00000124574'},{'GENE ID:89845'},ABCC10,ABCC10,T,Primary Gene Symbol
323,{'HGNC:52'},{'ENSG00000124574'},{'GENE ID:89845'},ABCC10,EST182763,F,
324,{'HGNC:52'},{'ENSG00000124574'},{'GENE ID:89845'},ABCC10,MRP7,F,
325,{'HGNC:52'},{'ENSG00000124574'},{'GENE ID:89845'},ABCC10,SIMRP7,F,
326,{'HGNC:14639'},{'ENSG00000121270'},{'GENE ID:85320'},ABCC11,ABCC11,T,Primary Gene Symbol
327,{'HGNC:14639'},{'ENSG00000121270'},{'GENE ID:85320'},ABCC11,EWWD,T,"Previous Symbol, Phenotype Symbol"
328,{'HGNC:14639'},{'ENSG00000121270'},{'GENE ID:85320'},ABCC11,MRP8,T,Previous Symbol
329,{'HGNC:14639'},{'ENSG00000121270'},{'GENE ID:85320'},ABCC11,WW,T,Phenotype Symbol
330,{'HGNC:14640'},{'ENSG00000140798'},{'GENE ID:94160'},ABCC12,ABCC12,T,Primary Gene Symbol
331,{'HGNC:14640'},{'ENSG00000140798'},{'GENE ID:94160'},ABCC12,MRP9,F,
332,{'HGNC:16022'},"{'ENSG00000291052', 'ENSG00000243064'}",{'GENE ID:150000'},ABCC13,ABCC13,T,Primary Gene Symbol
333,{'HGNC:16022'},"{'ENSG00000291052', 'ENSG00000243064'}",{'GENE ID:150000'},ABCC13,ABCC13P,T,"Gene Group Symbol, Alternate Abbreviation Symbol"
334,{'HGNC:16022'},{'ENSG00000243064'},set(),ABCC13,C21ORF73,T,Placeholder Symbol
335,{'HGNC:16022'},"{'ENSG00000291052', 'ENSG00000243064'}",{'GENE ID:150000'},ABCC13,C21orf73,T,Placeholder Symbol
336,{'HGNC:16022'},"{'ENSG00000291052', 'ENSG00000243064'}",{'GENE ID:150000'},ABCC13,PRED6,F,
337,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'},ABCC2,ABC30,T,Gene Group Symbol
338,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'},ABCC2,ABCC2,T,Primary Gene Symbol
339,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'},ABCC2,CMOAT,T,"Previous Symbol, Withdrawn Ortholog Symbol"
340,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'},ABCC2,CMRP,F,
341,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'},ABCC2,DJS,T,Phenotype Symbol
342,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'},ABCC2,MRP2,F,
343,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'},ABCC2,cMRP,F,
344,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'},ABCC3,ABC31,T,Gene Group Symbol
345,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'},ABCC3,ABCC3,T,Primary Gene Symbol
346,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'},ABCC3,CMOAT2,F,
347,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'},ABCC3,EST90757,F,
348,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'},ABCC3,MLP2,F,
349,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'},ABCC3,MOAT-D,F,
350,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'},ABCC3,MRP3,F,
351,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'},ABCC3,cMOAT2,F,
352,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'},ABCC4,ABCC4,T,Primary Gene Symbol
353,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'},ABCC4,EST170205,F,
354,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'},ABCC4,MOAT-B,F,
355,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'},ABCC4,MOATB,F,
356,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'},ABCC4,MRP4,T,Ortholog Symbol
357,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'},ABCC5,ABC33,T,Gene Group Symbol
358,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'},ABCC5,ABCC5,T,Primary Gene Symbol
359,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'},ABCC5,EST277145,F,
360,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'},ABCC5,MOAT-C,F,
361,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'},ABCC5,MOATC,F,
362,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'},ABCC5,MRP5,F,
363,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'},ABCC5,SMRP,F,
364,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'},ABCC5,pABC11,F,
365,{'HGNC:40055'},{'ENSG00000223882'},{'GENE ID:100873982'},ABCC5-AS1,ABCC5-AS1,T,Primary Gene Symbol
366,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'},ABCC6,ABC34,T,Gene Group Symbol
367,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'},ABCC6,ABCC6,T,Primary Gene Symbol
368,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'},ABCC6,ARA,T,Previous Symbol
369,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'},ABCC6,EST349056,F,
370,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'},ABCC6,GACI2,T,Phenotype Symbol
371,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'},ABCC6,MLP1,F,
372,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'},ABCC6,MOAT-E,F,
373,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'},ABCC6,MOATE,F,
374,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'},ABCC6,MRP6,F,
375,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'},ABCC6,PXE,T,"Previous Symbol, Phenotype Symbol"
376,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'},ABCC6,PXE1,T,Phenotype Symbol
377,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'},ABCC6,URG7,F,
378,{'HGNC:33352'},"{'ENSG00000291057', 'ENSG00000256340'}",{'GENE ID:653190'},ABCC6P1,ABCC6P1,T,Primary Gene Symbol
379,{'HGNC:33353'},"{'ENSG00000273808', 'ENSG00000290494', 'ENSG00000290943', 'ENSG00000255277'}",{'GENE ID:730013'},ABCC6P2,ABCC6P2,T,Primary Gene Symbol
380,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,ABC36,T,Gene Group Symbol
381,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,ABCC8,T,Primary Gene Symbol
382,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,HHF1,T,Phenotype Symbol
383,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,HI,F,
384,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,HRINS,T,Previous Symbol
385,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,MODY12,F,
386,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,MRP8,F,
387,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,PHHI,T,Phenotype Symbol
388,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,PNDM3,T,Phenotype Symbol
389,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,SUR,T,"Previous Symbol, Withdrawn Ortholog Symbol"
390,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,SUR1,F,
391,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,SUR1delta2,F,
392,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'},ABCC8,TNDM2,T,Phenotype Symbol
393,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'},ABCC9,ABC37,T,Gene Group Symbol
394,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'},ABCC9,ABCC9,T,Primary Gene Symbol
395,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'},ABCC9,ATFB12,T,Phenotype Symbol
396,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'},ABCC9,CANTU,F,
397,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'},ABCC9,CMD1O,T,Phenotype Symbol
398,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'},ABCC9,IDMYS,T,Phenotype Symbol
399,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'},ABCC9,SUR2,T,Withdrawn Ortholog Symbol
400,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'},ABCD1,ABC42,T,Gene Group Symbol
401,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'},ABCD1,ABCD1,T,Primary Gene Symbol
402,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'},ABCD1,ADRENOLEUKODYSTROPHY,F,
403,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'},ABCD1,ALD,T,"Previous Symbol, Phenotype Symbol, Alternate Abbreviation Symbol"
404,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'},ABCD1,ALDP,T,Phenotype Symbol
405,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'},ABCD1,AMN,T,Phenotype Symbol
406,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'},ABCD1,adrenoleukodystrophy,F,
