,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
4946,ZNF547,"MIP-2A,SEDLP1,TRAPPC2.19,TRAPPC2B,TRAPPC2P1",ENSG00000152433,26432.0,284306,MIP-2A,NCBI
4947,TRAPPC2B,"MIP-2A,MIP2A,SEDLP,SEDLP1,TRAPPC2P1",ENSG00000256060,10710.0,10597,MIP-2A,NCBI
4948,CXCL2,"CINC-2a,GRO2,GROb,MGSA-b,MIP-2a,MIP2,MIP2A,SCYB2",ENSG00000081041,4603.0,2920,MIP-2A,NCBI
4949,CCL15-CCL14,"CCL15,HCC-2,LKN-1,MIP-5,MIP5,Mrp-2b,NCC-3,NCC3,SCYA15",,44436.0,348249,MIP-5,NCBI
4950,CCL15,"HCC-2,HMRP-2B,LKN-1,LKN1,MIP-1 delta,MIP-1D,MIP-5,MRP-2B,NCC-3,NCC3,SCYA15,SCYL3,SY15",ENSG00000275718,10613.0,6359,MIP-5,NCBI
4951,TNPO1,"IPO2,KPNB2,MIP,MIP1,TRN",ENSG00000083312,6401.0,3842,MIP1,NCBI
4952,MAPKAP1,"JC310,MIP1,SIN1,SIN1b,SIN1g",ENSG00000119487,18752.0,79109,MIP1,NCBI
4953,RPTOR,"KOG1,Mip1",ENSG00000141564,30287.0,57521,MIP1,NCBI
4954,CXCL2,"CINC-2a,GRO2,GROb,MGSA-b,MIP-2a,MIP2,MIP2A,SCYB2",ENSG00000081041,4603.0,2920,MIP2,NCBI
4955,WDR26,"CDW2,GID7,MIP2,SKDEAS",ENSG00000162923,21208.0,80232,MIP2,NCBI
4956,TRAPPC2B,"MIP-2A,MIP2A,SEDLP,SEDLP1,TRAPPC2P1",ENSG00000256060,10710.0,10597,MIP2A,NCBI
4957,CXCL2,"CINC-2a,GRO2,GROb,MGSA-b,MIP-2a,MIP2,MIP2A,SCYB2",ENSG00000081041,4603.0,2920,MIP2A,NCBI
4958,TRAPPC2,"MIP2A,SEDL,SEDT,TRAPPC2P1,TRS20,ZNF547L,hYP38334",ENSG00000196459,23068.0,6399,MIP2A,NCBI
4959,MYLIP,"IDOL,MIR",ENSG00000007944,21155.0,29116,MIR,NCBI
4960,MARCHF8,"CMIR,MARCH-VIII,MARCH8,MIR,RNF178,c-MIR",ENSG00000165406,23356.0,220972,MIR,NCBI
4961,MLXIP,"MIR,MONDOA,bHLHe36",ENSG00000175727,17055.0,22877,MIR,NCBI
4962,MIR129-2,"MIR-129b,MIRN129-2,mir-129-2",ENSG00000199077,31513.0,406918,MIR-129B,NCBI
4963,MIR129-1,"MIR-129b,MIRN129-1,mir-129-1",ENSG00000207705,31512.0,406917,MIR-129B,NCBI
4964,MIR199A1,"MIR-199-s,MIRN199A1,mir-199a-1",ENSG00000207752,31571.0,406976,MIR-199-S,NCBI
4965,MIR199A2,"MIR-199-s,MIRN199A2,mir-199a-2",ENSG00000208024,31572.0,406977,MIR-199-S,NCBI
4966,FSD1L,"CCDC10,CSDUFD1,FSD1CL,FSD1NL,MIR1",ENSG00000106701,13753.0,83856,MIR1,NCBI
4967,FSD1,"GLFND,MIR1",ENSG00000105255,13745.0,79187,MIR1,NCBI
4968,MIR19A,"C13orf25,MIR17HG,MIRH1,MIRHG1,MIRN19A,hsa-mir-19a,miR-19a,miRNA19A",ENSG00000284204,31574.0,406979,MIR17HG,NCBI
4969,MIR19B1,"C13orf25,MIR17HG,MIR19B,MIRH1,MIRHG1,MIRN19B1,miR-19b-1,miRNA19B1",ENSG00000284375,31575.0,406980,MIR17HG,NCBI
4970,MIR18A,"C13orf25,MIR17HG,MIR18,MIRH1,MIRHG1,MIRN18,MIRN18A,hsa-mir-18,hsa-mir-18a,miR-18,miRNA18A,mir-18a",ENSG00000283815,31548.0,406953,MIR17HG,NCBI
4971,MIR20A,"C13orf25,MIR17HG,MIR20,MIRH1,MIRHG1,MIRN20,MIRN20A,hsa-mir-20,hsa-mir-20a,miR-20,miRNA20A,mir-20a",ENSG00000283762,31577.0,406982,MIR17HG,NCBI
4972,MIR92A1,"C13orf25,MIR17HG,MIR92-1,MIRH1,MIRHG1,MIRN92-1,MIRN92A-1,MIRN92A1,miRNA92-1,mir-92a-1",ENSG00000283705,31643.0,407048,MIR17HG,NCBI
4973,MIR19B1,"C13orf25,MIR17HG,MIR19B,MIRH1,MIRHG1,MIRN19B1,miR-19b-1,miRNA19B1",ENSG00000284375,31575.0,406980,MIRH1,NCBI
4974,MIR18A,"C13orf25,MIR17HG,MIR18,MIRH1,MIRHG1,MIRN18,MIRN18A,hsa-mir-18,hsa-mir-18a,miR-18,miRNA18A,mir-18a",ENSG00000283815,31548.0,406953,MIRH1,NCBI
4975,MIR17HG,"C13orf25,LINC00048,MIHG1,MIRH1,MIRHG1,NCRNA00048,miR-17-92",ENSG00000215417,23564.0,407975,MIRH1,NCBI
4976,MIR19A,"C13orf25,MIR17HG,MIRH1,MIRHG1,MIRN19A,hsa-mir-19a,miR-19a,miRNA19A",ENSG00000284204,31574.0,406979,MIRH1,NCBI
4977,MIR20A,"C13orf25,MIR17HG,MIR20,MIRH1,MIRHG1,MIRN20,MIRN20A,hsa-mir-20,hsa-mir-20a,miR-20,miRNA20A,mir-20a",ENSG00000283762,31577.0,406982,MIRH1,NCBI
4978,MIR92A1,"C13orf25,MIR17HG,MIR92-1,MIRH1,MIRHG1,MIRN92-1,MIRN92A-1,MIRN92A1,miRNA92-1,mir-92a-1",ENSG00000283705,31643.0,407048,MIRH1,NCBI
4979,MIR18A,"C13orf25,MIR17HG,MIR18,MIRH1,MIRHG1,MIRN18,MIRN18A,hsa-mir-18,hsa-mir-18a,miR-18,miRNA18A,mir-18a",ENSG00000283815,31548.0,406953,MIRHG1,NCBI
4980,MIR17HG,"C13orf25,LINC00048,MIHG1,MIRH1,MIRHG1,NCRNA00048,miR-17-92",ENSG00000215417,23564.0,407975,MIRHG1,NCBI
4981,MIR19A,"C13orf25,MIR17HG,MIRH1,MIRHG1,MIRN19A,hsa-mir-19a,miR-19a,miRNA19A",ENSG00000284204,31574.0,406979,MIRHG1,NCBI
4982,MIR19B1,"C13orf25,MIR17HG,MIR19B,MIRH1,MIRHG1,MIRN19B1,miR-19b-1,miRNA19B1",ENSG00000284375,31575.0,406980,MIRHG1,NCBI
4983,MIR92A1,"C13orf25,MIR17HG,MIR92-1,MIRH1,MIRHG1,MIRN92-1,MIRN92A-1,MIRN92A1,miRNA92-1,mir-92a-1",ENSG00000283705,31643.0,407048,MIRHG1,NCBI
4984,MIR20A,"C13orf25,MIR17HG,MIR20,MIRH1,MIRHG1,MIRN20,MIRN20A,hsa-mir-20,hsa-mir-20a,miR-20,miRNA20A,mir-20a",ENSG00000283762,31577.0,406982,MIRHG1,NCBI
4985,MDK,"ARAP,MK,NEGF2",ENSG00000110492,6972.0,4192,MK,NCBI
4986,MVK,"LRBP,MK,MVLK,POROK3",ENSG00000110921,7530.0,4598,MK,NCBI
4987,ATP7A,"DSMAX,HMNX,MK,MNK,SMAX3",ENSG00000165240,869.0,538,MK,NCBI
4988,MAPKAPK2,"MAPKAP-K2,MK-2,MK2",ENSG00000162889,6887.0,9261,MK2,NCBI
4989,KCNA2,"DEE32,EIEE32,HBK5,HK4,HUKIV,KV1.2,MK2,NGK1,RBK2",ENSG00000177301,6220.0,3737,MK2,NCBI
4990,KCNA3,"HGK5,HLK3,HPCN3,HUKIII,KV1.3,MK3,PCN3",ENSG00000177272,6221.0,3738,MK3,NCBI
4991,MAPKAPK3,"3PK,MAPKAP-K3,MAPKAP3,MAPKAPK-3,MDPT3,MK-3,MK3",ENSG00000114738,6888.0,7867,MK3,NCBI
4992,DUSP22,"JKAP,JSP-1,JSP1,LMW-DSP2,LMWDSP2,MKP-x,MKPX,VHX",ENSG00000112679,16077.0,56940,MKPX,NCBI
4993,DUSP7,"MKPX,PYST2",ENSG00000164086,3073.0,1849,MKPX,NCBI
4994,MKKS,"BBS6,HMCS,KMS,MKS",ENSG00000125863,7108.0,8195,MKS,NCBI
4995,MKS1,"BBS13,JBTS28,MES,MKS,POC12",ENSG00000011143,7121.0,54903,MKS,NCBI
4996,IL17F,"CANDF6,IL-17F,IL17A,ML-1,ML1",ENSG00000112116,16404.0,112744,ML-1,NCBI
4997,ATP8A2,"ATP,ATPIB,CAMRQ4,IB,ML-1",ENSG00000132932,13533.0,51761,ML-1,NCBI
4998,MCOLN1,"LECD,MG-2,ML1,ML4,MLIV,MST080,MSTP080,TRP-ML1,TRPM-L1,TRPML1",ENSG00000090674,13356.0,57192,ML1,NCBI
4999,IL17F,"CANDF6,IL-17F,IL17A,ML-1,ML1",ENSG00000112116,16404.0,112744,ML1,NCBI
5000,MYL9,"LC20,MLC-2C,MLC2,MMIHS4,MRLC1,MYRL2",ENSG00000101335,15754.0,10398,MLC2,NCBI
5001,MYL2,"CMH10,MFM12,MLC-2,MLC-2s/v,MLC-2v,MLC2",ENSG00000111245,7583.0,4633,MLC2,NCBI
5002,HEPACAM,"GlialCAM,HEPN1,MLC2A,MLC2B",ENSG00000165478,26361.0,220296,MLC2B,NCBI
5003,MYL11,"DA1C,HUMMLC2B,MLC2B,MRLC2,MYLPF",ENSG00000180209,29824.0,29895,MLC2B,NCBI
5004,MYLK,"AAT7,KRP,MLCK,MLCK1,MLCK108,MLCK210,MMIHS,MMIHS1,MSTP083,MYLK-L,MYLK1,smMLCK",ENSG00000065534,7590.0,4638,MLCK,NCBI
5005,MYLK2,"KMLC,MLCK,MLCK2,skMLCK",ENSG00000101306,16243.0,85366,MLCK,NCBI
5006,MYLK3,"MLCK,MLCK2,caMLCK",ENSG00000140795,29826.0,91807,MLCK,NCBI
5007,MYLK3,"MLCK,MLCK2,caMLCK",ENSG00000140795,29826.0,91807,MLCK2,NCBI
5008,MYLK2,"KMLC,MLCK,MLCK2,skMLCK",ENSG00000101306,16243.0,85366,MLCK2,NCBI
5009,DEGS1,"DEGS,DEGS-1,DES1,Des-1,FADS7,HLD18,MIG15,MLD",ENSG00000143753,13709.0,8560,MLD,NCBI
5010,ARSA,"ASA,MLD",ENSG00000100299,713.0,410,MLD,NCBI
5011,KMT2B,"CXXC10,DYT28,HRX2,MLL1B,MLL2,MLL4,MRD68,TRX2,WBP-7,WBP7",ENSG00000272333,15840.0,9757,MLL2,NCBI
5012,KMT2D,"AAD10,ALR,BCAHH,CAGL114,KABUK1,KMS,MLL2,MLL4,TNRC21",ENSG00000167548,7133.0,8085,MLL2,NCBI
5013,KMT2B,"CXXC10,DYT28,HRX2,MLL1B,MLL2,MLL4,MRD68,TRX2,WBP-7,WBP7",ENSG00000272333,15840.0,9757,MLL4,NCBI
5014,KMT2D,"AAD10,ALR,BCAHH,CAGL114,KABUK1,KMS,MLL2,MLL4,TNRC21",ENSG00000167548,7133.0,8085,MLL4,NCBI
5015,CDKN2A,"ARF,CAI2,CDK4I,CDKN2,CMM2,INK4,INK4A,MLM,MTS-1,MTS1,P14,P14ARF,P16,P16-INK4A,P16INK4,P16INK4A,P19,P19ARF,TP16",ENSG00000147889,1787.0,1029,MLM,NCBI
5016,CMM,"CMM1,DNS,FAMMM,MLM",,,1243,MLM,NCBI
5017,MUC2,"MLP,MUC-2,SMUC",ENSG00000198788,7512.0,4583,MLP,NCBI
5018,MARCKSL1,"F52,MACMARCKS,MLP,MLP1,MRP",ENSG00000175130,7142.0,65108,MLP,NCBI
5019,CSRP3,"CLP,CMD1M,CMH12,CRP3,LMO4,MLP",ENSG00000129170,2472.0,8048,MLP,NCBI
5020,ABCC6,"ABC34,ARA,EST349056,GACI2,MLP1,MOAT-E,MOATE,MRP6,PXE,PXE1,URG7",ENSG00000091262,57.0,368,MLP1,NCBI
5021,MARCKSL1,"F52,MACMARCKS,MLP,MLP1,MRP",ENSG00000175130,7142.0,65108,MLP1,NCBI
5022,MALT1,"IMD12,MLT,MLT1,PCASP1",ENSG00000172175,6819.0,10892,MLT,NCBI
5023,MAP3K20,"AZK,CNM6,MLK7,MLT,MLTK,MLTKalpha,MLTKbeta,MRK,SFMMP,ZAK,mlklak,pk",ENSG00000091436,17797.0,51776,MLT,NCBI
5024,INSM2,"IA-6,IA6,mlt1",ENSG00000168348,17539.0,84684,MLT1,NCBI
5025,MALT1,"IMD12,MLT,MLT1,PCASP1",ENSG00000172175,6819.0,10892,MLT1,NCBI
5026,PFDN5,"MM-1,MM1,PFD5",ENSG00000123349,8869.0,5204,MM1,NCBI
5027,PLXNB2,"MM1,Nbla00445,PLEXB2,dJ402G11.3,lncFAL",ENSG00000196576,9104.0,23654,MM1,NCBI
5028,MMD,"MMA,MMD1,PAQR11",ENSG00000108960,7153.0,23531,MMD1,NCBI
5029,DYSF,"FER1L1,LGMD2B,LGMDR2,MMD1",ENSG00000135636,3097.0,8291,MMD1,NCBI
5030,VTI1A,"MMDS3,MVti1,VTI1RP2,Vti1-rp2",ENSG00000151532,17792.0,143187,MMDS3,NCBI
5031,IBA57,"C1orf69,MMDS3,SPG74",ENSG00000181873,27302.0,200205,MMDS3,NCBI
5032,PDE4DIPP2,"CMYA2,MMGL,Myomegalin,PDE4DIP",,55081.0,100996724,MMGL,NCBI
5033,PDE4DIP,"CMYA2,MMGL",ENSG00000178104,15580.0,9659,MMGL,NCBI
5034,MMP28,"EPILYSIN,MM28,MMP-25,MMP-28,MMP25",ENSG00000271447,14366.0,79148,MMP-25,NCBI
5035,MMP25,"MMP-25,MMP20,MMP20A,MMPL1,MT-MMP 6,MT-MMP6,MT6-MMP,MT6MMP,MTMMP6",ENSG00000008516,14246.0,64386,MMP-25,NCBI
5036,MMP24,"MMP-24,MMP25,MT-MMP 5,MT-MMP5,MT5-MMP,MT5MMP,MTMMP5",ENSG00000125966,7172.0,10893,MMP25,NCBI
5037,MMP28,"EPILYSIN,MM28,MMP-25,MMP-28,MMP25",ENSG00000271447,14366.0,79148,MMP25,NCBI
5038,CA9,"CAIX,MN",ENSG00000107159,1383.0,768,MN,NCBI
5039,GYPA,"CD235a,GPA,GPErik,GPSAT,HGpMiV,HGpMiXI,HGpSta(C),MN,MNS,PAS-2",ENSG00000170180,4702.0,2993,MN,NCBI
5040,GYPE,"GPE,GYPA,MNS,MiIX",ENSG00000197465,4705.0,2996,MNS,NCBI
5041,GYPA,"CD235a,GPA,GPErik,GPSAT,HGpMiV,HGpMiXI,HGpSta(C),MN,MNS,PAS-2",ENSG00000170180,4702.0,2993,MNS,NCBI
5042,GYPB,"CD235b,GPB,GYP,GYPA,MNS,PAS-3,SS",ENSG00000250361,4703.0,2994,MNS,NCBI
5043,FLNA,"ABP-280,ABPX,CSBS,CVD1,FGS2,FLN,FLN-A,FLN1,FMD,MNS,NHBP,OPD,OPD1,OPD2,XLVD,XMVD",ENSG00000196924,3754.0,2316,MNS,NCBI
5044,MOB1A,"C2orf6,MABKL1B,MATS1,MOB1,MOBK1B,MOBKL1B,Mob4B",ENSG00000114978,16015.0,55233,MOB1,NCBI
5045,MOB4,"2C4D,CGI-95,MOB1,MOB3,MOBKL3,PHOCN,PREI3",ENSG00000115540,17261.0,25843,MOB1,NCBI
5046,SGMS1,"MOB,MOB1,SMS1,TMEM23,hmob33",ENSG00000198964,29799.0,259230,MOB1,NCBI
5047,GRAP2,"GADS,GRAP-2,GRB2L,GRBLG,GRID,GRPL,GrbX,Grf40,Mona,P38",ENSG00000100351,4563.0,9402,MONA,NCBI
5048,MMP2,"CLG4,CLG4A,MMP-2,MMP-II,MONA,TBE-1",ENSG00000087245,7166.0,4313,MONA,NCBI
5049,OPN4,MOP,ENSG00000122375,14449.0,94233,MOP,NCBI
5050,OPRM1,"LMOR,M-OR-1,MOP,MOR,MOR1,OPRM",ENSG00000112038,8156.0,4988,MOP,NCBI
5051,NLN,"AGTBP,EP24.16,MEP,MOP",ENSG00000123213,16058.0,57486,MOP,NCBI
5052,SBNO1,"MOP3,Sno",ENSG00000139697,22973.0,55206,MOP3,NCBI
5053,BMAL1,"ARNTL,ARNTL1,BMAL1c,JAP3,MOP3,PASD3,TIC,bHLHe5",ENSG00000133794,701.0,406,MOP3,NCBI
5054,OPRM1,"LMOR,M-OR-1,MOP,MOR,MOR1,OPRM",ENSG00000112038,8156.0,4988,MOR1,NCBI
5055,MDH2,"DEE51,EIEE51,M-MDH,MDH,MGC:3559,MOR1",ENSG00000146701,6971.0,4191,MOR1,NCBI
5056,MDH1,"DEE88,EIEE88,HEL-S-32,KAR,MDH-s,MDHA,MGC:1375,MOR2",ENSG00000014641,6970.0,4190,MOR2,NCBI
5057,FRYL,"AF4p12,KIAA0826,MOR2,PCBS",ENSG00000075539,29127.0,285527,MOR2,NCBI
5058,MORF4L1P2,"MORF4LP2,MORF4LP4,MRG5",,20401.0,326594,MORF4LP4,NCBI
5059,MORF4L2P1,"MORF4LP4,MRG4",,20403.0,643915,MORF4LP4,NCBI
5060,DUSP23,"DUSP25,LDP-3,LDP3,MOSP,VHZ",ENSG00000158716,21480.0,54935,MOSP,NCBI
5061,PTPMT1,"DUSP23,MOSP,NEDAXBA,PLIP,PNAS-129",ENSG00000110536,26965.0,114971,MOSP,NCBI
5062,NOX1,"GP91-2,MOX1,NOH-1,NOH-1L,NOH1",ENSG00000007952,7889.0,27035,MOX1,NCBI
5063,CD200,"MOX1,MOX2,MRC,OX-2",ENSG00000091972,7203.0,4345,MOX1,NCBI
5064,MEOX1,"KFS2,MOX1",ENSG00000005102,7013.0,4222,MOX1,NCBI
5065,MEOX2,"GAX,MOX2",ENSG00000106511,7014.0,4223,MOX2,NCBI
5066,CD200,"MOX1,MOX2,MRC,OX-2",ENSG00000091972,7203.0,4345,MOX2,NCBI
5067,PITRM1,"MP1,PreP,SCAR30",ENSG00000107959,17663.0,10531,MP1,NCBI
5068,LAMTOR3,"MAP2K1IP1,MAPBP,MAPKSP1,MP1,PRO0633,Ragulator3",ENSG00000109270,15606.0,8649,MP1,NCBI
5069,MTUS1,"ATBP,ATIP,ATIP3,ICIS,MP44,MTSG1",ENSG00000129422,29789.0,57509,MP44,NCBI
5070,NUP35,"MP-44,MP44,NP44,NUP53",ENSG00000163002,29797.0,129401,MP44,NCBI
5071,TM9SF1,"HMP70,MP70",ENSG00000100926,11864.0,10548,MP70,NCBI
5072,GJA8,"CAE,CAE1,CTRCT1,CX50,CZP1,MP70",ENSG00000121634,4281.0,2703,MP70,NCBI
5073,LUZP6,"MPD6,MTPNUT",,33955.0,767558,MPD6,NCBI
5074,ACTN2,"CMD1AA,CMH23,CMYO8,CMYP8,MPD6,MYOCOZ",ENSG00000077522,164.0,88,MPD6,NCBI
5075,MPHOSPH6,"MPP,MPP-6,MPP6",ENSG00000135698,7214.0,10200,MPP,NCBI
5076,MPZ,"CHM,CHN2,CMT1,CMT1B,CMT2I,CMT2J,CMT4E,CMTDI3,CMTDID,DSS,HMSNIB,MPP,P0",ENSG00000158887,7225.0,4359,MPP,NCBI
5077,DNAJC2,"MPHOSPH11,MPP11,ZRF1,ZUO1",ENSG00000105821,13192.0,27000,MPP11,NCBI
5078,PMPCB,"Beta-MPP,MAS1,MPP11,MPPB,MPPP52,P-52",ENSG00000105819,9119.0,9512,MPP11,NCBI
5079,MPHOSPH6,"MPP,MPP-6,MPP6",ENSG00000135698,7214.0,10200,MPP6,NCBI
5080,PALS2,"MPP6,VAM-1,VAM1,p55T",ENSG00000105926,18167.0,51678,MPP6,NCBI
5081,PIK3R2,"MPPH,MPPH1,P85B,p85,p85-BETA,p85beta",ENSG00000105647,8980.0,5296,MPPH,NCBI
5082,AKT3,"MPPH,MPPH2,PKB-GAMMA,PKBG,PRKBG,RAC-PK-gamma,RAC-gamma,STK-2",ENSG00000117020,393.0,10000,MPPH,NCBI
5083,MPEG1,"IMD77,MPG1,MPS1,Mpg-1,P-2",ENSG00000197629,29619.0,219972,MPS1,NCBI
5084,IDUA,"IDA,MPS1,MPSI",ENSG00000127415,5391.0,3425,MPS1,NCBI
5085,RPS27,"DBA17,MPS-1,MPS1,S27,eS27",ENSG00000177954,10416.0,6232,MPS1,NCBI
5086,TTK,"CT96,ESK,MPH1,MPS1,MPS1L1,PYT",ENSG00000112742,12401.0,7272,MPS1,NCBI
5087,CLEC18A,"MRCL,MRCL1,MRLP2",ENSG00000157322,30388.0,348174,MRCL,NCBI
5088,CLEC18C,"MRCL,MRCL3",ENSG00000157335,28538.0,283971,MRCL,NCBI
5089,MYL12A,"HEL-S-24,MLC-2B,MLCB,MRCL3,MRLC3,MYL2B",ENSG00000101608,16701.0,10627,MRCL3,NCBI
5090,CLEC18C,"MRCL,MRCL3",ENSG00000157335,28538.0,283971,MRCL3,NCBI
5091,MBD5,"C2DELq23.1,DEL2Q23.1,MRD1",ENSG00000204406,20444.0,55777,MRD1,NCBI
5092,RBM19,Mrd1,ENSG00000122965,29098.0,9904,MRD1,NCBI
5093,ZNF292,"MRD63,MRD64,Nbla00365,ZFP292,ZN-16,Zn-15,bA393I2.3",ENSG00000188994,18410.0,23036,MRD63,NCBI
5094,TRIO,"ARHGEF23,MEBAS,MRD44,MRD63,tgat",ENSG00000038382,12303.0,7204,MRD63,NCBI
5095,MRE11,"ATLD,HNGS1,MRE11A,MRE11B",ENSG00000020922,7230.0,4361,MRE11B,NCBI
5096,MRE11P1,"MRE11B,hMRE11B",,7231.0,4362,MRE11B,NCBI
5097,ARID5A,"MRF-1,MRF1,RP11-363D14",ENSG00000196843,17361.0,10865,MRF1,NCBI
5098,TRIM59,"IFT80L,MRF1,RNF104,TRIM57,TSBF1",ENSG00000213186,30834.0,286827,MRF1,NCBI
5099,MTRF1,"MRF1,MTTRF1,RF1",ENSG00000120662,7469.0,9617,MRF1,NCBI
5100,FABP7,"B-FABP,BLBP,FABPB,MRG",ENSG00000164434,3562.0,2173,MRG,NCBI
5101,MAS1L,"MAS-L,MRG,dJ994E9.2",ENSG00000204687,13961.0,116511,MRG,NCBI
5102,CITED2,"ASD8,MRG-1,MRG1,P35SRJ,VSD2",ENSG00000164442,1987.0,10370,MRG1,NCBI
5103,MEIS2,"CPCMR,HsT18361,MRG1",ENSG00000134138,7001.0,4212,MRG1,NCBI
5104,MPP1,"AAG12,DXS552E,EMP55,MRG1,PEMP",ENSG00000130830,7219.0,4354,MRG1,NCBI
5105,MORF4L1P1,"MORF4LP1,MRG1",,20400.0,326591,MRG1,NCBI
5106,MEIS3P1,"MEIS3,MEIS4,MRG2",,7002.0,4213,MRG2,NCBI
5107,MEIS3,MRG2,ENSG00000105419,29537.0,56917,MRG2,NCBI
5108,MAP3K20,"AZK,CNM6,MLK7,MLT,MLTK,MLTKalpha,MLTKbeta,MRK,SFMMP,ZAK,mlklak,pk",ENSG00000091436,17797.0,51776,MRK,NCBI
5109,CILK1,"ECO,EJM10,ICK,LCK2,MRK,hICK",ENSG00000112144,21219.0,22858,MRK,NCBI
5110,MYL12B,"MLC-B,MRLC2",ENSG00000118680,29827.0,103910,MRLC2,NCBI
5111,MYL11,"DA1C,HUMMLC2B,MLC2B,MRLC2,MYLPF",ENSG00000180209,29824.0,29895,MRLC2,NCBI
5112,ABCC1,"ABC29,ABCC,DFNA77,GS-X,MRP,MRP1",ENSG00000103222,51.0,4363,MRP,NCBI
5113,MARCKSL1,"F52,MACMARCKS,MLP,MLP1,MRP",ENSG00000175130,7142.0,65108,MRP,NCBI
5114,WLS,"C1orf139,EVI,GPR177,MRP,ZKS,mig-14",ENSG00000116729,30238.0,79971,MRP,NCBI
5115,CCL15-CCL14,"CCL15,HCC-2,LKN-1,MIP-5,MIP5,Mrp-2b,NCC-3,NCC3,SCYA15",,44436.0,348249,MRP-2B,NCBI
5116,CCL15,"HCC-2,HMRP-2B,LKN-1,LKN1,MIP-1 delta,MIP-1D,MIP-5,MRP-2B,NCC-3,NCC3,SCYA15,SCYL3,SY15",ENSG00000275718,10613.0,6359,MRP-2B,NCBI
5117,MRPL14,"L14mt,L32mt,MRP-L14,MRP-L32,MRPL32,RMPL32,RPML32,uL14m",ENSG00000180992,14279.0,64928,MRP-L14,NCBI
5118,MRPL2,"CGI-22,MRP-L14,RPML14,uL2m",ENSG00000112651,14056.0,51069,MRP-L14,NCBI
5119,MRPL15,"HSPC145,L15mt,MRP-L15,MRP-L7,RPML7,uL15m",ENSG00000137547,14054.0,29088,MRP-L15,NCBI
5120,MRPL19,"L15mt,L19mt,MRP-L15,MRP-L19,MRPL15,RLX1,RPML15,bL19m",ENSG00000115364,14052.0,9801,MRP-L15,NCBI
5121,MRPL18,"HSPC071,L18mt,MRP-L18,uL18m",ENSG00000112110,14477.0,29074,MRP-L18,NCBI
5122,MRPL24,"L24mt,MRP-L18,MRP-L24,uL24m",ENSG00000143314,14037.0,79590,MRP-L18,NCBI
5123,MRPL40,"L40mt,MRP-L22,MRP-L40,MRPL22,NLVCF,URIM,mL40",ENSG00000185608,14491.0,64976,MRP-L22,NCBI
5124,MRPL22,"HSPC158,L22mt,MRP-L22,MRP-L25,RPML25,uL22m",ENSG00000082515,14480.0,29093,MRP-L22,NCBI
5125,MRPL14,"L14mt,L32mt,MRP-L14,MRP-L32,MRPL32,RMPL32,RPML32,uL14m",ENSG00000180992,14279.0,64928,MRP-L32,NCBI
5126,MRPL32,"HSPC283,L32mt,MRP-L32,bL32m,bMRP-59b",ENSG00000106591,14035.0,64983,MRP-L32,NCBI
5127,MRPS28,"COXPD47,HSPC007,MRP-S28,MRP-S35,MRPS35",ENSG00000147586,14513.0,28957,MRP-S28,NCBI
5128,MRPS35,"HDCMD11P,MDS023,MRP-S28,MRPS28,mS35",ENSG00000061794,16635.0,60488,MRP-S28,NCBI
5129,MSH3,"DUP,FAP4,MRP1",ENSG00000113318,7326.0,4437,MRP1,NCBI
5130,ABCC1,"ABC29,ABCC,DFNA77,GS-X,MRP,MRP1",ENSG00000103222,51.0,4363,MRP1,NCBI
5131,MDM4,"BMFS6,HDMX,MDMX,MRP1",ENSG00000198625,6974.0,4194,MRP1,NCBI
5132,SYCE1L,MRP2,ENSG00000205078,37236.0,100130958,MRP2,NCBI
5133,ABCC2,"ABC30,CMOAT,DJS,MRP2,cMRP",ENSG00000023839,53.0,1244,MRP2,NCBI
5134,KLHL1,MRP2,ENSG00000150361,6352.0,57626,MRP2,NCBI
5135,ABCC6,"ABC34,ARA,EST349056,GACI2,MLP1,MOAT-E,MOATE,MRP6,PXE,PXE1,URG7",ENSG00000091262,57.0,368,MRP6,NCBI
5136,S100A12,"CAAF1,CAGC,CGRP,ENRAGE,MRP-6,MRP6,p6",ENSG00000163221,10489.0,6283,MRP6,NCBI
5137,CFTR,"ABC35,ABCC7,CF,CFTR/MRP,MRP7,TNR-CFTR,dJ760C5.1",ENSG00000001626,1884.0,1080,MRP7,NCBI
5138,ABCC10,"EST182763,MRP7,SIMRP7",ENSG00000124574,52.0,89845,MRP7,NCBI
5139,S100A8,"60B8AG,CAGA,CFAG,CGLA,CP-10,L1Ag,MA387,MIF,MRP8,NIF,P8,S100-A8",ENSG00000143546,10498.0,6279,MRP8,NCBI
5140,ABCC8,"ABC36,HHF1,HI,HRINS,MODY12,MRP8,PHHI,PNDM3,SUR,SUR1,SUR1delta2,TNDM2",ENSG00000006071,59.0,6833,MRP8,NCBI
5141,ABCC11,"EWWD,MRP8,WW",ENSG00000121270,14639.0,85320,MRP8,NCBI
5142,SAMD11,MRS,ENSG00000187634,28706.0,148398,MRS,NCBI
5143,MARS1,"CMT2U,ILFS2,ILLD,MARS,METRS,MRS,MTRNS,SPG70,TTD9",ENSG00000166986,6898.0,4141,MRS,NCBI
5144,MROS,MRS,,,8011,MRS,NCBI
5145,DEFA1,"DEF1,DEFA2,HNP-1,HP-1,HP1,MRS",ENSG00000206047,2761.0,1667,MRS,NCBI
5146,PRSS12,"BSSP-3,BSSP3,MRT1",ENSG00000164099,9477.0,8492,MRT1,NCBI
