,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
1820,LORICRIN,LOR,ENSG00000203782,6663.0,4014.0,LOR,ENSG
1821,PTPRCAP,"CD45-AP,LPAP",ENSG00000213402,9667.0,5790.0,LPAP,ENSG
1822,ACP6,"ACPL1,LPAP",ENSG00000162836,29609.0,51205.0,LPAP,ENSG
1823,VANGL2,"KIAA1215,LPP1,LTAP,MGC119403,MGC119404,STB1,STBM,STBM1",ENSG00000162738,15511.0,57216.0,LPP1,ENSG
1824,PLPP1,"LPP1,PAP-2A,PPAP2A",ENSG00000067113,9228.0,8611.0,LPP1,ENSG
1825,CREBRF,"C5ORF41,LRF",ENSG00000164463,24050.0,153222.0,LRF,ENSG
1826,ZBTB7A,"DKFZP547O146,FBI-1,LRF,POKEMON,ZBTB7,ZNF857A",ENSG00000178951,18078.0,51341.0,LRF,ENSG
1827,P2RX5,"LRH-1,P2X5",ENSG00000083454,8536.0,5026.0,LRH-1,ENSG
1828,NR5A2,"B1F2,FTF,FTZ-F1,FTZ-F1BETA,HB1F,HB1F-2,LRH-1,LRH1",ENSG00000116833,7984.0,2494.0,LRH-1,ENSG
1829,PTPRA,"HLPR,HPTPA,LRP,PTPA,PTPRL2,RPTPA",ENSG00000132670,9664.0,5786.0,LRP,ENSG
1830,RPSA,"37LRP,LAMR1,LRP,P40,SA,US2",ENSG00000168028,6502.0,3921.0,LRP,ENSG
1831,LRP1,"A2MR,APOER,APR,CD91,IGFBP-3R,IGFBP3R1,LRP,LRP1A",ENSG00000123384,6692.0,4035.0,LRP,ENSG
1832,MVP,"LRP,VAULT1",ENSG00000013364,7531.0,9961.0,LRP,ENSG
1833,LRP10,"DKFZP564C1940,LRP9,MGC8675,MST087,MSTP087",ENSG00000197324,14553.0,26020.0,LRP9,ENSG
1834,SORL1,"C11ORF32,GP250,LR11,LRP9,SORLA,SORLA-1",ENSG00000137642,11185.0,6653.0,LRP9,ENSG
1835,SLC11A1,"LSH,NRAMP,NRAMP1",ENSG00000018280,10907.0,6556.0,LSH,ENSG
1836,HELLS,"LSH,NBLA10143,PASG,SALNR,SMARCA6",ENSG00000119969,4861.0,3070.0,LSH,ENSG
1837,SLCO1B1,"LST-1,OATP-C,OATP1B1,SLC21A6",ENSG00000134538,10959.0,10599.0,LST-1,ENSG
1838,LST1,"B144,D6S49E,LST-1",ENSG00000204482,14189.0,7940.0,LST-1,ENSG
1839,PTPN22,"LYP,LYP1,LYP2,PTPN8",ENSG00000134242,9652.0,26191.0,LYP,ENSG
1840,SH2D1A,"DSHP,EBVS,IMD5,LYP,MTCP1,SAP,XLP,XLPD",ENSG00000183918,10820.0,4068.0,LYP,ENSG
1841,ABCB8,"EST328128,M-ABC1,MABC1,MITOSUR",ENSG00000197150,49.0,11194.0,M-ABC1,ENSG
1842,ABCF2,"ABC28,EST133090,HUSSY-18,M-ABC1",ENSG00000033050,71.0,10061.0,M-ABC1,ENSG
1843,ABCB10P1,"ABCB10P,ABCB10P2,M-ABC2,MABC2",ENSG00000274099,14114.0,,M-ABC2,ENSG
1844,ABCB10,"EST20237,M-ABC2,MTABC2",ENSG00000135776,41.0,23456.0,M-ABC2,ENSG
1845,PPP1R12A,"M130,MBS,MYPT1",ENSG00000058272,7618.0,4659.0,M130,ENSG
1846,CD163,"M130,MM130,SCARI1",ENSG00000177575,1631.0,9332.0,M130,ENSG
1847,ITGAM,"CD11B,CR3A,MAC-1",ENSG00000169896,6149.0,3684.0,MAC-1,ENSG
1848,ITGB2,"CD18,LFA-1,MAC-1,MFI7",ENSG00000160255,6155.0,3689.0,MAC-1,ENSG
1849,MXD1,"BHLHC58,MAD,MAD1",ENSG00000059728,6761.0,4084.0,MAD,ENSG
1850,AMPD1,"MAD,MADA",ENSG00000116748,468.0,270.0,MAD,ENSG
1851,MAD1L1,"HSMAD1,MAD1,PIG9,TP53I9,TXBP181",ENSG00000002822,6762.0,8379.0,MAD1,ENSG
1852,MXD1,"BHLHC58,MAD,MAD1",ENSG00000059728,6761.0,4084.0,MAD1,ENSG
1853,MAD2L1,"HSMAD2,MAD2",ENSG00000164109,6763.0,4085.0,MAD2,ENSG
1854,MXI1,"BHLHC11,MAD2,MXD2,MXI",ENSG00000119950,7534.0,4601.0,MAD2,ENSG
1855,LMNA,"CMD1A,HGPS,LGMD1B,LMN1,LMNL1,MADA,PRO1",ENSG00000160789,6636.0,4000.0,MADA,ENSG
1856,AMPD1,"MAD,MADA",ENSG00000116748,468.0,270.0,MADA,ENSG
1857,SMAD6,"HST17432,MADH6,MADH7",ENSG00000137834,6772.0,4091.0,MADH6,ENSG
1858,SMAD9,"MADH6,MADH9,SMAD8,SMAD8/9",ENSG00000120693,6774.0,4093.0,MADH6,ENSG
1859,SMAD7,"MADH7,MADH8",ENSG00000101665,6773.0,4092.0,MADH7,ENSG
1860,SMAD6,"HST17432,MADH6,MADH7",ENSG00000137834,6772.0,4091.0,MADH7,ENSG
1861,NRBP1,"BCON3,MADM,MUDPNP,NRBP",ENSG00000115216,7993.0,29959.0,MADM,ENSG
1862,ADAM10,"CD156C,HST18717,KUZ,MADM",ENSG00000137845,188.0,102.0,MADM,ENSG
1863,MAGEA1,"CT1.1,MAGE1,MGC9326",ENSG00000198681,6796.0,4100.0,MAGE1,ENSG
1864,MAGED4,"KIAA1859,MAGE-E1,MAGE1,MGC3210",ENSG00000154545,23793.0,728239.0,MAGE1,ENSG
1865,MAGEA2,"CT1.2,MAGE2,MAGEA2A",ENSG00000268606,6800.0,4101.0,MAGE2,ENSG
1866,MAGEA2B,"MAGE2,MAGEA2,MGC16973,MAGE2,MAGEA2,MGC16973",ENSG00000183305,19340.0,4101.0,MAGE2,ENSG
1867,NAA30,"C14ORF35,FLJ35355,MAK3,MAK3P,NAT12",ENSG00000139977,19844.0,122830.0,MAK3,ENSG
1868,NAA50,"FLJ13194,MAK3,NAT13,NAT5,SAN",ENSG00000121579,29533.0,80218.0,MAK3,ENSG
1869,MRTFA,"BSAC,KIAA1438,MAL,MKL,MKL1,MRTF-A",ENSG00000196588,14334.0,57591.0,MAL,ENSG
1870,TIRAP,"MAL,WYATT",ENSG00000150455,17192.0,114609.0,MAL,ENSG
1871,MOAP1,"MAP-1,PNMA4",ENSG00000278268,16658.0,64112.0,MAP-1,ENSG
1872,MASP1,"CRARF,MAP-1,MAP44,MASP,MASP-3,PRSS5",ENSG00000291559,6901.0,5648.0,MAP-1,ENSG
1873,RTL1,"HUR1,MAR1,MART1,PEG11,SIRH2",ENSG00000254656,14665.0,388015.0,MART1,ENSG
1874,MLANA,"MART-1,MART1",ENSG00000120215,7124.0,2315.0,MART1,ENSG
1875,HHAT,"FLJ10724,GUP2,MART-2,MART2,RASP,SIT,SKI,SKN",ENSG00000280680,18270.0,55733.0,MART2,ENSG
1876,PEG10,"HB-1,KIAA1051,MAR2,MART2,MEF3L,RGAG3,RTL2,SIRH1",ENSG00000242265,14005.0,23089.0,MART2,ENSG
1877,L1CAM,"CAML1,CD171,HSAS,HSAS1,MASA,MIC5,NCAM-L1,S10,SPG1",ENSG00000198910,6470.0,3897.0,MASA,ENSG
1878,ENOPH1,"E1,MASA,MTNC",ENSG00000145293,24599.0,58478.0,MASA,ENSG
1879,ANKHD1,"FLJ10042,FLJ11979,FLJ14127,FLJ20288,KIAA1085,MASK,MASK1",ENSG00000131503,24714.0,54882.0,MASK,ENSG
1880,STK26,"MASK,MST4",ENSG00000134602,18174.0,51765.0,MASK,ENSG
1881,SPACA9,"C9ORF9,MAST",ENSG00000165698,1367.0,11092.0,MAST,ENSG
1882,SPG21,"ABHD21,ACP33,BM-019,GL010,MAST",ENSG00000090487,20373.0,51324.0,MAST,ENSG
1883,PEA15,"HMAT1,HUMMAT1H,MAT1,MAT1H,PEA-15,PED,PED-PEA15,PED/PEA15",ENSG00000162734,8822.0,8682.0,MAT1,ENSG
1884,MNAT1,"MAT1,RNF66",ENSG00000020426,7181.0,4331.0,MAT1,ENSG
1885,MSC-AS1,MAT1,ENSG00000235531,48724.0,100132891.0,MAT1,ENSG
1886,CD79A,"IG-ALPHA,IGA,IGALPHA,MB-1,MB1",ENSG00000105369,1698.0,973.0,MB1,ENSG
1887,PSMB5,MB1,ENSG00000100804,9542.0,5693.0,MB1,ENSG
1888,PRG2,"BMPG,MBP,PROMBP",ENSG00000186652,9362.0,5553.0,MBP,ENSG
1889,MBL2,"COLEC1,MBL,MBP,MBP-C,MBP1",ENSG00000165471,6922.0,4153.0,MBP,ENSG
1890,HIVEP1,"CIRIP,CRYBP1,MBP-1,PRDII-BF1,SCHNURRI-1,ZAS1,ZNF40,ZNF40A",ENSG00000095951,4920.0,3096.0,MBP-1,ENSG
1891,ENO1,"ENO1-IT1,ENO1L1,MBP-1,MPB1,PPH",ENSG00000074800,3350.0,2023.0,MBP-1,ENSG
1892,CCL2,"GDCF-2,HC11,MCAF,MCP-1,MCP1,MGC9434,SCYA2,SMC-CF",ENSG00000108691,10618.0,6347.0,MCAF,ENSG
1893,ATF7IP,"AM,ATF7IP1,FLJ10688,MCAF,MCAF1,P621",ENSG00000171681,20092.0,55729.0,MCAF,ENSG
1894,MLYCD,"HMCD,MCD",ENSG00000103150,7150.0,23417.0,MCD,ENSG
1895,MUC1,"ADMCKD,ADMCKD1,CA15-3,CD227,EMA,KL-6,MCD,MCKD,MCKD1,PEM,PUM",ENSG00000185499,7508.0,4582.0,MCD,ENSG
1896,AKR1C2,"BABP,DD,DD2,DDH2,HAKRD,MCDR2,TDD",ENSG00000151632,385.0,1646.0,MCDR2,ENSG
1897,PROM1,"AC133,CD133,CORD12,MCDR2,PROML1,RP41,STGD4",ENSG00000007062,9454.0,8842.0,MCDR2,ENSG
1898,CASP6,"CASPASE-6,CSP-6,MCH2",ENSG00000138794,1507.0,839.0,MCH2,ENSG
1899,MCHR2,"GPR145,MCH2,MCH2R,SLT",ENSG00000152034,20867.0,84539.0,MCH2,ENSG
1900,CD46,"MCP,MGC26544,MIC10,TLX,TRA2.10",ENSG00000117335,6953.0,4179.0,MCP,ENSG
1901,CAPG,"AFCP,MCP",ENSG00000042493,1474.0,822.0,MCP,ENSG
1902,ZC4H2,"HCA127,KIAA1166,MCS,MRXS4,WWS",ENSG00000126970,24931.0,55906.0,MCS,ENSG
1903,MOCOS,"FLJ20733,HMCS,MCS,MOS",ENSG00000075643,18234.0,55034.0,MCS,ENSG
1904,CSPG4,"CSPG4A,HMW-MAA,MCSP,MCSPG,MEL-CSPG,MSK16,NG2",ENSG00000173546,2466.0,1464.0,MCSP,ENSG
1905,GPX4,"MCSP,PHGPX",ENSG00000167468,4556.0,2879.0,MCSP,ENSG
1906,SMCP,MCSP,ENSG00000163206,6962.0,4184.0,MCSP,ENSG
1907,SLC16A1,"MCT,MCT1",ENSG00000281917,10922.0,6566.0,MCT,ENSG
1908,MCAT,"FABD,FASN2C,MCT,MCT1,MT,NET62",ENSG00000100294,29622.0,27349.0,MCT,ENSG
1909,SLC16A1,"MCT,MCT1",ENSG00000281917,10922.0,6566.0,MCT1,ENSG
1910,MCAT,"FABD,FASN2C,MCT,MCT1,MT,NET62",ENSG00000100294,29622.0,27349.0,MCT1,ENSG
1911,SLC16A3,"MCT3,MCT4",ENSG00000141526,10924.0,9123.0,MCT3,ENSG
1912,SLC16A8,"MCT3,REMP",ENSG00000100156,16270.0,23539.0,MCT3,ENSG
1913,SLC16A3,"MCT3,MCT4",ENSG00000141526,10924.0,9123.0,MCT4,ENSG
1914,SLC16A4,"MCT4,MCT5",ENSG00000168679,10925.0,9122.0,MCT4,ENSG
1915,SLC16A5,"MCT5,MCT6",ENSG00000170190,10926.0,9121.0,MCT5,ENSG
1916,SLC16A4,"MCT4,MCT5",ENSG00000168679,10925.0,9122.0,MCT5,ENSG
1917,SLC16A5,"MCT5,MCT6",ENSG00000170190,10926.0,9121.0,MCT6,ENSG
1918,SLC16A6,"MCT6,MCT7",ENSG00000108932,10927.0,9120.0,MCT6,ENSG
1919,SLC16A2,"AHDS,DXS128,DXS128E,MCT7,MCT8,MRX22,XPCT",ENSG00000147100,10923.0,6567.0,MCT7,ENSG
1920,SLC16A6,"MCT6,MCT7",ENSG00000108932,10927.0,9120.0,MCT7,ENSG
1921,ADAM11,MDC,ENSG00000073670,189.0,4185.0,MDC,ENSG
1922,CCL22,"A-152E5.1,ABCD-1,DC/B-CK,MDC,MGC34554,SCYA22,STCP-1",ENSG00000102962,10621.0,6367.0,MDC,ENSG
1923,ABCB1,"ABC20,CD243,CLCS,GP170,MDR1,P-170,P-GP,PGY1",ENSG00000085563,40.0,5243.0,MDR1,ENSG
1924,TBC1D9,"GRAMD9,KIAA0882,MDR1",ENSG00000109436,21710.0,23158.0,MDR1,ENSG
1925,DUSP13B,"DUSP13,MDSP,SKRP4,TMDP,DUSP13,SKRP4,TMDP",ENSG00000079393,19681.0,51207.0,MDSP,ENSG
1926,DUSP13A,"BEDP,MDSP",ENSG00000293543,56772.0,128854680.0,MDSP,ENSG
1927,PCDHB11,"ME2,PCDH-BETA11",ENSG00000291690,8682.0,56125.0,ME2,ENSG
1928,CELSR1,"ADGRC1,CDHF9,FMI2,HFMI2,ME2",ENSG00000075275,1850.0,9620.0,ME2,ENSG
1929,COL9A2,"EDM2,MED",ENSG00000049089,2218.0,1298.0,MED,ENSG
1930,COMP,"EDM1,EPD1,MED,PSACH,THBS5,TSP-5,TSP5",ENSG00000105664,2227.0,1311.0,MED,ENSG
1931,COL9A3,"DJ885L7.4.1,EDM3,FLJ90759,IDD,MED",ENSG00000092758,2219.0,1299.0,MED,ENSG
1932,SCN8A,"CERIII,CIAT,MED,NACH6,NAV1.6,PN4",ENSG00000196876,10596.0,6334.0,MED,ENSG
1933,MEFV,"FMF,MEF,TRIM20",ENSG00000103313,6998.0,4210.0,MEF,ENSG
1934,ELF4,"ELFR,MEF",ENSG00000102034,3319.0,2000.0,MEF,ENSG
1935,LY6G6D,"C6ORF23,G6D,LY6-D,MEGT1,NG25,C6ORF23,G6D,LY6-D,MEGT1,NG25",ENSG00000225993,13935.0,58530.0,MEGT1,ENSG
1936,LY6G6F-LY6G6D,"G6F-LY6G6D,MEGT-1,MEGT1",ENSG00000250641,38821.0,110599563.0,MEGT1,ENSG
1937,METTL2B,"FLJ11350,METL,METTL2",ENSG00000165055,18272.0,55798.0,METTL2,ENSG
1938,METTL2A,"FLJ12760,METTL2",ENSG00000087995,25755.0,339175.0,METTL2,ENSG
1939,TMEM41A,MGC15397,ENSG00000163900,30544.0,90407.0,MGC15397,ENSG
1940,GLYATL1,"FLJ34646,MGC15397",ENSG00000166840,30519.0,92292.0,MGC15397,ENSG
1941,KLHL23,"FLJ37812,MGC22679,MGC2610,FLJ37812,MGC22679,MGC2610",ENSG00000213160,27506.0,151230.0,MGC22679,ENSG
1942,PHOSPHO2,MGC22679,ENSG00000144362,28316.0,493911.0,MGC22679,ENSG
1943,SVBP,"CCDC23,MGC45441",ENSG00000177868,29204.0,374969.0,MGC45441,ENSG
1944,CCDC24,MGC45441,ENSG00000159214,28688.0,149473.0,MGC45441,ENSG
1945,PRSS30P,"DISP,MGC5228,TMPRSS8,TMPRSS8P",ENSG00000292376,28753.0,124221.0,MGC5228,ENSG
1946,SRSF1,"ASF,MGC5228,SF2,SF2P33,SFRS1,SRP30A",ENSG00000136450,10780.0,6426.0,MGC5228,ENSG
1947,STAT5A,"MGF,STAT5",ENSG00000126561,11366.0,6776.0,MGF,ENSG
1948,KITLG,"DFNA69,FPH2,KITL,KL-1,MGF,SCF,SF,SLF",ENSG00000049130,6343.0,4254.0,MGF,ENSG
1949,CFAP100,"CCDC37,FLJ40083,MIA1",ENSG00000163885,26842.0,348807.0,MIA1,ENSG
1950,MIA,"CD-RAP,MIA1",ENSG00000261857,7076.0,8190.0,MIA1,ENSG
1951,RMC1,"C18ORF8,HST2591,MIC1,WDR98",ENSG00000141452,24326.0,29919.0,MIC1,ENSG
1952,GDF15,"MIC-1,MIC1,NAG-1,PDF,PLAB,PTGFB",ENSG00000130513,30142.0,9518.0,MIC1,ENSG
1953,CD46,"MCP,MGC26544,MIC10,TLX,TRA2.10",ENSG00000117335,6953.0,4179.0,MIC10,ENSG
1954,MICOS10,"C1ORF151,FLJ36999,MIC10,MINOS1,MIO10,RP5-1056L3.2",ENSG00000173436,32068.0,440574.0,MIC10,ENSG
1955,S100A9,"60B8AG,CAGB,CFAG,CGLB,LIAG,MAC387,MIF,MRP-14,MRP14,NIF,P14,S100-A9",ENSG00000163220,10499.0,6280.0,MIF,ENSG
1956,AMH,"MIF,MIS",ENSG00000104899,464.0,268.0,MIF,ENSG
1957,CENPC,"CENP-C,CENPC1,HCP-4,MIF2",ENSG00000145241,1854.0,1060.0,MIF2,ENSG
1958,DDT,"D-DT,DDCT,MIF-2,MIF2,D-DT,DDCT,MIF-2,MIF2",ENSG00000099977,2732.0,1652.0,MIF2,ENSG
1959,MMP23A,"MIFR,MMP21",ENSG00000215914,7170.0,,MIFR,ENSG
1960,MMP23B,"MIFR,MIFR-1,MMP22",ENSG00000189409,7171.0,8510.0,MIFR,ENSG
1961,MFSD1,"FLJ14153,MINERVA,UG0581B09",ENSG00000118855,25874.0,64747.0,MINERVA,ENSG
1962,NIBAN2,"BA356B19.6,C9ORF88,DKFZP434H0820,FAM129B,FLJ13518,FLJ22151,FLJ22298,MINERVA",ENSG00000136830,25282.0,64855.0,MINERVA,ENSG
1963,KCNE1,"ISK,JLNS2,LQT5,MINK",ENSG00000180509,6240.0,3753.0,MINK,ENSG
1964,MINK1,"B55,MAP4K6,MINK,YSK2,ZC3",ENSG00000141503,17565.0,50488.0,MINK,ENSG
1965,CISD3,"MINER2,MINT",ENSG00000274768,27578.0,284106.0,MINT,ENSG
1966,SPEN,"KIAA0929,MINT,RBM15C,SHARP",ENSG00000065526,17575.0,23013.0,MINT,ENSG
1967,MIOS,"FLJ20323,MIO,SEA4,YULINK",ENSG00000164654,21905.0,54468.0,MIO,ENSG
1968,MLXIPL,"BHLHD14,CHREBP,MIO,MONDOB,WBSCR14,WS-BHLH",ENSG00000009950,12744.0,51085.0,MIO,ENSG
1969,TNPO1,"IPO2,KPNB2,MIP,MIP1,TRN",ENSG00000083312,6401.0,3842.0,MIP,ENSG
1970,MAFIP,"FLJ00219,FLJ35473,FLJ39633,MIP,PP5644,TEKT4P4",ENSG00000274847,31102.0,727764.0,MIP,ENSG
1971,MIPEP,MIP,ENSG00000027001,7104.0,4285.0,MIP,ENSG
1972,TRAPPC2,"HYP38334,MIP-2A,SEDL,SEDT,TRS20,ZNF547L",ENSG00000196459,23068.0,6399.0,MIP-2A,ENSG
1973,TRAPPC2B,"MIP-2A,SEDLP,SEDLP1,TRAPPC2P1",ENSG00000256060,10710.0,10597.0,MIP-2A,ENSG
1974,CXCL2,"CINC-2A,GRO2,GROB,MGSA-B,MIP-2A,SCYB2",ENSG00000081041,4603.0,2920.0,MIP-2A,ENSG
1975,TNPO1,"IPO2,KPNB2,MIP,MIP1,TRN",ENSG00000083312,6401.0,3842.0,MIP1,ENSG
1976,RPTOR,"KIAA1303,KOG1,MIP1,RAPTOR",ENSG00000141564,30287.0,57521.0,MIP1,ENSG
1977,MAPKAP1,"MGC2745,MIP1,SIN1",ENSG00000119487,18752.0,79109.0,MIP1,ENSG
1978,MARCHF8,"C-MIR,CMIR,MARCH-VIII,MARCH8,MIR,RNF178",ENSG00000165406,23356.0,220972.0,MIR,ENSG
1979,MYLIP,"IDOL,MIR",ENSG00000007944,21155.0,29116.0,MIR,ENSG
1980,MLXIP,"BHLHE36,KIAA0867,MIR,MONDOA",ENSG00000281178,17055.0,22877.0,MIR,ENSG
1981,PIAS2,"ARIP3,MIZ,PIASX-ALPHA,PIASX-BETA,ZMIZ4",ENSG00000078043,17311.0,9063.0,MIZ,ENSG
1982,ZMIZ1,"FLJ13541,HZIMP10,KIAA1224,MIZ,RAI17,RP11-519K18.1,ZIMP10",ENSG00000108175,16493.0,57178.0,MIZ,ENSG
1983,MVK,"LRBP,MK",ENSG00000110921,7530.0,4598.0,MK,ENSG
1984,MDK,"FLJ27379,MK,NEGF2",ENSG00000110492,6972.0,4192.0,MK,ENSG
1985,KCNA3,"HLK3,HPCN3,KV1.3,MK3,RP11-284N8.3",ENSG00000177272,6221.0,3738.0,MK3,ENSG
1986,MAPKAPK3,"3PK,MAPKAP3,MK-3,MK3",ENSG00000114738,6888.0,7867.0,MK3,ENSG
1987,ATP8A2,"ATPIB,ML-1",ENSG00000132932,13533.0,51761.0,ML-1,ENSG
1988,IL17F,"IL-17F,ML-1,ML1",ENSG00000112116,16404.0,112744.0,ML-1,ENSG
1989,MYLK3,"CAMLCK,MLCK",ENSG00000140795,29826.0,91807.0,MLCK,ENSG
1990,MYLK,"KRP,MLCK,MLCK1,MLCK108,MLCK210,MYLK-L,MYLK1,SMMLCK,TELOKIN",ENSG00000065534,7590.0,4638.0,MLCK,ENSG
1991,KMT2D,"ALR,CAGL114,MLL2,MLL4,TNRC21",ENSG00000167548,7133.0,8085.0,MLL2,ENSG
1992,KMT2B,"CXXC10,HRX2,KIAA0304,MLL1B,MLL2,MLL4,TRX2,WBP7",ENSG00000272333,15840.0,9757.0,MLL2,ENSG
1993,KMT2B,"CXXC10,HRX2,KIAA0304,MLL1B,MLL2,MLL4,TRX2,WBP7",ENSG00000272333,15840.0,9757.0,MLL4,ENSG
1994,KMT2D,"ALR,CAGL114,MLL2,MLL4,TNRC21",ENSG00000167548,7133.0,8085.0,MLL4,ENSG
1995,MARCKSL1,"F52,MACMARCKS,MLP,MLP1",ENSG00000175130,7142.0,65108.0,MLP,ENSG
1996,CSRP3,"CLP,CMD1M,MLP",ENSG00000129170,2472.0,8048.0,MLP,ENSG
1997,MUC2,"MLP,MUC-2",ENSG00000278466,7512.0,4583.0,MLP,ENSG
1998,ABCC6,"ARA,EST349056,MLP1,MRP6,PXE,URG7",ENSG00000275331,57.0,368.0,MLP1,ENSG
1999,MARCKSL1,"F52,MACMARCKS,MLP,MLP1",ENSG00000175130,7142.0,65108.0,MLP1,ENSG
2000,CA9,"CAIX,MN",ENSG00000107159,1383.0,768.0,MN,ENSG
2001,GYPA,"CD235A,GPA,MN,MNS,PAS-2",ENSG00000170180,4702.0,2993.0,MN,ENSG
2002,RC3H2,"FLJ20301,FLJ20713,MNAB,RNF164",ENSG00000056586,21461.0,54542.0,MNAB,ENSG
2003,OR1K1,"HG99,MNAB",ENSG00000165204,8212.0,392392.0,MNAB,ENSG
2004,GYPE,"GPE,MNS",ENSG00000197465,4705.0,2996.0,MNS,ENSG
2005,GYPB,"CD235B,GPB,MNS,PAS-3,SS",ENSG00000250361,4703.0,2994.0,MNS,ENSG
2006,GYPA,"CD235A,GPA,MN,MNS,PAS-2",ENSG00000170180,4702.0,2993.0,MNS,ENSG
2007,OPN4,"MELANOPSIN,MOP",ENSG00000122375,14449.0,94233.0,MOP,ENSG
2008,OPRM1,"MOP,MOR1",ENSG00000112038,8156.0,4988.0,MOP,ENSG
2009,SBNO1,"FLJ10701,FLJ10833,MOP3,SNO",ENSG00000139697,22973.0,55206.0,MOP3,ENSG
2010,BMAL1,"ARNTL,ARNTL1,BHLHE5,JAP3,MOP3,PASD3",ENSG00000133794,701.0,406.0,MOP3,ENSG
2011,CD200,"MOX1,MOX2,MRC,OX-2",ENSG00000091972,7203.0,4345.0,MOX1,ENSG
2012,NOX1,"GP91-2,MOX1,NOH-1,NOH-1L,NOH1",ENSG00000007952,7889.0,27035.0,MOX1,ENSG
2013,MEOX1,MOX1,ENSG00000005102,7013.0,4222.0,MOX1,ENSG
2014,MEOX2,"GAX,MOX2",ENSG00000106511,7014.0,4223.0,MOX2,ENSG
2015,CD200,"MOX1,MOX2,MRC,OX-2",ENSG00000091972,7203.0,4345.0,MOX2,ENSG
2016,PITRM1,"HMP1,KIAA1104,MP1,PREP",ENSG00000107959,17663.0,10531.0,MP1,ENSG
2017,LAMTOR3,"MAP2K1IP1,MAPBP,MAPKSP1,MP1,RAGULATOR3",ENSG00000109270,15606.0,8649.0,MP1,ENSG
2018,MTUS1,"ATBP,ATIP1,ATIP3,DKFZP586D1519,FLJ14295,ICIS,KIAA1288,MP44,MTSG1",ENSG00000129422,29789.0,57509.0,MP44,ENSG
2019,NUP35,MP44,ENSG00000163002,29797.0,129401.0,MP44,ENSG
2020,MPHOSPH6,MPP6,ENSG00000135698,7214.0,10200.0,MPP6,ENSG
2021,PALS2,"MPP6,P55T,VAM-1",ENSG00000105926,18167.0,51678.0,MPP6,ENSG
2022,RPS27,"ES27,MPS-1,MPS1,S27",ENSG00000177954,10416.0,6232.0,MPS1,ENSG
2023,TTK,"CT96,MPH1,MPS1,MPS1L1",ENSG00000112742,12401.0,7272.0,MPS1,ENSG
2024,IDUA,"MPS1,MPSI",ENSG00000127415,5391.0,3425.0,MPS1,ENSG
2025,MYL12A,"MLCB,MRCL3,MRLC3,MYL2B",ENSG00000101608,16701.0,10627.0,MRCL3,ENSG
2026,CLEC18C,"MGC34761,MRCL3,MGC34761,MRCL3,MGC34761,MRCL3",ENSG00000157335,28538.0,283971.0,MRCL3,ENSG
2027,MEIS2,"HST18361,MRG1",ENSG00000134138,7001.0,4212.0,MRG1,ENSG
2028,CITED2,MRG1,ENSG00000164442,1987.0,10370.0,MRG1,ENSG
2029,MORF4L1P1,"MORF4LP1,MRG1",ENSG00000218283,20400.0,,MRG1,ENSG
2030,MEIS3P1,"MEIS3,MEIS4,MRG2",ENSG00000179277,7002.0,,MRG2,ENSG
