HGNC_ID,primary_gene_symbol,alias_symbol,NCBI_ID,ENSG_ID
HGNC:44010,GET1P1,,GENE ID:256085,ENSG00000248633
HGNC:44011,CIR1P1,,GENE ID:100131740,ENSG00000253146
HGNC:44012,CIR1P2,,GENE ID:100131828,ENSG00000250215
HGNC:44013,CIR1P3,,,ENSG00000216708
HGNC:44015,RPF2P2,,GENE ID:100128462,ENSG00000250693
HGNC:44016,EIF3KP1,,GENE ID:134505,ENSG00000175749
HGNC:44017,EIF3KP2,,GENE ID:100129045,ENSG00000233544
HGNC:44018,EIF3KP3,,GENE ID:645368,ENSG00000250442
HGNC:44019,TTC39CP1,,GENE ID:100288825,ENSG00000250627
HGNC:4402,GNG10,,GENE ID:2790,ENSG00000242616
HGNC:44020,TRMT112P1,,GENE ID:100288861,ENSG00000250272
HGNC:44021,TRMT112P2,,,ENSG00000249778
HGNC:44022,TRMT112P3,,GENE ID:729667,ENSG00000265262
HGNC:44023,TRMT112P4,,GENE ID:100288173,ENSG00000236763
HGNC:44024,TRMT112P5,,GENE ID:106480784,ENSG00000250161
HGNC:44025,TRMT112P6,,GENE ID:391358,ENSG00000268412
HGNC:44026,TRMT112P7,,GENE ID:100287567,ENSG00000270275
HGNC:44027,CUL4AP1,,GENE ID:100129008,ENSG00000248139
HGNC:44028,ACTN4P1,,GENE ID:344978,ENSG00000213493
HGNC:4403,GNG11,GNGT11,GENE ID:2791,ENSG00000127920
HGNC:44032,ACTN4P2,,GENE ID:391026,ENSG00000214141
HGNC:44033,HAVCR1P1,,GENE ID:100101266,
HGNC:44035,HAVCR1P2,,GENE ID:100421002,
HGNC:44036,UNC93B7,,GENE ID:100887746,ENSG00000251624
HGNC:44037,UNC93B8,,GENE ID:100887748,ENSG00000249272
HGNC:44038,FKBP4P1,,GENE ID:100132656,ENSG00000251463
HGNC:44039,NDUFS5P1,,,ENSG00000218424
HGNC:4404,GNG2,,GENE ID:54331,ENSG00000186469
HGNC:44040,NDUFS5P2,,GENE ID:100286918,ENSG00000234226
HGNC:44041,NDUFS5P3,,GENE ID:100288149,ENSG00000233664
HGNC:44042,NDUFS5P4,,GENE ID:100287817,ENSG00000251437
HGNC:44043,NDUFS5P5,,GENE ID:100128177,ENSG00000230671
HGNC:44044,NDUFS5P6,,,ENSG00000255531
HGNC:44045,NDUFS5P7,,GENE ID:100130794,
HGNC:44046,KLHL2P1,MAVP1,GENE ID:729249,ENSG00000250412
HGNC:44047,EIF4EBP1P2,,GENE ID:768328,
HGNC:44048,PANDAR,PANDA,GENE ID:101154753,ENSG00000281450
HGNC:44049,LTV1P1,,GENE ID:100289220,ENSG00000250219
HGNC:4405,GNG3,,GENE ID:2785,ENSG00000162188
HGNC:44050,TECRP1,,GENE ID:442777,ENSG00000235043
HGNC:44051,TECRP2,,GENE ID:391696,ENSG00000248565
HGNC:44052,NUP58P1,,GENE ID:100289295,ENSG00000251436
HGNC:44053,TMEM248P1,,GENE ID:645841,ENSG00000249555
HGNC:44054,RBM48P1,,GENE ID:132817,ENSG00000223620
HGNC:44055,FOSL1P1,,GENE ID:100419062,ENSG00000248394
HGNC:44056,R3HDM2P1,,GENE ID:100419742,ENSG00000248735
HGNC:44057,R3HDM2P2,,GENE ID:100129694,ENSG00000216817
HGNC:44058,PES1P1,,GENE ID:345016,ENSG00000248191
HGNC:44059,PES1P2,RP11-284P20.2,GENE ID:347193,ENSG00000229268
HGNC:44060,LINC00613,,GENE ID:100507528,ENSG00000248330
HGNC:44061,SERF1AP1,,GENE ID:100131921,ENSG00000250813
HGNC:44062,STMN1P1,,GENE ID:100506685,ENSG00000276058
HGNC:44063,STMN1P2,,GENE ID:100289663,ENSG00000251440
HGNC:44064,SLC7A11-AS1,ENST00000512786,GENE ID:641364,ENSG00000250033
HGNC:44065,LINC00616,,GENE ID:641365,ENSG00000248307
HGNC:44066,PGBD4P1,,,ENSG00000244273
HGNC:44068,PGBD4P3,,GENE ID:100421136,ENSG00000249834
HGNC:4407,GNG4,,GENE ID:2786,ENSG00000168243
HGNC:44070,PGBD4P5,,GENE ID:100421123,ENSG00000225136
HGNC:44071,PGBD4P6,,GENE ID:100421180,ENSG00000226064
HGNC:44074,PGBD4P7,,GENE ID:100421182,
HGNC:44075,PGBD4P8,,GENE ID:100421185,ENSG00000229332
HGNC:44076,PGBD4P4,,GENE ID:100421146,ENSG00000248877
HGNC:44077,PGBD4P2,,GENE ID:100421228,ENSG00000277708
HGNC:4408,GNG5,,GENE ID:2787,ENSG00000174021
HGNC:44080,C10orf88B,,GENE ID:399815,ENSG00000255624
HGNC:44081,ATG4AP1,,,ENSG00000232735
HGNC:44082,NXPE2P1,,,ENSG00000255982
HGNC:44083,PCED1CP,,GENE ID:646249,ENSG00000231254
HGNC:44084,LARP1BP2,,,ENSG00000243438
HGNC:44085,LARP1BP3,,GENE ID:644403,ENSG00000232664
HGNC:44086,PTCSC2,,GENE ID:101928337,ENSG00000236130
HGNC:44088,TUNAR,BNLN,GENE ID:100507043,ENSG00000250366
HGNC:44088,TUNAR,TUNA,GENE ID:100507043,ENSG00000250366
HGNC:44088,TUNAR,pTUNAR,GENE ID:100507043,ENSG00000250366
HGNC:44088,TUNAR,HI-LNC78,GENE ID:100507043,ENSG00000250366
HGNC:44089,ANP32BP3,,GENE ID:100652899,ENSG00000259461
HGNC:4409,GNG5P1,,GENE ID:2789,ENSG00000213536
HGNC:44091,ZNF968P,,GENE ID:100419756,
HGNC:44092,MICOS10P2,,GENE ID:100289489,ENSG00000270714
HGNC:44093,MICOS10P3,,GENE ID:100462954,ENSG00000224237
HGNC:44094,MICOS10P4,,GENE ID:100462957,ENSG00000248117
HGNC:44095,RTEL1-TNFRSF6B,,GENE ID:100533107,ENSG00000026036
HGNC:44096,TUBA3GP,,GENE ID:645348,ENSG00000249680
HGNC:44097,FAM86JP,,GENE ID:100125556,ENSG00000171084
HGNC:44098,FAM86KP,,GENE ID:100287013,ENSG00000163612
HGNC:44099,FAM86LP,,GENE ID:641924,ENSG00000242731
HGNC:441,ALPG,GCAP,GENE ID:251,ENSG00000163286
HGNC:4410,GNG7,FLJ00058,GENE ID:2788,ENSG00000176533
HGNC:44100,FAM86MP,,GENE ID:644517,ENSG00000186234
HGNC:44101,STAU2-AS1,,GENE ID:100128126,ENSG00000253302
HGNC:44102,SLC8A1-AS1,,GENE ID:100128590,ENSG00000227028
HGNC:44104,IQCH-AS1,,GENE ID:100506686,ENSG00000259673
HGNC:44105,CCDC183-AS1,,GENE ID:100131193,ENSG00000228544
HGNC:44107,LIMD1-AS1,,GENE ID:644714,ENSG00000230530
HGNC:44108,EFCAB14-AS1,,GENE ID:100130197,ENSG00000228237
HGNC:44109,PARD6G-AS1,,GENE ID:100130522,
HGNC:4411,GNGT1,GNG1,GENE ID:2792,ENSG00000127928
HGNC:44110,PHKA2-AS1,,GENE ID:100132163,ENSG00000237836
HGNC:44111,UBOX5-AS1,,GENE ID:100134015,ENSG00000235958
HGNC:44112,TMEM178B,DKFZp547G036,GENE ID:100507421,ENSG00000261115
HGNC:44113,BCDIN3D-AS1,,GENE ID:100286844,ENSG00000258057
HGNC:44114,AP4B1-AS1,,GENE ID:100287722,ENSG00000226167
HGNC:44115,WTAPP1,,GENE ID:100288077,ENSG00000255282
HGNC:44116,PITPNA-AS1,,GENE ID:100306951,ENSG00000236618
HGNC:44117,STARD4-AS1,,GENE ID:100505678,ENSG00000246859
HGNC:44118,NAPA-AS1,,GENE ID:100505681,ENSG00000268061
HGNC:44119,GAS5-AS1,,GENE ID:100506046,ENSG00000270084
HGNC:4412,GNGT2,GNG9,GENE ID:2793,ENSG00000167083
HGNC:44120,DACT3-AS1,,GENE ID:100506068,ENSG00000245598
HGNC:44121,SBK3,SgK110,GENE ID:100130827,ENSG00000231274
HGNC:44122,MISFA,Kastor,GENE ID:100506540,ENSG00000247595
HGNC:44122,MISFA,Polluks,GENE ID:100506540,ENSG00000247595
HGNC:44123,PXN-AS1,EyeLinc4,GENE ID:100506649,ENSG00000255857
HGNC:44124,TTN-AS1,,GENE ID:100506866,ENSG00000237298
HGNC:44125,PSMD6-AS2,,GENE ID:100507062,ENSG00000239653
HGNC:44126,SLFNL1-AS1,,GENE ID:100507178,
HGNC:44127,RNF157-AS1,,GENE ID:100507218,
HGNC:44128,LRP4-AS1,,GENE ID:100507401,ENSG00000247675
HGNC:44129,MKNK1-AS1,,GENE ID:100507423,
HGNC:4413,GNL1,HSR1,GENE ID:2794,ENSG00000204590
HGNC:44130,MED15P9,,GENE ID:285103,ENSG00000223760
HGNC:44131,GRID1-AS1,,GENE ID:100507470,
HGNC:44132,LEMD1-AS1,,GENE ID:284576,ENSG00000226235
HGNC:44133,EHHADH-AS1,,GENE ID:339926,ENSG00000223358
HGNC:44134,CCDC148-AS1,,GENE ID:554201,ENSG00000227480
HGNC:44135,FAHD2CP,,GENE ID:729234,ENSG00000231584
HGNC:44136,GTF2IRD1P1,,GENE ID:729156,ENSG00000230583
HGNC:44137,GZMAP1,,,ENSG00000249454
HGNC:44138,SRD5A3-AS1,,GENE ID:100506462,ENSG00000249700
HGNC:4414,GNLY,NKG5,GENE ID:10578,ENSG00000115523
HGNC:4414,GNLY,LAG-2,GENE ID:10578,ENSG00000115523
HGNC:4414,GNLY,D2S69E,GENE ID:10578,ENSG00000115523
HGNC:4414,GNLY,TLA519,GENE ID:10578,ENSG00000115523
HGNC:44140,USP3-AS1,,GENE ID:100130855,ENSG00000259248
HGNC:44141,GIMD1,,GENE ID:100507096,ENSG00000250298
HGNC:44142,TPM3P9,,GENE ID:147804,ENSG00000241015
HGNC:44143,ADCY10P1,,GENE ID:221442,ENSG00000161912
HGNC:44144,ADPGK-AS1,,GENE ID:100287559,ENSG00000260898
HGNC:44145,ARRDC3-AS1,,GENE ID:100129716,ENSG00000281357
HGNC:44146,ASH1L-AS1,APPLE,GENE ID:645676,ENSG00000235919
HGNC:44147,DPH6-DT,,GENE ID:100507466,ENSG00000248079
HGNC:44148,TSPOAP1-AS1,,GENE ID:100506779,ENSG00000265148
HGNC:44149,SEC1P,SEC1,GENE ID:653677,ENSG00000232871
HGNC:4415,GNMT,,GENE ID:27232,ENSG00000124713
HGNC:44150,ANAPC1P1,,GENE ID:100286979,ENSG00000233673
HGNC:44151,DCTN1-AS1,,GENE ID:100189589,ENSG00000237737
HGNC:44152,TGFBR3L,GEMP,GENE ID:100507588,ENSG00000260001
HGNC:44153,DIO2-AS1,,GENE ID:100628307,ENSG00000258766
HGNC:44154,DLG1-AS1,,GENE ID:100507086,ENSG00000227375
HGNC:44155,CATSPERQ,C8orfK29,GENE ID:340393,ENSG00000261587
HGNC:44156,ELOVL2-AS1,,GENE ID:100506409,ENSG00000230314
HGNC:44157,GABPB1-AS1,,GENE ID:100129387,ENSG00000244879
HGNC:44158,TMPO-AS1,,GENE ID:100128191,ENSG00000257167
HGNC:44159,TPBGL,,GENE ID:100507050,ENSG00000261594
HGNC:4416,GNPAT,DHAPAT,GENE ID:8443,ENSG00000116906
HGNC:4416,GNPAT,DAPAT,GENE ID:8443,ENSG00000116906
HGNC:4416,GNPAT,DAP-AT,GENE ID:8443,ENSG00000116906
HGNC:44160,LRCOL1,,GENE ID:100507055,ENSG00000204583
HGNC:44161,ACVR2B-AS1,,GENE ID:100128640,ENSG00000229589
HGNC:44162,SRRM2-AS1,,GENE ID:100128788,ENSG00000205913
HGNC:44163,GPR158-AS1,,GENE ID:100128811,ENSG00000233642
HGNC:44164,NUPR2,P8,GENE ID:389493,ENSG00000185290
HGNC:44165,ZFHX4-AS1,,GENE ID:100192378,ENSG00000253661
HGNC:44166,PCED1B-AS1,,GENE ID:100233209,ENSG00000247774
HGNC:44167,VPS13A-AS1,,GENE ID:100286938,ENSG00000232998
HGNC:44168,SH3RF3-AS1,,GENE ID:100287216,ENSG00000259863
HGNC:44169,LOXL1-AS1,,GENE ID:100287616,ENSG00000261801
HGNC:4417,GNPDA1,GNPDA,GENE ID:10007,ENSG00000113552
HGNC:4417,GNPDA1,HLN,GENE ID:10007,ENSG00000113552
HGNC:4417,GNPDA1,GPI,GENE ID:10007,ENSG00000113552
HGNC:4417,GNPDA1,KIAA0060,GENE ID:10007,ENSG00000113552
HGNC:44170,RASAL2-AS1,,GENE ID:100302401,ENSG00000224687
HGNC:44171,BABAM2-AS1,,GENE ID:100302650,
HGNC:44172,THAP9-AS1,,GENE ID:100499177,ENSG00000251022
HGNC:44173,APTR,,GENE ID:100505854,ENSG00000214293
HGNC:44174,PTOV1-AS1,,GENE ID:100506033,ENSG00000268006
HGNC:44176,DDX11-AS1,CONCR,GENE ID:100506660,ENSG00000245614
HGNC:44176,DDX11-AS1,SCAT4,GENE ID:100506660,ENSG00000245614
HGNC:44177,SENCR,,GENE ID:100507392,ENSG00000254703
HGNC:44178,RAB11B-AS1,MIR4999HG,GENE ID:100507567,ENSG00000269386
HGNC:44179,SMIM35,,GENE ID:100526771,ENSG00000255274
HGNC:44180,ATP6V0E2-AS1,,GENE ID:401431,ENSG00000204934
HGNC:44181,PGM5-AS1,FAM233A,GENE ID:572558,ENSG00000224958
HGNC:44181,PGM5-AS1,LOC572558,GENE ID:572558,ENSG00000224958
HGNC:44182,HHIP-AS1,HHAS1,GENE ID:646576,ENSG00000248890
HGNC:44183,STXBP5-AS1,,GENE ID:729178,ENSG00000233452
HGNC:44184,NAGPA-AS1,,GENE ID:100507589,
HGNC:44185,RASA4CP,,GENE ID:401331,ENSG00000228903
HGNC:44186,SMG1P1,,GENE ID:641298,ENSG00000237296
HGNC:44187,SLC2A1-DT,,GENE ID:440584,ENSG00000227533
HGNC:44188,ZBED3-AS1,lnc13728,GENE ID:728723,ENSG00000250802
HGNC:44189,SEC14L1P1,,GENE ID:729799,ENSG00000213693
HGNC:4419,GNRH1,,GENE ID:2796,ENSG00000147437
HGNC:44190,FAM133CP,,GENE ID:728640,ENSG00000183055
HGNC:44191,NFE2L3P2,,GENE ID:100272146,
HGNC:44192,FAM133DP,,GENE ID:728066,ENSG00000230562
HGNC:44193,PIN4P1,,GENE ID:728758,ENSG00000227973
HGNC:44194,NDUFAF4P1,,GENE ID:100306975,ENSG00000259467
HGNC:44195,GCSHP5,,GENE ID:100329108,ENSG00000224837
HGNC:44196,APOBEC3A_B,,GENE ID:100913187,
HGNC:44197,FAM227A,,GENE ID:646851,ENSG00000184949
HGNC:4420,GNRH2,,GENE ID:2797,ENSG00000125787
HGNC:44200,TRABD2B,TIKI2,GENE ID:388630,ENSG00000269113
HGNC:44201,ARL14EPL,,GENE ID:644100,ENSG00000268223
HGNC:44202,EFL1P2,,GENE ID:100422019,ENSG00000248998
HGNC:44204,SMIM1,Vel,GENE ID:388588,ENSG00000235169
HGNC:44205,MPC1L,SLC54A3,GENE ID:347411,ENSG00000238205
HGNC:44206,PINLYP,,GENE ID:390940,ENSG00000234465
HGNC:44208,LYPD8,,GENE ID:646627,ENSG00000259823
HGNC:44209,PPP5D1P,,GENE ID:100506012,ENSG00000230510
HGNC:4421,GNRHR,LHRHR,GENE ID:2798,ENSG00000109163
HGNC:44210,ACTR6P1,,GENE ID:100421495,ENSG00000248915
HGNC:44211,ZNF969P,,GENE ID:100130995,ENSG00000251046
HGNC:44212,RPL7L1P13,,GENE ID:100133103,ENSG00000251464
HGNC:44213,RTEL1P1,,GENE ID:100421429,ENSG00000251441
HGNC:44219,SEPTIN7P14,,GENE ID:645513,ENSG00000245958
HGNC:4422,GNS,,GENE ID:2799,ENSG00000135677
HGNC:44222,NR2F2-AS1,,GENE ID:644192,ENSG00000247809
HGNC:44223,LINC00620,,GENE ID:285375,ENSG00000224514
HGNC:44226,RASA4DP,,GENE ID:100133005,ENSG00000233297
HGNC:44227,LINC00621,,GENE ID:100996930,ENSG00000262619
HGNC:44238,ALOXE3P1,,GENE ID:100420216,ENSG00000275011
HGNC:44239,LDHAL6DP,,GENE ID:100420508,ENSG00000250257
HGNC:4424,GOLGA1,golgin-97,GENE ID:2800,ENSG00000136935
HGNC:4424,GOLGA1,MGC33154,GENE ID:2800,ENSG00000136935
HGNC:44240,LDHAL6FP,,GENE ID:100420477,ENSG00000217783
HGNC:44241,LDHAL6EP,,GENE ID:100420462,ENSG00000270098
HGNC:44243,PKMP1,,GENE ID:643586,ENSG00000236480
HGNC:44244,PKMP2,,GENE ID:402408,ENSG00000235892
HGNC:44245,PKMP3,,GENE ID:100419758,ENSG00000220563
HGNC:44246,PKMP4,,,ENSG00000254023
HGNC:44247,PKMP5,,GENE ID:442156,ENSG00000215057
HGNC:44248,CNOT7P1,,GENE ID:100421338,ENSG00000233229
HGNC:44249,CNOT7P2,,GENE ID:100132332,ENSG00000232185
HGNC:4425,GOLGA2,GM130,GENE ID:2801,ENSG00000167110
HGNC:4425,GOLGA2,golgin-95,GENE ID:2801,ENSG00000167110
HGNC:44250,VPS25P1,,GENE ID:441899,ENSG00000226755
HGNC:44251,LINC00622,,GENE ID:644242,ENSG00000260941
HGNC:44252,LINC00623,,GENE ID:728855,ENSG00000226067
HGNC:44253,NOTCH2P1,,GENE ID:100420260,ENSG00000226446
HGNC:44254,LINC00624,,GENE ID:100289211,ENSG00000278811
HGNC:44256,FOXD2-AS1,MGC12982,GENE ID:84793,ENSG00000237424
HGNC:44257,LINC00626,MGC4473,GENE ID:79100,ENSG00000225826
HGNC:44259,NPEPPSP1,,GENE ID:440434,ENSG00000274487
HGNC:4426,GOLGA3,golgin-160,GENE ID:2802,ENSG00000090615
HGNC:4426,GOLGA3,GCP170,GENE ID:2802,ENSG00000090615
HGNC:4426,GOLGA3,MEA-2,GENE ID:2802,ENSG00000090615
HGNC:44261,TMLHE-AS1,,GENE ID:100507404,ENSG00000224533
HGNC:44262,LINC00629,,GENE ID:100506757,ENSG00000227060
HGNC:44263,LINC00630,,GENE ID:100287765,ENSG00000223546
HGNC:44264,FGF13-AS1,,GENE ID:100129662,ENSG00000226031
HGNC:44265,EOLA1-DT,lnc-CPLC,GENE ID:100131434,ENSG00000241769
HGNC:44266,ZNF674-AS1,,GENE ID:401588,ENSG00000230844
HGNC:44268,FAM236A,,GENE ID:100129407,ENSG00000275520
HGNC:44269,ETDB,,GENE ID:100129515,ENSG00000224107
HGNC:4427,GOLGA4,GOLG,GENE ID:2803,ENSG00000144674
HGNC:4427,GOLGA4,GCP2,GENE ID:2803,ENSG00000144674
HGNC:4427,GOLGA4,p230,GENE ID:2803,ENSG00000144674
HGNC:4427,GOLGA4,golgin-240,GENE ID:2803,ENSG00000144674
HGNC:44270,VWA8-AS1,,GENE ID:100507240,
HGNC:44271,VWA8P1,,,ENSG00000250289
HGNC:44272,TMEM44-AS1,,GENE ID:100507297,ENSG00000231770
HGNC:44273,RNA45S5,,GENE ID:110255167,
HGNC:44274,RNA45S1,,GENE ID:106631780,
HGNC:44275,RNA45S2,,GENE ID:106631779,
HGNC:44276,RNA45S3,,GENE ID:106631778,
HGNC:44277,RNA45S4,,GENE ID:110255163,
HGNC:44278,RNA18S1,,GENE ID:106632259,
HGNC:44279,RNA18S2,,GENE ID:106632258,
HGNC:4428,GOLGA5,ret-II,GENE ID:9950,ENSG00000066455
HGNC:4428,GOLGA5,golgin-84,GENE ID:9950,ENSG00000066455
HGNC:4428,GOLGA5,rfg5,GENE ID:9950,ENSG00000066455
HGNC:4428,GOLGA5,GOLIM5,GENE ID:9950,ENSG00000066455
HGNC:44280,RNA18S3,,GENE ID:106631782,
HGNC:44281,RNA18S4,,GENE ID:110255165,
HGNC:44282,RNA5-8S1,,GENE ID:106632263,
HGNC:44283,RNA5-8S2,,GENE ID:106632262,
HGNC:44284,RNA5-8S3,,GENE ID:106632261,
HGNC:44285,RNA5-8S4,,GENE ID:110255166,
HGNC:44286,RNA28S1,,GENE ID:106632267,
HGNC:44287,RNA28S2,,GENE ID:106632266,
HGNC:44288,RNA28S3,,GENE ID:106632265,
HGNC:44289,RNA28S4,,GENE ID:110255164,
HGNC:4429,GOLGB1,GCP,GENE ID:2804,ENSG00000173230
HGNC:4429,GOLGB1,GCP372,GENE ID:2804,ENSG00000173230
HGNC:4429,GOLGB1,giantin,GENE ID:2804,ENSG00000173230
HGNC:4429,GOLGB1,GOLIM1,GENE ID:2804,ENSG00000173230
HGNC:44290,FOXN3-AS1,,GENE ID:400236,ENSG00000258920
HGNC:44291,LINC00640,,GENE ID:283553,ENSG00000258479
HGNC:44292,LINC03033,LncRNA-CAF,GENE ID:400221,ENSG00000232774
HGNC:44292,LINC03033,FLJ22447,GENE ID:400221,ENSG00000232774
HGNC:44293,LINC00642,,GENE ID:400238,ENSG00000233208
HGNC:44294,FUT8-AS1,,GENE ID:645431,
HGNC:44295,EIF1AXP2,,,ENSG00000258980
HGNC:44296,SERTAD4BP,,GENE ID:646113,ENSG00000186369
HGNC:44297,LINC00644,,GENE ID:101954204,ENSG00000259142
HGNC:44298,SLC25A21-AS1,,GENE ID:100129794,ENSG00000258708
HGNC:44299,LINC00645,,GENE ID:100505967,ENSG00000258548
HGNC:443,ALS2,,GENE ID:57679,ENSG00000003393
HGNC:4430,GOSR1,GOS28,GENE ID:9527,ENSG00000108587
HGNC:4430,GOSR1,P28,GENE ID:9527,ENSG00000108587
HGNC:4430,GOSR1,GS28,GENE ID:9527,ENSG00000108587
HGNC:4430,GOSR1,GOS-28,GENE ID:9527,ENSG00000108587
HGNC:4430,GOSR1,GOLIM2,GENE ID:9527,ENSG00000108587
HGNC:44302,LINC00648,,GENE ID:100506433,ENSG00000259129
HGNC:44303,IL10RB-DT,IFNAR2-AS1,GENE ID:100288432,ENSG00000223799
HGNC:44304,ITGB2-AS1,,GENE ID:100505746,ENSG00000227039
HGNC:44305,LINC00649,TCONS_00028768,GENE ID:100506334,ENSG00000237945
HGNC:44305,LINC00649,lnc-ITSN1-2,GENE ID:100506334,ENSG00000237945
HGNC:44307,TRERNA1,MEF,GENE ID:100887755,ENSG00000231265
HGNC:44307,TRERNA1,treRNA,GENE ID:100887755,ENSG00000231265
HGNC:44307,TRERNA1,ncRNA-a7,GENE ID:100887755,ENSG00000231265
HGNC:44308,LCDR,,GENE ID:100270804,ENSG00000273148
HGNC:44309,UQCRC2P1,,GENE ID:100131327,ENSG00000236736
HGNC:4431,GOSR2,GS27,GENE ID:9570,ENSG00000108433
HGNC:4431,GOSR2,Bos1,GENE ID:9570,ENSG00000108433
HGNC:44310,NOL4L-DT,,GENE ID:149950,ENSG00000204393
HGNC:44311,NORAD,,GENE ID:647979,ENSG00000260032
HGNC:44312,SNAP25-AS1,,GENE ID:100131208,ENSG00000227906
HGNC:44313,ISM1-AS1,,GENE ID:100505536,ENSG00000226263
HGNC:44314,SDCBP2-AS1,,GENE ID:100507495,ENSG00000234684
HGNC:44315,LINC00658,,GENE ID:100507629,ENSG00000226995
HGNC:44316,LINC00659,,GENE ID:100652730,ENSG00000228705
HGNC:44317,PYURF,PreY,GENE ID:100996939,ENSG00000145337
HGNC:44318,MEIOSIN,HMGDC,GENE ID:388553,ENSG00000237452
HGNC:44319,LINC00664,,GENE ID:400680,ENSG00000268658
HGNC:4432,GOT1,AST1,GENE ID:2805,ENSG00000120053
HGNC:4432,GOT1,SGOT,GENE ID:2805,ENSG00000120053
HGNC:4432,GOT1,AST,GENE ID:2805,ENSG00000120053
HGNC:44320,LINC01530,FLJ30403,GENE ID:729975,
HGNC:44321,ZNF667-AS1,MORT,GENE ID:100128252,ENSG00000166770
HGNC:44322,ZNF606-AS1,,GENE ID:100128398,ENSG00000176593
HGNC:44323,LINC00665,CIP2A-BP,GENE ID:100506930,ENSG00000232677
HGNC:44324,ZNF571-AS1,,GENE ID:100507433,ENSG00000267470
HGNC:44325,LINC00904,,GENE ID:100652909,ENSG00000271171
HGNC:44327,LINC00907,,GENE ID:284260,ENSG00000267586
HGNC:44328,LINC00668,,GENE ID:400643,ENSG00000265933
HGNC:44329,SCML2P1,,GENE ID:100421167,ENSG00000264127
HGNC:4433,GOT2,mitAAT,GENE ID:2806,ENSG00000125166
HGNC:4433,GOT2,KATIV,GENE ID:2806,ENSG00000125166
HGNC:4433,GOT2,KAT4,GENE ID:2806,ENSG00000125166
HGNC:4433,GOT2,KYAT4,GENE ID:2806,ENSG00000125166
HGNC:4433,GOT2,mAspAT,GENE ID:2806,ENSG00000125166
HGNC:44330,SCML2P2,,GENE ID:100421172,ENSG00000271105
HGNC:44331,ZNF407-AS1,,GENE ID:400657,ENSG00000264247
HGNC:44332,MIR924HG,,GENE ID:647946,
HGNC:44333,DLGAP1-AS4,,,ENSG00000263878
HGNC:44334,DRAXINP1,,GENE ID:100128801,ENSG00000225574
HGNC:44335,CST13P,CTES6,GENE ID:164380,ENSG00000204663
HGNC:44335,CST13P,CSTT,GENE ID:164380,ENSG00000204663
HGNC:44337,CST9LP2,CTES7D,,ENSG00000204658
HGNC:44338,LINC00670,FLJ34690,GENE ID:284034,ENSG00000179136
HGNC:44338,LINC00670,CARDINAL,GENE ID:284034,ENSG00000179136
HGNC:44339,LINC00671,,GENE ID:388387,ENSG00000213373
HGNC:4434,GOT2P1,,GENE ID:645538,ENSG00000231900
HGNC:44340,TOB1-AS1,,GENE ID:400604,ENSG00000229980
HGNC:44341,ARF2P,MGC57346,GENE ID:108489980,
HGNC:44342,BAIAP2-DT,lnc-BAIAP2,GENE ID:440465,ENSG00000226137
HGNC:44344,PEBP1P2,,GENE ID:647307,ENSG00000270532
HGNC:44345,PEBP1P3,,GENE ID:100129570,ENSG00000236278
HGNC:44346,LSM3P1,,GENE ID:100303748,
HGNC:44347,LSM3P2,,GENE ID:100303745,ENSG00000257847
HGNC:44348,LSM3P3,,GENE ID:647302,ENSG00000225787
HGNC:44349,LSM3P4,,GENE ID:100130178,ENSG00000250835
HGNC:4435,GOT2P2,,GENE ID:391139,ENSG00000230849
HGNC:44350,LSM3P5,,GENE ID:100303743,ENSG00000260014
HGNC:44351,C1QTNF1-AS1,,GENE ID:100507410,ENSG00000265096
HGNC:44352,SNHG16,ncRAN,GENE ID:100507246,ENSG00000163597
HGNC:44352,SNHG16,Nbla12061,GENE ID:100507246,ENSG00000163597
HGNC:44352,SNHG16,Nbla10727,GENE ID:100507246,ENSG00000163597
HGNC:44352,SNHG16,ELNAT1,GENE ID:100507246,ENSG00000163597
HGNC:44353,LASP1NB,,GENE ID:100505576,ENSG00000263874
HGNC:44354,LINC00673,HI-LNC75,GENE ID:100499467,
HGNC:44354,LINC00673,SLNCR1,GENE ID:100499467,
HGNC:44354,LINC00673,ERRLR01,GENE ID:100499467,
HGNC:44354,LINC00673,LUCAIR1,GENE ID:100499467,
HGNC:44354,LINC00673,RASON,GENE ID:100499467,
HGNC:44354,LINC00673,SLNCR,GENE ID:100499467,
HGNC:44355,LINC00674,CALA,GENE ID:100499466,ENSG00000237854
HGNC:44356,TMEM238L,FORCP,GENE ID:100289255,ENSG00000263429
HGNC:44357,TMEM220-AS1,,GENE ID:101101775,ENSG00000263400
HGNC:44358,RAMP2-AS1,,GENE ID:100190938,ENSG00000197291
HGNC:44359,MAP3K14-AS1,,GENE ID:100133991,ENSG00000267278
HGNC:4436,GOT2P3,,GENE ID:644138,ENSG00000233719
HGNC:44361,LINC00910,,GENE ID:100130581,ENSG00000188825
HGNC:44362,OACYLP,ACYL3P,GENE ID:390858,ENSG00000224367
HGNC:44363,CA15P3,,GENE ID:100996556,
HGNC:44364,CA15P1,,GENE ID:100996435,ENSG00000241527
HGNC:44365,ACE3P,,GENE ID:100129123,ENSG00000224353
HGNC:44366,ADAM1B,,GENE ID:100420505,ENSG00000226469
HGNC:44367,DGAT2L7P,,GENE ID:646409,ENSG00000205267
HGNC:44368,FGF14-AS2,,GENE ID:283481,ENSG00000272143
HGNC:44370,LMO7DN,,GENE ID:729420,ENSG00000178734
