,NCBI_ID,gene_symbol,alias_symbol,HGNC_ID,ENSG_ID
13029,55894,DEFB103B,HBD3,31702,ENSG00000177243
13029,55894,DEFB103B,HBP-3,31702,ENSG00000177243
13029,55894,DEFB103B,HBP3,31702,ENSG00000177243
13030,55897,MESP1,bHLHc5,29658,ENSG00000166823
13031,55898,UNC45A,GC-UNC45,30594,ENSG00000140553
13031,55898,UNC45A,GCUNC-45,30594,ENSG00000140553
13031,55898,UNC45A,GCUNC45,30594,ENSG00000140553
13031,55898,UNC45A,IRO039700,30594,ENSG00000140553
13031,55898,UNC45A,OOHE,30594,ENSG00000140553
13031,55898,UNC45A,SMAP-1,30594,ENSG00000140553
13031,55898,UNC45A,SMAP1,30594,ENSG00000140553
13031,55898,UNC45A,UNC-45A,30594,ENSG00000140553
13032,55900,ZNF302,HSD16,13848,ENSG00000089335
13032,55900,ZNF302,MST154,13848,ENSG00000089335
13032,55900,ZNF302,MSTP154,13848,ENSG00000089335
13032,55900,ZNF302,ZNF135L,13848,ENSG00000089335
13032,55900,ZNF302,ZNF140L,13848,ENSG00000089335
13032,55900,ZNF302,ZNF327,13848,ENSG00000089335
13033,55901,THSD1,ANIB12,17754,ENSG00000136114
13033,55901,THSD1,LMPHM13,17754,ENSG00000136114
13033,55901,THSD1,TMTSP,17754,ENSG00000136114
13033,55901,THSD1,UNQ3010,17754,ENSG00000136114
13034,55902,ACSS2,ACAS2,15814,ENSG00000131069
13034,55902,ACSS2,ACECS,15814,ENSG00000131069
13034,55902,ACSS2,ACS,15814,ENSG00000131069
13034,55902,ACSS2,ACSA,15814,ENSG00000131069
13034,55902,ACSS2,AceCS1,15814,ENSG00000131069
13034,55902,ACSS2,dJ1161H23.1,15814,ENSG00000131069
13035,55904,KMT2E,HDCMC04P,18541,ENSG00000005483
13035,55904,KMT2E,MLL5,18541,ENSG00000005483
13035,55904,KMT2E,NKp44L,18541,ENSG00000005483
13035,55904,KMT2E,ODLURO,18541,ENSG00000005483
13035,55904,KMT2E,SETD5B,18541,ENSG00000005483
13036,55905,RNF114,PSORS12,13094,ENSG00000124226
13036,55905,RNF114,ZNF313,13094,ENSG00000124226
13037,55906,ZC4H2,HCA127,24931,ENSG00000126970
13037,55906,ZC4H2,KIAA1166,24931,ENSG00000126970
13037,55906,ZC4H2,MCS,24931,ENSG00000126970
13037,55906,ZC4H2,MRXS4,24931,ENSG00000126970
13037,55906,ZC4H2,WRWF,24931,ENSG00000126970
13037,55906,ZC4H2,WRWFFR,24931,ENSG00000126970
13037,55906,ZC4H2,WWS,24931,ENSG00000126970
13038,55907,CMAS,CSS,18290,ENSG00000111726
13039,55908,ANGPTL8,C19orf80,24933,ENSG00000130173
13039,55908,ANGPTL8,PRO1185,24933,ENSG00000130173
13039,55908,ANGPTL8,PVPA599,24933,ENSG00000130173
13039,55908,ANGPTL8,RIFL,24933,ENSG00000130173
13039,55908,ANGPTL8,TD26,24933,ENSG00000130173
13040,55909,BIN3,,1054,ENSG00000147439
13041,55911,APOBR,APOB100R,24087,ENSG00000184730
13041,55911,APOBR,APOB48R,24087,ENSG00000184730
13042,55914,ERBIN,ERBB2IP,15842,ENSG00000112851
13042,55914,ERBIN,HEL-S-78,15842,ENSG00000112851
13042,55914,ERBIN,LAP2,15842,ENSG00000112851
13043,55915,LANCL2,GPR69B,6509,ENSG00000132434
13043,55915,LANCL2,TASP,6509,ENSG00000132434
13044,55916,NXT2,P15-2,18151,ENSG00000101888
13045,55917,CTTNBP2NL,,25330,ENSG00000143079
13046,55920,RCC2,TD-60,30297,ENSG00000179051
13047,55922,NKRF,ITBA4,19374,ENSG00000186416
13047,55922,NKRF,NRF,19374,ENSG00000186416
13048,55924,INKA2,C1orf183,28045,ENSG00000197852
13048,55924,INKA2,FAM212B,28045,ENSG00000197852
13049,55929,DMAP1,DNMAP1,18291,ENSG00000178028
13049,55929,DMAP1,DNMTAP1,18291,ENSG00000178028
13049,55929,DMAP1,EAF2,18291,ENSG00000178028
13049,55929,DMAP1,MEAF2,18291,ENSG00000178028
13049,55929,DMAP1,SWC4,18291,ENSG00000178028
13050,55930,MYO5C,,7604,ENSG00000128833
13051,55937,APOM,G3a,13916,ENSG00000204444
13051,55937,APOM,HSPC336,13916,ENSG00000204444
13051,55937,APOM,NG20,13916,ENSG00000204444
13051,55937,APOM,apo-M,13916,ENSG00000204444
13052,55954,ZMAT5,SNRNP20,28046,ENSG00000100319
13052,55954,ZMAT5,U11/U12-20K,28046,ENSG00000100319
13052,55954,ZMAT5,ZC3H19,28046,ENSG00000100319
13053,55957,LIN37,F25965,33234,ENSG00000267796
13053,55957,LIN37,ZK418.4,33234,ENSG00000267796
13053,55957,LIN37,lin-37,33234,ENSG00000267796
13054,55958,KLHL9,,18732,ENSG00000198642
13055,55959,SULF2,HSULF-2,20392,ENSG00000196562
13056,55964,SEPTIN3,SEP3,10750,ENSG00000100167
13056,55964,SEPTIN3,SEPT3,10750,ENSG00000100167
13056,55964,SEPTIN3,bK250D10.3,10750,ENSG00000100167
13057,55966,AJAP1,MOT8,30801,ENSG00000196581
13057,55966,AJAP1,SHREW-1,30801,ENSG00000196581
13057,55966,AJAP1,SHREW1,30801,ENSG00000196581
13058,55967,NDUFA12,B17.2,23987,ENSG00000184752
13058,55967,NDUFA12,DAP13,23987,ENSG00000184752
13058,55967,NDUFA12,MC1DN23,23987,ENSG00000184752
13059,55968,NSFL1C,P47,15912,ENSG00000088833
13059,55968,NSFL1C,UBX1,15912,ENSG00000088833
13059,55968,NSFL1C,UBXD10,15912,ENSG00000088833
13059,55968,NSFL1C,UBXN2C,15912,ENSG00000088833
13059,55968,NSFL1C,dJ776F14.1,15912,ENSG00000088833
13060,55969,RAB5IF,C20orf24,15870,ENSG00000101084
13060,55969,RAB5IF,CFSMR2,15870,ENSG00000101084
13060,55969,RAB5IF,OPTI,15870,ENSG00000101084
13060,55969,RAB5IF,PNAS-11,15870,ENSG00000101084
13060,55969,RAB5IF,RCAF1,15870,ENSG00000101084
13060,55969,RAB5IF,RIP5,15870,ENSG00000101084
13061,55970,GNG12,HG3A,19663,ENSG00000172380
13062,55971,BAIAP2L1,IRTKS,21649,ENSG00000006453
13063,55972,SLC25A40,MCFP,29680,ENSG00000075303
13064,55973,BCAP29,B29,24131,ENSG00000075790
13064,55973,BCAP29,BAP29,24131,ENSG00000075790
13065,55974,SLC50A1,HsSWEET1,30657,ENSG00000169241
13065,55974,SLC50A1,RAG1AP1,30657,ENSG00000169241
13065,55974,SLC50A1,SCP,30657,ENSG00000169241
13065,55974,SLC50A1,SWEET1,30657,ENSG00000169241
13065,55974,SLC50A1,slv,30657,ENSG00000169241
13066,55975,KLHL7,CISS3,15646,ENSG00000122550
13066,55975,KLHL7,KLHL6,15646,ENSG00000122550
13066,55975,KLHL7,PERCHING,15646,ENSG00000122550
13066,55975,KLHL7,SBBI26,15646,ENSG00000122550
13067,55997,CFC1,CFC1B,18292,ENSG00000136698
13067,55997,CFC1,CRYPTIC,18292,ENSG00000136698
13067,55997,CFC1,DTGA2,18292,ENSG00000136698
13067,55997,CFC1,HTX2,18292,ENSG00000136698
13068,55998,NXF5,,8075,ENSG00000290798
13069,55999,NXF4,,8074,ENSG00000290811
13070,56000,NXF3,,8073,ENSG00000147206
13071,56001,NXF2,CT39,8072,ENSG00000269405
13071,56001,NXF2,TAPL-2,8072,ENSG00000269405
13071,56001,NXF2,TCP11X2,8072,ENSG00000269405
13072,56005,MYDGF,C19orf10,16948,ENSG00000074842
13072,56005,MYDGF,EUROIMAGE1875335,16948,ENSG00000074842
13072,56005,MYDGF,IL25,16948,ENSG00000074842
13072,56005,MYDGF,IL27,16948,ENSG00000074842
13072,56005,MYDGF,IL27w,16948,ENSG00000074842
13072,56005,MYDGF,R33729_1,16948,ENSG00000074842
13072,56005,MYDGF,SF20,16948,ENSG00000074842
13073,56006,SMG9,C19orf61,25763,ENSG00000105771
13073,56006,SMG9,F17127_1,25763,ENSG00000105771
13073,56006,SMG9,HBMS,25763,ENSG00000105771
13073,56006,SMG9,NEDITPO,25763,ENSG00000105771
13074,56033,BARX1,,955,ENSG00000131668
13075,56034,PDGFC,FALLOTEIN,8801,ENSG00000145431
13075,56034,PDGFC,SCDGF,8801,ENSG00000145431
13076,56052,ALG1,CDG1K,18294,ENSG00000033011
13076,56052,ALG1,HMAT1,18294,ENSG00000033011
13076,56052,ALG1,HMT-1,18294,ENSG00000033011
13076,56052,ALG1,HMT1,18294,ENSG00000033011
13076,56052,ALG1,MT-1,18294,ENSG00000033011
13076,56052,ALG1,Mat-1,18294,ENSG00000033011
13076,56052,ALG1,hMat-1,18294,ENSG00000033011
13077,56061,UBFD1,UBPH,30565,ENSG00000103353
13078,56062,KLHL4,DKELCHL,6355,ENSG00000102271
13078,56062,KLHL4,KHL4,6355,ENSG00000102271
13079,56063,TMEM234,AASL548,28837,ENSG00000160055
13079,56063,TMEM234,C1orf91,28837,ENSG00000160055
13079,56063,TMEM234,PRO1105,28837,ENSG00000160055
13079,56063,TMEM234,RP4-622L5,28837,ENSG00000160055
13079,56063,TMEM234,dJ622L5.7,28837,ENSG00000160055
13080,56097,PCDHGC5,PCDH-GAMMA-C5,8718,ENSG00000240764
13081,56098,PCDHGC4,NEDGS,8717,ENSG00000242419
13081,56098,PCDHGC4,PCDH-GAMMA-C4,8717,ENSG00000242419
13082,56099,PCDHGB7,ME6,8714,ENSG00000254122
13082,56099,PCDHGB7,PCDH-GAMMA-B7,8714,ENSG00000254122
13083,56100,PCDHGB6,PCDH-GAMMA-B6,8713,ENSG00000253305
13084,56101,PCDHGB5,PCDH-GAMMA-B5,8712,ENSG00000276547
13085,56102,PCDHGB3,PCDH-GAMMA-B3,8710,ENSG00000262209
13086,56103,PCDHGB2,PCDH-GAMMA-B2,8709,ENSG00000253910
13087,56104,PCDHGB1,PCDH-GAMMA-B1,8708,ENSG00000254221
13088,56105,PCDHGA11,PCDH-GAMMA-A11,8698,ENSG00000253873
13089,56106,PCDHGA10,PCDH-GAMMA-A10,8697,ENSG00000253846
13090,56107,PCDHGA9,PCDH-GAMMA-A9,8707,ENSG00000261934
13091,56108,PCDHGA7,PCDH-GAMMA-A7,8705,ENSG00000253537
13092,56109,PCDHGA6,PCDH-GAMMA-A6,8704,ENSG00000253731
13093,56110,PCDHGA5,CDH-GAMMA-A5,8703,ENSG00000253485
13093,56110,PCDHGA5,ME3,8703,ENSG00000253485
13093,56110,PCDHGA5,PCDH-GAMMA-A5,8703,ENSG00000253485
13094,56111,PCDHGA4,PCDH-GAMMA-A4,8702,ENSG00000262576
13095,56112,PCDHGA3,PCDH-GAMMA-A3,8701,ENSG00000254245
13096,56113,PCDHGA2,PCDH-GAMMA-A2,8700,ENSG00000081853
13097,56114,PCDHGA1,PCDH-GAMMA-A1,8696,ENSG00000204956
13098,56115,PCDHG@,PCDH2,8695,
13098,56115,PCDHG@,PCDH4,8695,
13098,56115,PCDHG@,PCDHG,8695,
13099,56116,PCDHB@,PCDH3,8679,
13100,56117,PCDHA@,CNR1,8662,
13100,56117,PCDHA@,CNRS1,8662,
13101,56118,PCDHGCT,PCDHGC,8719,
13102,56119,PCDHACT,PCDHAC,8678,
13103,56120,PCDHGB8P,PCDH-PSI3,8715,ENSG00000293454
13104,56121,PCDHB15,PCDH-BETA15,8686,ENSG00000113248
13105,56122,PCDHB14,PCDH-BETA14,8685,ENSG00000120327
13106,56123,PCDHB13,PCDH-BETA13,8684,ENSG00000187372
13107,56124,PCDHB12,PCDH-BETA12,8683,ENSG00000120328
13108,56125,PCDHB11,ME2,8682,ENSG00000197479
13108,56125,PCDHB11,PCDH-BETA11,8682,ENSG00000197479
13109,56126,PCDHB10,PCDH-BETA10,8681,ENSG00000120324
13109,56126,PCDHB10,PCHB10,8681,ENSG00000120324
13110,56127,PCDHB9,PCDH-BETA9,8694,ENSG00000177839
13110,56127,PCDHB9,PCDH3H,8694,ENSG00000177839
13111,56128,PCDHB8,PCDH-BETA8,8693,ENSG00000120322
13111,56128,PCDHB8,PCDH3I,8693,ENSG00000120322
13112,56129,PCDHB7,PCDH-BETA7,8692,ENSG00000113212
13113,56130,PCDHB6,PCDH-BETA6,8691,ENSG00000113211
13114,56131,PCDHB4,PCDH-BETA4,8689,ENSG00000081818
13115,56132,PCDHB3,PCDH-BETA3,8688,ENSG00000113205
13116,56133,PCDHB2,PCDH-BETA2,8687,ENSG00000112852
13117,56134,PCDHAC2,PCDH-ALPHA-C2,8677,ENSG00000243232
13118,56135,PCDHAC1,PCDH-ALPHA-C1,8676,ENSG00000248383
13119,56136,PCDHA13,CNR5,8667,ENSG00000239389
13119,56136,PCDHA13,CNRN5,8667,ENSG00000239389
13119,56136,PCDHA13,CNRS5,8667,ENSG00000239389
13119,56136,PCDHA13,CRNR5,8667,ENSG00000239389
13119,56136,PCDHA13,PCDH-ALPHA13,8667,ENSG00000239389
13120,56137,PCDHA12,PCDH-ALPHA12,8666,ENSG00000251664
13121,56138,PCDHA11,CNR7,8665,ENSG00000249158
13121,56138,PCDHA11,CNRN7,8665,ENSG00000249158
13121,56138,PCDHA11,CNRS7,8665,ENSG00000249158
13121,56138,PCDHA11,CRNR7,8665,ENSG00000249158
13121,56138,PCDHA11,PCDH-ALPHA11,8665,ENSG00000249158
13122,56139,PCDHA10,CNR8,8664,ENSG00000250120
13122,56139,PCDHA10,CNRN8,8664,ENSG00000250120
13122,56139,PCDHA10,CNRS8,8664,ENSG00000250120
13122,56139,PCDHA10,CRNR8,8664,ENSG00000250120
13122,56139,PCDHA10,PCDH-ALPHA10,8664,ENSG00000250120
13123,56140,PCDHA8,PCDH-ALPHA8,8674,ENSG00000204962
13124,56141,PCDHA7,CNR4,8673,ENSG00000204963
13124,56141,PCDHA7,CNRN4,8673,ENSG00000204963
13124,56141,PCDHA7,CNRS4,8673,ENSG00000204963
13124,56141,PCDHA7,CRNR4,8673,ENSG00000204963
13124,56141,PCDHA7,PCDH-ALPHA7,8673,ENSG00000204963
13125,56142,PCDHA6,CNR2,8672,ENSG00000081842
13125,56142,PCDHA6,CNRN2,8672,ENSG00000081842
13125,56142,PCDHA6,CNRS2,8672,ENSG00000081842
13125,56142,PCDHA6,CRNR2,8672,ENSG00000081842
13125,56142,PCDHA6,PCDH-ALPHA6,8672,ENSG00000081842
13126,56143,PCDHA5,CNR6,8671,ENSG00000204965
13126,56143,PCDHA5,CNRN6,8671,ENSG00000204965
13126,56143,PCDHA5,CNRS6,8671,ENSG00000204965
13126,56143,PCDHA5,CRNR6,8671,ENSG00000204965
13126,56143,PCDHA5,PCDH-ALPHA5,8671,ENSG00000204965
13127,56144,PCDHA4,CNR1,8670,ENSG00000204967
13127,56144,PCDHA4,CNRN1,8670,ENSG00000204967
13127,56144,PCDHA4,CRNR1,8670,ENSG00000204967
13127,56144,PCDHA4,PCDH-ALPHA4,8670,ENSG00000204967
13128,56145,PCDHA3,PCDH-ALPHA3,8669,ENSG00000255408
13129,56146,PCDHA2,PCDH-ALPHA2,8668,ENSG00000204969
13130,56147,PCDHA1,PCDH-ALPHA1,8663,ENSG00000204970
13131,56154,TEX15,CT42,11738,ENSG00000133863
13131,56154,TEX15,SPGF25,11738,ENSG00000133863
13132,56155,TEX14,CT113,11737,ENSG00000121101
13132,56155,TEX14,SPGF23,11737,ENSG00000121101
13132,56155,TEX14,SgK307,11737,ENSG00000121101
13133,56156,TEX13B,TGC3B,11736,ENSG00000170925
13133,56156,TEX13B,TSGA5,11736,ENSG00000170925
13134,56157,TEX13A,,11735,ENSG00000268629
13135,56158,TEX12,,11734,ENSG00000150783
13136,56159,TEX11,MZIP4,11733,ENSG00000120498
13136,56159,TEX11,SPGFX2,11733,ENSG00000120498
13136,56159,TEX11,Spo22,11733,ENSG00000120498
13136,56159,TEX11,TGC1,11733,ENSG00000120498
13136,56159,TEX11,TSGA3,11733,ENSG00000120498
13136,56159,TEX11,ZIP4,11733,ENSG00000120498
13136,56159,TEX11,ZIP4H,11733,ENSG00000120498
13137,56160,NSMCE3,HCA4,7677,ENSG00000185115
13137,56160,NSMCE3,LICS,7677,ENSG00000185115
13137,56160,NSMCE3,MAGEG1,7677,ENSG00000185115
13137,56160,NSMCE3,MAGEL3,7677,ENSG00000185115
13137,56160,NSMCE3,NDNL2,7677,ENSG00000185115
13137,56160,NSMCE3,NSE3,7677,ENSG00000185115
13138,56163,RNF17,Mmip-2,10060,ENSG00000132972
13138,56163,RNF17,SPATA23,10060,ENSG00000132972
13138,56163,RNF17,TDRD4,10060,ENSG00000132972
13139,56164,STK31,SGK396,11407,ENSG00000196335
13139,56164,STK31,TDRD8,11407,ENSG00000196335
13140,56165,TDRD1,CT41.1,11712,ENSG00000095627
13141,56167,MTCO1P1,,7420,
13142,56168,MTND2P2,bA522L3.2,23767,ENSG00000229954
13143,56169,GSDMC,MLZE,7151,ENSG00000147697
13144,56171,DNAH7,CILD50,18661,ENSG00000118997
13145,56172,ANKH,ANK,15492,ENSG00000154122
13145,56172,ANKH,CCAL2,15492,ENSG00000154122
13145,56172,ANKH,CMDJ,15492,ENSG00000154122
13145,56172,ANKH,CPPDD,15492,ENSG00000154122
13145,56172,ANKH,HANK,15492,ENSG00000154122
13145,56172,ANKH,MANK,15492,ENSG00000154122
13145,56172,ANKH,SLC62A1,15492,ENSG00000154122
13146,56180,MOSPD1,DJ473B4,25235,ENSG00000101928
13147,56181,MTFR1L,FAM54B,28836,ENSG00000117640
13147,56181,MTFR1L,HYST1888,28836,ENSG00000117640
13147,56181,MTFR1L,MST116,28836,ENSG00000117640
13147,56181,MTFR1L,MSTP116,28836,ENSG00000117640
13148,56203,LMOD3,NEM10,6649,ENSG00000163380
13149,56204,ATOSA,FAM214A,25609,ENSG00000047346
13149,56204,ATOSA,KIAA1370,25609,ENSG00000047346
13150,56241,SUSD2,BK65A6.2,30667,ENSG00000099994
13150,56241,SUSD2,W5C5,30667,ENSG00000099994
13151,56242,ZNF253,BMZF-1,13497,ENSG00000256771
13151,56242,ZNF253,BMZF1,13497,ENSG00000256771
13151,56242,ZNF253,ZNF411,13497,ENSG00000256771
13152,56243,KIAA1217,ETL4,25428,ENSG00000120549
13152,56243,KIAA1217,SKT,25428,ENSG00000120549
13153,56244,BTNL2,BTL-II,1142,ENSG00000204290
13153,56244,BTNL2,BTN7,1142,ENSG00000204290
13153,56244,BTNL2,HSBLMHC1,1142,ENSG00000204290
13153,56244,BTNL2,SS2,1142,ENSG00000204290
13154,56245,EPCIP,B37,1305,ENSG00000205929
13154,56245,EPCIP,C21orf120,1305,ENSG00000205929
13154,56245,EPCIP,C21orf62,1305,ENSG00000205929
13154,56245,EPCIP,CU062,1305,ENSG00000205929
13154,56245,EPCIP,PRED81,1305,ENSG00000205929
13155,56246,MRAP,B27,1304,ENSG00000170262
13155,56246,MRAP,C21orf61,1304,ENSG00000170262
13155,56246,MRAP,FALP,1304,ENSG00000170262
13155,56246,MRAP,FGD2,1304,ENSG00000170262
13155,56246,MRAP,GCCD2,1304,ENSG00000170262
13155,56246,MRAP,MRAP1,1304,ENSG00000170262
13156,56252,YLPM1,C14orf170,17798,ENSG00000119596
13156,56252,YLPM1,PPP1R169,17798,ENSG00000119596
13156,56252,YLPM1,ZAP113,17798,ENSG00000119596
13156,56252,YLPM1,ZAP3,17798,ENSG00000119596
13157,56253,CRTAM,CD355,24313,ENSG00000109943
13158,56254,RNF20,BRE1,10062,ENSG00000155827
13158,56254,RNF20,BRE1A,10062,ENSG00000155827
13158,56254,RNF20,hBRE1,10062,ENSG00000155827
13159,56255,TMX4,DJ971N18.2,25237,ENSG00000125827
13159,56255,TMX4,PDIA14,25237,ENSG00000125827
13159,56255,TMX4,TXNDC13,25237,ENSG00000125827
13160,56256,SERTAD4,DJ667H12.2,25236,ENSG00000082497
13161,56257,MEPCE,BCDIN3,20247,ENSG00000146834
13162,56259,CTNNBL1,C20orf33,15879,ENSG00000132792
13162,56259,CTNNBL1,IMD99,15879,ENSG00000132792
13162,56259,CTNNBL1,NAP,15879,ENSG00000132792
13162,56259,CTNNBL1,P14L,15879,ENSG00000132792
13162,56259,CTNNBL1,PP8304,15879,ENSG00000132792
13162,56259,CTNNBL1,dJ633O20.1,15879,ENSG00000132792
13163,56260,C8orf44,,25646,ENSG00000288596
13164,56261,GPCPD1,EDI3,26957,ENSG00000125772
13164,56261,GPCPD1,GDE5,26957,ENSG00000125772
13164,56261,GPCPD1,GDPD6,26957,ENSG00000125772
13164,56261,GPCPD1,PREI4,26957,ENSG00000125772
13165,56262,LRRC8A,AGM5,19027,ENSG00000136802
13165,56262,LRRC8A,HsLRRC8A,19027,ENSG00000136802
13165,56262,LRRC8A,LRRC8,19027,ENSG00000136802
13165,56262,LRRC8A,SWELL1,19027,ENSG00000136802
13166,56265,CPXM1,CPX1,15771,ENSG00000088882
13166,56265,CPXM1,CPXM,15771,ENSG00000088882
13167,56267,KYAT3,CCBL2,33238,ENSG00000137944
13167,56267,KYAT3,KAT3,33238,ENSG00000137944
13167,56267,KYAT3,KATIII,33238,ENSG00000137944
13168,56269,IRGC,CINEMA,28835,ENSG00000124449
13168,56269,IRGC,IFGGE,28835,ENSG00000124449
13168,56269,IRGC,IRGC1,28835,ENSG00000124449
13168,56269,IRGC,Iigp5,28835,ENSG00000124449
13168,56269,IRGC,R30953_1,28835,ENSG00000124449
13169,56270,WDR45B,NEDSBAS,25072,ENSG00000141580
13169,56270,WDR45B,WDR45L,25072,ENSG00000141580
13169,56270,WDR45B,WIPI-3,25072,ENSG00000141580
13169,56270,WDR45B,WIPI3,25072,ENSG00000141580
13170,56271,BEX4,BEXL1,25475,ENSG00000102409
13171,56286,DAD1P1,DAD1L,18295,
13171,56286,DAD1P1,DADR,18295,
13172,56287,GKN1,AMP18,23217,ENSG00000169605
13172,56287,GKN1,BRICD1,23217,ENSG00000169605
13172,56287,GKN1,CA11,23217,ENSG00000169605
13172,56287,GKN1,FOV,23217,ENSG00000169605
13172,56287,GKN1,foveolin,23217,ENSG00000169605
13173,56288,PARD3,ASIP,16051,ENSG00000148498
13173,56288,PARD3,Baz,16051,ENSG00000148498
13173,56288,PARD3,PAR3,16051,ENSG00000148498
13173,56288,PARD3,PAR3alpha,16051,ENSG00000148498
13173,56288,PARD3,PARD-3,16051,ENSG00000148498
13173,56288,PARD3,PARD3A,16051,ENSG00000148498
13173,56288,PARD3,PPP1R118,16051,ENSG00000148498
13173,56288,PARD3,SE2-5L16,16051,ENSG00000148498
13173,56288,PARD3,SE2-5LT1,16051,ENSG00000148498
13173,56288,PARD3,SE2-5T2,16051,ENSG00000148498
13174,56300,IL36G,IL-1F9,15741,ENSG00000136688
13174,56300,IL36G,IL-1H1,15741,ENSG00000136688
13174,56300,IL36G,IL-1RP2,15741,ENSG00000136688
13174,56300,IL36G,IL1E,15741,ENSG00000136688
13174,56300,IL36G,IL1F9,15741,ENSG00000136688
13174,56300,IL36G,IL1H1,15741,ENSG00000136688
13174,56300,IL36G,IL1RP2,15741,ENSG00000136688
13175,56301,SLC7A10,ASC1,11058,ENSG00000130876
13175,56301,SLC7A10,HASC-1,11058,ENSG00000130876
13175,56301,SLC7A10,asc-1,11058,ENSG00000130876
13176,56302,TRPV5,CAT2,3145,ENSG00000127412
13176,56302,TRPV5,ECAC1,3145,ENSG00000127412
13176,56302,TRPV5,OTRPC3,3145,ENSG00000127412
13177,56311,ANKRD7,TSA806,18588,ENSG00000106013
13178,56339,METTL3,IME4,17563,ENSG00000165819
13178,56339,METTL3,M6A,17563,ENSG00000165819
13178,56339,METTL3,MT-A70,17563,ENSG00000165819
13178,56339,METTL3,Spo8,17563,ENSG00000165819
13178,56339,METTL3,hMETTL3,17563,ENSG00000165819
13179,56341,PRMT8,HRMT1L3,5188,ENSG00000111218
13179,56341,PRMT8,HRMT1L4,5188,ENSG00000111218
13180,56342,PPAN,BXDC3,9227,ENSG00000130810
13180,56342,PPAN,SSF,9227,ENSG00000130810
13180,56342,PPAN,SSF-1,9227,ENSG00000130810
13180,56342,PPAN,SSF1,9227,ENSG00000130810
13180,56342,PPAN,SSF2,9227,ENSG00000130810
13181,56344,CABP5,CABP3,13714,ENSG00000105507
13182,56413,LTB4R2,BLT2,19260,ENSG00000213906
13182,56413,LTB4R2,BLTR2,19260,ENSG00000213906
13182,56413,LTB4R2,JULF2,19260,ENSG00000213906
13182,56413,LTB4R2,KPG_004,19260,ENSG00000213906
13182,56413,LTB4R2,LTB4-R 2,19260,ENSG00000213906
13182,56413,LTB4R2,LTB4-R2,19260,ENSG00000213906
13182,56413,LTB4R2,NOP9,19260,ENSG00000213906
13183,56474,CTPS2,GATD5B,2520,ENSG00000047230
13184,56475,RPRM,REPRIMO,24201,ENSG00000177519
13185,56476,ABCB10P1,ABCB10P,14114,
13185,56476,ABCB10P1,ABCB10P2,14114,
13185,56476,ABCB10P1,M-ABC2,14114,
13185,56476,ABCB10P1,MABC2,14114,
13186,56477,CCL28,CCK1,17700,ENSG00000151882
13186,56477,CCL28,MEC,17700,ENSG00000151882
13186,56477,CCL28,SCYA28,17700,ENSG00000151882
13187,56478,EIF4ENIF1,4E-T,16687,ENSG00000184708
13187,56478,EIF4ENIF1,Clast4,16687,ENSG00000184708
13188,56479,KCNQ5,Kv7.5,6299,ENSG00000185760
13188,56479,KCNQ5,MRD46,6299,ENSG00000185760
13189,56521,DNAJC12,HPANBH4,28908,ENSG00000108176
13189,56521,DNAJC12,JDP1,28908,ENSG00000108176
13190,56547,MMP26,,14249,ENSG00000167346
13191,56548,CHST7,C6ST-2,13817,ENSG00000147119
13191,56548,CHST7,GST-5,13817,ENSG00000147119
13192,56603,CYP26B1,CYP26A2,20581,ENSG00000003137
13192,56603,CYP26B1,P450RAI-2,20581,ENSG00000003137
13192,56603,CYP26B1,P450RAI2,20581,ENSG00000003137
13192,56603,CYP26B1,RHFCA,20581,ENSG00000003137
13193,56604,TUBB7P,TUBB4Q,12413,ENSG00000251297
13194,56605,ERO1B,ERO1LB,14355,ENSG00000086619
13194,56605,ERO1B,Ero1beta,14355,ENSG00000086619
13195,56606,SLC2A9,GLUT9,13446,ENSG00000109667
13195,56606,SLC2A9,GLUTX,13446,ENSG00000109667
13195,56606,SLC2A9,UAQTL2,13446,ENSG00000109667
13195,56606,SLC2A9,URATv1,13446,ENSG00000109667
13196,56616,DIABLO,DFNA64,21528,ENSG00000184047
13196,56616,DIABLO,SMAC,21528,ENSG00000184047
13197,56623,INPP5E,CORS1,21474,ENSG00000148384
13197,56623,INPP5E,CPD4,21474,ENSG00000148384
13197,56623,INPP5E,JBTS1,21474,ENSG00000148384
13197,56623,INPP5E,MORMS,21474,ENSG00000148384
13197,56623,INPP5E,PPI5PIV,21474,ENSG00000148384
13197,56623,INPP5E,pharbin,21474,ENSG00000148384
13198,56624,ASAH2,BCDase,18860,ENSG00000188611
13198,56624,ASAH2,HNAC1,18860,ENSG00000188611
13198,56624,ASAH2,LCDase,18860,ENSG00000188611
13198,56624,ASAH2,N-CDase,18860,ENSG00000188611
13198,56624,ASAH2,NCDase,18860,ENSG00000188611
13199,56647,BCCIP,TOK-1,978,ENSG00000107949
13199,56647,BCCIP,TOK1,978,ENSG00000107949
13200,56648,EIF5A2,EIF-5A2,3301,ENSG00000163577
13200,56648,EIF5A2,eIF5AII,3301,ENSG00000163577
13201,56649,TMPRSS4,CAP2,11878,ENSG00000137648
13201,56649,TMPRSS4,CAPH2,11878,ENSG00000137648
13201,56649,TMPRSS4,MT-SP2,11878,ENSG00000137648
13201,56649,TMPRSS4,TMPRSS3,11878,ENSG00000137648
13202,56650,CLDND1,C3orf4,1322,ENSG00000080822
13202,56650,CLDND1,CLDN-25,1322,ENSG00000080822
13202,56650,CLDND1,GENX-3745,1322,ENSG00000080822
