,ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,aliases,collision_symbol,source
2116,ENSG00000099817,POLR2E,9192,5434,"RPB5, RPABC1, XAP4, hRPB25, hsRPB5", XAP4,HGNC
13666,ENSG00000174567,GOLT1A,24766,127845,"FLJ42654, CGI-141, YMR292W, GOT1, MGC62027", YMR292W,HGNC
3930,ENSG00000111711,GOLT1B,20175,51026,"CGI-141, YMR292W, GOT1", YMR292W,HGNC
2842,ENSG00000103671,TRIP4,12310,9325,"HsT17391, ZC2HC5, ASC-1", ZC2HC5,HGNC
13376,ENSG00000172977,KAT5,5275,10524,"TIP60, PLIP, cPLA2, HTATIP1, ESA1, ZC2HC5", ZC2HC5,HGNC
17043,ENSG00000196660,SLC30A10,25355,55532,"DKFZp547M236, ZnT-10, ZRC1, ZNT8, ZNT10", ZNT8,HGNC
11402,ENSG00000164756,SLC30A8,20303,169026,"ZnT-8, ZNT8", ZNT8,HGNC
17127,ENSG00000196967,ZNF585A,26305,199704,"FLJ23765, Zfp27", Zfp27,HGNC
31892,ENSG00000245680,ZNF585B,30948,92285,"FLJ14928, SZFP41, Zfp27", Zfp27,HGNC
6118,ENSG00000129354,AP1M2,558,10053,"HSMU1B, mu2, AP1-mu2", mu2,HGNC
10555,ENSG00000161203,AP2M1,564,1173,"AP50, mu2", mu2,HGNC
13053,ENSG00000171595,DNAI2,18744,64446,"CILD9, DIC2, oda6", oda6,HGNC
5293,ENSG00000122735,DNAI1,2954,27019,"DIC1, PCD, CILD1, oda6", oda6,HGNC
1369,ENSG00000077150,NFKB2,7795,4791,"LYT-10, p52, p105, NF-kB2, p49/p100", p105,HGNC
3649,ENSG00000109320,NFKB1,7794,4790,"KBF1, p105, NFKB-p50, p50, NF-kappaB, NFkappaB, NF-kB1", p105,HGNC
1852,ENSG00000089820,ARHGAP4,674,393,"KIAA0131, C1, p115, RhoGAP4, SrGAP4", p115,HGNC
7711,ENSG00000138768,USO1,30904,8615,"TAP, VDP, p115", p115,HGNC
4118,ENSG00000112983,BRD8,19874,10902,"SMAP, p120", p120,HGNC
8704,ENSG00000145715,RASA1,9871,5921,"GAP, CM-AVM, p120GAP, p120RASGAP, p120", p120,HGNC
17611,ENSG00000198561,CTNND1,2515,1500,"KIAA0384, p120, p120cas, p120ctn", p120,HGNC
3907,ENSG00000111641,NOP2,7867,4839,"NOP120, NSUN1, p120", p120,HGNC
9006,ENSG00000147889,CDKN2A,1787,1029,"CDK4I, p16, INK4a, MTS1, CMM2, ARF, p19, p14, INK4, p16INK4a, p19Arf, p14ARF, P16-INK4A, CAI2", p14,HGNC
12165,ENSG00000167797,CDK2AP2,30833,10263,"DOC-1R, p14", p14,HGNC
4574,ENSG00000116586,LAMTOR2,29796,28956,"MAPBPIP, MAPKSP1AP, p14, ENDAP, Ragulator2", p14,HGNC
4167,ENSG00000113387,SUB1,19985,10923,"PC4, p15, p14", p14,HGNC
16977,ENSG00000196455,PIK3R4,8982,30849,"VPS15, p150", p150,HGNC
2068,ENSG00000097007,ABL1,76,25,"JTK7, c-ABL, p150", p150,HGNC
11909,ENSG00000166825,ANPEP,500,290,"LAP1, gp150, p150, AP-N, hAPN", p150,HGNC
17008,ENSG00000196550,FAM72A,24044,729533,"MGC57827, RP11-312O7.1, UGENE, LMPIP, p17", p17,HGNC
9036,ENSG00000148229,POLE3,13546,54107,"CHRAC17, Ybl1, p17, CHARAC17, CHRAC2", p17,HGNC
14637,ENSG00000179636,TPPP2,19293,122664,"p25beta, p18, CT152", p18,HGNC
5324,ENSG00000123080,CDKN2C,1789,1031,"INK4C, p18", p18,HGNC
7584,ENSG00000138085,ATRAID,24090,51374,"HSPC013, p18, APR3", p18,HGNC
9173,ENSG00000149357,LAMTOR1,26068,55004,"FLJ20625, p18, p27RF-Rho, Pdro, Ragulator1", p18,HGNC
9006,ENSG00000147889,CDKN2A,1787,1029,"CDK4I, p16, INK4a, MTS1, CMM2, ARF, p19, p14, INK4, p16INK4a, p19Arf, p14ARF, P16-INK4A, CAI2", p19,HGNC
6119,ENSG00000129355,CDKN2D,1790,1032,"INK4D, p19", p19,HGNC
228,ENSG00000008869,HEATR5B,29273,54497,"KIAA1414, DKFZp686P15184, p200, p200a", p200,HGNC
985,ENSG00000066777,ARFGEF1,15772,10565,"DKFZP434L057, BIG1, ARFGEP1, p200", p200,HGNC
16749,ENSG00000189079,ARID2,18037,196528,"KIAA1557, DKFZp686G052, FLJ30619, BAF200, SMARCF3, ZIPZAP, p200", p200,HGNC
16331,ENSG00000187446,CHP1,17433,11261,"Sid470p, CHP, SLC9A1BP, p22, p24", p22,HGNC
21784,ENSG00000215021,PHB2,30306,11331,"REA, BCAP37, Bap37, p22", p22,HGNC
17171,ENSG00000197102,DYNC1H1,2961,1778,"Dnchc1, HL-3, p22, DHC1, CMT2O", p22,HGNC
12991,ENSG00000171368,TPPP,24164,11076,"p25alpha, TPPP1, p25, TPPP/p25", p25,HGNC
11916,ENSG00000166847,DCTN5,24594,84516,"MGC3248, p25", p25,HGNC
14079,ENSG00000176749,CDK5R1,1775,8851,"p35nck5a, Nck5a, p35", p35,HGNC
12402,ENSG00000168811,IL12A,5969,3592,"CLMF, IL-12A, p35, NFSK", p35,HGNC
31437,ENSG00000243566,UPK3B,21444,105375355,"MGC10902, p35, UPIIIb, FLJ32198", p35,HGNC
22445,ENSG00000220875,H3C9P,18982,100289545,"dJ45P21.6, H3F3AP1, p36", p36,HGNC
5277,ENSG00000122643,NT5C3A,17820,51251,"UMPH1, PSN1, PN-I, UMPH, P5'N-1, cN-III, p36, POMP, hUMP1", p36,HGNC
17597,ENSG00000198520,ARMH1,34345,339541,"MGC33556, p40", p40,HGNC
2403,ENSG00000100916,BRMS1L,20512,84312,"MGC11296, FLJ39177, p40", p40,HGNC
12223,ENSG00000168028,RPSA,6502,3921,"LRP, 37LRP, p40, SA, uS2", p40,HGNC
1222,ENSG00000073282,TP63,15979,8626,"p51, SHFM4, EEC3, p63, p73L, OFC8, KET, p73H, NBP, p53CP, p40", p40,HGNC
8710,ENSG00000145736,GTF2H2,4656,2966,"BTF2, TFIIH, BTF2P44, T-BTF2P44, p44", p44,HGNC
7554,ENSG00000137965,IFI44,16938,10561,"MTAP44, p44, TLDC5", p44,HGNC
4559,ENSG00000116455,WDR77,29652,79084,"MEP50, p44", p44,HGNC
1726,ENSG00000087191,PSMC5,9552,5705,"SUG1, p45/SUG, TBP10, p45, S8, TRIP1, SUG-1, RPT6", p45,HGNC
8690,ENSG00000145604,SKP2,10901,6502,"FBXL1, FBL1, p45", p45,HGNC
1789,ENSG00000088833,NSFL1C,15912,55968,"dJ776F14.1, p47, UBXD10, UBX1, UBXN2C", p47,HGNC
38475,ENSG00000270433,H3P37,19823,664611,"H3F3CP, p47", p47,HGNC
9630,ENSG00000153487,ING1,6062,3621,"p33ING1, p33ING1b, p24ING1c, p33, p47, p47ING1a", p47,HGNC
12276,ENSG00000168267,PTF1A,23734,256297,"PTF1-p48, bHLHa29, p48", p48,HGNC
35999,ENSG00000259389,H3P38,31028,654505,"HsT18159, p48", p48,HGNC
3649,ENSG00000109320,NFKB1,7794,4790,"KBF1, p105, NFKB-p50, p50, NF-kappaB, NFkappaB, NF-kB1", p50,HGNC
7617,ENSG00000138303,ASCC1,24268,51008,"CGI-18, ASC1p50, Em:AC022392.3, p50", p50,HGNC
1240,ENSG00000073792,IGF2BP2,28867,10644,"IMP-2, p62, P62", p62,HGNC
6660,ENSG00000132912,DCTN4,15518,51164,"Dyn4, p62", p62,HGNC
5184,ENSG00000121774,KHDRBS1,18116,10657,"Sam68, p62, FLJ34027", p62,HGNC
3840,ENSG00000111142,METAP2,16672,10988,"MNPEP, p67, MAP2", p67,HGNC
3089,ENSG00000105383,CD33,1659,945,"SIGLEC3, SIGLEC-3, p67, FLJ00391, CD33rSiglec", p67,HGNC
468,ENSG00000028137,TNFRSF1B,11917,7133,"TNFBR, TNFR80, TNF-R75, TNF-R-II, p75, CD120b", p75,HGNC
11465,ENSG00000164985,PSIP1,9527,11168,"p52, LEDGF, p75, DFS70", p75,HGNC
1157,ENSG00000071564,TCF3,11633,6929,"E2A, ITF1, MGC129647, MGC129648, bHLHb21, VDIR, E47, p75", p75,HGNC
15216,ENSG00000182712,CMC4,35428,100272147,"P8MTCP1, p8", p8,HGNC
1328,ENSG00000075914,EXOSC7,28112,23016,"hRrp42p, Rrp42p, RRP42, EAP1, KIAA0116, p8", p8,HGNC
13944,ENSG00000176046,NUPR1,29990,26471,"COM1, p8", p8,HGNC
3148,ENSG00000105647,PIK3R2,8980,5296,"P85B, p85, p85beta, p85-BETA", p85,HGNC
8696,ENSG00000145675,PIK3R1,8979,5295,"GRB1, p85-ALPHA, p85, p85alpha", p85,HGNC
5647,ENSG00000125503,PPP1R12C,14947,54776,"DKFZP434D0412, p84, MBS85, p85, AAVS1", p85,HGNC
1784,ENSG00000088808,PPP1R13B,14950,23368,"p53BP2-like, KIAA0771, p85, ASPP1", p85,HGNC
11532,ENSG00000165280,VCP,12666,7415,"IBMPFD, p97, CDC48, TERA", p97,HGNC
14598,ENSG00000179409,GEMIN4,15717,50628,"HHRF-1, DKFZP434B131, p97, DKFZP434D174, HC56, HCAP1", p97,HGNC
3758,ENSG00000110321,EIF4G2,3297,1982,"DAP5, NAT1, p97", p97,HGNC
9645,ENSG00000153774,CFDP1,1873,10428,"BCNT, p97, CP27, SWC5, Yeti, CENP-29", p97,HGNC
2380,ENSG00000100796,PPP4R3A,20219,55671,"FLJ20707, MSTP033, FLFL1, smk-1, smk1, PP4R3", smk1,HGNC
23852,ENSG00000224960,PPP4R3C,33146,139420,"FLJ32867, FLFL3P, smk1", smk1,HGNC
10231,ENSG00000158792,SPATA2L,28393,124044,"MGC26885, tamo", tamo,HGNC
10190,ENSG00000158480,SPATA2,14681,9825,"KIAA0757, PD1, tamo, PPP1R145", tamo,HGNC
19772,ENSG00000206832,RNU6V,10230,6071,"87U6, LH87",87U6,HGNC
913,ENSG00000065135,GNAI3,4387,2773,87U6,87U6,HGNC
11356,ENSG00000164609,SLU7,16939,10569,9G8,9G8,HGNC
4485,ENSG00000115875,SRSF7,10789,6432,"9G8, ZCRB2, HSSG1, AAG3, RBM37, ZCCHC20",9G8,HGNC
11141,ENSG00000163918,RFC4,9972,5984,"A1, RFC37",A1,HGNC
525,ENSG00000035928,RFC1,9969,5981,"A1, PO-GA, RFC140, MHCBFB",A1,HGNC
664,ENSG00000049541,RFC2,9970,5982,"A1, RFC40",A1,HGNC
6026,ENSG00000128591,FLNC,3756,2318,"ABP-280, ABPL",ABP-280,HGNC
17115,ENSG00000196924,FLNA,3754,2316,ABP-280,ABP-280,HGNC
36429,ENSG00000260943,LINC02555,53593,101930164,AC079630.2,AC079630.2,HGNC
23347,ENSG00000223914,LINC02471,53410,105369734,AC079630.2,AC079630.2,HGNC
29996,ENSG00000239149,SNORA59A,32653,677885,ACA59,ACA59,HGNC
37630,ENSG00000266079,SNORA59B,32658,677882,ACA59,ACA59,HGNC
40315,ENSG00000282608,ADORA3,268,140,"AD026, A3AR",AD026,HGNC
5203,ENSG00000121933,TMIGD3,51375,57413,AD026,AD026,HGNC
16328,ENSG00000187391,MAGI2,18957,9863,"AIP1, ARIP1, KIAA0705, ACVRIP1, MAGI-2",AIP1,HGNC
1145,ENSG00000071127,WDR1,12754,9948,AIP1,AIP1,HGNC
5341,ENSG00000123165,ACTRT1,24027,139741,"AIP1, KIAA0705, ARIP1, Arp-T1",AIP1,HGNC
12805,ENSG00000170540,ARL6IP1,697,23204,"AIP1, ARMER, KIAA0069, SPG61",AIP1,HGNC
17547,ENSG00000198336,MYL4,7585,4635,"ALC1, AMLC, GT1, PRO1957",ALC1,HGNC
6476,ENSG00000131778,CHD1L,1916,9557,ALC1,ALC1,HGNC
9748,ENSG00000154553,PDLIM3,20767,27295,ALP,ALP,HGNC
21413,ENSG00000213927,CCL27,10626,10850,"ALP, ILC, CTACK, skinkine, ESkine, PESKY, CTAK",ALP,HGNC
41314,,ATHS,793,,ALP,ALP,HGNC
12079,ENSG00000167548,KMT2D,7133,8085,"ALR, MLL4, CAGL114",ALR,HGNC
4698,ENSG00000117448,AKR1A1,380,10327,"ALR, DD3",ALR,HGNC
1663,ENSG00000085662,AKR1B1,381,231,AR,AR,HGNC
3650,ENSG00000109321,AREG,651,374,"AR, CRDGF",AR,HGNC
2475,ENSG00000101246,ARFRP1,662,10139,"ARP, Arp1, ARL18",ARP,HGNC
8628,ENSG00000145050,MANF,15461,7873,ARP,ARP,HGNC
3314,ENSG00000106526,ACTR3C,37282,653857,ARP11,ARP11,HGNC
6752,ENSG00000133627,ACTR3B,17256,57180,"ARP11, ARP3beta",ARP11,HGNC
7332,ENSG00000136859,ANGPTL2,490,23452,"ARP2, HARP",ARP2,HGNC
7575,ENSG00000138071,ACTR2,169,10097,ARP2,ARP2,HGNC
4351,ENSG00000115091,ACTR3,170,10096,ARP3,ARP3,HGNC
6003,ENSG00000128383,APOBEC3A,17343,200315,"ARP3, PHRBN",ARP3,HGNC
31517,ENSG00000243811,APOBEC3D,17354,140564,"ARP6, APOBEC3DE",ARP6,HGNC
1285,ENSG00000075089,ACTR6,24025,64431,"ARP6, FLJ13433",ARP6,HGNC
5784,ENSG00000126233,SLURP1,18746,57152,"ARS, ANUP, MDM, ArsB, LY6LS, LY6-MT",ARS,HGNC
43608,,RIEG2,10015,,ARS,ARS,HGNC
7258,ENSG00000136450,SRSF1,10780,6426,"ASF, SF2, SRp30a, SF2p33, MGC5228",ASF,HGNC
837,ENSG00000062096,ARSF,721,416,ASF,ASF,HGNC
2524,ENSG00000101440,ASIP,745,434,ASP,ASP,HGNC
8680,ENSG00000145491,ROPN1L,24060,83853,"ASP, FLJ25776, RSPH11, RP11-1C1.7, TCONS_00009352",ASP,HGNC
775,ENSG00000057663,ATG5,589,9474,"ASP, APG5, hAPG5",ASP,HGNC
3511,ENSG00000108381,ASPA,756,443,"ASP, ACY2",ASP,HGNC
8611,ENSG00000144891,AGTR1,336,185,"AT1, AT2R1, AGTR1A, AT2R1A, HAT1R, AG2S, AT2R1B, AT1B, ATR1",AT1,HGNC
40319,ENSG00000282728,PGR-AS1,52650,101054525,"AT1, AT2, AT3",AT1,HGNC
9987,ENSG00000156738,MS4A1,7315,931,"B1, Bp35, FMC7",B1,HGNC
5259,ENSG00000122507,BBS9,30000,27241,"B1, PTHB1",B1,HGNC
10269,ENSG00000159147,DONSON,2993,29980,"B17, C2TA, DKFZP434M035",B17,HGNC
11527,ENSG00000165264,NDUFB6,7701,4712,"B17, CI",B17,HGNC
2109,ENSG00000099795,NDUFB7,7702,4713,"B18, CI-B18, MGC2480",B18,HGNC
11961,ENSG00000166979,EVA1C,13239,59271,"B18, PRED34, B19",B18,HGNC
177,ENSG00000007312,CD79B,1699,974,"B29, Ig-beta, Igbeta",B29,HGNC
6803,ENSG00000134042,MRO,24121,83876,"B29, FLJ30140",B29,HGNC
3921,ENSG00000111676,ATN1,3033,1822,B37,B37,HGNC
19554,ENSG00000205929,EPCIP,1305,56245,"B37, PRED81, CU062",B37,HGNC
3558,ENSG00000108641,B9D1,24123,27077,"B9, EPPB9, MKS9, MKSR-1",B9,HGNC
12882,ENSG00000170906,NDUFA3,7686,4696,B9,B9,HGNC
5648,ENSG00000125505,MBOAT7,15505,79143,"BB1, hMBOA-7, LPLAT, LPIAT1, LPLAT11",BB1,HGNC
7090,ENSG00000135577,NMBR,7843,4829,"BB1, BB1R, BRS1",BB1,HGNC
1870,ENSG00000090339,ICAM1,5344,3383,"BB2, CD54",BB2,HGNC
5767,ENSG00000126010,GRPR,4609,2925,"BB2, BB2R, BRS2",BB2,HGNC
19464,ENSG00000205571,SMN2,11118,6607,"BCD541, SMNC, GEMIN1, TDRD16B",BCD541,HGNC
13169,ENSG00000172062,SMN1,11117,6606,"BCD541, SMNT, SMA1, SMA2, SMA3, GEMIN1, TDRD16A",BCD541,HGNC
12212,ENSG00000167995,BEST1,12703,7439,"BMD, BEST, RP50",BMD,HGNC
17793,ENSG00000198947,DMD,2928,1756,"BMD, DXS142, DXS164, DXS206, DXS230, DXS239, DXS268, DXS269, DXS270, DXS272",BMD,HGNC
4445,ENSG00000115593,SMYD1,20986,150572,"BOP, ZMYND22, KMT3D",BOP,HGNC
6036,ENSG00000128617,OPN1SW,1012,611,"BOP, CBT",BOP,HGNC
3800,ENSG00000110768,GTF2H1,4655,2965,"BTF2, P62, TFIIH",BTF2,HGNC
8710,ENSG00000145736,GTF2H2,4656,2966,"BTF2, TFIIH, BTF2P44, T-BTF2P44, p44",BTF2,HGNC
3881,ENSG00000111358,GTF2H3,4657,2967,"BTF2, TFIIH, P34",BTF2,HGNC
5524,ENSG00000124508,BTN2A2,1137,10385,"BTF2, BT2.2, BTN2.2",BTF2,HGNC
13800,ENSG00000175264,CHST1,1969,8534,"C6ST, KSGal6ST",C6ST,HGNC
5306,ENSG00000122863,CHST3,1971,9469,"C6ST, C6ST1",C6ST,HGNC
13754,ENSG00000175040,CHST2,1970,9435,C6ST,C6ST,HGNC
14914,ENSG00000181143,MUC16,15582,94025,"CA125, FLJ14303, CA-125",CA125,HGNC
16607,ENSG00000188554,NBR1,6746,4077,"CA125, KIAA0049, 1A1-3B",CA125,HGNC
2699,ENSG00000102794,ACOD1,33904,730249,CAD,CAD,HGNC
12585,ENSG00000169598,DFFB,2773,1677,"CAD, CPAN, DFF-40, DFF40",CAD,HGNC
2705,ENSG00000102854,MSLN,7371,10232,"CAK1, MPF",CAK1,HGNC
6808,ENSG00000134058,CDK7,1778,1022,"CAK1, CDKN7, MO15, STK1, CAK",CAK1,HGNC
5787,ENSG00000126247,CAPNS1,1481,826,"CANP, CANPS, 30K, CDPS",CANP,HGNC
16742,ENSG00000189057,FAM111B,24200,374393,CANP,CANP,HGNC
11698,ENSG00000165996,HACD1,9639,9200,CAP,CAP,HGNC
6404,ENSG00000131236,CAP1,20040,10487,CAP,CAP,HGNC
4173,ENSG00000113441,LNPEP,6656,4012,"CAP, PLAP, P-LAP, IRAP",CAP,HGNC
21570,ENSG00000214319,CXADRP1,23770,653108,"CAR, CXADRP",CAR,HGNC
9755,ENSG00000154639,CXADR,2559,1525,CAR,CAR,HGNC
17414,ENSG00000197912,SPG7,11237,6687,"CAR, SPG5C",CAR,HGNC
8264,ENSG00000142867,BCL10,989,8915,"CARMEN, CIPER, mE10, c-E10, CLAP",CARMEN,HGNC
32549,ENSG00000249669,CARMN,42872,728264,CARMEN,CARMEN,HGNC
41715,,DGCR,2844,1714,CATCH22,CATCH22,HGNC
15542,ENSG00000184058,TBX1,11592,6899,CATCH22,CATCH22,HGNC
3222,ENSG00000105971,CAV2,1528,858,CAV,CAV,HGNC
13748,ENSG00000174990,CA5A,1377,763,"CAV, CAVA",CAV,HGNC
10788,ENSG00000162747,FCGR3B,3620,2215,"CD16, CD16b, FcgammaRIIIb, FcRIIIb",CD16,HGNC
18928,ENSG00000203747,FCGR3A,3619,2214,"CD16, CD16a, FcgammaRIIIa, FcGRIIIA",CD16,HGNC
1199,ENSG00000072694,FCGR2B,3618,2213,"CD32, CD32B, FcgammaRIIb, FcGRIIB",CD32,HGNC
8321,ENSG00000143226,FCGR2A,3616,2212,"CD32, CD32A, IGFR2, CDw32, Fc-gamma-RIIa, FcgammaRIIa",CD32,HGNC
10977,ENSG00000163464,CXCR1,6026,3577,"CKR-1, CDw128a, CD181",CKR-1,HGNC
11112,ENSG00000163823,CCR1,1602,1230,"CKR-1, MIP1aR, CD191",CKR-1,HGNC
1122,ENSG00000070718,AP3M2,570,10947,"CLA20, AP47B",CLA20,HGNC
2317,ENSG00000100478,AP4S1,575,11154,"CLA20, AP47B, SPG52",CLA20,HGNC
4154,ENSG00000113302,IL12B,5970,3593,"CLMF, IL-12B, NKSF, CLMF2",CLMF,HGNC
12402,ENSG00000168811,IL12A,5969,3592,"CLMF, IL-12A, p35, NFSK",CLMF,HGNC
2770,ENSG00000103187,COTL1,18304,23406,CLP,CLP,HGNC
6095,ENSG00000129170,CSRP3,2472,8048,"CLP, MLP, CMD1M",CLP,HGNC
14400,ENSG00000178363,CALML3,1452,810,CLP,CLP,HGNC
19333,ENSG00000204967,PCDHA4,8670,56144,"CNR1, CRNR1, PCDH-ALPHA4, CNRN1",CNR1,HGNC
43306,,PCDHA@,8662,56117,CNR1,CNR1,HGNC
40972,ENSG00000284844,TOMT,55527,120356740,COMT2,COMT2,HGNC
40980,ENSG00000284922,LRTOMT,25033,220074,"COMT2, CFAP111, LRTOMT1, LRTOMT2",COMT2,HGNC
2019,ENSG00000095303,PTGS1,9604,5742,"COX1, PGHS-1, PTGHS",COX1,HGNC
17709,ENSG00000198804,MT-CO1,7419,4512,"COX1, COI",COX1,HGNC
17660,ENSG00000198712,MT-CO2,7421,4513,"COX2, CO2",COX2,HGNC
1239,ENSG00000073756,PTGS2,9605,5743,COX2,COX2,HGNC
11732,ENSG00000166143,PPP1R14D,14953,54866,"CPI17-like, FLJ20251, GBPI-1, MGC119014, MGC119016",CPI17-like,HGNC
17670,ENSG00000198729,PPP1R14C,14952,81706,"CPI17-like, NY-BR-81, KEPI",CPI17-like,HGNC
8907,ENSG00000147155,EBP,3133,10682,"CPX, CPXD, CHO2",CPX,HGNC
1506,ENSG00000080819,CPOX,2321,1371,"CPX, HCP",CPX,HGNC
16933,ENSG00000196352,CD55,2665,1604,"CR, TC, CROM",CR,HGNC
16075,ENSG00000186197,EDARADD,14341,128178,CR,CR,HGNC
30663,ENSG00000241186,CRIPTO,11701,6997,"CR, Cripto-1, CR-1",CR,HGNC
6381,ENSG00000131094,C1QL1,24182,10882,"CRF, C1QRF, C1QTNF14, CTRP14",CRF,HGNC
8963,ENSG00000147571,CRH,2355,1392,"CRF, CRH1",CRF,HGNC
13252,ENSG00000172399,MYOZ2,1330,51778,"CS-1, FATZ-2",CS-1,HGNC
7645,ENSG00000138434,ITPRID2,11319,6744,"CS-1, SPAG13, KRAP, KIAA1927",CS-1,HGNC
35853,ENSG00000258992,TSPY1,12381,7258,CT78,CT78,HGNC
25586,ENSG00000228927,TSPY3,33876,728137,CT78,CT78,HGNC
36222,ENSG00000260128,ULK4P2,15776,100288380,D-X,D-X,HGNC
36513,ENSG00000261279,ULK4P1,15775,89838,D-X,D-X,HGNC
41981,,FAM7A5,15779,,D-X,D-X,HGNC
41980,,FAM7A4,15778,,D-X,D-X,HGNC
14352,ENSG00000178081,ULK4P3,15777,89837,D-X,D-X,HGNC
17335,ENSG00000197635,DPP4,3009,1803,DPPIV,DPPIV,HGNC
1408,ENSG00000078098,FAP,3590,2191,DPPIV,DPPIV,HGNC
9556,ENSG00000152818,UTRN,12635,7402,"DRP, DRP1",DRP,HGNC
7852,ENSG00000139726,DENR,2769,8562,"DRP, DRP1, SMAP-3",DRP,HGNC
520,ENSG00000035664,DAPK2,2675,23604,"DRP-1, MGC119312",DRP-1,HGNC
1206,ENSG00000072832,CRMP1,2365,1400,"DRP-1, DPYSL1",DRP-1,HGNC
4157,ENSG00000113318,MSH3,7326,4437,"DUP, MRP1",DUP,HGNC
12067,ENSG00000167513,CDT1,24576,81620,"DUP, RIS2",DUP,HGNC
18191,ENSG00000200320,SNORA63,10106,6043,"E3, E3-2, SNORA63A",E3,HGNC
8296,ENSG00000143149,ALDH9A1,412,223,E3,E3,HGNC
4494,ENSG00000115944,COX7A2L,2289,9167,"EB1, COX7RP, COX7AR, SIG81, SCAF1, SCAFI",EB1,HGNC
2510,ENSG00000101367,MAPRE1,6890,22919,EB1,EB1,HGNC
4186,ENSG00000113558,SKP1,10899,6500,"EMC19, OCP2, TCEB1L, MGC34403, OCP-II, p19A",EMC19,HGNC
26623,ENSG00000231234,SKP1P1,33696,6922,EMC19,EMC19,HGNC
2649,ENSG00000102265,TIMP1,11820,7076,EPO,EPO,HGNC
5117,ENSG00000121053,EPX,3423,8288,"EPO, EPP, EPX-PEN",EPO,HGNC
41823,,EPR1,3417,,"EPR-1, BIRC5AS, NCRNA00007, BIRC5-AS1",EPR-1,HGNC
1845,ENSG00000089685,BIRC5,593,332,"EPR-1, survivin",EPR-1,HGNC
10970,ENSG00000163435,ELF3,3318,1999,"EPR-1, ESE-1, ERT",EPR-1,HGNC
1941,ENSG00000091831,ESR1,3467,2099,"ER, NR3A1, Era, ER-alpha",ER,HGNC
5584,ENSG00000124882,EREG,3443,2069,ER,ER,HGNC
6597,ENSG00000132589,FLOT2,3758,2319,"ESA, ESA1, ECS-1, ECS1",ESA,HGNC
95,ENSG00000005421,PON1,9204,5444,ESA,ESA,HGNC
22269,ENSG00000218839,FAM138C,32333,654835,F379,F379,HGNC
29509,ENSG00000237613,FAM138A,32334,645520,F379,F379,HGNC
32285,ENSG00000248893,FAM138E,32335,100124412,F379,F379,HGNC
32338,ENSG00000249054,FAM138D,33583,677784,F379,F379,HGNC
24570,ENSG00000226516,FAM138B,33582,654412,F379,F379,HGNC
40312,ENSG00000282591,FAM138F,33581,641702,F379,F379,HGNC
7826,ENSG00000139618,BRCA2,1101,675,"FAD, FAD1, BRCC2, XRCC11",FAD,HGNC
8553,ENSG00000144554,FANCD2,3585,2177,"FAD, FA-D2",FAD,HGNC
1505,ENSG00000080815,PSEN1,9508,5663,"FAD, S182, PS1, PS-1, PSNL1",FAD,HGNC
4817,ENSG00000118564,FBXL5,13602,26234,"FBL4, FBL5, FLR1",FBL4,HGNC
4016,ENSG00000112234,FBXL4,13601,26235,"FBL4, FBL5",FBL4,HGNC
10740,ENSG00000162613,FUBP1,4004,8880,FBP,FBP,HGNC
4883,ENSG00000119396,RAB14,16524,51552,"FBP, RAB-14",FBP,HGNC
7293,ENSG00000136694,IL36A,15562,27179,"FIL1, FIL1E, IL-1F6, IL1(EPSILON), MGC129553, MGC129552",FIL1,HGNC
7295,ENSG00000136696,IL36B,15564,27177,"FIL1, IL-1H2, IL-1F8, FILI-(ETA), IL1-ETA, IL1H2, MGC126880, MGC126882",FIL1,HGNC
5659,ENSG00000125571,IL37,15563,27178,"FIL1, FIL1Z, FIL1(ZETA), IL-1H4, IL-1RP1, IL-1F7",FIL1,HGNC
7294,ENSG00000136695,IL36RN,15561,26525,"FIL1, FIL1(DELTA), FIL1D, IL1HY1, IL1RP3, IL1L1, IL-1F5, IL36RA, MGC29840",FIL1,HGNC
18970,ENSG00000203880,PCMTD2,15882,55251,FLJ10883,FLJ10883,HGNC
12289,ENSG00000168300,PCMTD1,30483,115294,FLJ10883,FLJ10883,HGNC
15370,ENSG00000183354,BRD10,23378,158358,FLJ20375,FLJ20375,HGNC
16563,ENSG00000188352,FOCAD,23377,54914,FLJ20375,FLJ20375,HGNC
9430,ENSG00000151812,SLC35F4,19845,341880,FLJ37712,FLJ37712,HGNC
15481,ENSG00000183780,SLC35F3,23616,148641,FLJ37712,FLJ37712,HGNC
21095,ENSG00000213214,ARHGEF35,33846,445328,"FLJ43692, CTAGE4",FLJ43692,HGNC
41158,ENSG00000288784,CTAGE4,24772,100128553,"FLJ43692, cTAGE-4",FLJ43692,HGNC
1228,ENSG00000073578,SDHA,10680,6389,"FP, SDHF",FP,HGNC
5250,ENSG00000122420,PTGFR,9600,5737,FP,FP,HGNC
21301,ENSG00000213676,ATF6B,2349,1388,"G13, ATF6beta",G13,HGNC
4992,ENSG00000120063,GNA13,4381,10672,"G13, MGC46138",G13,HGNC
19090,ENSG00000204304,PBX2,8633,5089,"G17, HOX12, PBX2MHC",G17,HGNC
16559,ENSG00000188338,SLC38A3,18044,10991,"G17, SN1, SNAT3",G17,HGNC
19154,ENSG00000204469,PRRC2A,13918,7916,"G2, D6S51E",G2,HGNC
25685,ENSG00000229150,CRYGEP,2412,200575,G2,G2,HGNC
