gene_symbol,alias_symbol,ENSG_ID,collision,source
RBPJ,"AOS3,CBF-1,CBF1,IGKJRB,IGKJRB1,KBF2,RBP-J,RBP-J kappa,RBP-JK,RBPJK,RBPSUH,SUH,csl",ENSG00000168214,CSL,NCBI
GPS1,"COPS1,CSN1,SGN1",ENSG00000169727,CSN1,NCBI
CSN1S1,"CASA,CSN1",ENSG00000126545,CSN1,NCBI
MORF4,"CSR,CSRB,SEN,SEN1",,CSR,NCBI
SCARA3,"APC7,CSR,CSR1,MSLR1,MSRL1",ENSG00000168077,CSR,NCBI
CSRP1,"CRP,CRP1,CSRP,CYRP,D1S181E,HEL-141,HEL-S-286",ENSG00000159176,CSRP,NCBI
MED14,"CRSP150,CRSP2,CSRP,CXorf4,DRIP150,EXLM1,RGR1,TRAP170",ENSG00000180182,CSRP,NCBI
KAT14,"ATAC2,CRP2BP,CSRP2BP,PRO1194,dJ717M23.1",ENSG00000149474,CSRP2BP,NCBI
PET117,"CSRP2BP,MC4DN19",ENSG00000232838,CSRP2BP,NCBI
ARID1B,"6A3-5,BAF250B,BRIGHT,CSS1,DAN15,ELD/OSA1,MRD12,OSA2,P250R,SMARCF2",ENSG00000049618,CSS1,NCBI
CAPNS1,"CALPAIN4,CANP,CANPS,CAPN4,CDPS,CSS1,PPH6",ENSG00000126247,CSS1,NCBI
CHSY1,"CHSY,CSS1,ChSy-1,TPBS",ENSG00000131873,CSS1,NCBI
ARID1A,"B120,BAF250,BAF250a,BM029,C1orf4,CSS2,ELD,MRD14,OSA1,P270,SMARCF1,hELD,hOSA1",ENSG00000117713,CSS2,NCBI
CHPF,"CHPF1,CHSY2,CSS2",ENSG00000123989,CSS2,NCBI
CAPNS2,CSS2,ENSG00000256812,CSS2,NCBI
SMARCB1,"BAF47,CSS3,INI-1,INI1,MRD15,PPP1R144,RDT,RTPS1,SNF5,SNF5L1,SWNTS1,Sfh1p,Snr1,hSNFS",ENSG00000099956,CSS3,NCBI
CHSY3,"CHSY2,CSS3",ENSG00000198108,CSS3,NCBI
CASZ1,"CAS11,CST,SRG,ZNF693,dJ734G22.1",ENSG00000130940,CST,NCBI
SLC35A1,"CDG2F,CMPST,CST,hCST",ENSG00000164414,CST,NCBI
CST12P,"Cst,Ctes4,E2",ENSG00000226344,CST,NCBI
GAL3ST1,CST,ENSG00000128242,CST,NCBI
CALCA,"CALC1,CGRP,CGRP-I,CGRP-alpha,CGRP1,CT,KC,PCT",ENSG00000110680,CT,NCBI
PCYT1A,"CCTA,CCTalpha,CGL5,CT,CTA,CTPCT,PCYT1,SMDCRD",ENSG00000161217,CT,NCBI
SLC6A10P,"CT-2,CT2,SLC6A10,SLC6A10pA",ENSG00000290985,CT-2,NCBI
CD5L,"AIM,API6,CT-2,PRO229,SP-ALPHA,Spalpha,hAIM",ENSG00000073754,CT-2,NCBI
CTF1,"CT-1,CT1",ENSG00000150281,CT1,NCBI
SLC6A8,"CCDS1,CRT,CRT-1,CRT1,CRTR,CT1,CTR5",ENSG00000130821,CT1,NCBI
MAGEA2,"CT1.2,MAGE2,MAGEA2A",ENSG00000268606,CT1.2,NCBI
MAGEA2B,"CT1.2,MAGE2",ENSG00000183305,CT1.2,NCBI
LOC100533997,"CT1.5,MAGEA10-MAGEA5,MAGEA5P",,CT1.5,NCBI
MAGEA5P,"CT1.5,MAGE5,MAGEA4,MAGEA5",,CT1.5,NCBI
SPANXA1,"CT11.1,CT11.3,NAP-X,SPAN-X,SPAN-Xa,SPAN-Xb,SPANX,SPANX-A",ENSG00000198021,CT11.1,NCBI
SPANXA2,"CT11.1,CT11.3,SPANX,SPANX-A,SPANX-C,SPANXA,SPANXC",ENSG00000203926,CT11.1,NCBI
SPANXA2,"CT11.1,CT11.3,SPANX,SPANX-A,SPANX-C,SPANXA,SPANXC",ENSG00000203926,CT11.3,NCBI
SPANXA1,"CT11.1,CT11.3,NAP-X,SPAN-X,SPAN-Xa,SPAN-Xb,SPANX,SPANX-A",ENSG00000198021,CT11.3,NCBI
SPANXC,"CT11.3,CTp11,SPANX-C,SPANX-E,SPANXE",ENSG00000198573,CT11.3,NCBI
SPANXD,"CT11.3,CT11.4,SPANX-C,SPANX-D,SPANX-E,SPANXC,SPANXE,dJ171K16.1",ENSG00000196406,CT11.3,NCBI
XAGE1B,"CT12.1,CT12.1C,CT12.1D,CT12.1E,CT12.1b,CTP9,GAGED2,XAGE-1,XAGE1,XAGE1C,XAGE1D,XAGE1E",ENSG00000204382,CT12.1,NCBI
XAGE1A,"CT12.1,CT12.1A,CT12.1B,CTP9,GAGED2,XAGE-1,XAGE1,XAGE1B",ENSG00000204379,CT12.1,NCBI
XAGE1B,"CT12.1,CT12.1C,CT12.1D,CT12.1E,CT12.1b,CTP9,GAGED2,XAGE-1,XAGE1,XAGE1C,XAGE1D,XAGE1E",ENSG00000204382,CT12.1B,NCBI
XAGE1A,"CT12.1,CT12.1A,CT12.1B,CTP9,GAGED2,XAGE-1,XAGE1,XAGE1B",ENSG00000204379,CT12.1B,NCBI
ODF4,"CT134,CT136,OPPO1",ENSG00000184650,CT134,NCBI
ODF2,"CT134,ODF2/1,ODF2/2,ODF84",ENSG00000136811,CT134,NCBI
IL13RA2,"CD213A2,CT19,IL-13R,IL13BP",ENSG00000123496,CT19,NCBI
IL13RA1,"CD213A1,CT19,IL-13Ra,NR4",ENSG00000131724,CT19,NCBI
SLC22A16,"CT2,FLIPT2,HEL-S-18,OAT6,OCT6,OKB1,dJ261K5.1",ENSG00000004809,CT2,NCBI
CTAG2,"CAMEL,CT2,CT6.2,CT6.2a,CT6.2b,ESO2,LAGE-1,LAGE2B",ENSG00000126890,CT2,NCBI
SLC6A10P,"CT-2,CT2,SLC6A10,SLC6A10pA",ENSG00000290985,CT2,NCBI
CSAG2,"CSAG3B,CT24.2,TRAG-3,TRAG3",ENSG00000268902,CT24.2,NCBI
CSAG3,"CSAG3A,CT24.2",ENSG00000268916,CT24.2,NCBI
GAGE2B,"CT4.2,GAGE-2,GAGE-2B",,CT4.2,NCBI
GAGE2A,"CT4.2,GAGE-2,GAGE-2A,GAGE2",ENSG00000189064,CT4.2,NCBI
GAGE2C,"CT4.2,GAGE-2,GAGE-2C,GAGE2",,CT4.2,NCBI
GAGE1,"CT4.1,CT4.4,GAGE-1,GAGE-4,GAGE4",ENSG00000205777,CT4.4,NCBI
GAGE4,CT4.4,,CT4.4,NCBI
GAGE12F,"AL4,CT4.7,GAGE-7,GAGE-7B,GAGE-8,GAGE7,GAGE7B",ENSG00000236362,CT4.7,NCBI
GAGE7,"AL4,CT4.7,GAGE-7",,CT4.7,NCBI
GAGE12G,"AL4,CT4.7,GAGE-12G",ENSG00000215269,CT4.7,NCBI
GAGE12I,"AL4,CT4.7,GAGE-7B,GAGE7B",,CT4.7,NCBI
GAGE8,"CT4.8,GAGE-8",,CT4.8,NCBI
GAGE2D,"CT4.8,GAGE-2D,GAGE-8,GAGE8",,CT4.8,NCBI
CT45A8,"CT45-2,CT45A2,CT45A9",ENSG00000278085,CT45-2,NCBI
CT45A2,"CT45-2,CT45.2,CT45A8,CT45A9",ENSG00000271449,CT45-2,NCBI
CT45A9,"CT45-2,CT45A2,CT45A8",ENSG00000270946,CT45-2,NCBI
CT45A3,"CT45-3,CT45-4,CT45.3,CT45.4,CT45A4",ENSG00000269096,CT45-3,NCBI
CT45A5,"CT45-3,CT45-4,CT45-6,CT45.5,CT455,CT45A3,CT45A4,CT45A6,CT45A7",ENSG00000228836,CT45-3,NCBI
CT45A3,"CT45-3,CT45-4,CT45.3,CT45.4,CT45A4",ENSG00000269096,CT45-4,NCBI
CT45A5,"CT45-3,CT45-4,CT45-6,CT45.5,CT455,CT45A3,CT45A4,CT45A6,CT45A7",ENSG00000228836,CT45-4,NCBI
CT45A7,"CT45-5,CT45-6,CT45A5,CT45A6",ENSG00000273696,CT45-5,NCBI
CT45A10,"CT45-5,CT45A5",ENSG00000269586,CT45-5,NCBI
CT45A6,"CT45-5,CT45-6,CT45.6,CT45A5,CT45A7",ENSG00000278289,CT45-5,NCBI
CT45A7,"CT45-5,CT45-6,CT45A5,CT45A6",ENSG00000273696,CT45-6,NCBI
CT45A5,"CT45-3,CT45-4,CT45-6,CT45.5,CT455,CT45A3,CT45A4,CT45A6,CT45A7",ENSG00000228836,CT45-6,NCBI
CT45A6,"CT45-5,CT45-6,CT45.6,CT45A5,CT45A7",ENSG00000278289,CT45-6,NCBI
CT45A8,"CT45-2,CT45A2,CT45A9",ENSG00000278085,CT45A2,NCBI
CT45A9,"CT45-2,CT45A2,CT45A8",ENSG00000270946,CT45A2,NCBI
CT45A5,"CT45-3,CT45-4,CT45-6,CT45.5,CT455,CT45A3,CT45A4,CT45A6,CT45A7",ENSG00000228836,CT45A4,NCBI
CT45A3,"CT45-3,CT45-4,CT45.3,CT45.4,CT45A4",ENSG00000269096,CT45A4,NCBI
CT45A10,"CT45-5,CT45A5",ENSG00000269586,CT45A5,NCBI
CT45A7,"CT45-5,CT45-6,CT45A5,CT45A6",ENSG00000273696,CT45A5,NCBI
CT45A6,"CT45-5,CT45-6,CT45.6,CT45A5,CT45A7",ENSG00000278289,CT45A5,NCBI
CT45A7,"CT45-5,CT45-6,CT45A5,CT45A6",ENSG00000273696,CT45A6,NCBI
CT45A5,"CT45-3,CT45-4,CT45-6,CT45.5,CT455,CT45A3,CT45A4,CT45A6,CT45A7",ENSG00000228836,CT45A6,NCBI
CT45A5,"CT45-3,CT45-4,CT45-6,CT45.5,CT455,CT45A3,CT45A4,CT45A6,CT45A7",ENSG00000228836,CT45A7,NCBI
CT45A6,"CT45-5,CT45-6,CT45.6,CT45A5,CT45A7",ENSG00000278289,CT45A7,NCBI
CT45A9,"CT45-2,CT45A2,CT45A8",ENSG00000270946,CT45A8,NCBI
CT45A2,"CT45-2,CT45.2,CT45A8,CT45A9",ENSG00000271449,CT45A8,NCBI
CT45A2,"CT45-2,CT45.2,CT45A8,CT45A9",ENSG00000271449,CT45A9,NCBI
CT45A8,"CT45-2,CT45A2,CT45A9",ENSG00000278085,CT45A9,NCBI
CT47A10,"CT47,CT47.10",ENSG00000224089,CT47,NCBI
CT47A12,"CT47,CT47.12",ENSG00000226685,CT47,NCBI
SSX2,"CT5.2,CT5.2A,HD21,HOM-MEL-40,SSX",ENSG00000241476,CT5.2,NCBI
SSX2B,"CT5.2,CT5.2b,HOM-MEL-40,SSX",ENSG00000268447,CT5.2,NCBI
SSX4B,CT5.4,ENSG00000269791,CT5.4,NCBI
SSX4,CT5.4,ENSG00000268009,CT5.4,NCBI
NLRP4,"CLR19.5,CT58,NALP4,PAN2,PYPAF4,RNH2",ENSG00000160505,CT58,NCBI
CCN5,"CT58,CTGF-L,WISP2",ENSG00000064205,CT58,NCBI
CTAG1B,"CT6.1,CTAG,CTAG1,ESO1,LAGE-2,LAGE2B,NY-ESO-1",ENSG00000184033,CT6.1,NCBI
CTAG1A,"CT6.1,ESO1,LAGE-2,LAGE2A,NY-ESO-1",ENSG00000268651,CT6.1,NCBI
PASD1,"CT63,CT64,OXTES1",ENSG00000166049,CT64,NCBI
LINC01192,CT64,ENSG00000241369,CT64,NCBI
TSSK6,"CT72,FKSG82,SSTK,TSSK4",ENSG00000178093,CT72,NCBI
EPPIN,"CT71,CT72,SPINLW1,WAP7,WFDC7,dJ461P17.2",ENSG00000101448,CT72,NCBI
TSPY1,"CT78,DYS14,TSPY,pJA923",ENSG00000258992,CT78,NCBI
TSPY10,"CT78,TSPY,TSPY1,TSPY3",ENSG00000236424,CT78,NCBI
TSPY3,"CT78,TSPY,TSPY1,TSPY10",ENSG00000228927,CT78,NCBI
RSPH1,"CT79,RSP44,RSPH10A,TSA2,TSGA2",ENSG00000160188,CT79,NCBI
TSGA10,"CEP4L,CT79,SPGF26",ENSG00000135951,CT79,NCBI
KIF20B,"CT90,KRMP1,MPHOSPH1,MPP-1,MPP1",ENSG00000138182,CT90,NCBI
MPHOSPH10,"CT90,MPP10,MPP10P,PPP1R106",ENSG00000124383,CT90,NCBI
PCYT1A,"CCTA,CCTalpha,CGL5,CT,CTA,CTPCT,PCYT1,SMDCRD",ENSG00000161217,CTA,NCBI
CERNA3,CTA,ENSG00000253603,CTA,NCBI
CTBS,CTB,ENSG00000117151,CTB,NCBI
PCYT1B,"CCTB,CTB",ENSG00000102230,CTB,NCBI
NFIX,"CTF,MALNS,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2",ENSG00000008441,CTF,NCBI
ESCO1,"A930014I12Rik,CTF,ECO1,EFO1,ESO1",ENSG00000141446,CTF,NCBI
NFIC,"CTF,CTF5,NF-I,NFI",ENSG00000141905,CTF,NCBI
NFIB,"CTF,HMGIC/NFIB,MACID,NF-I/B,NF1-B,NFI-B,NFI-RED,NFIB2,NFIB3",ENSG00000147862,CTF,NCBI
NFIA,"BRMUTD,C1DELp32p31,CTF,DEL1P32P31,NF-I/A,NF1-A,NFI-A,NFI-L",ENSG00000162599,CTF,NCBI
SMIM44,"CTF5,NFI1_HUMAN,NFI2_HUMAN,NFIC",ENSG00000284638,CTF5,NCBI
NFIC,"CTF,CTF5,NF-I,NFI",ENSG00000141905,CTF5,NCBI
NCOA3,"ACTR,AIB-1,AIB1,CAGH16,CTG26,KAT13B,RAC3,SRC-3,SRC3,TNRC14,TNRC16,TRAM-1,bHLHe42,pCIP",ENSG00000124151,CTG26,NCBI
NCOR2,"CTG26,N-CoR2,SMAP270,SMRT,SMRTE,SMRTE-tau,TNRC14,TRAC,TRAC-1,TRAC1",ENSG00000196498,CTG26,NCBI
TBX1,"CAFS,CATCH22,CTHM,DGCR,DGS,DORV,TBX1C,TGA,VCF,VCFS",ENSG00000184058,CTHM,NCBI
NKX2-6,"CSX2,CTHM,NKX2F,NKX4-2",ENSG00000180053,CTHM,NCBI
GZMH,"CCP-X,CGL-2,CSP-C,CTLA1,CTSGL2",ENSG00000100450,CTLA1,NCBI
GZMB,"C11,CCPI,CGL-1,CGL1,CSP-B,CSPB,CTLA1,CTSGL1,HLP,SECT",ENSG00000100453,CTLA1,NCBI
XAGE1B,"CT12.1,CT12.1C,CT12.1D,CT12.1E,CT12.1b,CTP9,GAGED2,XAGE-1,XAGE1,XAGE1C,XAGE1D,XAGE1E",ENSG00000204382,CTP9,NCBI
XAGE1A,"CT12.1,CT12.1A,CT12.1B,CTP9,GAGED2,XAGE-1,XAGE1,XAGE1B",ENSG00000204379,CTP9,NCBI
CTPP,"ARCC2,CPP,CTPA,CTPP1,ECK",,CTPA,NCBI
EPHA2,"ARCC2,CTPA,CTPP1,CTRCT6,ECK",ENSG00000142627,CTPA,NCBI
EPHA2,"ARCC2,CTPA,CTPP1,CTRCT6,ECK",ENSG00000142627,CTPP1,NCBI
CTPP,"ARCC2,CPP,CTPA,CTPP1,ECK",,CTPP1,NCBI
CCDC174,"C3orf19,HSPC212,IHPM,IHPMR,ctr1",ENSG00000154781,CTR1,NCBI
SLC31A1,"COPT1,CTR1,NSCT",ENSG00000136868,CTR1,NCBI
CALCR,"CRT,CT-R,CTR,CTR1",ENSG00000004948,CTR1,NCBI
LEMD2,"CTRCT42,LEM2,MARUPS,NET25,dJ482C21.1",ENSG00000161904,CTRCT42,NCBI
CRYBA2,CTRCT42,ENSG00000163499,CTRCT42,NCBI
C1QTNF5,"CTRP5,MFRP",ENSG00000223953,CTRP5,NCBI
MFRP,"CTRP5,MCOP5,NNO2,RD6",ENSG00000235718,CTRP5,NCBI
CTSK,"CTS02,CTSO,CTSO1,CTSO2,PKND,PYCD",ENSG00000143387,CTSO1,NCBI
CTSO,CTSO1,ENSG00000256043,CTSO1,NCBI
LINC02747,"CUPID1,CUPID2",ENSG00000255774,CUPID1,NCBI
LINC01488,"BRCAT8,CUPID1",,CUPID1,NCBI
DPYSL5,"CRAM,CRMP-5,CRMP5,CV2,RTSC4,Ulip6",ENSG00000157851,CV2,NCBI
BMPER,"CRIM3,CV-2,CV2",ENSG00000164619,CV2,NCBI
GJD3,"CX31.9,Cx30.2,GJA11,GJC1",ENSG00000183153,CX30.2,NCBI
GJC3,"CX29,CX30.2,CX31.3,GJE1",ENSG00000176402,CX30.2,NCBI
GJA9,"CX58,CX59,GJA10",ENSG00000131233,CX58,NCBI
GJA9-MYCBP,"Cx58,Cx59,GJA10,GJA9",,CX58,NCBI
GJA9-MYCBP,"Cx58,Cx59,GJA10,GJA9",,CX59,NCBI
GJA9,"CX58,CX59,GJA10",ENSG00000131233,CX59,NCBI
AMMEC,"CXDELq22.3,DELXq22.3",,CXDELQ22.3,NCBI
COL4A6,"CXDELq22.3,DELXq22.3,DFNX6",ENSG00000197565,CXDELQ22.3,NCBI
DHRSX,"CXorf11,DHRS5X,DHRS5Y,DHRSXY,DHRSY,SDR46C1,SDR7C6",ENSG00000292338,CXORF11,NCBI
ZDHHC9,"CGI89,CXorf11,DHHC9,MMSA1,MRXSR,MRXSZ,ZDHHC10,ZNF379,ZNF380",ENSG00000188706,CXORF11,NCBI
SLITRK2,"CXorf1,CXorf2,SLITL1,TMEM257,XLID111",ENSG00000185985,CXORF2,NCBI
TEX28,"CXorf2,MRX99,TEX28P1,TEX28P2,fTEX",ENSG00000278057,CXORF2,NCBI
FAM223B,"CXorf52,CXorf52B,LINC00204B,NCRNA00204B",ENSG00000272681,CXORF52,NCBI
FAM223A,"CXorf52,LINC00204A,NCRNA00204,NCRNA00204A,SPCX",ENSG00000279245,CXORF52,NCBI
FBXL19,"CXXC11,Fbl19,JHDM1C",ENSG00000099364,CXXC11,NCBI
RTP5,"C2orf85,CXXC11,Z3CXXC5",ENSG00000188011,CXXC11,NCBI
LOC642502,"CYB560,CYBL,QPs-1,QPs1,SDH3,SDHC",,CYB560,NCBI
SDHC,"CYB560,CYBL,PGL3,PPGL3,QPS1,SDH3",ENSG00000143252,CYB560,NCBI
LOC642502,"CYB560,CYBL,QPs-1,QPs1,SDH3,SDHC",,CYBL,NCBI
SDHC,"CYB560,CYBL,PGL3,PPGL3,QPS1,SDH3",ENSG00000143252,CYBL,NCBI
RACGAP1,"CDAN3B,CYK4,HsCYK-4,ID-GAP,MgcRacGAP",ENSG00000161800,CYK4,NCBI
KRT4,"CK-4,CK4,CYK4,K4,WSN1",ENSG00000170477,CYK4,NCBI
CYP20A1,CYP-M,ENSG00000119004,CYP-M,NCBI
PPIF,"CYP3,CyP-M,Cyp-D,CypD",ENSG00000108179,CYP-M,NCBI
CYP27B1,"CP2B,CYP1,CYP1alpha,CYP27B,P450c1,PDDR,VDD1,VDDR,VDDRI,VDR",ENSG00000111012,CYP1,NCBI
CYP1A1,"AHH,AHRR,CP11,CYP1,CYPIA1,P1-450,P450-C,P450DX",ENSG00000140465,CYP1,NCBI
CYP11B2,"ALDOS,CPN2,CYP11B,CYP11BL,CYPXIB2,P-450C18,P450C18,P450aldo",ENSG00000179142,CYP11B,NCBI
CYP11B1,"CPN1,CYP11B,FHI,P450C11",ENSG00000160882,CYP11B,NCBI
CYP2A7,"CPA7,CPAD,CYP2A,CYPIIA7,P450-IIA4",ENSG00000198077,CYP2A,NCBI
CYP2A13,"CPAD,CYP2A,CYPIIA13",ENSG00000197838,CYP2A,NCBI
CYP2A6,"CPA6,CYP2A,CYP2A3,CYPIIA6,P450C2A,P450PB",ENSG00000255974,CYP2A,NCBI
CYP2B6,"CPB6,CYP2B,CYP2B7,CYP2B7P,CYPIIB6,EFVM,IIB1,P450",ENSG00000197408,CYP2B,NCBI
CYP2B7P,"CYP2B,CYP2B7,CYP2B7P1",ENSG00000291083,CYP2B,NCBI
CYP2B6,"CPB6,CYP2B,CYP2B7,CYP2B7P,CYPIIB6,EFVM,IIB1,P450",ENSG00000197408,CYP2B7,NCBI
CYP2B7P,"CYP2B,CYP2B7,CYP2B7P1",ENSG00000291083,CYP2B7,NCBI
CYP2C19,"CPCJ,CYP2C,CYPIIC17,CYPIIC19,P450C2C,P450IIC19",ENSG00000165841,CYP2C,NCBI
CYP2C18,"CPCI,CYP2C,CYP2C17,P450-6B/29C,P450IIC17",ENSG00000108242,CYP2C,NCBI
CYP2C9,"CPC9,CYP2C,CYP2C10,CYPIIC9,P450-2C9,P450IIC9",ENSG00000138109,CYP2C,NCBI
CYP2D6,"CPD6,CYP2D,CYP2D7AP,CYP2D7BP,CYP2D7P2,CYP2D8P2,CYP2DL1,CYPIID6,P450-DB1,P450C2D,P450DB1",ENSG00000100197,CYP2D,NCBI
CYP2D7,"CYP2D,CYP2D6,CYP2D7AP,CYP2D7P,CYP2D7P1,CYP2D@,P450C2D,P450DB1,RNA40057",,CYP2D,NCBI
CYP2D7,"CYP2D,CYP2D6,CYP2D7AP,CYP2D7P,CYP2D7P1,CYP2D@,P450C2D,P450DB1,RNA40057",,CYP2D6,NCBI
LOC107987479,CYP2D6,,CYP2D6,NCBI
CYP2D7,"CYP2D,CYP2D6,CYP2D7AP,CYP2D7P,CYP2D7P1,CYP2D@,P450C2D,P450DB1,RNA40057",,CYP2D7AP,NCBI
CYP2D6,"CPD6,CYP2D,CYP2D7AP,CYP2D7BP,CYP2D7P2,CYP2D8P2,CYP2DL1,CYPIID6,P450-DB1,P450C2D,P450DB1",ENSG00000100197,CYP2D7AP,NCBI
PPIF,"CYP3,CyP-M,Cyp-D,CypD",ENSG00000108179,CYPD,NCBI
PPID,"CYP-40,CYPD",ENSG00000171497,CYPD,NCBI
PPIH,"CYP-20,CYPH,SnuCyp-20,USA-CYP",ENSG00000171960,CYPH,NCBI
PPIA,"CYPA,CYPH,HEL-S-69p",ENSG00000196262,CYPH,NCBI
CYP3A7,"CP37,CYPIIIA7,P-450(HFL33),P-450111A7,P450-HFLA,P450HLp2",ENSG00000160870,CYPIIIA7,NCBI
CYP3A7-CYP3A51P,"CYP3A7,CYP3A7-3AP1,CYP3A7-CYP3AP1,CYP3A7.1L,CYPIIIA7",ENSG00000282301,CYPIIIA7,NCBI
CYP51A1,"CP51,CYP51,CYPL1,LDM,P450-14DM,P450L1",ENSG00000001630,CYPL1,NCBI
PPIL1,"CGI-124,CYPL1,PCH14,PPIase,hCyPX",ENSG00000137168,CYPL1,NCBI
CARS1,"CARS,CYSRS,MCDDBH,MDBH,MGC:11246",ENSG00000110619,CYSRS,NCBI
CARS2,"COXPD27,cysRS",ENSG00000134905,CYSRS,NCBI
ULK4P2,"D-X,FAM7A2",ENSG00000290723,D-X,NCBI
ULK4P3,"D-X,FAM7A3",ENSG00000290997,D-X,NCBI
ULK4P1,"D-X,FAM7A1",ENSG00000291023,D-X,NCBI
LMOD1,"1D,64kD,D1,MMIHS3,SM-LMOD,SMLMOD",ENSG00000163431,D1,NCBI
BBS9,"B1,C18,D1,PTHB1",ENSG00000122507,D1,NCBI
HNRNPA3P1,"D10S102,FBRNP,HNRPA3,HNRPA3P1",,D10S102,NCBI
HNRNPA3,"2610510D13Rik,D10S102,FBRNP,HNRPA3",ENSG00000170144,D10S102,NCBI
BANF1,"BAF,BCRP1,D14S1460,NGPS",ENSG00000175334,D14S1460,NCBI
BANF1P1,"BCRG1,BCRP1,D14S1460,D14S1460E",,D14S1460,NCBI
CCL3L3,"464.2,D17S1718,G0S19-2,LD78,LD78BETA,SCYA3L,SCYA3L1",ENSG00000276085,D17S1718,NCBI
CCL3L1,"464.2,D17S1718,G0S19-2,LD78,LD78-beta(1-70),LD78BETA,MIP1AP,SCYA3L,SCYA3L1",,D17S1718,NCBI
IGHD2-15,"D2,IGHD215",ENSG00000211918,D2,NCBI
DIO2,"5DII,D2,DIOII,SELENOY,SelY,TXDI2",ENSG00000211448,D2,NCBI
DIO3,"5DIII,D3,DIOIII,TXDI3",ENSG00000197406,D3,NCBI
DNASE1L3,"D3,DHP2,DNAS1L3,LSD,SLEB16",ENSG00000163687,D3,NCBI
APEH,"AARE,ACPH,APH,D3F15S2,D3S48E,DNF15S2,OPH",ENSG00000164062,D3F15S2,NCBI
MST1,"D3F15S2,DNF15S2,HGFL,MSP,NF15S2",ENSG00000173531,D3F15S2,NCBI
CGAS,"C6orf150,D4,MB21D1,h-cGAS",ENSG00000164430,D4,NCBI
ARHGDIB,"D4,GDIA2,GDID4,LYGDI,Ly-GDI,RAP1GN1,RhoGDI2",ENSG00000111348,D4,NCBI
TCP1,"CCT-alpha,CCT1,CCTa,D6S230E,TCP-1-alpha",ENSG00000120438,D6S230E,NCBI
TCP11,"D6S230E,FPPR",ENSG00000124678,D6S230E,NCBI
IGHD4-11,"DA1,IGHD411",ENSG00000232543,DA1,NCBI
TPM2,"AMCD1,CMYP23,DA1,DA2B,DA2B4,HEL-S-273,NEM4,TMSB",ENSG00000198467,DA1,NCBI
MYH3,"CPSFS1A,CPSFS1B,CPSKF1A,CPSKF1B,DA2A,DA2B,DA2B3,DA8,HEMHC,MYHC-EMB,MYHSE1,SMHCE",ENSG00000109063,DA2B,NCBI
TPM2,"AMCD1,CMYP23,DA1,DA2B,DA2B4,HEL-S-273,NEM4,TMSB",ENSG00000198467,DA2B,NCBI
TNNI2,"AMCD2B,DA2B,DA2B1,FSSV,fsTnI",ENSG00000130598,DA2B,NCBI
OMA1,"2010001O09Rik,DAB1,MPRP-1,MPRP1,YKR087C,ZMPOMA1,peptidase",ENSG00000162600,DAB1,NCBI
DNAAF3,"C19orf51,CILD2,DAB1,PCD,PF22",ENSG00000167646,DAB1,NCBI
FBXW4,"DAC,FBW4,FBWD4,SHFM3,SHSF3",ENSG00000107829,DAC,NCBI
AADAC,"CES5A1,DAC",ENSG00000114771,DAC,NCBI
DRD1,"D1R,DADR,DRD1A",ENSG00000184845,DADR,NCBI
DAD1P1,"DAD1L,DADR",,DADR,NCBI
DGKQ,"DAGK,DAGK4,DAGK7",ENSG00000145214,DAGK,NCBI
DGKA,"DAGK,DAGK1,DGK-alpha",ENSG00000065357,DAGK,NCBI
DGKZ,"DAGK5,DAGK6,DGK-ZETA,hDGKzeta",ENSG00000149091,DAGK5,NCBI
DGKE,"AHUS7,DAGK5,DAGK6,DGK,NPHS7",ENSG00000153933,DAGK5,NCBI
DGKZ,"DAGK5,DAGK6,DGK-ZETA,hDGKzeta",ENSG00000149091,DAGK6,NCBI
DGKE,"AHUS7,DAGK5,DAGK6,DGK,NPHS7",ENSG00000153933,DAGK6,NCBI
MICOS10-NBL1,"C1orf151-NBL1,DAN,DAND1,MINOS1-NBL1,NBL1",ENSG00000158747,DAN,NCBI
NBL1,"D1S1733E,DAN,DAND1,NB,NO3",ENSG00000158747,DAN,NCBI
PARN,"DAN,DKCB6,PFBMFT4",ENSG00000140694,DAN,NCBI
NBL1,"D1S1733E,DAN,DAND1,NB,NO3",ENSG00000158747,DAND1,NCBI
MICOS10-NBL1,"C1orf151-NBL1,DAN,DAND1,MINOS1-NBL1,NBL1",ENSG00000158747,DAND1,NCBI
IAPP,"DAP,IAP",ENSG00000121351,DAP,NCBI
DNPEP,"ASPEP,DAP",ENSG00000123992,DAP,NCBI
PGRMC1,"Dap1,HPR6.6,IZA,MPR",ENSG00000101856,DAP1,NCBI
DLGAP1,"DAP-1,DAP-1-ALPHA,DAP-1-BETA,DAP1,DLGAP1A,DLGAP1B,GKAP,SAPAP1",ENSG00000170579,DAP1,NCBI
SUMO1,"DAP1,GMP1,OFC10,PIC1,SENP2,SMT3,SMT3C,SMT3H3,UBL1",ENSG00000116030,DAP1,NCBI
DAP,DAP1,ENSG00000112977,DAP1,NCBI
THAP12,"DAP4,P52rIPK,PRKRIR,THAP0",ENSG00000137492,DAP4,NCBI
DLGAP4,"DAP-4,DAP4,DLP4,SAPAP-4,SAPAP4",ENSG00000080845,DAP4,NCBI
ADRA1D,"ADRA1,ADRA1A,ADRA1R,ALPHA1,DAR,dJ779E11.2",ENSG00000171873,DAR,NCBI
