,collision,gene_symbol,ENSG_ID,source,gene_symbol_count
1285,RH,"['RHD', ' RHCE']","ENSG00000187010, ENSG00000188672",ENSG,2
1284,RF1,"['ETF1', ' MTRF1']","ENSG00000120705, ENSG00000120662",ENSG,2
1283,REGL,"['REG1CP', ' REG1B']","ENSG00000204787, ENSG00000172023",ENSG,2
1282,REF1,"['APEX1', ' TFPI2']","ENSG00000291796, ENSG00000105825",ENSG,2
1281,RED,"['IK', ' DYRK3']","ENSG00000113141, ENSG00000143479",ENSG,2
1280,RDS,"['PRPH2', ' TST']","ENSG00000112619, ENSG00000128311",ENSG,2
1279,RDC1,"['ACKR3', ' VIPR1']","ENSG00000144476, ENSG00000114812",ENSG,2
1276,RCK,"['DDX6', ' MAP3K19']","ENSG00000110367, ENSG00000176601",ENSG,2
1275,RCD1,"['KANSL3', ' CNOT9']","ENSG00000114982, ENSG00000144580",ENSG,2
1274,RC3,"['DMXL2', ' NRGN']","ENSG00000104093, ENSG00000154146",ENSG,2
1244,PSM,"['FOLH1B', ' FOLH1']","ENSG00000290503, ENSG00000086205",ENSG,2
1242,PSF2,"['GINS2', ' TAP2']","ENSG00000131153, ENSG00000225967",ENSG,2
1408,SMK1,"['PPP4R3C', ' PPP4R3A']","ENSG00000224960, ENSG00000100796",ENSG,2
1214,PPD,"['VSX1', ' HPD']","ENSG00000100987, ENSG00000158104",ENSG,2
1212,PP5,"['PPP5C', ' TFPI2']","ENSG00000011485, ENSG00000105825",ENSG,2
1211,PP2CALPHA,"['PPM1A', ' PPP2CA']","ENSG00000100614, ENSG00000113575",ENSG,2
1210,PP1C,"['PPP1CB', ' PPP1CC']","ENSG00000213639, ENSG00000186298",ENSG,2
1209,PP17,"['STMN1', ' PLIN3']","ENSG00000117632, ENSG00000105355",ENSG,2
1208,PP1,"['PPA1', ' NPY4R']","ENSG00000180817, ENSG00000204174",ENSG,2
1207,POTE2BETA,"['POTEI', ' POTEJ']","ENSG00000196834, ENSG00000222038",ENSG,2
1206,POST,"['SLC35G1', ' DESI1']","ENSG00000176273, ENSG00000100418",ENSG,2
1205,PORC,"['PORCN', ' HMBS']","ENSG00000102312, ENSG00000256269",ENSG,2
1202,POP1,"['BVES', ' PYDC1']","ENSG00000112276, ENSG00000169900",ENSG,2
1200,POD1,"['CORO7', ' TCF21']","ENSG00000282725, ENSG00000118526",ENSG,2
1199,POB1,"['REPS2', ' TRIM37']","ENSG00000169891, ENSG00000108395",ENSG,2
1198,PNUTL3,"['SEPTIN2', ' SEPTIN1']","ENSG00000168385, ENSG00000180096",ENSG,2
1197,PNR,"['NR2E3', ' TAAR5']","ENSG00000278570, ENSG00000135569",ENSG,2
1196,PNK,"['PNKP', ' PDXK']","ENSG00000039650, ENSG00000160209",ENSG,2
1195,PN1,"['SCN9A', ' SERPINE2']","ENSG00000169432, ENSG00000135919",ENSG,2
1194,PN-I,"['NT5C', ' NT5C3A']","ENSG00000125458, ENSG00000122643",ENSG,2
1193,PMR1,"['ATP2C1', ' PXDNL']","ENSG00000017260, ENSG00000147485",ENSG,2
1192,PMI,"['PMM2', ' TMEM11']","ENSG00000140650, ENSG00000178307",ENSG,2
1191,PM5,"['NOMO1', ' NOMO2']","ENSG00000274779, ENSG00000185164",ENSG,2
1213,PPCD,"['VSX1', ' COL8A2']","ENSG00000100987, ENSG00000171812",ENSG,2
1216,PPP1R6,"['PPP1R3D', ' PPP1R9B']","ENSG00000132825, ENSG00000108819",ENSG,2
1241,PSF1,"['TAP1', ' GINS1']","ENSG00000227816, ENSG00000101003",ENSG,2
1218,PRAF1,"['RABAC1', ' POLR1E']","ENSG00000105404, ENSG00000137054",ENSG,2
1240,PSF,"['SFPQ', ' IGFBP7']","ENSG00000116560, ENSG00000163453",ENSG,2
1239,PSEUDO-ICE,"['CARD18', ' CARD16']","ENSG00000255501, ENSG00000204397",ENSG,2
1237,PS2,"['TFF1', ' PSEN2']","ENSG00000160182, ENSG00000143801",ENSG,2
1236,PRX2,"['PRRX2', ' PRDX2']","ENSG00000167157, ENSG00000167815",ENSG,2
1235,PRSSL1,"['KLK10', ' PRSS57']","ENSG00000129451, ENSG00000185198",ENSG,2
1234,PRR2,"['NECTIN2', ' PNRC1']","ENSG00000130202, ENSG00000146278",ENSG,2
1233,PRR,"['ATP6AP2', ' NECTIN1']","ENSG00000182220, ENSG00000110400",ENSG,2
1232,PRP4,"['PRPF4B', ' PRPF4']","ENSG00000112739, ENSG00000136875",ENSG,2
1231,PRP2,"['TMEM171', ' DHX16']","ENSG00000157111, ENSG00000204560",ENSG,2
1230,PRP,"['PRNP', ' PRDX2']","ENSG00000171867, ENSG00000167815",ENSG,2
1229,PROX,"['PRORSD1P', ' PDHX']","ENSG00000162997, ENSG00000110435",ENSG,2
1228,PRO1,"['ZMPSTE24', ' LMNA']","ENSG00000084073, ENSG00000160789",ENSG,2
1227,PRL3,"['PTP4A3', ' SMR3B']","ENSG00000291470, ENSG00000171201",ENSG,2
1225,PRKAR2,"['PRKAR2B', ' PRKAR2A']","ENSG00000005249, ENSG00000114302",ENSG,2
1224,PRK1,"['PROK1', ' PKN1']","ENSG00000143125, ENSG00000123143",ENSG,2
1222,PRG2,"['PLPPR3', ' PXDN']","ENSG00000282283, ENSG00000130508",ENSG,2
1221,PRG1,"['SRGN', ' IER3']","ENSG00000122862, ENSG00000235030",ENSG,2
1220,PRG,"['PRB3', ' SRGN']","ENSG00000275624, ENSG00000122862",ENSG,2
1219,PRC17,"['TBC1D3', ' TBC1D3B']","ENSG00000274611, ENSG00000282750",ENSG,2
1296,RINZF,"['ZBTB46', ' ZBTB10']","ENSG00000130584, ENSG00000205189",ENSG,2
1298,RIP-1,"['KRR1', ' RIPK1']","ENSG00000111615, ENSG00000137275",ENSG,2
1300,RIP2,"['RIPK2', ' ARHGEF28']","ENSG00000104312, ENSG00000214944",ENSG,2
1380,SES2,"['SESN2', ' PHETA2']","ENSG00000285069, ENSG00000177096",ENSG,2
1378,SERS,"['SARS1', ' SARS2']","ENSG00000031698, ENSG00000283104",ENSG,2
1377,SEPT2,"['SEPTIN6', ' SEPTIN2']","ENSG00000125354, ENSG00000168385",ENSG,2
1376,SEP2,"['SEPTIN6', ' SEPTIN8']","ENSG00000125354, ENSG00000164402",ENSG,2
1374,SEN1,"['MORF4', ' SETX']","ENSG00000234801, ENSG00000107290",ENSG,2
1373,SEMG,"['SEMG1', ' SEMA5B']","ENSG00000124233, ENSG00000082684",ENSG,2
1372,SEMAF,"['SEMA5A', ' SEMA4C']","ENSG00000112902, ENSG00000168758",ENSG,2
1371,SEMA,"['SEMA6A', ' SEMA3B']","ENSG00000092421, ENSG00000012171",ENSG,2
1370,SDR1,"['DHRS3', ' NPTN']","ENSG00000162496, ENSG00000156642",ENSG,2
1369,SDP1,"['SNX9', ' SCAND1']","ENSG00000130340, ENSG00000171222",ENSG,2
1367,SD,"['SLC17A5', ' RANGAP1']","ENSG00000119899, ENSG00000100401",ENSG,2
1366,SCP2,"['SYCP2', ' CTDSP2']","ENSG00000196074, ENSG00000175215",ENSG,2
1365,SCP1,"['SYCP1', ' CTDSP1']","ENSG00000198765, ENSG00000144579",ENSG,2
1363,SCKL4,"['PCNT', ' CENPJ']","ENSG00000160299, ENSG00000151849",ENSG,2
1362,SCCA1,"['SERPINB4', ' SERPINB3']","ENSG00000206073, ENSG00000057149",ENSG,2
1361,SCAR2,"['PMPCA', ' WASF2']","ENSG00000165688, ENSG00000158195",ENSG,2
1360,SCAR1,"['WASF1', ' SETX']","ENSG00000112290, ENSG00000107290",ENSG,2
1359,SCA31,"['TK2', ' BEAN1']","ENSG00000166548, ENSG00000166546",ENSG,2
1358,SBBI31,"['SNX25', ' SNX24']","ENSG00000109762, ENSG00000064652",ENSG,2
1357,SAX2,"['NKX1-1', ' KIF1C']","ENSG00000235608, ENSG00000129250",ENSG,2
1379,SES1,"['CES1', ' PHETA1']","ENSG00000262243, ENSG00000198324",ENSG,2
1381,SF,"['KITLG', ' HGF']","ENSG00000049130, ENSG00000019991",ENSG,2
1301,RIP5,"['DSTYK', ' RAB5IF']","ENSG00000133059, ENSG00000101084",ENSG,2
1382,SFD,"['ATP6V1H', ' TIMP3']","ENSG00000047249, ENSG00000100234",ENSG,2
1407,SMILE,"['TMTC3', ' CREBZF']","ENSG00000139324, ENSG00000137504",ENSG,2
1406,SMCC,"['TAGLN', ' CNN1']","ENSG00000149591, ENSG00000130176",ENSG,2
1405,SMAP-1,"['SMAP1', ' UNC45A']","ENSG00000112305, ENSG00000140553",ENSG,2
1403,SMAC3L,"['GUSBP4', ' GUSBP2']","ENSG00000239650, ENSG00000290474",ENSG,2
1402,SMA3-L,"['GUSBP4', ' GUSBP2']","ENSG00000239650, ENSG00000290474",ENSG,2
1401,SMA3,"['SMN1', ' GUSBP14']","ENSG00000275349, ENSG00000253816",ENSG,2
1400,SLP1,"['SUCO', ' SYTL1']","ENSG00000094975, ENSG00000142765",ENSG,2
1399,SLAP,"['SLA', ' SLMAP']","ENSG00000155926, ENSG00000163681",ENSG,2
1396,SKD2,"['VPS4A', ' NSF']","ENSG00000132612, ENSG00000276262",ENSG,2
1395,SKD1,"['VPS4B', ' VPS4A']","ENSG00000119541, ENSG00000132612",ENSG,2
1394,SIT,"['HHAT', ' SIT1']","ENSG00000280680, ENSG00000137078",ENSG,2
1392,SIP-1,"['NHERF2', ' ZEB2']","ENSG00000065054, ENSG00000169554",ENSG,2
1390,SIN,"['EFS', ' POLR3E']","ENSG00000100842, ENSG00000058600",ENSG,2
1389,SIL,"['STIL', ' PMEL']","ENSG00000123473, ENSG00000185664",ENSG,2
1387,SIGLECP2,"['SIGLEC7', ' SIGLEC17P']","ENSG00000168995, ENSG00000291114",ENSG,2
1386,SHMT,"['SHMT2', ' SHMT1']","ENSG00000182199, ENSG00000284320",ENSG,2
1385,SGT2,"['PPFIBP1', ' SGTB']","ENSG00000110841, ENSG00000197860",ENSG,2
1384,SGT1,"['SUGT1', ' SGTA']","ENSG00000165416, ENSG00000104969",ENSG,2
1383,SGII,"['SCG2', ' SEMG2']","ENSG00000171951, ENSG00000124157",ENSG,2
1356,SAST,"['OLAH', ' MAST1']","ENSG00000152463, ENSG00000105613",ENSG,2
1355,SAS,"['NANS', ' TSPAN31']","ENSG00000095380, ENSG00000135452",ENSG,2
1354,SARS,"['SARS2', ' SARS1']","ENSG00000283104, ENSG00000031698",ENSG,2
1353,SARA,"['ZFYVE9', ' SAR1A']","ENSG00000157077, ENSG00000079332",ENSG,2
1322,RPML3,"['MRPL38', ' MRPL3']","ENSG00000204316, ENSG00000114686",ENSG,2
1321,RPL10P,"['RPL10P2', ' RPL10P1']","ENSG00000174572, ENSG00000217026",ENSG,2
1319,RP8,"['PDCD2', ' MT-TS2']","ENSG00000071994, ENSG00000210184",ENSG,2
1318,RP66,"['RBP3', ' ARL2BP']","ENSG00000265203, ENSG00000102931",ENSG,2
1317,RP58,"['ZNF513', ' ZBTB18']","ENSG00000163795, ENSG00000179456",ENSG,2
1316,RP42,"['KLHL7', ' DCUN1D1']","ENSG00000122550, ENSG00000043093",ENSG,2
1315,RP3,"['RPGR', ' MAPRE3']","ENSG00000156313, ENSG00000084764",ENSG,2
1314,RP2,"['NUDT19', ' STK19B']","ENSG00000213965, ENSG00000250535",ENSG,2
1313,RP11,"['PRPF31', ' LINC02598']","ENSG00000277154, ENSG00000256155",ENSG,2
1311,ROC1,"['RIT1', ' RBX1']","ENSG00000143622, ENSG00000100387",ENSG,2
1310,RNU1P1,"['RNVU1-18', ' RNU1-11P']","ENSG00000206737, ENSG00000206702",ENSG,2
1309,RNU12P,"['RNU12', ' RNU12-2P']","ENSG00000276027, ENSG00000201659",ENSG,2
1308,RNU1-8,"['RNU1-8P', ' RNU1-28P']","ENSG00000207056, ENSG00000206588",ENSG,2
1307,RNU1-5,"['RNVU1-18', ' RNU1-5P']","ENSG00000206737, ENSG00000291383",ENSG,2
1306,RNF35,"['TRIM40', ' TRIM61']","ENSG00000224496, ENSG00000183439",ENSG,2
1305,RN,"['U2AF1', ' ZNF362']","ENSG00000160201, ENSG00000160094",ENSG,2
1304,RMD1,"['RMDN1', ' RMND1']","ENSG00000176623, ENSG00000155906",ENSG,2
1303,RITA,"['ZNF331', ' RITA1']","ENSG00000130844, ENSG00000139405",ENSG,2
1302,RIS1,"['TMEM158', ' UQCRFS1']","ENSG00000249992, ENSG00000169021",ENSG,2
1323,RPP2,"['POP7', ' RPLP2']","ENSG00000172336, ENSG00000177600",ENSG,2
1324,RPS17L1,"['RPS17P2', ' RPS17']","ENSG00000197575, ENSG00000278229",ENSG,2
1325,RPS27AP,"['RPS27AP1', ' RPS27AP3']","ENSG00000242692, ENSG00000226144",ENSG,2
1342,S7,"['RPS7', ' PSMC2']","ENSG00000171863, ENSG00000161057",ENSG,2
1352,SAR1,"['IQGAP1', ' SAR1A']","ENSG00000140575, ENSG00000079332",ENSG,2
1351,SAPL,"['PPP6R3', ' NUSAP1']","ENSG00000110075, ENSG00000137804",ENSG,2
1350,SAP2,"['PSAP', ' ELK3']","ENSG00000197746, ENSG00000111145",ENSG,2
1347,SAP,"['SH2D1A', ' APCS']","ENSG00000183918, ENSG00000132703",ENSG,2
1346,SAC3,"['MCM3AP', ' FIG4']","ENSG00000160294, ENSG00000112367",ENSG,2
1345,SA,"['ACSM3', ' RPSA']","ENSG00000005187, ENSG00000168028",ENSG,2
1344,S9,"['RPS9', ' PSMD11']","ENSG00000274646, ENSG00000108671",ENSG,2
1343,S8,"['PSMC5', ' RPS8']","ENSG00000087191, ENSG00000142937",ENSG,2
1341,S6,"['RPS6', ' PSMC4']","ENSG00000137154, ENSG00000281221",ENSG,2
1326,RPT5,"['PSMC3', ' PSMC6']","ENSG00000165916, ENSG00000100519",ENSG,2
1340,S4,"['PSMC1', ' RPS4Y1']","ENSG00000100764, ENSG00000129824",ENSG,2
1339,S3,"['RPS3', ' PSMD3']","ENSG00000149273, ENSG00000108344",ENSG,2
1338,S2,"['PSMD2', ' RPS2']","ENSG00000175166, ENSG00000291931",ENSG,2
1335,S100A15,"['S100A7A', ' S100A14']","ENSG00000184330, ENSG00000189334",ENSG,2
1332,RTS,"['ENOSF1', ' CREBBP']","ENSG00000132199, ENSG00000005339",ENSG,2
1331,RTP,"['MORN4', ' NDRG1']","ENSG00000171160, ENSG00000104419",ENSG,2
1330,RSC8,"['SMARCC2', ' SMARCC1']","ENSG00000139613, ENSG00000173473",ENSG,2
1327,RRP17,"['RASL10B', ' NOL12']","ENSG00000270885, ENSG00000273899",ENSG,2
725,IMP1,"['IGF2BP1', ' HM13']","ENSG00000159217, ENSG00000101294",ENSG,2
723,IL27,"['IL17D', ' MYDGF']","ENSG00000172458, ENSG00000074842",ENSG,2
722,IL1RA,"['IL1R1', ' IL1RN']","ENSG00000115594, ENSG00000136689",ENSG,2
149,BCD541,"['SMN1', ' SMN2']","ENSG00000275349, ENSG00000273772",ENSG,2
147,BCAP,"['PHF11', ' PIK3AP1']","ENSG00000136147, ENSG00000155629",ENSG,2
146,BBP,"['TM2D1', ' SF1']","ENSG00000162604, ENSG00000168066",ENSG,2
145,BB2,"['ICAM1', ' GRPR']","ENSG00000090339, ENSG00000126010",ENSG,2
2383,OM,"['OCM2', ' OCM']","ENSG00000135175, ENSG00000122543",NCBI,2
144,BB1,"['MBOAT7', ' NMBR']","ENSG00000276935, ENSG00000135577",ENSG,2
143,BAT1,"['DDX39B', ' SLC7A9']","ENSG00000198563, ENSG00000021488",ENSG,2
142,BART,"['ARL2BP', ' BSND']","ENSG00000102931, ENSG00000162399",ENSG,2
141,BAR,"['BFAR', ' ADRB2']","ENSG00000275618, ENSG00000169252",ENSG,2
140,BAP1,"['RNF2', ' MAGI1']","ENSG00000121481, ENSG00000151276",ENSG,2
139,BAF190,"['SMARCA2', ' SMARCA4']","ENSG00000080503, ENSG00000127616",ENSG,2
138,BA548K23.1,"['AGAP13P', ' C10ORF62']","ENSG00000243289, ENSG00000203942",ENSG,2
137,B9,"['B9D1', ' NDUFA3']","ENSG00000108641, ENSG00000274359",ENSG,2
136,B7-H5,"['VSIR', ' HHLA2']","ENSG00000107738, ENSG00000114455",ENSG,2
135,B3GNT1,"['B3GNT2', ' B4GAT1']","ENSG00000170340, ENSG00000174684",ENSG,2
134,B3GN-T1,"['B4GAT1', ' B3GNT2']","ENSG00000174684, ENSG00000170340",ENSG,2
133,B37,"['C21ORF62', ' ATN1']","ENSG00000205929, ENSG00000111676",ENSG,2
132,B29,"['CD79B', ' MRO']","ENSG00000007312, ENSG00000134042",ENSG,2
131,B18,"['EVA1C', ' NDUFB7']","ENSG00000166979, ENSG00000099795",ENSG,2
130,B17,"['NDUFB6', ' DONSON']","ENSG00000165264, ENSG00000159147",ENSG,2
148,BCD1,"['ZNHIT6', ' KLF6']","ENSG00000117174, ENSG00000067082",ENSG,2
150,BDP,"['ARID3B', ' PPM1K']","ENSG00000179361, ENSG00000163644",ENSG,2
128,B1,"['MS4A1', ' BBS9']","ENSG00000156738, ENSG00000122507",ENSG,2
151,BEC1,"['KCNH3', ' CLDN5']","ENSG00000135519, ENSG00000184113",ENSG,2
173,C11ORF5,"['CWC15', ' ZNHIT2']","ENSG00000150316, ENSG00000174276",ENSG,2
172,C11ORF48,"['LBHD1', ' C11ORF98']","ENSG00000162194, ENSG00000278615",ENSG,2
171,C11ORF4,"['MRPL49', ' GPR137']","ENSG00000149792, ENSG00000173264",ENSG,2
170,C11ORF3,"['EMC7', ' VPS51']","ENSG00000134153, ENSG00000149823",ENSG,2
169,C11ORF2,"['IFT46', ' VPS51']","ENSG00000118096, ENSG00000149823",ENSG,2
168,C11,"['AKR1C4', ' POLR3K']","ENSG00000198610, ENSG00000161980",ENSG,2
166,BUB1A,"['BUB1', ' BUB1B']","ENSG00000169679, ENSG00000156970",ENSG,2
165,BTN1,"['BTN1A1', ' CLN3']","ENSG00000292177, ENSG00000188603",ENSG,2
164,BTF4,"['GTF2F1', ' GTF2F2']","ENSG00000125651, ENSG00000188342",ENSG,2
162,BRX,"['AKAP13', ' CHIC1']","ENSG00000170776, ENSG00000204116",ENSG,2
161,BRWD2,"['WDR11', ' PHIP']","ENSG00000120008, ENSG00000146247",ENSG,2
160,BRCC2,"['BRCA2', ' BLID']","ENSG00000139618, ENSG00000259571",ENSG,2
159,BRCC1,"['BRCA1', ' ICE2']","ENSG00000012048, ENSG00000128915",ENSG,2
158,BOR,"['EYA1', ' CDCA8']","ENSG00000104313, ENSG00000134690",ENSG,2
156,BMD,"['BEST1', ' DMD']","ENSG00000167995, ENSG00000198947",ENSG,2
155,BFNC,"['KCNQ2', ' CHRNA4']","ENSG00000281151, ENSG00000101204",ENSG,2
154,BETA2,"['TUBB4B', ' NEUROD1']","ENSG00000188229, ENSG00000162992",ENSG,2
153,BETA-4,"['TUBB3', ' AP4B1']","ENSG00000258947, ENSG00000134262",ENSG,2
152,BEDP,"['APOBEC1', ' DUSP13A']","ENSG00000111701, ENSG00000293543",ENSG,2
129,B12,"['NDUFB3', ' TNFAIP1']","ENSG00000119013, ENSG00000109079",ENSG,2
127,AZ1,"['CEP131', ' OAZ1']","ENSG00000141577, ENSG00000104904",ENSG,2
175,C17,"['CYTL1', ' CRCP']","ENSG00000170891, ENSG00000241258",ENSG,2
101,ARP6,"['APOBEC3D', ' ACTR6']","ENSG00000243811, ENSG00000075089",ENSG,2
98,ARP3,"['APOBEC3A', ' ACTR3']","ENSG00000262156, ENSG00000115091",ENSG,2
95,ARP10,"['APOBEC3H', ' ACTR10']","ENSG00000100298, ENSG00000131966",ENSG,2
92,ARK,"['AXL', ' RNF111']","ENSG00000167601, ENSG00000157450",ENSG,2
91,ARIP1,"['ACTRT1', ' MAGI2']","ENSG00000123165, ENSG00000187391",ENSG,2
90,ARH2,"['LDLRAP1', ' ADPRHL1']","ENSG00000157978, ENSG00000153531",ENSG,2
89,ARG,"['RERE', ' ABL2']","ENSG00000142599, ENSG00000143322",ENSG,2
87,ARA,"['ABCC6', ' FOXC1']","ENSG00000275331, ENSG00000054598",ENSG,2
85,APS,"['SH2B2', ' KLK3']","ENSG00000160999, ENSG00000142515",ENSG,2
84,APRO5,"['TOB2', ' TOB1']","ENSG00000183864, ENSG00000141232",ENSG,2
83,APRIL,"['TNFSF13', ' ANP32B']","ENSG00000161955, ENSG00000136938",ENSG,2
82,APR,"['PMAIP1', ' LRP1']","ENSG00000141682, ENSG00000123384",ENSG,2
81,API5L1,"['API5P1', ' API5']","ENSG00000234558, ENSG00000166181",ENSG,2
80,APH2,"['ZDHHC16', ' NCSTN']","ENSG00000171307, ENSG00000162736",ENSG,2
79,APE,"['CCDC88A', ' APEX1']","ENSG00000115355, ENSG00000291796",ENSG,2
78,APC7,"['SCARA3', ' ANAPC7']","ENSG00000168077, ENSG00000196510",ENSG,2
77,APC4,"['ANAPC4', ' SLC25A41']","ENSG00000053900, ENSG00000181240",ENSG,2
76,APC2,"['SLC25A23', ' ANAPC2']","ENSG00000125648, ENSG00000176248",ENSG,2
75,APC1,"['ANAPC1', ' SLC25A24']","ENSG00000153107, ENSG00000284468",ENSG,2
74,AP47B,"['AP4S1', ' AP3M2']","ENSG00000100478, ENSG00000070718",ENSG,2
99,ARP4,"['ACTL6A', ' ANGPTL4']","ENSG00000136518, ENSG00000167772",ENSG,2
102,ARP8,"['APOBEC3F', ' ACTR8']","ENSG00000128394, ENSG00000113812",ENSG,2
126,AUTL1,"['ATG4C', ' ATG4B']","ENSG00000125703, ENSG00000168397",ENSG,2
103,AS,"['UBE3A', ' HLA-B']","ENSG00000114062, ENSG00000228964",ENSG,2
124,ATR1,"['SLC3A1', ' AGTR1']","ENSG00000138079, ENSG00000144891",ENSG,2
123,ATR,"['SERPINA2', ' ANTXR1']","ENSG00000274821, ENSG00000169604",ENSG,2
122,ATPM,"['ATP5F1A', ' ATP5PF']","ENSG00000152234, ENSG00000154723",ENSG,2
121,ATP6G,"['ATP6V1G1', ' ATP6V1G2']","ENSG00000136888, ENSG00000213760",ENSG,2
120,ATP6D,"['ATP6V0D1', ' ATP6V1C1']","ENSG00000159720, ENSG00000155097",ENSG,2
119,ATP6C,"['ATP6V1C1', ' ATP6V0C']","ENSG00000155097, ENSG00000185883",ENSG,2
118,ATP5A,"['ATP5PF', ' ATP5F1A']","ENSG00000154723, ENSG00000152234",ENSG,2
117,ATDC,"['TRIM29', ' ATM']","ENSG00000137699, ENSG00000149311",ENSG,2
116,AT3,"['PGR-AS1', ' SERPINC1']","ENSG00000282728, ENSG00000117601",ENSG,2
115,AT2,"['PGR-AS1', ' AGTR2']","ENSG00000282728, ENSG00000180772",ENSG,2
113,AST,"['GOT1', ' SLC17A5']","ENSG00000120053, ENSG00000119899",ENSG,2
111,ASM,"['SMPD1', ' H19']","ENSG00000166311, ENSG00000288237",ENSG,2
110,ASH2,"['ASCL2', ' ASH2L']","ENSG00000183734, ENSG00000129691",ENSG,2
109,ASH1,"['ASCL1', ' ASH1L']","ENSG00000139352, ENSG00000116539",ENSG,2
108,ASF,"['SRSF1', ' ARSF']","ENSG00000136450, ENSG00000062096",ENSG,2
107,ASC2,"['NCOA6', ' PYDC1']","ENSG00000198646, ENSG00000169900",ENSG,2
106,ASC-1,"['TRIP4', ' SLC7A10']","ENSG00000103671, ENSG00000130876",ENSG,2
105,ASB,"['ARSB', ' ALAS2']","ENSG00000113273, ENSG00000158578",ENSG,2
104,ASAP,"['MAP9', ' LINC00467']","ENSG00000164114, ENSG00000153363",ENSG,2
174,C12ORF2,"['RASSF8', ' CSRNP2']","ENSG00000123094, ENSG00000110925",ENSG,2
176,C17ORF1,"['FMNL1', ' FBXW10']","ENSG00000184922, ENSG00000171931",ENSG,2
720,IL-25,"['IL25', ' MYDGF']","ENSG00000166090, ENSG00000074842",ENSG,2
260,CHP,"['CHP1', ' RHOV']","ENSG00000187446, ENSG00000104140",ENSG,2
258,CHK,"['MATK', ' CHKA']","ENSG00000007264, ENSG00000110721",ENSG,2
257,CHIF,"['DBF4', ' FXYD4']","ENSG00000006634, ENSG00000150201",ENSG,2
256,CHED,"['CDK13', ' OVOL2']","ENSG00000065883, ENSG00000125850",ENSG,2
255,CHE1,"['AATF', ' BCHE']","ENSG00000276072, ENSG00000114200",ENSG,2
254,CHD5,"['CHD6', ' GET1']","ENSG00000124177, ENSG00000182093",ENSG,2
253,CHAMP,"['MOV10L1', ' CHAMP1']","ENSG00000073146, ENSG00000198824",ENSG,2
252,CGRP,"['S100A12', ' CALCA']","ENSG00000163221, ENSG00000110680",ENSG,2
251,CGI-141,"['GOLT1B', ' GOLT1A']","ENSG00000111711, ENSG00000174567",ENSG,2
249,CFP1,"['CXXC1', ' CCNY']","ENSG00000154832, ENSG00000108100",ENSG,2
248,CFD1,"['FGFR2', ' NUBP2']","ENSG00000066468, ENSG00000095906",ENSG,2
247,CFAG,"['S100A8', ' S100A9']","ENSG00000143546, ENSG00000163220",ENSG,2
246,CEP4,"['CDC42EP4', ' CEP135']","ENSG00000179604, ENSG00000174799",ENSG,2
245,CEP2,"['CEP250', ' CDC42EP2']","ENSG00000126001, ENSG00000149798",ENSG,2
244,CEP1,"['CDC42EP1', ' CNTRL']","ENSG00000128283, ENSG00000119397",ENSG,2
243,CELIAC1,"['HLA-DQB1', ' HLA-DQA1']","ENSG00000231939, ENSG00000225890",ENSG,2
238,CDM,"['CALD1', ' BCAP31']","ENSG00000122786, ENSG00000185825",ENSG,2
237,CDK4I,"['CDKN2B', ' CDKN2A']","ENSG00000147883, ENSG00000147889",ENSG,2
236,CDK11-P58,"['CDK11A', ' CDK11B']","ENSG00000008128, ENSG00000248333",ENSG,2
235,CDK11-P46,"['CDK11A', ' CDK11B']","ENSG00000008128, ENSG00000248333",ENSG,2
259,CHN,"['CHN1', ' NR4A3']","ENSG00000128656, ENSG00000119508",ENSG,2
261,CHS1,"['VPS13B', ' LYST']","ENSG00000132549, ENSG00000143669",ENSG,2
233,CDH7,"['CDH20', ' CDH19']","ENSG00000101542, ENSG00000071991",ENSG,2
262,CIA,"['NCOA5', ' ASF1A']","ENSG00000124160, ENSG00000111875",ENSG,2
281,CLG,"['PLEKHG2', ' MMP1']","ENSG00000090924, ENSG00000196611",ENSG,2
280,CLF,"['CRNKL1', ' CRLF1']","ENSG00000101343, ENSG00000006016",ENSG,2
279,CLECSF13,"['CLEC10A', ' CLEC4F']","ENSG00000132514, ENSG00000152672",ENSG,2
278,CLDN21,"['CLDN24', ' CLDN22']","ENSG00000185758, ENSG00000177300",ENSG,2
277,CLC2,"['LGALS14', ' CLCN2']","ENSG00000006659, ENSG00000114859",ENSG,2
276,CLAN,"['LINC02577', ' NLRC4']","ENSG00000228742, ENSG00000091106",ENSG,2
275,CLAMP,"['SPEF1', ' PDZK1']","ENSG00000101222, ENSG00000174827",ENSG,2
274,CLA20,"['AP3M2', ' AP4S1']","ENSG00000070718, ENSG00000100478",ENSG,2
273,CLA1,"['PMPCA', ' SCARB1']","ENSG00000165688, ENSG00000073060",ENSG,2
272,CL-6,"['KIR2DL3', ' INSIG1']","ENSG00000283702, ENSG00000186480",ENSG,2
271,CL-11,"['KIR3DL1', ' COLEC11']","ENSG00000283731, ENSG00000118004",ENSG,2
270,CKS1,"['CKS1B', ' CKS1BP7']","ENSG00000173207, ENSG00000254331",ENSG,2
269,CKR-1,"['CXCR1', ' CCR1']","ENSG00000163464, ENSG00000163823",ENSG,2
268,CKMT1,"['CKMT1B', ' CKMT1A']","ENSG00000237289, ENSG00000223572",ENSG,2
267,CKB1,"['CSNK2B', ' CCL14']","ENSG00000204435, ENSG00000277236",ENSG,2
266,CIR,"['KCNJ5', ' CIR1']","ENSG00000120457, ENSG00000138433",ENSG,2
