gene_symbol,ENSG_ID,alias_symbol,source
KIR2DP1,ENSG00000278169, KIR2DL6,ENSG
KIR2DP1,ENSG00000284478, KIR2DL6,ENSG
KIR2DP1,ENSG00000274476, KIR2DL6,ENSG
KIR2DP1,ENSG00000284313, KIR2DL6,ENSG
KIR2DP1,ENSG00000283832, KIR2DL6,ENSG
KIR2DP1,ENSG00000284248, KIR2DL6,ENSG
KIR2DP1,ENSG00000277376, KIR2DL6,ENSG
KIR2DP1,ENSG00000277375, KIR2DL6,ENSG
KIR2DP1,ENSG00000278329, KIR2DL6,ENSG
KIR2DP1,ENSG00000284249, KIR2DL6,ENSG
KIR2DP1,ENSG00000273955, KIR2DL6,ENSG
KIR2DP1,ENSG00000278614, KIR2DL6,ENSG
KIR2DP1,ENSG00000276279, KIR2DL6,ENSG
KIR2DP1,ENSG00000284232, KIR2DL6,ENSG
KIR2DP1,ENSG00000283725, KIR2DL6,ENSG
KIR3DP1,ENSG00000275887, KIR2DS6,ENSG
KIR3DP1,ENSG00000275751, KIR2DS6,ENSG
KIR3DP1,ENSG00000283919, KIR2DS6,ENSG
KIR3DP1,ENSG00000284102, KIR2DS6,ENSG
KIR3DP1,ENSG00000274610, KIR2DS6,ENSG
KIR3DP1,ENSG00000277477, KIR2DS6,ENSG
KIR3DP1,ENSG00000274498, KIR2DS6,ENSG
KIR3DP1,ENSG00000283974, KIR2DS6,ENSG
KIR3DP1,ENSG00000276912, KIR2DS6,ENSG
KIR3DP1,ENSG00000284007, KIR2DS6,ENSG
KIR3DP1,ENSG00000275593, KIR2DS6,ENSG
KIR3DP1,ENSG00000276035, KIR2DS6,ENSG
KIR3DP1,ENSG00000273688, KIR2DS6,ENSG
KIR3DP1,ENSG00000284105, KIR2DS6,ENSG
KIR3DP1,ENSG00000273880, KIR2DS6,ENSG
KIR3DP1,ENSG00000275255, KIR2DS6,ENSG
KIR3DP1,ENSG00000284397, KIR2DS6,ENSG
KIR3DP1,ENSG00000284119, KIR2DS6,ENSG
KIR3DP1,ENSG00000283968, KIR2DS6,ENSG
KIR3DP1,ENSG00000278157, KIR2DS6,ENSG
KIR3DP1,ENSG00000284417, KIR2DS6,ENSG
KIR3DP1,ENSG00000276212, KIR2DS6,ENSG
KIR3DP1,ENSG00000277560, KIR2DS6,ENSG
KIR3DP1,ENSG00000264257, KIR2DS6,ENSG
KIR3DP1,ENSG00000277742, KIR2DS6,ENSG
KIR3DP1,ENSG00000278786, KIR2DS6,ENSG
KIR3DP1,ENSG00000276518, KIR2DS6,ENSG
KIR3DP1,ENSG00000277176, KIR2DS6,ENSG
KIR3DP1,ENSG00000284006, KIR2DS6,ENSG
KIR3DP1,ENSG00000276041, KIR2DS6,ENSG
KIR3DP1,ENSG00000283713, KIR2DS6,ENSG
KIR3DP1,ENSG00000278691, KIR2DS6,ENSG
KIR3DP1,ENSG00000278051, KIR2DS6,ENSG
KIR3DP1,ENSG00000274163, KIR2DS6,ENSG
KIR3DP1,ENSG00000277835, KIR2DS6,ENSG
KIR3DL3,ENSG00000284127, KIR3DL7,ENSG
KIR3DL3,ENSG00000284104, KIR3DL7,ENSG
KIR3DL3,ENSG00000274480, KIR3DL7,ENSG
KIR3DL3,ENSG00000274394, KIR3DL7,ENSG
KIR3DL3,ENSG00000283966, KIR3DL7,ENSG
KIR3DL3,ENSG00000276806, KIR3DL7,ENSG
KIR3DL3,ENSG00000284480, KIR3DL7,ENSG
KIR3DL3,ENSG00000274763, KIR3DL7,ENSG
KIR3DL3,ENSG00000276328, KIR3DL7,ENSG
KIR3DL3,ENSG00000277552, KIR3DL7,ENSG
KIR3DL3,ENSG00000283875, KIR3DL7,ENSG
KIR3DL3,ENSG00000242019, KIR3DL7,ENSG
KIR3DL3,ENSG00000277596, KIR3DL7,ENSG
KIR3DL3,ENSG00000277620, KIR3DL7,ENSG
KIR3DL3,ENSG00000274724, KIR3DL7,ENSG
KIR3DL3,ENSG00000284086, KIR3DL7,ENSG
KIR3DL3,ENSG00000275433, KIR3DL7,ENSG
KIR3DL3,ENSG00000276196, KIR3DL7,ENSG
KIR3DL3,ENSG00000276930, KIR3DL7,ENSG
KIR3DL3,ENSG00000277028, KIR3DL7,ENSG
KIR3DL3,ENSG00000274786, KIR3DL7,ENSG
KIR3DL3,ENSG00000278723, KIR3DL7,ENSG
KIR3DL3,ENSG00000276572, KIR3DL7,ENSG
KIR3DL3,ENSG00000276086, KIR3DL7,ENSG
KIR3DL3,ENSG00000276433, KIR3DL7,ENSG
KIR3DL3,ENSG00000284371, KIR3DL7,ENSG
KIR3DL3,ENSG00000274556, KIR3DL7,ENSG
KIR3DL3,ENSG00000275062, KIR3DL7,ENSG
KIR3DL3,ENSG00000278729, KIR3DL7,ENSG
KIR3DL3,ENSG00000274254, KIR3DL7,ENSG
KIR3DL3,ENSG00000278490, KIR3DL7,ENSG
KIR3DL3,ENSG00000273502, KIR3DL7,ENSG
KIR3DL3,ENSG00000275172, KIR3DL7,ENSG
KIR3DL3,ENSG00000276084, KIR3DL7,ENSG
KIR3DL3,ENSG00000274511, KIR3DL7,ENSG
KIR3DL3,ENSG00000274696, KIR3DL7,ENSG
KIR3DL3,ENSG00000283823, KIR3DL7,ENSG
KIR3DL3,ENSG00000283915, KIR3DL7,ENSG
KIR3DL3,ENSG00000274639, KIR3DL7,ENSG
KIR3DL3,ENSG00000275513, KIR3DL7,ENSG
KIR3DL3,ENSG00000276875, KIR3DL7,ENSG
KIR3DL3,ENSG00000277392, KIR3DL7,ENSG
KIR3DP1,ENSG00000283974, KIR3DS2P,ENSG
KIR3DP1,ENSG00000283919, KIR3DS2P,ENSG
KIR3DP1,ENSG00000274163, KIR3DS2P,ENSG
KIR3DP1,ENSG00000278786, KIR3DS2P,ENSG
KIR3DP1,ENSG00000278691, KIR3DS2P,ENSG
KIR3DP1,ENSG00000274498, KIR3DS2P,ENSG
KIR3DP1,ENSG00000283713, KIR3DS2P,ENSG
KIR3DP1,ENSG00000276041, KIR3DS2P,ENSG
KIR3DP1,ENSG00000275255, KIR3DS2P,ENSG
KIR3DP1,ENSG00000284397, KIR3DS2P,ENSG
KIR3DP1,ENSG00000278157, KIR3DS2P,ENSG
KIR3DP1,ENSG00000276212, KIR3DS2P,ENSG
KIR3DP1,ENSG00000274610, KIR3DS2P,ENSG
KIR3DP1,ENSG00000277835, KIR3DS2P,ENSG
KIR3DP1,ENSG00000275751, KIR3DS2P,ENSG
KIR3DP1,ENSG00000284007, KIR3DS2P,ENSG
KIR3DP1,ENSG00000275887, KIR3DS2P,ENSG
KIR3DP1,ENSG00000275593, KIR3DS2P,ENSG
KIR3DP1,ENSG00000284102, KIR3DS2P,ENSG
KIR3DP1,ENSG00000277477, KIR3DS2P,ENSG
KIR3DP1,ENSG00000283968, KIR3DS2P,ENSG
KIR3DP1,ENSG00000276912, KIR3DS2P,ENSG
KIR3DP1,ENSG00000276518, KIR3DS2P,ENSG
KIR3DP1,ENSG00000284006, KIR3DS2P,ENSG
KIR3DP1,ENSG00000273688, KIR3DS2P,ENSG
KIR3DP1,ENSG00000264257, KIR3DS2P,ENSG
KIR3DP1,ENSG00000284417, KIR3DS2P,ENSG
KIR3DP1,ENSG00000273880, KIR3DS2P,ENSG
KIR3DP1,ENSG00000284119, KIR3DS2P,ENSG
KIR3DP1,ENSG00000278051, KIR3DS2P,ENSG
KIR3DP1,ENSG00000277742, KIR3DS2P,ENSG
KIR3DP1,ENSG00000276035, KIR3DS2P,ENSG
KIR3DP1,ENSG00000277560, KIR3DS2P,ENSG
KIR3DP1,ENSG00000284105, KIR3DS2P,ENSG
KIR3DP1,ENSG00000277176, KIR3DS2P,ENSG
KIR3DL3,ENSG00000276328, KIR44,ENSG
KIR3DL3,ENSG00000276930, KIR44,ENSG
KIR3DL3,ENSG00000283875, KIR44,ENSG
KIR3DL3,ENSG00000274254, KIR44,ENSG
KIR3DL3,ENSG00000276875, KIR44,ENSG
KIR3DL3,ENSG00000275062, KIR44,ENSG
KIR3DL3,ENSG00000274696, KIR44,ENSG
KIR3DL3,ENSG00000276806, KIR44,ENSG
KIR3DL3,ENSG00000277552, KIR44,ENSG
KIR3DL3,ENSG00000274763, KIR44,ENSG
KIR3DL3,ENSG00000278729, KIR44,ENSG
KIR3DL3,ENSG00000274511, KIR44,ENSG
KIR3DL3,ENSG00000284086, KIR44,ENSG
KIR3DL3,ENSG00000277596, KIR44,ENSG
KIR3DL3,ENSG00000283823, KIR44,ENSG
KIR3DL3,ENSG00000284127, KIR44,ENSG
KIR3DL3,ENSG00000275433, KIR44,ENSG
KIR3DL3,ENSG00000276084, KIR44,ENSG
KIR3DL3,ENSG00000284104, KIR44,ENSG
KIR3DL3,ENSG00000273502, KIR44,ENSG
KIR3DL3,ENSG00000276572, KIR44,ENSG
KIR3DL3,ENSG00000276196, KIR44,ENSG
KIR3DL3,ENSG00000274639, KIR44,ENSG
KIR3DL3,ENSG00000283966, KIR44,ENSG
KIR3DL3,ENSG00000275172, KIR44,ENSG
KIR3DL3,ENSG00000274724, KIR44,ENSG
KIR3DL3,ENSG00000274394, KIR44,ENSG
KIR3DL3,ENSG00000275513, KIR44,ENSG
KIR3DL3,ENSG00000276433, KIR44,ENSG
KIR3DL3,ENSG00000274480, KIR44,ENSG
KIR3DL3,ENSG00000278723, KIR44,ENSG
KIR3DL3,ENSG00000242019, KIR44,ENSG
KIR3DL3,ENSG00000276086, KIR44,ENSG
KIR3DL3,ENSG00000274556, KIR44,ENSG
KIR3DL3,ENSG00000274786, KIR44,ENSG
KIR3DL3,ENSG00000277620, KIR44,ENSG
KIR3DL3,ENSG00000277392, KIR44,ENSG
KIR3DL3,ENSG00000278490, KIR44,ENSG
KIR3DL3,ENSG00000284371, KIR44,ENSG
KIR3DL3,ENSG00000284480, KIR44,ENSG
KIR3DL3,ENSG00000283915, KIR44,ENSG
KIR3DL3,ENSG00000277028, KIR44,ENSG
KIR3DP1,ENSG00000284006, KIR48,ENSG
KIR3DP1,ENSG00000275751, KIR48,ENSG
KIR3DP1,ENSG00000277742, KIR48,ENSG
KIR3DP1,ENSG00000277835, KIR48,ENSG
KIR3DP1,ENSG00000278786, KIR48,ENSG
KIR3DP1,ENSG00000283968, KIR48,ENSG
KIR3DP1,ENSG00000276212, KIR48,ENSG
KIR3DP1,ENSG00000273688, KIR48,ENSG
KIR3DP1,ENSG00000284105, KIR48,ENSG
KIR3DP1,ENSG00000277176, KIR48,ENSG
KIR3DP1,ENSG00000274610, KIR48,ENSG
KIR3DP1,ENSG00000277560, KIR48,ENSG
KIR3DP1,ENSG00000284397, KIR48,ENSG
KIR3DP1,ENSG00000274163, KIR48,ENSG
KIR3DP1,ENSG00000283713, KIR48,ENSG
KIR3DP1,ENSG00000276518, KIR48,ENSG
KIR3DP1,ENSG00000278051, KIR48,ENSG
KIR3DP1,ENSG00000284007, KIR48,ENSG
KIR3DP1,ENSG00000284417, KIR48,ENSG
KIR3DP1,ENSG00000275255, KIR48,ENSG
KIR3DP1,ENSG00000275593, KIR48,ENSG
KIR3DP1,ENSG00000284102, KIR48,ENSG
KIR3DP1,ENSG00000284119, KIR48,ENSG
KIR3DP1,ENSG00000277477, KIR48,ENSG
KIR3DP1,ENSG00000276035, KIR48,ENSG
KIR3DP1,ENSG00000264257, KIR48,ENSG
KIR3DP1,ENSG00000283919, KIR48,ENSG
KIR3DP1,ENSG00000276912, KIR48,ENSG
KIR3DP1,ENSG00000276041, KIR48,ENSG
KIR3DP1,ENSG00000283974, KIR48,ENSG
KIR3DP1,ENSG00000273880, KIR48,ENSG
KIR3DP1,ENSG00000275887, KIR48,ENSG
KIR3DP1,ENSG00000278691, KIR48,ENSG
KIR3DP1,ENSG00000278157, KIR48,ENSG
KIR3DP1,ENSG00000274498, KIR48,ENSG
KIR3DL3,ENSG00000276930, KIRC1,ENSG
KIR3DL3,ENSG00000283966, KIRC1,ENSG
KIR3DL3,ENSG00000276084, KIRC1,ENSG
KIR3DL3,ENSG00000278490, KIRC1,ENSG
KIR3DL3,ENSG00000274394, KIRC1,ENSG
KIR3DL3,ENSG00000277028, KIRC1,ENSG
KIR3DL3,ENSG00000284104, KIRC1,ENSG
KIR3DL3,ENSG00000275062, KIRC1,ENSG
KIR3DL3,ENSG00000275513, KIRC1,ENSG
KIR3DL3,ENSG00000276875, KIRC1,ENSG
KIR3DL3,ENSG00000274254, KIRC1,ENSG
KIR3DL3,ENSG00000284480, KIRC1,ENSG
KIR3DL3,ENSG00000284127, KIRC1,ENSG
KIR3DL3,ENSG00000276433, KIRC1,ENSG
KIR3DL3,ENSG00000274724, KIRC1,ENSG
KIR3DL3,ENSG00000277596, KIRC1,ENSG
KIR3DL3,ENSG00000276196, KIRC1,ENSG
KIR3DL3,ENSG00000276086, KIRC1,ENSG
KIR3DL3,ENSG00000274480, KIRC1,ENSG
KIR3DL3,ENSG00000275433, KIRC1,ENSG
KIR3DL3,ENSG00000284371, KIRC1,ENSG
KIR3DL3,ENSG00000242019, KIRC1,ENSG
KIR3DL3,ENSG00000276806, KIRC1,ENSG
KIR3DL3,ENSG00000283875, KIRC1,ENSG
KIR3DL3,ENSG00000274556, KIRC1,ENSG
KIR3DL3,ENSG00000277620, KIRC1,ENSG
KIR3DL3,ENSG00000278723, KIRC1,ENSG
KIR3DL3,ENSG00000274763, KIRC1,ENSG
KIR3DL3,ENSG00000276572, KIRC1,ENSG
KIR3DL3,ENSG00000274696, KIRC1,ENSG
KIR3DL3,ENSG00000276328, KIRC1,ENSG
KIR3DL3,ENSG00000274786, KIRC1,ENSG
KIR3DL3,ENSG00000284086, KIRC1,ENSG
KIR3DL3,ENSG00000273502, KIRC1,ENSG
KIR3DL3,ENSG00000277392, KIRC1,ENSG
KIR3DL3,ENSG00000274511, KIRC1,ENSG
KIR3DL3,ENSG00000283915, KIRC1,ENSG
KIR3DL3,ENSG00000275172, KIRC1,ENSG
KIR3DL3,ENSG00000278729, KIRC1,ENSG
KIR3DL3,ENSG00000277552, KIRC1,ENSG
KIR3DL3,ENSG00000283823, KIRC1,ENSG
KIR3DL3,ENSG00000274639, KIRC1,ENSG
KIR3DP1,ENSG00000277176, KIRX,ENSG
KIR3DP1,ENSG00000275887, KIRX,ENSG
KIR3DP1,ENSG00000274498, KIRX,ENSG
KIR3DP1,ENSG00000284417, KIRX,ENSG
KIR3DP1,ENSG00000284105, KIRX,ENSG
KIR3DP1,ENSG00000283713, KIRX,ENSG
KIR3DP1,ENSG00000283974, KIRX,ENSG
KIR3DP1,ENSG00000284007, KIRX,ENSG
KIR3DP1,ENSG00000284102, KIRX,ENSG
KIR3DP1,ENSG00000275255, KIRX,ENSG
KIR3DP1,ENSG00000277560, KIRX,ENSG
KIR3DP1,ENSG00000276212, KIRX,ENSG
KIR3DP1,ENSG00000278786, KIRX,ENSG
KIR3DP1,ENSG00000274610, KIRX,ENSG
KIR3DP1,ENSG00000284119, KIRX,ENSG
KIR3DP1,ENSG00000277742, KIRX,ENSG
KIR3DP1,ENSG00000276912, KIRX,ENSG
KIR3DP1,ENSG00000276518, KIRX,ENSG
KIR3DP1,ENSG00000284397, KIRX,ENSG
KIR3DP1,ENSG00000278691, KIRX,ENSG
KIR3DP1,ENSG00000273880, KIRX,ENSG
KIR3DP1,ENSG00000278157, KIRX,ENSG
KIR3DP1,ENSG00000284006, KIRX,ENSG
KIR3DP1,ENSG00000275593, KIRX,ENSG
KIR3DP1,ENSG00000283919, KIRX,ENSG
KIR3DP1,ENSG00000273688, KIRX,ENSG
KIR3DP1,ENSG00000277477, KIRX,ENSG
KIR3DP1,ENSG00000264257, KIRX,ENSG
KIR3DP1,ENSG00000277835, KIRX,ENSG
KIR3DP1,ENSG00000276041, KIRX,ENSG
KIR3DP1,ENSG00000278051, KIRX,ENSG
KIR3DP1,ENSG00000274163, KIRX,ENSG
KIR3DP1,ENSG00000276035, KIRX,ENSG
KIR3DP1,ENSG00000275751, KIRX,ENSG
KIR3DP1,ENSG00000283968, KIRX,ENSG
KIR2DP1,ENSG00000284232, KIRY,ENSG
KIR2DP1,ENSG00000242473, KIRY,ENSG
KIR2DP1,ENSG00000278614, KIRY,ENSG
KIR2DP1,ENSG00000273753, KIRY,ENSG
KIR2DP1,ENSG00000274942, KIRY,ENSG
KIR2DP1,ENSG00000284533, KIRY,ENSG
KIR2DP1,ENSG00000278329, KIRY,ENSG
KIR2DP1,ENSG00000283832, KIRY,ENSG
KIR2DP1,ENSG00000273955, KIRY,ENSG
KIR2DP1,ENSG00000273522, KIRY,ENSG
KIR2DP1,ENSG00000284248, KIRY,ENSG
KIR2DP1,ENSG00000276503, KIRY,ENSG
KIR2DP1,ENSG00000284497, KIRY,ENSG
KIR2DP1,ENSG00000277286, KIRY,ENSG
KIR2DP1,ENSG00000277376, KIRY,ENSG
KIR2DP1,ENSG00000284249, KIRY,ENSG
KIR2DP1,ENSG00000274476, KIRY,ENSG
KIR2DP1,ENSG00000284478, KIRY,ENSG
KIR2DP1,ENSG00000276279, KIRY,ENSG
KIR2DP1,ENSG00000283725, KIRY,ENSG
KIR2DP1,ENSG00000274912, KIRY,ENSG
KIR2DP1,ENSG00000278169, KIRY,ENSG
KIR2DP1,ENSG00000277375, KIRY,ENSG
KIR2DP1,ENSG00000274851, KIRY,ENSG
KIR2DP1,ENSG00000283860, KIRY,ENSG
KIR2DP1,ENSG00000284313, KIRY,ENSG
KIR2DP1,ENSG00000278339, KIRY,ENSG
KIR2DP1,ENSG00000276468, KIRY,ENSG
KIR2DP1,ENSG00000275815, KIRY,ENSG
KIR2DP1,ENSG00000284088, KIRY,ENSG
KIR2DP1,ENSG00000274476, KIRZ,ENSG
KIR2DP1,ENSG00000283860, KIRZ,ENSG
KIR2DP1,ENSG00000284232, KIRZ,ENSG
KIR2DP1,ENSG00000283832, KIRZ,ENSG
KIR2DP1,ENSG00000274912, KIRZ,ENSG
KIR2DP1,ENSG00000277376, KIRZ,ENSG
KIR2DP1,ENSG00000284088, KIRZ,ENSG
KIR2DP1,ENSG00000284497, KIRZ,ENSG
KIR2DP1,ENSG00000274942, KIRZ,ENSG
KIR2DP1,ENSG00000277375, KIRZ,ENSG
KIR2DP1,ENSG00000273522, KIRZ,ENSG
KIR2DP1,ENSG00000284248, KIRZ,ENSG
KIR2DP1,ENSG00000278169, KIRZ,ENSG
KIR2DP1,ENSG00000273753, KIRZ,ENSG
KIR2DP1,ENSG00000275815, KIRZ,ENSG
KIR2DP1,ENSG00000278339, KIRZ,ENSG
KIR2DP1,ENSG00000277286, KIRZ,ENSG
KIR2DP1,ENSG00000278614, KIRZ,ENSG
KIR2DP1,ENSG00000284313, KIRZ,ENSG
KIR2DP1,ENSG00000276468, KIRZ,ENSG
KIR2DP1,ENSG00000276279, KIRZ,ENSG
KIR2DP1,ENSG00000284478, KIRZ,ENSG
KIR2DP1,ENSG00000242473, KIRZ,ENSG
KIR2DP1,ENSG00000284249, KIRZ,ENSG
KIR2DP1,ENSG00000284533, KIRZ,ENSG
KIR2DP1,ENSG00000278329, KIRZ,ENSG
KIR2DP1,ENSG00000273955, KIRZ,ENSG
KIR2DP1,ENSG00000283725, KIRZ,ENSG
KIR2DP1,ENSG00000276503, KIRZ,ENSG
KIR2DP1,ENSG00000274851, KIRZ,ENSG
KIR2DS4,ENSG00000283870, KKA3,ENSG
KIR2DS4,ENSG00000274921, KKA3,ENSG
KIR2DS4,ENSG00000275938, KKA3,ENSG
KIR2DS4,ENSG00000274533, KKA3,ENSG
KIR2DS4,ENSG00000283882, KKA3,ENSG
KIR2DS4,ENSG00000276154, KKA3,ENSG
KIR2DS4,ENSG00000275731, KKA3,ENSG
KIR2DS4,ENSG00000276395, KKA3,ENSG
KIR2DS4,ENSG00000274324, KKA3,ENSG
KIR2DS4,ENSG00000274714, KKA3,ENSG
KIR2DS4,ENSG00000274957, KKA3,ENSG
KIR2DS4,ENSG00000275351, KKA3,ENSG
KIR2DS4,ENSG00000284408, KKA3,ENSG
KIR2DS4,ENSG00000283846, KKA3,ENSG
KIR2DS4,ENSG00000276634, KKA3,ENSG
KIR2DS4,ENSG00000275353, KKA3,ENSG
KIR2DS4,ENSG00000274947, KKA3,ENSG
KIR2DS4,ENSG00000221957, KKA3,ENSG
KIR2DS4,ENSG00000284307, KKA3,ENSG
KIR2DS4,ENSG00000276465, KKA3,ENSG
KIR2DS4,ENSG00000277078, KKA3,ENSG
KIR2DS4,ENSG00000276885, KKA3,ENSG
KIR2DS4,ENSG00000277345, KKA3,ENSG
KIR2DS4,ENSG00000274406, KKA3,ENSG
KIR2DS4,ENSG00000274807, KKA3,ENSG
KIR2DS4,ENSG00000283779, KKA3,ENSG
KIR2DS4,ENSG00000276254, KKA3,ENSG
KIR2DS4,ENSG00000284244, KKA3,ENSG
KIR2DS4,ENSG00000273526, KKA3,ENSG
KIR2DS4,ENSG00000283727, KKA3,ENSG
KIR2DS4,ENSG00000284264, KKA3,ENSG
KIR2DS4,ENSG00000273931, KKA3,ENSG
KIR2DS4,ENSG00000276209, KKA3,ENSG
KBTBD11,ENSG00000273645, KLHDC7C,ENSG
KBTBD11,ENSG00000176595, KLHDC7C,ENSG
CENPU,ENSG00000151725, KLIP1,ENSG
YIPF3,ENSG00000137207, KLIP1,ENSG
KLRK1,ENSG00000213809, KLR,ENSG
KLRK1,ENSG00000213809, KLR,ENSG
MKKS,ENSG00000285508, KMS,ENSG
MKKS,ENSG00000285723, KMS,ENSG
EHMT2,ENSG00000227333, KMT1C,ENSG
EHMT2,ENSG00000206376, KMT1C,ENSG
EHMT2,ENSG00000224143, KMT1C,ENSG
EHMT2,ENSG00000236759, KMT1C,ENSG
EHMT2,ENSG00000204371, KMT1C,ENSG
EHMT2,ENSG00000232045, KMT1C,ENSG
EHMT2,ENSG00000238134, KMT1C,ENSG
KIFC1,ENSG00000237649, KNSL2,ENSG
KIFC1,ENSG00000056678, KNSL2,ENSG
KIFC1,ENSG00000233450, KNSL2,ENSG
KIFC1,ENSG00000204197, KNSL2,ENSG
KIF15,ENSG00000280610, KNSL7,ENSG
KIF15,ENSG00000163808, KNSL7,ENSG
ZNF43,ENSG00000279566, KOX27,ENSG
ZNF43,ENSG00000198521, KOX27,ENSG
ZNF33A,ENSG00000189180, KOX31,ENSG
ZNF33B,ENSG00000196693, KOX31,ENSG
KRTAP2-5P,ENSG00000237230, KRTAP2P1,ENSG
KRTAP2-5P,ENSG00000262376, KRTAP2P1,ENSG
KRTAP3-4P,ENSG00000226776, KRTAP3P1,ENSG
KRTAP3-4P,ENSG00000262616, KRTAP3P1,ENSG
KRTAP4-11,ENSG00000212721, KRTAP4-14,ENSG
KRTAP4-11,ENSG00000263229, KRTAP4-14,ENSG
KRTAP4-16,ENSG00000241241, KRTAP4-16P,ENSG
KRTAP4-16,ENSG00000262520, KRTAP4-16P,ENSG
KRTAP4-16,ENSG00000262520, KRTAP4P1,ENSG
KRTAP4-16,ENSG00000241241, KRTAP4P1,ENSG
KRTAP5-1,ENSG00000205869, KRTAP5.1,ENSG
KRTAP5-1,ENSG00000278210, KRTAP5.1,ENSG
KRTAP5-1,ENSG00000280585, KRTAP5.1,ENSG
KRTAP5-2,ENSG00000281533, KRTAP5.2,ENSG
KRTAP5-2,ENSG00000205867, KRTAP5.2,ENSG
KRTAP5-2,ENSG00000278489, KRTAP5.2,ENSG
KRTAP5-3,ENSG00000281191, KRTAP5.3,ENSG
KRTAP5-3,ENSG00000275920, KRTAP5.3,ENSG
KRTAP5-3,ENSG00000196224, KRTAP5.3,ENSG
KRTAP5-5,ENSG00000278302, KRTAP5.5,ENSG
KRTAP5-5,ENSG00000185940, KRTAP5.5,ENSG
KRTAP5-5,ENSG00000277291, KRTAP5.5,ENSG
KRTAP9-9,ENSG00000262594, KRTAP9-5,ENSG
KRTAP9-9,ENSG00000198083, KRTAP9-5,ENSG
KRTAP9-9,ENSG00000267728, KRTAP9-5,ENSG
KRTAP9-7,ENSG00000262221, KRTAP9L1,ENSG
KRTAP9-7,ENSG00000180386, KRTAP9L1,ENSG
KRTAP9-6,ENSG00000263263, KRTAP9L2,ENSG
KRTAP9-6,ENSG00000212659, KRTAP9L2,ENSG
KRTAP9-11P,ENSG00000262946, KRTAP9P1,ENSG
KRTAP9-11P,ENSG00000229351, KRTAP9P1,ENSG
KRT31,ENSG00000094796, KRTHA1,ENSG
KRT31,ENSG00000262993, KRTHA1,ENSG
KRT33A,ENSG00000006059, KRTHA3A,ENSG
KRT33A,ENSG00000261986, KRTHA3A,ENSG
KRT33B,ENSG00000263012, KRTHA3B,ENSG
KRT33B,ENSG00000131738, KRTHA3B,ENSG
KRT34,ENSG00000131737, KRTHA4,ENSG
KRT34,ENSG00000262045, KRTHA4,ENSG
KRT87P,ENSG00000135477, KRTHBP4,ENSG
KRT87P,ENSG00000290966, KRTHBP4,ENSG
COL18A1,ENSG00000182871, KS,ENSG
OXSM,ENSG00000151093, KS,ENSG
ZNF382,ENSG00000161298, KS1,ENSG
CXCL14,ENSG00000145824, KS1,ENSG
KCNQ1,ENSG00000282076, KVLQT1,ENSG
KCNQ1,ENSG00000053918, KVLQT1,ENSG
KRT33A,ENSG00000261986, Krt1-3,ENSG
KRT33A,ENSG00000006059, Krt1-3,ENSG
KCNQ1,ENSG00000053918, Kv7.1,ENSG
KCNQ1,ENSG00000282076, Kv7.1,ENSG
KCNQ2,ENSG00000281151, Kv7.2,ENSG
KCNQ2,ENSG00000075043, Kv7.2,ENSG
IGKV1-16,ENSG00000240864, L1,ENSG
IGKV1-16,ENSG00000282282, L1,ENSG
IGKV1-12,ENSG00000282694, L19,ENSG
RPL19,ENSG00000108298, L19,ENSG
SIK3,ENSG00000160584, L19,ENSG
IGKV1-12,ENSG00000243290, L19,ENSG
IGKV1-9,ENSG00000241755, L8,ENSG
IGKV1-9,ENSG00000282758, L8,ENSG
IGKV1-8,ENSG00000240671, L9,ENSG
IGKV1-8,ENSG00000283113, L9,ENSG
ACSL6,ENSG00000164398, LACS2,ENSG
ACSL1,ENSG00000151726, LACS2,ENSG
CCL4,ENSG00000275302, LAG1,ENSG
CCL4,ENSG00000277943, LAG1,ENSG
CCL4,ENSG00000275824, LAG1,ENSG
CTAG1A,ENSG00000268651, LAGE2A,ENSG
CTAG1B,ENSG00000184033, LAGE2A,ENSG
LAIR1,ENSG00000278154, LAIR-1,ENSG
LAIR1,ENSG00000276163, LAIR-1,ENSG
LAIR1,ENSG00000167613, LAIR-1,ENSG
LAIR1,ENSG00000274110, LAIR-1,ENSG
LAIR1,ENSG00000276053, LAIR-1,ENSG
LAIR2,ENSG00000167618, LAIR-2,ENSG
LAIR2,ENSG00000275819, LAIR-2,ENSG
LAIR2,ENSG00000274084, LAIR-2,ENSG
LAIR2,ENSG00000277335, LAIR-2,ENSG
LSAMP,ENSG00000185565, LAMP,ENSG
LAMP3,ENSG00000078081, LAMP,ENSG
RPSAP2,ENSG00000237425, LAMR1P2,ENSG
RPSAP2,ENSG00000249814, LAMR1P2,ENSG
RPSAP2,ENSG00000248563, LAMR1P2,ENSG
CENPJ,ENSG00000151849, LAP,ENSG
CEBPB,ENSG00000172216, LAP,ENSG
TOR1AIP1,ENSG00000143337, LAP1,ENSG
TRAF3,ENSG00000131323, LAP1,ENSG
ANPEP,ENSG00000166825, LAP1,ENSG
PTPRC,ENSG00000081237, LCA,ENSG
GUCY2D,ENSG00000132518, LCA,ENSG
PTPRC,ENSG00000262418, LCA,ENSG
CCL16,ENSG00000275095, LCC-1,ENSG
CCL16,ENSG00000275152, LCC-1,ENSG
DENND11,ENSG00000262599, LCHN,ENSG
DENND11,ENSG00000257093, LCHN,ENSG
OBP2B,ENSG00000171102, LCN14,ENSG
OBP2B,ENSG00000280584, LCN14,ENSG
