HGNC ID	Approved symbol	Gene group ID
HGNC:361	AK1	356|1691
HGNC:362	AK2	356
HGNC:24037	AK2P1	
HGNC:33542	AK2P2	
HGNC:17376	AK3	356
HGNC:31099	AK3P2	
HGNC:39062	AK3P3	
HGNC:39063	AK3P4	
HGNC:39064	AK3P5	
HGNC:39065	AK3P6	
HGNC:56418	AK3P7	
HGNC:363	AK4	356
HGNC:364	AK4P1	
HGNC:39066	AK4P2	
HGNC:21596	AK4P3	
HGNC:39067	AK4P4	
HGNC:39068	AK4P5	
HGNC:39069	AK4P6	
HGNC:365	AK5	356
HGNC:366	AK6	
HGNC:49151	AK6	1729|356
HGNC:51678	AK6P1	
HGNC:51679	AK6P2	
HGNC:20091	AK7	356|1491
HGNC:26526	AK8	356
HGNC:33814	AK9	356
HGNC:28285	AKAIN1	
HGNC:367	AKAP1	694|780|396
HGNC:55339	AKAP1-DT	1990
HGNC:372	AKAP2	396
HGNC:373	AKAP3	396
HGNC:374	AKAP4	396
HGNC:375	AKAP5	396
HGNC:376	AKAP6	396
HGNC:377	AKAP7	396
HGNC:378	AKAP8	396
HGNC:29857	AKAP8L	
HGNC:49758	AKAP8P1	
HGNC:379	AKAP9	396|694
HGNC:368	AKAP10	396
HGNC:369	AKAP11	396|694
HGNC:39939	AKAP11-IT1	
HGNC:370	AKAP12	396
HGNC:371	AKAP13	396|1691|870|682|722
HGNC:55975	AKAP13-AS1	1987
HGNC:24061	AKAP14	396
HGNC:18783	AKAP17A	396|715
HGNC:38514	AKAP17BP	396
HGNC:21618	AKD2	
HGNC:1170	AKIP1	
HGNC:25744	AKIRIN1	
HGNC:50794	AKIRIN1P1	
HGNC:50797	AKIRIN1P2	
HGNC:21407	AKIRIN2	
HGNC:28822	AKIRIN2-AS1	
HGNC:50796	AKIRIN2P1	
HGNC:24108	AKNA	
HGNC:28398	AKNAD1	
HGNC:380	AKR1A1	399
HGNC:381	AKR1B1	399
HGNC:420	AKR1B1P1	
HGNC:425	AKR1B1P2	
HGNC:422	AKR1B1P3	
HGNC:423	AKR1B1P4	
HGNC:20002	AKR1B1P5	
HGNC:33498	AKR1B1P6	
HGNC:33497	AKR1B1P7	
HGNC:33496	AKR1B1P8	
HGNC:382	AKR1B10	399
HGNC:45062	AKR1B10P1	
HGNC:45063	AKR1B10P2	
HGNC:383	AKR1B11	
HGNC:37281	AKR1B15	399
HGNC:384	AKR1C1	399
HGNC:385	AKR1C2	399
HGNC:386	AKR1C3	399
HGNC:387	AKR1C4	399
HGNC:44679	AKR1C5P	399
HGNC:44680	AKR1C6P	399
HGNC:44681	AKR1C7P	399
HGNC:23469	AKR1C8	399
HGNC:388	AKR1D1	399
HGNC:11288	AKR1D1P1	
HGNC:23437	AKR1E2	399
HGNC:389	AKR7A2	399
HGNC:24062	AKR7A2P1	
HGNC:55059	AKR7A2P2	
HGNC:390	AKR7A3	399
HGNC:24056	AKR7L	
HGNC:391	AKT1	682|1900
HGNC:28426	AKT1S1	1332
HGNC:392	AKT2	1900|1691|682
HGNC:393	AKT3	682|1900
HGNC:41304	AKT3-IT1	1989
HGNC:16710	AKTIP	2012|102
HGNC:56419	AKTIPP1	
HGNC:56420	AKTIPP2	
HGNC:56421	AKTIPP3	
HGNC:394	AKU	
HGNC:395	ALAD	
HGNC:396	ALAS1	
HGNC:397	ALAS2	
HGNC:398	ALAS3	
HGNC:399	ALB	1620
HGNC:400	ALCAM	471|590|1410|592
HGNC:401	ALD	
HGNC:402	ALDH1A1	398
HGNC:15472	ALDH1A2	398
HGNC:27515	ALDH1A2-AS1	1987
HGNC:409	ALDH1A3	398
HGNC:55416	ALDH1A3-AS1	1987
HGNC:407	ALDH1B1	398
HGNC:3978	ALDH1L1	398
HGNC:40244	ALDH1L1-AS1	1987
HGNC:42446	ALDH1L1-AS2	1987
HGNC:26777	ALDH1L2	398
HGNC:404	ALDH2	398|1691
HGNC:405	ALDH3A1	398
HGNC:403	ALDH3A2	398
HGNC:410	ALDH3B1	398
HGNC:411	ALDH3B2	398
HGNC:406	ALDH4A1	398|1691
HGNC:408	ALDH5A1	398
HGNC:7179	ALDH6A1	398
HGNC:877	ALDH7A1	398
HGNC:878	ALDH7A1P1	
HGNC:879	ALDH7A1P2	
HGNC:880	ALDH7A1P3	
HGNC:881	ALDH7A1P4	
HGNC:15471	ALDH8A1	398
HGNC:412	ALDH9A1	398
HGNC:28114	ALDH16A1	398
HGNC:9722	ALDH18A1	398
HGNC:413	ALDL1	
HGNC:414	ALDOA	1903
HGNC:415	ALDOAP1	
HGNC:416	ALDOAP2	
HGNC:417	ALDOB	1903
HGNC:418	ALDOC	1903|1687
HGNC:56941	ALDOC-AS1	1987
HGNC:419	ALDR1	
HGNC:421	ALDRL2	
HGNC:424	ALDRL5	
HGNC:426	ALFN1	
HGNC:18294	ALG1	427
HGNC:33721	ALG1L1P	
HGNC:37258	ALG1L2	427
HGNC:44372	ALG1L3P	
HGNC:44374	ALG1L5P	
HGNC:44375	ALG1L6P	
HGNC:44376	ALG1L7P	
HGNC:44377	ALG1L8P	
HGNC:44378	ALG1L9P	
HGNC:44379	ALG1L10P	
HGNC:44380	ALG1L11P	
HGNC:44381	ALG1L12P	
HGNC:44382	ALG1L13P	
HGNC:44383	ALG1L14P	
HGNC:44384	ALG1L15P	
HGNC:23159	ALG2	427
HGNC:23056	ALG3	430
HGNC:45159	ALG3P1	
HGNC:20266	ALG5	428
HGNC:23157	ALG6	447
HGNC:23161	ALG8	447
HGNC:15672	ALG9	430
HGNC:41409	ALG9-IT1	1989
HGNC:23162	ALG10	448
HGNC:31088	ALG10B	448
HGNC:32456	ALG11	427
HGNC:19358	ALG12	430
HGNC:30881	ALG13	449|669|780
HGNC:41277	ALG13-AS1	1987
HGNC:28287	ALG14	449
HGNC:41192	ALG14-AS1	1987
HGNC:427	ALK	321|471
HGNC:33775	ALKAL1	
HGNC:27683	ALKAL2	
HGNC:17911	ALKBH1	401
HGNC:32487	ALKBH2	401
HGNC:30141	ALKBH3	401
HGNC:48670	ALKBH3-AS1	1987
HGNC:21900	ALKBH4	401
HGNC:25996	ALKBH5	401
HGNC:28243	ALKBH6	401
HGNC:21306	ALKBH7	401
HGNC:25189	ALKBH8	401|725|2059
HGNC:17377	ALLC	
HGNC:428	ALMS1	
HGNC:41305	ALMS1-IT1	1989
HGNC:29586	ALMS1P1	
HGNC:435	ALOX5	407
HGNC:436	ALOX5AP	
HGNC:429	ALOX12	407
HGNC:51342	ALOX12-AS1	1987
HGNC:430	ALOX12B	407
HGNC:431	ALOX12P1	
HGNC:432	ALOX12P2	
HGNC:433	ALOX15	407
HGNC:434	ALOX15B	407
HGNC:13742	ALOX15P1	
HGNC:39027	ALOX15P2	
HGNC:13743	ALOXE3	407
HGNC:44238	ALOXE3P1	
HGNC:441	ALPG	1072
HGNC:437	ALPI	1072
HGNC:20917	ALPK1	
HGNC:20565	ALPK2	593
HGNC:17574	ALPK3	593
HGNC:438	ALPL	1072
HGNC:439	ALPP	1072
HGNC:440	ALPPL1	
HGNC:14016	ALPPP	
HGNC:442	ALS1	
HGNC:443	ALS2	928|722
HGNC:20605	ALS2CL	928|722
HGNC:13204	ALS2CR1	
HGNC:14433	ALS2CR6	
HGNC:14441	ALS2CR14	
HGNC:14443	ALS2CR16	
HGNC:14444	ALS2CR17	
HGNC:14445	ALS2CR18	
HGNC:444	ALS3	
HGNC:446	ALS5	
HGNC:34540	ALS6	
HGNC:34539	ALS7	
HGNC:448	ALUNC	
HGNC:1494	ALX1	521
HGNC:449	ALX3	521
HGNC:450	ALX4	521
HGNC:19071	ALYREF	770|725
HGNC:451	AMACR	
HGNC:55634	AMANZI	1992
HGNC:452	AMBN	2245
HGNC:453	AMBP	631
HGNC:25990	AMBRA1	498|362|1691
HGNC:454	AMCD1	
HGNC:455	AMCD2B	
HGNC:456	AMCN	
HGNC:457	AMD1	
HGNC:44898	AMD1P1	
HGNC:460	AMD1P2	716
HGNC:51608	AMD1P3	
HGNC:51609	AMD1P4	
HGNC:458	AMD2	
HGNC:28577	AMDHD1	1446
HGNC:24262	AMDHD2	
HGNC:459	AMDM	
HGNC:461	AMELX	2245
HGNC:462	AMELY	2245
HGNC:26837	AMER1	2002
HGNC:26360	AMER2	2002
HGNC:26771	AMER3	2002
HGNC:463	AMFR	58
HGNC:464	AMH	542|1932|1691
HGNC:465	AMHR2	346
HGNC:20824	AMIGO1	590
HGNC:24073	AMIGO2	594
HGNC:24075	AMIGO3	594
HGNC:466	AMLCR2	
HGNC:467	AMMECR1	1835
HGNC:41306	AMMECR1-IT1	1989
HGNC:28658	AMMECR1L	
HGNC:39809	AMMECR1LP1	
HGNC:14604	AMN	
HGNC:27281	AMN1	
HGNC:17810	AMOT	1691
HGNC:17811	AMOTL1	
HGNC:17812	AMOTL2	1691
HGNC:468	AMPD1	1302
HGNC:469	AMPD2	1302
HGNC:470	AMPD3	1302
HGNC:471	AMPH	1289
HGNC:472	AMPHL	
HGNC:473	AMT	1398
HGNC:33188	AMTN	2245
HGNC:474	AMY1A	1648
HGNC:475	AMY1B	1648
HGNC:476	AMY1C	1648
HGNC:477	AMY2A	1648
HGNC:478	AMY2B	1648
HGNC:479	AMYP1	1648
HGNC:22231	AMZ1	2107
HGNC:28041	AMZ2	2107
HGNC:26491	AMZ2P1	
HGNC:38072	AMZ2P2	
HGNC:54911	AMZ2P3	
HGNC:480	AN1	
HGNC:481	AN2	
HGNC:19988	ANAPC1	1691|402
HGNC:44150	ANAPC1P1	
HGNC:54708	ANAPC1P2	
HGNC:54709	ANAPC1P3	
HGNC:54710	ANAPC1P4	
HGNC:54711	ANAPC1P5	
HGNC:54712	ANAPC1P6	
HGNC:19989	ANAPC2	402
HGNC:19990	ANAPC4	402
HGNC:15713	ANAPC5	402
HGNC:17380	ANAPC7	769|402
HGNC:24077	ANAPC10	402
HGNC:33976	ANAPC10P1	
HGNC:14452	ANAPC11	402|58
HGNC:24540	ANAPC13	402
HGNC:56948	ANAPC13P1	
HGNC:24531	ANAPC15	402
HGNC:54888	ANAPC15P1	
HGNC:54889	ANAPC15P2	
HGNC:26976	ANAPC16	402
HGNC:482	ANCR	
HGNC:33355	ANE1	
HGNC:483	ANG	723
HGNC:19961	ANGEL1	
HGNC:30534	ANGEL2	
HGNC:484	ANGPT1	2327|554|542
HGNC:485	ANGPT2	2327|554|542
HGNC:486	ANGPT3	
HGNC:487	ANGPT4	2327|554|542
HGNC:488	ANGPT5	
HGNC:489	ANGPTL1	554|542|905
HGNC:490	ANGPTL2	905|554
HGNC:491	ANGPTL3	554|542|905
HGNC:16039	ANGPTL4	554|905
HGNC:19705	ANGPTL5	905|554
HGNC:23140	ANGPTL6	554|905
HGNC:24078	ANGPTL7	554|542|905
HGNC:24933	ANGPTL8	905
HGNC:40024	ANHX	
HGNC:17627	ANIB1	
HGNC:31941	ANIB2	
HGNC:31942	ANIB3	
HGNC:31943	ANIB4	
HGNC:492	ANK1	403|1691|2313
HGNC:493	ANK2	2313|1491|403|1691
HGNC:40076	ANK2-AS1	1987
HGNC:494	ANK3	403|2313
HGNC:54102	ANK3-DT	1990
HGNC:26350	ANKAR	409|403
HGNC:28002	ANKDD1A	403
HGNC:32525	ANKDD1B	403
HGNC:15803	ANKEF1	863|403
HGNC:26766	ANKFN1	555|403
HGNC:20763	ANKFY1	861|81|403
HGNC:15492	ANKH	2211|1691
HGNC:55234	ANKH-DT	1990
HGNC:24714	ANKHD1	403
HGNC:55564	ANKHD1-DT	1990
HGNC:33530	ANKHD1-EIF4EBP3	
HGNC:22215	ANKIB1	403|1391
HGNC:21027	ANKK1	403
HGNC:14588	ANKL1	
HGNC:26812	ANKLE1	2130|1087|403
HGNC:29101	ANKLE2	1087|403
HGNC:20987	ANKMY1	87|403
HGNC:25370	ANKMY2	87|403
HGNC:13208	ANKRA2	403
HGNC:15819	ANKRD1	403
HGNC:495	ANKRD2	403
HGNC:17280	ANKRD6	403
HGNC:18588	ANKRD7	403
HGNC:20096	ANKRD9	403
HGNC:20265	ANKRD10	403
HGNC:39891	ANKRD10-IT1	1989
HGNC:21316	ANKRD11	403
HGNC:54737	ANKRD11P1	
HGNC:54738	ANKRD11P2	
HGNC:29135	ANKRD12	403
HGNC:21268	ANKRD13A	403
HGNC:26363	ANKRD13B	403
HGNC:25374	ANKRD13C	403
HGNC:4906	ANKRD13C-DT	1990
HGNC:27880	ANKRD13D	403
HGNC:23431	ANKRD14	
HGNC:23471	ANKRD16	403
HGNC:23575	ANKRD17	403
HGNC:55556	ANKRD17-DT	1990
HGNC:23643	ANKRD18A	403
HGNC:23644	ANKRD18B	403
HGNC:43601	ANKRD18CP	
HGNC:28016	ANKRD18DP	
HGNC:43609	ANKRD18EP	
HGNC:56404	ANKRD18FP	
HGNC:22567	ANKRD19P	
HGNC:23665	ANKRD20A1	403
HGNC:31979	ANKRD20A2P	403
HGNC:31981	ANKRD20A3P	403
HGNC:31982	ANKRD20A4P	403
HGNC:33833	ANKRD20A5P	
HGNC:37714	ANKRD20A6P	
HGNC:31980	ANKRD20A7P	
HGNC:23666	ANKRD20A8P	
HGNC:42023	ANKRD20A9P	
HGNC:39707	ANKRD20A10P	
HGNC:42024	ANKRD20A11P	
HGNC:43603	ANKRD20A12P	
HGNC:43604	ANKRD20A13P	
HGNC:43605	ANKRD20A14P	
HGNC:43606	ANKRD20A15P	
HGNC:43607	ANKRD20A16P	
HGNC:43608	ANKRD20A17P	
HGNC:23756	ANKRD20A18P	
HGNC:42737	ANKRD20A19P	
HGNC:32319	ANKRD20A20P	
HGNC:52329	ANKRD20A21P	
HGNC:28321	ANKRD22	403
HGNC:24470	ANKRD23	403
HGNC:29424	ANKRD24	403
HGNC:29186	ANKRD26	403
HGNC:32955	ANKRD26P1	
HGNC:39687	ANKRD26P2	
HGNC:39689	ANKRD26P3	
HGNC:39690	ANKRD26P4	
HGNC:25310	ANKRD27	928|1835|403
HGNC:29024	ANKRD28	1491|403|1691|694|699
HGNC:27110	ANKRD29	403
HGNC:17234	ANKRD30A	403
HGNC:24165	ANKRD30B	403|1691
HGNC:35167	ANKRD30BL	403
HGNC:19722	ANKRD30BP1	
HGNC:16620	ANKRD30BP2	
HGNC:27873	ANKRD30BP3	
HGNC:26853	ANKRD31	403
HGNC:13788	ANKRD33	403
HGNC:35240	ANKRD33B	403
HGNC:41298	ANKRD33B-AS1	1987
HGNC:41506	ANKRD33B-IT1	
HGNC:56293	ANKRD33BP1	
HGNC:56294	ANKRD33BP2	
HGNC:56295	ANKRD33BP3	
HGNC:56296	ANKRD33BP4	
HGNC:56297	ANKRD33BP5	
HGNC:56298	ANKRD33BP6	
HGNC:56299	ANKRD33BP7	
HGNC:56300	ANKRD33BP8	
HGNC:56301	ANKRD33BP9	
HGNC:56302	ANKRD33BP10	
HGNC:27639	ANKRD34A	403
HGNC:33736	ANKRD34B	403
HGNC:33888	ANKRD34C	403
HGNC:48618	ANKRD34C-AS1	1987
HGNC:26323	ANKRD35	403
HGNC:24079	ANKRD36	403
HGNC:29333	ANKRD36B	403
HGNC:28169	ANKRD36BP1	
HGNC:33607	ANKRD36BP2	
HGNC:32946	ANKRD36C	403
HGNC:37759	ANKRD36P1	
HGNC:56921	ANKRD36P2	
HGNC:29593	ANKRD37	403
HGNC:28640	ANKRD39	403
HGNC:56783	ANKRD39P1	
HGNC:28233	ANKRD40	403
HGNC:26080	ANKRD40CL	
HGNC:26752	ANKRD42	694|403
HGNC:55590	ANKRD42-DT	1990
HGNC:25259	ANKRD44	699|403
HGNC:41090	ANKRD44-AS1	1987
HGNC:55840	ANKRD44-DT	1990
HGNC:41477	ANKRD44-IT1	1989
HGNC:24786	ANKRD45	403
HGNC:27229	ANKRD46	403
HGNC:25970	ANKRD49	403
HGNC:54619	ANKRD49P1	
HGNC:54620	ANKRD49P2	
HGNC:54621	ANKRD49P3	
HGNC:54622	ANKRD49P4	
HGNC:29223	ANKRD50	403
HGNC:26614	ANKRD52	403|699
HGNC:25691	ANKRD53	403
HGNC:25185	ANKRD54	403|1691
HGNC:39214	ANKRD54P1	
HGNC:25681	ANKRD55	403
HGNC:16217	ANKRD60	403
HGNC:22467	ANKRD61	403
HGNC:35241	ANKRD62	403
HGNC:42363	ANKRD62P1	
HGNC:42393	ANKRD62P1-PARP4P3	
HGNC:40027	ANKRD63	403
HGNC:42950	ANKRD65	403
HGNC:55844	ANKRD65-AS1	1987
HGNC:44669	ANKRD66	403
HGNC:20961	ANKS1A	760|403
HGNC:24600	ANKS1B	760|403
HGNC:29422	ANKS3	403|760
HGNC:26795	ANKS4B	760|403
HGNC:26724	ANKS6	403|760
HGNC:29642	ANKUB1	403
HGNC:25527	ANKZF1	28|403
HGNC:14082	ANLN	682
HGNC:21625	ANO1	865
HGNC:40016	ANO1-AS1	1987
HGNC:1183	ANO2	865
HGNC:14004	ANO3	865
HGNC:54190	ANO3-AS1	1987
HGNC:23837	ANO4	865
HGNC:27337	ANO5	865
HGNC:25240	ANO6	865
HGNC:31677	ANO7	865
HGNC:32248	ANO7L1	
HGNC:29329	ANO8	865
HGNC:20679	ANO9	865
HGNC:25519	ANO10	865
HGNC:498	ANOP1	
HGNC:6211	ANOS1	555|361
HGNC:6214	ANOS2P	
HGNC:499	ANP	
HGNC:13233	ANP32A	27|1658|1659|1691
HGNC:25672	ANP32A-IT1	1989
HGNC:42949	ANP32AP1	
HGNC:16677	ANP32B	27
HGNC:24267	ANP32BP1	
HGNC:38552	ANP32BP2	
HGNC:44089	ANP32BP3	
HGNC:16675	ANP32CP	27
HGNC:16676	ANP32D	27
HGNC:16673	ANP32E	27
HGNC:500	ANPEP	471|104|1437
HGNC:501	ANPRA	
HGNC:502	ANPRB	
HGNC:503	ANPRC	
HGNC:504	ANT1	
HGNC:505	ANT2	
HGNC:506	ANT3	
HGNC:14152	ANTKMT	2056
HGNC:508	ANTP2	
HGNC:509	ANTP3	
HGNC:510	ANTP4	
HGNC:21014	ANTXR1	1691
HGNC:21732	ANTXR2	
HGNC:27277	ANTXRL	
HGNC:45004	ANTXRLP1	
HGNC:514	ANX1	
HGNC:517	ANX2	
HGNC:518	ANX2L1	
HGNC:519	ANX2L2	
HGNC:520	ANX2L3	
HGNC:521	ANX2L4	
HGNC:522	ANX2LG	
HGNC:523	ANX2P1	
HGNC:524	ANX2P2	
HGNC:525	ANX2P3	
HGNC:526	ANX3	
HGNC:528	ANX4	
HGNC:529	ANX5	
HGNC:530	ANX6	
HGNC:531	ANX7	
HGNC:532	ANX8	
HGNC:515	ANX11	
HGNC:516	ANX13	
HGNC:527	ANX31	
HGNC:533	ANXA1	542|404
HGNC:537	ANXA2	404
HGNC:538	ANXA2P1	
HGNC:539	ANXA2P2	
HGNC:540	ANXA2P3	
HGNC:33463	ANXA2R	
HGNC:27208	ANXA2R-AS1	1987
HGNC:48996	ANXA2R-OT1	1988
HGNC:541	ANXA3	404
HGNC:542	ANXA4	404
HGNC:543	ANXA5	404
HGNC:544	ANXA6	404
HGNC:545	ANXA7	404
HGNC:546	ANXA8	404
HGNC:23334	ANXA8L1	404
HGNC:23335	ANXA8L2	
HGNC:547	ANXA9	404
HGNC:534	ANXA10	404
HGNC:535	ANXA11	404
HGNC:536	ANXA13	404
HGNC:548	AOAH	
HGNC:41307	AOAH-IT1	1989
HGNC:80	AOC1	
HGNC:549	AOC2	
HGNC:550	AOC3	
HGNC:48869	AOC4P	
HGNC:551	AOM	
HGNC:552	AOP1	
HGNC:1361	AOPEP	1691|1437
HGNC:553	AOX1	2258
HGNC:18450	AOX2P	
HGNC:19049	AOX3P	
HGNC:53766	AOX3P-AOX2P	
HGNC:28808	AP1AR	
HGNC:55391	AP1AR-DT	1990
HGNC:554	AP1B1	1671|1835|1493|1691
HGNC:297	AP1B1P1	
HGNC:298	AP1B1P2	
HGNC:555	AP1G1	1671|1835|1493
HGNC:556	AP1G2	1671|1493
HGNC:55442	AP1G2-AS1	1987
HGNC:13667	AP1M1	1671
HGNC:558	AP1M2	1671
HGNC:54978	AP1M2P1	
HGNC:559	AP1S1	1671|1691
HGNC:560	AP1S2	1671
HGNC:50752	AP1S2P1	
HGNC:18971	AP1S3	1671
HGNC:561	AP2A1	1672|1493|1691
HGNC:562	AP2A2	1672|1493
HGNC:563	AP2B1	1672|1493
HGNC:55017	AP2B1P1	
HGNC:564	AP2M1	1672
HGNC:565	AP2S1	1672
HGNC:566	AP3B1	1673|1493
HGNC:567	AP3B2	1673|1493
HGNC:568	AP3D1	1673|1493
HGNC:569	AP3M1	1673
HGNC:570	AP3M2	1673
HGNC:2013	AP3S1	1673
HGNC:56914	AP3S1P1	
HGNC:571	AP3S2	1673|1691
HGNC:572	AP4B1	1674|1493
HGNC:44114	AP4B1-AS1	1987
HGNC:573	AP4E1	1674|1493
HGNC:574	AP4M1	1674
HGNC:575	AP4S1	1674
HGNC:25104	AP5B1	1675|1492
HGNC:20192	AP5M1	1675
HGNC:15875	AP5S1	1675
HGNC:22197	AP5Z1	1675|1492
HGNC:576	APAF1	1341|959|362
HGNC:577	APAH1	
HGNC:578	APBA1	1220
HGNC:579	APBA2	1220
HGNC:580	APBA3	1220
HGNC:581	APBB1	
HGNC:17379	APBB1IP	682
HGNC:582	APBB2	
HGNC:20708	APBB3	1691
HGNC:583	APC	694|409
HGNC:24036	APC2	409
HGNC:15718	APCDD1	
HGNC:26892	APCDD1L	
HGNC:27152	APCDD1L-DT	1990
HGNC:584	APCS	1143
HGNC:585	APECED	
HGNC:586	APEH	
HGNC:48925	APELA	542
HGNC:587	APEX1	1659|1687
HGNC:17889	APEX2	135
HGNC:29509	APH1A	
HGNC:24080	APH1B	
HGNC:13511	API1	
HGNC:13512	API2	
HGNC:13513	API3	
HGNC:13514	API4	
HGNC:594	API5	1492
HGNC:595	API5P1	
HGNC:39070	API5P2	
HGNC:596	API6	
HGNC:17581	APIP	
HGNC:28724	APLF	26
HGNC:16665	APLN	1902
HGNC:339	APLNR	2067
HGNC:597	APLP1	
HGNC:598	APLP2	
HGNC:13238	APMAP	
HGNC:599	APNH	
HGNC:600	APOA1	405
HGNC:40079	APOA1-AS	1987
HGNC:601	APOA2	405
HGNC:602	APOA4	405
HGNC:17288	APOA5	405
HGNC:6669	APOAL	
HGNC:603	APOB	405
HGNC:604	APOBEC1	406
HGNC:605	APOBEC2	406
HGNC:17343	APOBEC3A	406
HGNC:43835	APOBEC3AP1	
HGNC:44196	APOBEC3A_B	406
HGNC:17352	APOBEC3B	406|870
HGNC:43836	APOBEC3B-AS1	1987
HGNC:17353	APOBEC3C	406
HGNC:17354	APOBEC3D	406
HGNC:17355	APOBEC3E	
HGNC:17356	APOBEC3F	406
HGNC:17357	APOBEC3G	406
HGNC:24100	APOBEC3H	406
HGNC:32152	APOBEC4	406
HGNC:606	APOBER1	
HGNC:24087	APOBR	
HGNC:607	APOC1	405
HGNC:608	APOC1P1	
HGNC:609	APOC2	405
HGNC:610	APOC3	405
HGNC:611	APOC4	405
HGNC:44426	APOC4-APOC2	
HGNC:612	APOD	405|631
HGNC:613	APOE	405
HGNC:614	APOEL1	
HGNC:615	APOF	405
HGNC:616	APOH	1179|405
HGNC:617	APOJ	
HGNC:618	APOL1	405
HGNC:619	APOL2	405
HGNC:14868	APOL3	405
HGNC:14867	APOL4	405
HGNC:14869	APOL5	405
HGNC:14870	APOL6	405
HGNC:25268	APOLD1	1691
HGNC:13916	APOM	405|631
HGNC:53942	APONP	
HGNC:28727	APOO	1616|405
HGNC:24009	APOOL	1616
HGNC:48739	APOOP1	
HGNC:48740	APOOP2	
HGNC:48741	APOOP3	
HGNC:48742	APOOP4	
HGNC:48743	APOOP5	
HGNC:620	APP	542
HGNC:55075	APP-DT	1990
HGNC:56009	APPAT	1992
HGNC:622	APPBP2	
HGNC:55423	APPBP2-DT	1990
HGNC:623	APPL	
HGNC:24035	APPL1	1291
HGNC:18242	APPL2	1291
HGNC:624	APPL2	
HGNC:625	APR	
HGNC:24082	APRG1	1992
HGNC:626	APRT	
HGNC:627	APS	
HGNC:628	APT1	
HGNC:629	APT1LG1	
HGNC:44173	APTR	1992
HGNC:15984	APTX	1811|28
HGNC:632	APY	
HGNC:633	AQP1	454|305
HGNC:634	AQP2	305
HGNC:635	AQP2L	
HGNC:636	AQP3	305|454
HGNC:637	AQP4	305
HGNC:26399	AQP4-AS1	1987
HGNC:638	AQP5	305
HGNC:55474	AQP5-AS1	1987
HGNC:639	AQP6	305
HGNC:640	AQP7	305
HGNC:53895	AQP7B	
HGNC:641	AQP7L	
HGNC:32048	AQP7P1	
HGNC:32049	AQP7P2	
HGNC:31976	AQP7P3	
HGNC:32056	AQP7P4	
HGNC:51836	AQP7P5	
HGNC:642	AQP8	305
HGNC:643	AQP9	305
HGNC:16029	AQP10	305
HGNC:19940	AQP11	305
HGNC:19941	AQP12A	305
HGNC:6096	AQP12B	305
HGNC:29513	AQR	1510|1507|1508|1516|1169
HGNC:644	AR	2076
HGNC:645	ARA	
HGNC:646	ARAF	654|1157
HGNC:50824	ARAFP1	
HGNC:647	ARAFP2	
HGNC:35474	ARAFP3	
HGNC:16925	ARAP1	682|760|395|403
HGNC:39993	ARAP1-AS1	1987
HGNC:39994	ARAP1-AS2	1987
HGNC:16924	ARAP2	760|395|403|682
HGNC:24097	ARAP3	403|760|395|682
HGNC:25365	ARB2A	1691
HGNC:34336	ARB2BP	
HGNC:648	ARC	1411
HGNC:649	ARCN1	1917
HGNC:650	ARCN2	
HGNC:651	AREG	542
HGNC:34509	AREGB	
HGNC:20363	AREL1	1959
HGNC:652	ARF1	357|542|1691
HGNC:22500	ARF1P1	
HGNC:39883	ARF1P2	
HGNC:39884	ARF1P3	
HGNC:653	ARF2	
HGNC:44341	ARF2P	
HGNC:654	ARF3	357
HGNC:655	ARF4	357
HGNC:51593	ARF4-AS1	1987
HGNC:657	ARF4P1	
HGNC:16599	ARF4P2	
HGNC:32380	ARF4P3	
HGNC:37628	ARF4P4	
HGNC:37629	ARF4P5	
HGNC:658	ARF5	357
HGNC:659	ARF6	357
HGNC:15852	ARFGAP1	1691|395
HGNC:13504	ARFGAP2	395
HGNC:661	ARFGAP3	395
HGNC:15772	ARFGEF1	1947|1492
HGNC:55237	ARFGEF1-DT	1990
HGNC:15853	ARFGEF2	1492|396|1947
HGNC:21213	ARFGEF3	1492|694|1947
HGNC:21496	ARFIP1	1921
HGNC:17160	ARFIP2	1921
HGNC:662	ARFRP1	357
HGNC:663	ARG1	
HGNC:664	ARG2	
HGNC:30146	ARGFX	521
HGNC:17252	ARGFXP1	521
HGNC:23977	ARGFXP2	521
HGNC:25482	ARGLU1	
HGNC:43691	ARGLU1-DT	1990
HGNC:666	ARH6	
HGNC:665	ARH12	
HGNC:673	ARHGAP1	1299|721
HGNC:674	ARHGAP4	1288|1923
HGNC:675	ARHGAP5	721
HGNC:20279	ARHGAP5-AS1	1987
HGNC:676	ARHGAP6	721|1691
HGNC:677	ARHGAP8	1299|721
HGNC:14130	ARHGAP9	721|682
HGNC:26099	ARHGAP10	1923|1691
HGNC:15783	ARHGAP11A	721
HGNC:56188	ARHGAP11A-DT	1990
HGNC:56310	ARHGAP11A-SCG5	
HGNC:15782	ARHGAP11B	721
HGNC:55586	ARHGAP11B-DT	1990
HGNC:16348	ARHGAP12	721|682
HGNC:21030	ARHGAP15	721|682
HGNC:40949	ARHGAP15-AS1	1987
HGNC:19921	ARHGAP16P	721
HGNC:18239	ARHGAP17	1289|1923
HGNC:21035	ARHGAP18	721
HGNC:23724	ARHGAP19	721
HGNC:48348	ARHGAP19-SLIT1	
HGNC:18357	ARHGAP20	721
HGNC:23725	ARHGAP21	1220|721|682
HGNC:30320	ARHGAP22	682|721
HGNC:42944	ARHGAP22-IT1	1989
